player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Terry McLaurin,48229,WR,WAS,1,14,0,32,0,,0,,,0,0,,0,-0.17,0,0,,51.7,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,19.0,0,33.3,,0,0,0.0,0,0.2,1,0,57.0,73.1,0,13,0.0,0,6,60.0,1,83.3,5,47.9,3,60.0,0,13,0,0.0,13.0,2.6
Ja'Marr Chase,84270,WR,CIN,1,14,0,7,0,-2.0,0,0.0,,0,0,,0,-0.38,0,0,,47.6,0,0,0.0,0,4,25.0,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0,1.5,0,0.0,,0,0,,0,-0.49,0,0,77.3,74.2,0,0,0.0,0,12,18.2,0,91.7,11,39.6,2,18.2,0,0,0,,,0.0
Zach Ertz,7816,TE,WAS,1,14,0,32,0,-4.0,1,100.0,,0,0,0.0,0,-0.34,0,0,78.7,55.6,0,3,0.0,0,3,33.3,1,100.0,3,79.2,1,33.3,0,3,7,7.0,3.0,1.0,18.2,0,60.0,50.0,1,2,0.0,0,0.19,2,0,65.6,62.1,0,14,0.0,0,29,44.4,3,93.1,27,77.9,5,18.5,0,31,3,1.0,10.3,1.15
A.J. Brown,48327,WR,PHI,1,12,0,24,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,9.5,0,50.0,,0,0,0.0,0,-0.73,1,0,83.2,91.6,0,16,0.0,0,7,14.3,1,100.0,7,77.1,2,28.6,0,16,6,6.0,16.0,2.29
Rashee Rice,97605,WR,KC,1,12,0,16,0,-2.3,2,100.0,,0,0,0.0,0,0.28,2,0,90.2,96.7,0,27,0.0,0,5,40.0,4,100.0,5,151.0,4,80.0,1,43,52,13.0,10.8,8.6,5.2,1,83.3,100.0,2,2,0.0,0,0.57,3,0,63.2,73.0,0,28,0.0,0,13,50.0,5,92.3,12,154.9,6,50.0,2,70,59,11.8,14.0,5.83
George Pickens,99229,WR,DAL,1,12,0,9,0,,0,,,0,0,,0,0.16,0,0,,50.3,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,8.0,0,0.0,,0,0,,0,0.62,0,0,45.7,63.2,0,0,0.0,0,3,33.3,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0
Adonai Mitchell,146712,WR,NYJ,1,11,0,22,0,,0,,,0,0,,0,-0.66,0,0,,47.7,0,0,0.0,0,5,0.0,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,8.3,0,66.7,100.0,1,1,0.0,0,-0.09,1,0,79.4,76.3,0,7,0.0,0,13,41.7,2,92.3,12,75.7,3,25.0,0,13,0,0.0,6.5,1.08
Jameson Williams,101701,WR,DET,1,10,0,11,0,-3.0,1,100.0,,0,0,0.0,0,1.39,1,0,84.5,99.9,0,22,0.0,0,3,66.7,2,100.0,3,158.3,2,66.7,1,31,37,18.5,15.5,10.33,6.0,1,100.0,,0,0,0.0,0,1.12,3,0,44.2,93.0,0,25,0.0,0,5,60.0,3,100.0,5,158.3,3,60.0,1,54,36,12.0,18.0,10.8
Jordan Addison,123000,WR,MIN,1,10,0,18,0,,0,,,0,0,,0,0.06,0,0,,49.8,0,0,0.0,0,5,40.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,14.0,0,50.0,,0,0,0.0,0,-0.05,0,0,52.1,60.3,1,5,0.0,0,8,42.9,1,87.5,7,16.7,2,28.6,0,5,0,0.0,5.0,0.71
Christian Watson,66581,WR,GB,1,10,0,12,0,,0,,,0,0,,0,0.37,0,0,,49.4,0,0,0.0,0,2,100.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,14.0,0,33.3,0.0,0,2,0.0,0,0.83,1,0,72.1,67.1,0,8,0.0,0,14,69.2,1,92.9,13,42.4,3,23.1,0,8,-1,-1.0,8.0,0.62
