player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Craig Robertson,7003,LB,NO,6,114,0,20,1,3.7,100.0,61.1,10.3,10.3,0,0,0.0,59.2,0,17,20.0,1,0,113.9,3,33,28.9,54,0,3,3,0,34,23,1.1,11.3,0,1,4.9,86.7,80.5,5.0,4.3,0,0,0.0,71.6,1,20,9.1,1,0,71.7,13,66,57.9,82,5,9,15,0,118,51,1.8,9.1
Morris Claiborne,7012,CB,KC,8,120,0,16,0,8.5,50.0,100.0,40.0,20.0,0,0,0.0,53.2,0,19,0.0,0,0,83.3,1,46,38.3,46,0,1,2,0,19,5,0.5,19.0,0,1,17.3,50.0,100.0,26.0,13.0,0,1,25.0,75.6,0,9,0.0,0,1,57.3,2,59,49.2,59,1,4,4,0,13,9,0.3,6.5
Mark Barron,7013,LB,PIT,15,420,0,25,0,4.1,63.2,76.5,8.8,5.5,0,2,10.5,61.7,0,20,0.0,0,1,77.5,12,114,27.1,149,4,11,19,0,104,55,1.0,8.7,0,0,3.2,86.5,95.3,5.6,4.8,0,1,1.9,47.5,0,30,20.0,6,1,109.9,45,264,62.9,277,10,24,52,1,459,313,1.8,10.2
Luke Kuechly,7015,LB,CAR,16,635,0,5,0,3.3,66.7,88.5,22.5,15.0,0,2,33.3,85.0,1,11,40.0,2,0,30.6,4,100,15.7,113,1,3,6,0,16,26,0.2,4.0,0,7,6.4,78.3,97.6,9.7,7.6,1,8,13.3,75.3,1,48,2.0,1,8,94.0,47,486,76.5,498,14,41,60,0,494,265,1.1,10.5
Stephon Gilmore,7016,CB,NE,17,648,0,19,2,13.3,43.9,100.0,12.1,5.3,1,11,16.7,84.1,5,53,4.2,1,9,39.2,29,380,58.6,380,2,21,66,1,428,128,1.2,14.8,0,0,10.9,59.3,100.0,12.8,7.6,1,3,11.1,74.6,1,18,10.5,2,3,60.3,16,225,34.7,225,4,17,27,0,157,68,0.8,9.8
Fletcher Cox,7018,DI,PHI,17,9,0,24,0,,,0.0,,,0,0,,60.0,0,,75.0,3,0,0.0,0,0,0.0,233,2,1,0,0,0,0,,,0,0,5.0,0.0,3.0,,9.0,0,1,100.0,58.1,0,,0.0,0,1,39.6,0,9,100.0,305,2,2,1,0,0,0,0.0,
Bruce Irvin,7021,ED,CAR,13,34,0,5,0,,,13.7,,,0,0,,74.3,0,,0.0,0,0,0.0,0,10,29.4,73,5,2,0,0,0,0,0.0,,0,0,-0.5,100.0,8.0,10.0,10.0,0,0,0.0,64.3,0,30,40.0,2,0,118.8,2,23,67.6,286,6,3,2,0,33,34,1.7,16.5
Dre Kirkpatrick,7023,CB,CIN,6,171,0,7,1,5.3,73.3,100.0,4.5,3.3,0,1,6.7,69.6,0,39,15.4,2,1,98.8,11,50,29.2,50,6,10,15,0,128,89,2.6,11.6,0,1,18.0,50.0,99.1,17.5,8.8,0,1,8.3,60.4,0,43,0.0,0,1,108.3,6,109,63.7,110,2,5,12,1,106,38,1.0,17.7
Melvin Ingram III,7024,ED,LAC,13,41,0,27,0,,,12.9,,,0,0,,64.4,0,,0.0,0,0,0.0,0,4,9.8,31,2,2,0,0,0,0,0.0,,0,0,,,8.7,,,0,0,,81.3,1,,11.1,1,0,0.0,0,30,73.2,345,8,8,0,0,0,0,0.0,
Chandler Jones,7027,ED,ARZ,16,63,0,1,0,5.0,100.0,1.7,4.0,4.0,0,0,0.0,30.8,0,25,100.0,1,0,158.3,1,4,6.3,229,7,0,1,1,25,20,6.3,25.0,0,0,0.3,100.0,13.7,8.7,8.7,0,0,0.0,62.6,0,10,30.0,3,0,96.5,6,54,85.7,393,13,7,6,0,43,41,0.8,7.2
Dont'a Hightower,7030,LB,NE,16,203,0,19,2,0.9,64.3,25.9,7.1,4.6,1,4,28.6,75.6,0,19,14.3,2,3,109.8,9,72,35.5,278,8,10,14,1,102,96,1.6,11.3,0,5,2.6,85.7,65.9,8.9,7.6,0,0,0.0,68.8,0,25,14.3,3,0,91.7,12,114,56.2,173,6,13,14,0,84,60,0.8,7.0
Whitney Mercilus,7031,ED,HST,18,47,0,13,0,6.0,66.7,7.5,11.5,7.7,0,0,0.0,70.0,2,16,0.0,0,0,85.4,2,27,57.4,360,4,1,3,1,20,10,0.9,10.0,0,1,2.0,50.0,4.5,13.0,6.5,0,0,0.0,48.0,0,25,0.0,0,0,95.8,1,14,29.8,314,6,1,2,0,25,20,1.9,25.0
Derek Wolfe,7040,DI,DEN,12,1,0,10,0,,,1.0,,,0,0,,60.7,0,,0.0,0,0,0.0,0,1,100.0,97,2,1,0,0,0,0,0.0,,0,0,4.0,100.0,0.0,0.0,0.0,0,1,100.0,60.0,0,20,,0,0,118.8,1,0,0.0,170,5,0,1,0,20,16,,20.0
Janoris Jenkins,7043,CB,NO,16,617,0,20,0,11.2,63.3,98.6,10.2,6.4,1,4,13.3,52.5,1,44,7.1,1,4,116.2,19,209,33.9,212,2,13,30,4,257,54,1.3,13.5,0,4,13.1,54.0,98.9,13.1,7.1,1,7,14.0,72.4,3,55,12.1,4,5,52.3,27,371,60.1,375,5,25,50,0,362,109,1.0,13.4
Mychal Kendricks,7049,LB,SEA,14,284,0,29,0,5.0,50.0,36.8,17.0,8.5,0,2,100.0,55.1,0,6,,0,1,56.3,1,21,7.4,57,1,0,2,0,6,10,0.4,6.0,0,2,3.2,84.4,83.9,6.2,5.2,0,0,0.0,56.7,1,49,29.7,11,0,110.5,38,245,86.3,292,14,24,45,2,413,307,1.8,10.9
Bobby Wagner,7050,LB,SEA,18,666,0,29,3,-3.2,83.3,68.8,20.2,16.8,0,0,0.0,69.3,0,35,0.0,0,0,97.2,5,117,17.6,170,3,4,6,0,44,57,0.4,8.8,0,17,5.0,83.3,93.0,8.8,7.3,1,4,6.1,58.1,1,35,7.4,5,4,110.3,55,506,76.0,544,9,46,66,2,631,386,1.3,11.5
Tavon Wilson,7051,S,DET,16,478,0,11,1,3.3,70.8,92.8,15.0,10.6,1,2,8.3,67.0,0,25,9.5,2,2,83.0,17,271,56.7,292,9,18,24,0,126,88,0.5,7.4,0,2,6.8,93.3,97.7,11.6,10.9,0,1,6.7,66.6,0,51,8.7,2,1,107.8,14,170,35.6,174,3,19,15,0,148,71,0.9,10.6
Zach Brown,7055,LB,PHI,6,137,0,24,0,-6.0,100.0,62.2,22.0,22.0,0,0,0.0,69.4,0,13,0.0,0,0,118.8,1,23,16.8,37,0,1,1,0,13,19,0.6,13.0,0,5,3.6,91.7,98.1,9.1,8.3,0,1,8.3,48.9,0,22,8.3,1,1,107.3,11,105,76.6,107,1,6,12,0,117,76,1.2,10.6
Lavonte David,7060,LB,TB,16,682,0,30,1,4.9,56.3,72.8,20.9,11.8,0,0,0.0,78.1,1,39,18.2,2,0,40.1,9,201,29.5,276,6,8,16,0,66,26,0.4,7.3,0,9,3.4,80.0,95.1,7.9,6.3,1,3,4.6,89.7,0,75,6.3,3,3,107.6,52,431,63.2,453,24,36,65,1,559,367,1.4,10.8
Vinny Curry,7061,ED,PHI,17,5,0,24,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,108,0,0,0,0,0,0,,,0,3,5.5,100.0,3.2,2.5,2.5,0,0,0.0,62.3,0,7,0.0,0,0,93.8,2,5,100.0,157,6,5,2,0,13,2,2.6,6.5
Casey Hayward Jr.,7064,CB,LAC,16,544,0,27,0,15.4,37.5,100.0,16.3,6.1,0,4,50.0,81.3,0,38,50.0,1,2,114.6,3,53,9.7,53,1,1,8,1,80,33,1.6,26.7,0,1,16.2,60.0,100.0,19.8,11.9,1,3,8.6,79.5,2,34,12.5,3,2,97.9,21,440,80.9,440,5,20,35,4,265,31,0.6,12.6
Trumaine Johnson,7067,CB,NYJ,7,195,0,22,0,11.5,75.0,100.0,6.3,4.8,0,1,6.3,36.4,0,28,0.0,0,1,133.1,12,86,44.1,86,1,10,16,1,183,61,2.4,15.3,0,0,13.0,75.0,97.8,13.5,10.1,0,0,0.0,57.5,1,29,0.0,0,0,60.9,6,89,45.6,91,3,7,8,0,69,11,0.9,11.5
Olivier Vernon,7074,ED,CLV,10,17,0,8,1,,,7.0,,,0,0,,63.3,0,,0.0,0,0,0.0,0,6,35.3,86,0,0,0,0,0,0,0.0,,0,0,-1.0,100.0,5.8,8.0,8.0,0,0,0.0,73.3,0,-1,75.0,3,0,79.2,1,10,58.8,173,3,1,1,0,-1,0,-0.1,-1.0
Demario Davis,7079,LB,NO,17,529,0,20,0,5.4,47.1,54.5,12.8,6.0,0,6,35.3,89.7,0,12,14.3,1,5,53.8,8,116,21.9,213,6,6,17,0,46,39,0.5,5.8,0,3,3.4,81.5,83.2,7.7,6.3,1,4,7.4,81.9,1,23,6.3,3,4,80.6,44,367,69.4,441,18,42,54,0,281,188,0.8,6.4
Tyrone Crawford,7083,DI,DAL,4,1,0,9,0,,,0.0,,,0,0,,61.2,0,,0.0,0,0,0.0,0,0,0.0,20,2,1,0,0,0,0,,,0,0,,,2.4,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,42,0,0,0,0,0,0,0.0,
Akiem Hicks,7090,DI,CHI,5,2,0,6,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,45,0,0,0,0,0,0,,,0,0,,,2.4,,,0,0,,55.5,0,,,0,0,0.0,0,2,100.0,84,1,0,0,0,0,0,0.0,
Nigel Bradham,7105,LB,PHI,13,471,0,24,0,1.3,66.7,76.8,66.5,44.3,1,1,33.3,83.6,0,7,0.0,0,1,70.1,2,146,31.0,190,1,7,3,0,9,2,0.1,4.5,0,8,8.3,80.0,94.3,10.1,8.1,0,3,8.6,61.4,1,25,23.3,7,2,87.1,28,297,63.1,315,5,15,35,0,272,98,1.0,9.7
Kyle Wilber,7113,LB,OAK,6,17,0,23,0,,,35.7,,,0,1,,78.0,0,,,0,1,0.0,0,5,29.4,14,0,0,0,0,0,0,0.0,,0,0,,,36.4,,,0,0,,76.9,0,,,0,0,0.0,0,4,23.5,11,0,0,0,0,0,0,0.0,
Coty Sensabaugh,7115,CB,WAS,5,92,0,32,0,5.5,75.0,96.7,9.0,6.8,0,0,0.0,49.8,0,10,0.0,0,0,125.0,3,29,31.5,30,1,4,4,1,20,8,0.7,6.7,0,1,13.7,66.7,91.9,13.5,9.0,0,0,0.0,57.9,0,31,0.0,0,0,109.7,4,57,62.0,62,1,3,6,0,88,23,1.6,22.0
Tahir Whitehead,7135,LB,OAK,16,517,0,23,0,8.7,71.4,86.7,14.6,10.4,0,0,0.0,53.7,0,42,0.0,0,0,149.7,10,163,31.5,188,2,7,14,3,163,120,1.1,16.3,0,3,8.2,82.1,97.2,9.1,7.5,0,0,0.0,37.8,0,47,5.1,2,0,122.1,32,314,60.7,323,7,34,39,1,439,174,1.5,13.7
Najee Goode,7137,LB,JAX,7,155,0,15,0,-3.0,100.0,86.7,16.5,16.5,0,0,0.0,56.7,0,15,100.0,1,0,116.7,2,39,25.2,45,1,0,2,0,24,30,0.7,12.0,0,2,2.2,70.0,97.3,7.4,5.2,0,2,10.0,58.1,0,21,14.3,2,2,89.6,14,108,69.7,111,2,10,20,0,140,113,1.4,10.0
Jack Crawford,7151,DI,ATL,16,9,0,2,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,103,0,0,0,0,0,0,,,0,1,6.0,50.0,5.8,9.0,4.5,0,2,100.0,67.1,0,7,0.0,0,2,58.3,1,9,100.0,154,1,3,2,0,7,1,0.8,7.0
Danny Trevathan,7177,LB,CHI,9,307,0,6,0,0.7,85.7,73.6,14.2,12.1,0,0,0.0,64.6,0,33,33.3,1,0,118.8,6,89,29.0,121,1,2,7,0,94,84,1.1,15.7,0,2,3.2,90.3,95.2,6.6,6.0,0,0,0.0,47.4,0,21,0.0,0,0,99.9,28,198,64.5,208,9,20,31,0,247,173,1.3,8.8
Nate Stupar,7214,LB,NYG,2,17,0,21,0,,,80.0,,,0,0,,63.5,0,,,0,0,0.0,0,4,23.5,5,0,0,0,0,0,0,0.0,,0,0,4.4,100.0,100.0,2.4,2.4,0,0,0.0,27.2,0,23,33.3,1,0,116.7,5,12,70.6,12,1,2,5,0,60,38,5.0,12.0
Rodney McLeod,7271,S,PHI,17,677,0,24,2,8.1,55.6,91.8,48.4,26.9,0,0,0.0,70.0,1,19,0.0,0,0,28.7,5,259,38.3,282,4,13,9,0,43,15,0.2,8.6,0,3,13.0,58.8,97.4,36.5,21.5,0,2,11.8,64.1,1,31,17.9,5,2,72.9,10,380,56.1,390,5,20,17,1,109,32,0.3,10.9
Michael Thomas,7279,S,NYG,16,192,0,21,1,6.1,90.0,84.1,7.2,6.5,0,1,10.0,68.0,0,20,0.0,0,1,128.8,9,69,35.9,82,2,9,10,1,69,24,1.1,7.7,0,3,5.8,70.0,94.0,15.3,10.7,1,2,20.0,67.9,0,28,12.5,2,2,95.8,7,109,56.8,116,4,11,10,0,85,50,0.8,12.1
Vontaze Burfict,7280,LB,OAK,4,94,0,23,0,3.0,75.0,77.3,10.3,7.8,0,0,0.0,45.4,0,12,40.0,2,0,89.6,3,34,36.2,44,1,3,4,0,24,31,0.8,8.0,0,0,4.9,66.7,90.2,8.2,5.4,0,1,11.1,74.1,0,24,14.3,1,1,75.2,6,55,58.5,61,4,6,9,0,38,24,0.8,6.3
Tashaun Gipson Sr.,7288,S,HST,14,543,0,13,0,9.2,80.0,96.2,29.5,23.6,0,1,10.0,57.9,1,31,15.4,2,1,79.2,8,256,47.1,266,1,11,10,0,126,39,0.5,15.8,0,0,8.7,68.8,97.0,22.1,15.2,1,3,18.8,70.1,2,44,7.1,1,3,57.0,11,260,47.9,268,3,13,16,0,143,79,0.6,13.0
L.J. Fort,7292,LB,BLT,12,118,0,3,1,-1.6,80.0,50.0,7.0,5.6,0,1,20.0,91.5,0,16,0.0,0,1,80.8,4,31,26.3,62,5,5,5,0,17,32,0.6,4.3,0,0,5.8,76.9,85.2,7.4,5.7,1,1,7.7,42.7,0,23,20.0,1,1,104.3,10,75,63.6,88,2,4,13,0,119,84,1.6,11.9
Julian Stanford,7372,LB,BUF,1,28,0,4,0,,,63.6,,,0,0,,65.0,0,,,0,0,0.0,0,7,25.0,11,0,0,0,0,0,0,0.0,,0,1,4.0,100.0,90.0,17.0,17.0,0,0,0.0,76.6,0,5,0.0,0,0,87.5,1,18,64.3,20,1,1,1,0,5,1,0.3,5.0
Johnson Bademosi,7374,CB,NO,3,21,0,20,0,3.5,100.0,100.0,7.5,7.5,0,0,0.0,66.9,0,15,0.0,0,0,104.2,2,15,71.4,15,1,2,2,0,18,11,1.2,9.0,0,0,,,100.0,,,0,0,,64.6,0,,,0,0,0.0,0,5,23.8,5,0,0,0,0,0,0,0.0,
Harrison Smith,7641,S,MIN,17,643,0,18,5,5.7,81.8,93.3,17.1,14.0,0,1,9.1,82.1,1,10,0.0,0,1,49.6,9,168,26.1,180,4,18,11,0,55,28,0.4,6.1,0,4,12.9,70.0,94.6,28.5,20.0,1,7,35.0,87.0,2,24,5.1,2,5,53.8,14,420,65.3,444,5,33,20,0,158,54,0.4,11.3
Josh Norman,7649,CB,WAS,11,339,0,32,1,14.4,65.2,100.0,7.8,5.1,0,1,4.3,29.8,1,39,11.1,1,1,113.6,15,135,39.8,135,0,7,23,5,197,35,1.7,13.1,0,1,15.4,76.2,100.0,10.8,8.2,0,2,9.5,56.3,0,51,4.8,1,2,155.6,16,175,51.6,175,4,19,21,3,254,63,1.5,15.9
Justin Bethel,7654,CB,NE,5,19,0,19,0,29.0,100.0,100.0,6.0,6.0,0,0,0.0,44.2,0,29,0.0,0,0,118.8,1,7,36.8,7,0,1,1,0,29,0,4.8,29.0,0,0,10.0,0.0,100.0,,6.0,0,0,0.0,60.2,0,,100.0,1,0,39.6,0,7,36.8,7,0,0,1,0,0,0,0.0,
Neiko Thorpe,7716,CB,SEA,4,16,0,29,0,4.0,100.0,100.0,1.0,1.0,0,0,0.0,74.0,0,6,0.0,0,0,91.7,1,1,6.3,1,1,1,1,0,6,2,6.0,6.0,0,0,11.0,100.0,100.0,4.5,4.5,0,0,0.0,31.6,0,13,0.0,0,0,118.8,2,10,62.5,10,0,1,2,0,25,3,2.8,12.5
Dion Jordan,7785,ED,OAK,7,2,0,23,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,56,2,0,0,0,0,0,,,0,0,,,2.9,,,0,1,,66.3,0,,100.0,1,0,0.0,0,2,100.0,69,0,0,0,0,0,0,0.0,
Barkevious Mingo,7787,ED,HST,9,13,0,13,0,3.0,0.0,28.6,,4.0,0,0,0.0,62.4,0,,,0,0,39.6,0,4,30.8,14,0,0,1,0,0,0,0.0,,0,0,,,26.9,,,0,0,,61.9,0,,,0,0,0.0,0,7,53.8,26,0,0,0,0,0,0,0.0,
D.J. Hayden,7793,CB,JAX,15,400,0,15,0,12.0,37.5,91.7,23.3,8.8,0,5,31.3,65.5,0,31,0.0,0,3,56.3,6,155,38.8,169,2,5,16,0,88,12,0.6,14.7,0,4,3.3,73.9,90.8,12.5,9.3,0,1,4.3,77.5,0,16,10.0,2,1,86.1,17,226,56.5,249,6,14,23,0,124,95,0.6,7.3
Sheldon Richardson,7794,DI,CLV,16,12,0,8,0,,,0.7,,,0,0,,60.7,0,,0.0,0,0,0.0,0,1,8.3,136,1,2,0,0,0,0,0.0,,0,1,,,2.5,,,0,0,,57.3,0,,0.0,0,0,0.0,0,7,58.3,283,3,5,0,0,0,0,0.0,
Kenny Vaccaro,7796,S,TEN,19,770,0,31,3,8.1,58.8,91.5,25.8,15.2,0,1,5.9,66.7,0,23,7.7,1,1,90.6,10,279,36.2,305,3,9,17,1,81,52,0.3,8.1,0,9,11.4,65.9,90.9,15.7,10.4,0,3,7.3,47.9,2,43,6.7,3,2,70.7,27,442,57.4,486,8,33,41,0,335,103,0.8,12.4
Eric Reid,7799,S,CAR,16,621,0,5,0,9.8,53.8,83.0,11.9,6.4,0,2,15.4,53.7,0,37,11.1,1,2,125.3,7,93,15.0,112,2,8,13,2,121,47,1.5,17.3,0,4,9.0,86.8,94.9,13.6,11.8,0,2,5.3,36.1,0,30,11.1,5,2,130.9,33,480,77.3,506,10,36,38,2,426,189,0.9,12.9
Desmond Trufant,7803,CB,ATL,9,302,0,2,0,11.6,73.3,100.0,10.8,7.9,0,1,6.7,60.5,2,44,14.3,1,1,114.0,11,129,42.7,129,1,6,15,2,183,69,1.5,16.6,0,1,15.8,62.5,100.0,15.2,9.5,0,1,6.3,74.5,2,55,22.2,2,1,102.1,10,157,52.0,157,1,6,16,2,184,64,1.2,18.4
Xavier Rhodes,7806,CB,MIN,17,558,0,18,2,10.1,96.3,100.0,5.6,5.4,0,0,0.0,29.7,0,35,5.3,1,0,148.2,26,156,28.0,156,1,16,27,4,272,47,1.9,10.5,0,2,10.9,78.7,100.0,9.0,7.1,0,5,10.6,51.7,0,60,8.5,4,4,120.5,37,353,63.3,353,8,41,47,1,527,167,1.6,14.2
Alec Ogletree,7811,LB,NYG,13,418,0,21,1,3.5,87.5,59.4,13.6,11.9,0,0,0.0,60.6,0,16,27.3,3,0,89.1,7,101,24.2,170,3,7,8,0,43,42,0.5,6.1,0,7,4.9,85.4,96.1,8.1,6.9,1,3,7.3,54.2,1,42,7.7,3,3,122.8,35,296,70.8,308,8,29,41,4,332,181,1.2,9.5
Johnathan Cyprien,7814,S,ATL,5,26,0,2,0,,,100.0,,,0,0,,37.4,0,,,0,0,0.0,0,4,15.4,4,0,0,0,0,0,0,0.0,,0,0,14.0,0.0,95.0,,17.0,0,0,0.0,42.9,0,,0.0,0,0,39.6,0,19,73.1,20,0,2,1,0,0,0,0.0,
Darius Slay,7817,CB,DET,14,523,0,11,1,15.8,54.1,100.0,8.4,4.5,1,11,18.0,50.0,2,44,4.2,1,8,83.3,33,297,56.8,297,2,22,61,3,489,65,1.8,14.8,0,1,10.0,76.2,100.0,11.9,9.0,0,0,0.0,65.7,0,40,12.5,2,0,105.3,16,199,38.0,199,4,13,21,0,200,65,1.1,12.5
Manti Te'o,7819,LB,NO,2,14,0,20,0,,,63.6,,,0,0,,64.6,0,,,0,0,0.0,0,7,50.0,11,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.3,0,,,0,0,0.0,0,7,50.0,7,0,0,0,0,0,0,0.0,
Tank Carradine,7821,DI,MIA,1,1,0,17,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,60.1,0,,,0,0,0.0,0,1,100.0,2,1,0,0,0,0,0,0.0,
Kevin Minter,7826,LB,TB,7,146,0,30,0,0.3,66.7,46.1,19.0,12.7,0,0,0.0,55.0,0,15,50.0,1,0,86.8,2,41,28.1,89,1,1,3,0,21,21,0.6,10.5,0,1,6.9,87.5,92.3,6.6,5.8,0,1,6.3,59.8,0,41,15.4,2,1,109.9,14,96,65.8,104,4,10,16,0,166,65,1.8,11.9
Kiko Alonso,7827,LB,NO,13,156,0,20,1,-0.5,100.0,48.4,14.0,14.0,0,0,0.0,55.5,0,11,0.0,0,0,97.9,2,31,19.9,64,0,1,2,0,15,16,0.5,7.5,0,1,9.8,62.5,88.5,10.4,6.5,1,1,6.3,70.6,0,14,17.6,3,1,71.1,10,108,69.2,122,6,13,16,0,65,15,0.6,6.5
Jon Bostic,7831,LB,WAS,16,535,0,32,1,4.4,75.0,78.3,16.7,12.5,0,2,16.7,80.7,0,20,7.7,1,1,86.8,9,166,31.0,212,8,11,12,0,64,44,0.4,7.1,0,7,5.3,80.9,96.7,8.3,6.7,0,2,4.3,51.5,1,40,8.3,3,0,101.8,38,325,60.7,336,10,26,47,1,416,223,1.3,10.9
Jamie Collins Sr.,7833,LB,NE,17,354,0,19,1,-1.9,72.7,54.4,20.3,14.7,0,0,0.0,78.2,2,23,20.0,3,0,40.9,8,174,49.2,320,11,11,11,0,47,67,0.3,5.9,0,0,4.3,83.3,78.8,9.1,7.6,1,1,5.6,59.5,1,25,35.7,5,1,76.2,15,152,42.9,193,5,9,18,0,141,78,1.0,9.4
Margus Hunt,7834,DI,IND,16,8,0,14,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,59,0,0,0,0,0,0,,,0,0,3.5,100.0,4.3,3.5,3.5,0,0,0.0,56.1,0,11,0.0,0,0,108.3,2,7,87.5,161,2,2,2,0,20,13,2.9,10.0
Jamar Taylor,7835,CB,ATL,11,178,0,2,0,14.4,40.0,94.7,10.7,4.3,0,3,20.0,47.8,0,17,20.0,1,2,78.5,6,71,39.9,75,0,4,15,1,75,17,1.2,12.5,0,0,6.7,80.8,85.2,4.1,3.3,0,2,7.7,46.4,0,26,12.5,2,1,105.3,21,92,51.7,108,3,14,26,0,241,128,2.8,11.5
D.J. Swearinger Sr.,7838,S,NO,9,261,0,20,1,11.4,37.5,88.6,29.7,11.1,0,1,12.5,63.5,0,20,14.3,1,1,54.2,3,93,35.6,105,0,5,8,0,40,15,0.4,13.3,0,2,10.9,78.6,95.4,12.8,10.1,0,1,7.1,36.6,0,69,17.6,3,1,142.6,11,146,55.9,153,1,12,14,1,241,128,1.7,21.9
Tyrann Mathieu,7850,S,KC,19,761,0,16,2,7.3,62.1,91.8,12.5,7.8,0,4,13.8,76.2,1,14,4.2,1,3,55.4,18,246,32.3,268,5,21,29,0,111,68,0.5,6.2,0,2,7.2,68.3,93.1,9.2,6.3,3,6,9.5,74.6,3,26,10.4,5,6,69.6,43,418,54.9,449,13,41,63,1,381,226,1.0,8.9
Blidi Wreh-Wilson,7851,CB,ATL,11,237,0,2,0,17.9,50.0,100.0,15.4,7.7,1,1,10.0,48.7,0,24,0.0,0,1,78.3,5,88,37.1,88,0,4,10,0,83,15,1.1,16.6,0,1,9.2,57.1,100.0,10.2,5.8,0,4,19.0,67.1,0,42,18.8,3,3,99.5,12,130,54.9,130,2,12,21,1,171,73,1.4,14.3
John Jenkins,7863,DI,MIA,16,2,0,17,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,97,0,0,0,0,0,0,,,0,0,,,2.2,,,0,0,,58.7,0,,,0,0,0.0,0,2,100.0,93,0,0,0,0,0,0,0.0,
Logan Ryan,7864,CB,TEN,19,813,0,31,3,13.0,61.5,97.4,8.7,5.4,0,8,15.4,42.7,1,63,3.3,1,6,122.5,32,303,37.3,311,4,26,52,6,483,153,1.7,15.1,0,13,7.1,73.8,90.9,7.5,5.5,2,6,7.5,74.9,4,41,12.9,9,6,74.6,59,458,56.3,504,19,48,80,0,613,319,1.4,10.4
Shawn Williams,7865,S,CIN,16,509,0,7,1,4.8,72.2,88.1,12.2,8.8,0,2,11.1,65.3,0,32,5.0,1,0,89.1,13,163,32.0,185,6,18,18,0,116,65,0.7,8.9,0,2,12.0,73.1,92.6,15.8,11.6,1,2,7.7,42.7,0,49,24.4,10,2,112.0,19,313,61.5,338,7,29,26,0,306,104,1.0,16.1
Kayvon Webster,7871,CB,WAS,2,61,0,32,0,10.3,83.3,100.0,3.4,2.8,0,1,16.7,29.2,0,45,0.0,0,1,158.3,5,17,27.9,17,0,3,6,1,102,53,6.0,20.4,0,0,3.0,66.7,100.0,18.5,12.3,0,1,33.3,86.4,0,51,0.0,0,1,109.7,2,40,65.6,40,1,2,3,0,48,53,1.3,24.0
Duron Harmon,7872,S,NE,17,458,0,19,0,3.8,80.0,91.6,65.0,52.0,0,0,0.0,70.6,1,10,18.2,2,0,47.9,4,283,61.8,309,1,9,5,0,25,9,0.1,6.3,0,0,17.3,33.3,100.0,137.0,45.7,0,1,33.3,67.5,2,29,0.0,0,1,30.6,1,145,31.7,145,0,5,3,0,29,0,0.2,29.0
Brandon Williams,7875,DI,BLT,15,4,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,167,0,0,0,0,0,0,,,0,1,,,2.9,,,0,0,,61.2,0,,0.0,0,0,0.0,0,4,100.0,137,2,1,0,0,0,0,0.0,
Akeem Spence,7882,DI,JAX,15,4,0,15,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,45,0,0,0,0,0,0,,,0,0,14.0,100.0,2.3,3.0,3.0,0,0,0.0,56.6,0,26,0.0,0,0,118.8,1,3,75.0,129,1,1,1,0,26,12,8.7,26.0
Alex Okafor,7885,ED,KC,10,28,0,16,0,,,8.2,,,0,0,,65.7,0,,0.0,0,0,0.0,0,8,28.6,98,1,1,0,0,0,0,0.0,,0,1,4.5,75.0,13.5,6.0,4.5,1,0,0.0,64.9,0,7,33.3,1,0,83.3,3,19,67.9,141,3,1,4,0,18,1,1.0,6.0
