player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Cooper Kupp,11824,WR,LA,16,132,0,26,9.3,5,63.6,33.3,2,6,0.0,0,0.0,19,1,86.9,86.6,1,66,3.7,6,163,43.2,28,87.1,142,124.1,44,31.0,4,508,279,10.0,18.1,3.58,0,6.7,3,77.3,50.0,2,4,3.3,2,0.1,28,2,83.2,68.1,1,31,2.4,10,409,50.5,58,91.0,372,103.5,75,20.2,2,606,246,4.2,10.4,1.63
Zach Ertz,7816,TE,PHI,16,132,0,24,9.0,2,69.2,50.0,4,8,12.2,5,0.04,25,0,47.3,75.5,1,27,3.5,9,254,47.0,36,90.6,230,103.1,52,22.6,3,401,110,3.1,11.1,1.74,0,9.1,4,67.6,60.0,9,15,0.0,0,0.03,23,1,90.5,71.2,0,32,3.6,12,329,49.5,50,92.1,303,88.3,74,24.4,0,532,175,3.5,10.6,1.76
Jarvis Landry,8698,WR,CLV,16,130,0,8,9.6,6,62.8,47.1,8,17,12.9,4,-0.03,20,0,47.8,73.8,1,34,0.0,0,195,42.9,27,89.7,175,93.6,43,24.6,2,344,156,5.8,12.7,1.97,0,11.2,9,67.1,57.1,8,14,2.0,1,-0.01,32,0,86.2,80.9,6,65,0.0,0,373,44.3,49,92.5,345,78.0,73,21.2,2,790,258,5.3,16.1,2.29
DJ Moore,48267,WR,CAR,15,130,0,5,12.0,2,67.4,35.7,5,14,3.1,1,0.17,24,0,77.8,84.0,1,52,0.5,1,190,49.5,31,95.3,181,112.4,46,25.4,3,458,155,5.0,14.8,2.53,0,11.6,11,66.3,64.3,9,14,7.0,4,-0.13,38,2,67.4,74.3,3,52,0.3,1,387,45.0,53,96.1,372,77.8,80,21.5,0,693,237,4.5,13.1,1.86
Odell Beckham Jr.,8647,WR,CLV,16,130,0,8,13.1,1,51.0,47.1,8,17,10.7,3,0.02,16,0,54.9,66.3,4,39,0.0,0,197,44.6,25,88.8,175,45.5,49,28.0,1,331,122,4.9,13.2,1.89,0,14.3,2,63.0,54.5,6,11,8.0,4,-0.02,26,0,63.9,70.9,3,89,0.0,0,372,43.5,46,92.2,343,84.7,73,21.3,2,668,202,4.4,14.5,1.95
Robert Woods,7822,WR,LA,15,129,0,26,8.4,3,62.9,33.3,2,6,0.0,0,-0.09,16,0,84.9,76.3,1,37,2.9,5,172,38.8,22,90.1,155,79.7,35,22.6,0,312,164,7.5,14.2,2.01,0,8.4,4,71.4,53.8,7,13,3.0,2,0.18,36,0,85.9,78.7,5,48,2.3,10,436,53.5,65,92.4,403,78.3,91,22.6,1,784,407,6.3,12.1,1.95
Tyler Lockett,9502,WR,SEA,18,127,0,29,12.6,1,72.9,50.0,4,8,5.4,2,-0.05,23,1,72.0,75.3,1,38,0.0,0,268,42.3,35,91.8,246,103.7,48,19.5,2,411,142,4.1,11.7,1.67,0,14.3,1,76.4,63.6,7,11,3.5,2,0.33,38,0,81.4,82.8,0,44,0.0,0,392,55.6,55,93.6,367,131.1,72,19.6,4,810,184,3.3,14.7,2.21
John Brown,8726,WR,BUF,16,122,0,4,14.3,5,54.1,46.7,7,15,4.8,2,-0.11,27,0,73.9,72.7,2,53,0.0,0,332,38.3,40,93.4,310,81.4,74,23.9,3,568,151,3.8,14.2,1.83,0,15.2,5,73.9,20.0,1,5,5.6,2,0.2,27,0,61.3,73.0,1,40,0.0,0,258,54.9,34,95.0,245,116.5,46,18.8,2,523,85,2.5,15.4,2.13
DeVante Parker,9447,WR,MIA,16,119,0,17,14.8,3,50.9,47.4,9,19,6.9,2,-0.14,26,0,65.8,83.3,4,51,0.0,0,267,42.2,27,91.4,244,89.1,53,21.7,6,487,114,4.2,18.0,2.0,0,15.3,5,71.2,66.7,12,18,4.5,2,-0.05,31,0,67.6,75.6,0,50,0.0,0,354,45.0,42,96.0,340,127.2,59,17.4,3,692,153,3.6,16.5,2.04
Jamison Crowder,9538,WR,NYJ,16,118,0,22,8.8,0,52.4,40.0,4,10,8.3,2,-0.46,12,0,62.7,66.0,4,29,0.0,0,221,29.8,22,92.8,205,53.8,42,20.5,3,240,83,3.8,10.9,1.17,0,7.5,9,73.1,40.0,2,5,7.5,4,0.08,22,0,64.4,72.2,1,41,0.0,0,303,47.9,49,95.0,288,93.6,67,23.3,1,511,261,5.3,10.4,1.77
George Kittle,11901,TE,SF,17,117,0,28,6.5,8,77.4,71.4,5,7,0.0,0,0.12,18,0,86.1,92.4,1,39,17.3,27,156,50.4,24,73.7,115,107.3,31,27.0,1,323,197,8.2,13.5,2.81,0,5.7,11,82.9,53.8,7,13,3.1,2,0.23,36,1,84.7,94.0,1,61,16.2,48,296,51.7,63,81.1,240,112.3,76,31.7,2,772,456,7.2,12.3,3.22
Courtland Sutton,48164,WR,DEN,16,116,0,10,13.9,8,51.2,50.0,4,8,8.7,2,-0.13,18,0,60.3,76.8,1,70,0.0,0,194,40.5,21,89.2,173,90.8,41,23.7,2,393,178,8.5,18.7,2.27,0,11.4,8,68.7,58.3,7,12,2.1,1,0.04,29,2,85.4,79.9,1,48,0.0,0,338,43.2,46,94.7,320,113.3,67,20.9,4,648,178,3.9,14.1,2.03
Amari Cooper,9437,WR,DAL,16,116,0,9,12.9,4,63.6,33.3,6,18,10.3,4,0.32,26,0,56.1,89.8,2,53,0.0,0,209,54.7,35,91.9,192,105.7,55,28.6,4,548,122,3.5,15.7,2.85,0,13.2,2,72.9,50.0,4,8,6.5,3,0.24,27,0,67.6,75.9,0,48,0.0,0,300,52.4,43,96.7,290,124.3,59,20.3,3,631,105,2.4,14.7,2.18
Darren Waller,9637,TE,OAK,16,115,0,23,9.0,3,67.6,42.9,3,7,8.0,2,0.45,18,0,63.4,89.2,0,36,11.1,16,144,52.1,23,86.8,125,103.2,34,27.2,0,365,201,8.7,15.9,2.92,0,6.9,7,83.1,45.5,5,11,4.5,3,0.09,33,1,79.1,82.9,2,75,12.3,44,358,50.3,64,85.2,305,101.2,77,25.2,1,758,379,5.9,11.8,2.49
DJ Chark Jr.,47702,WR,JAX,15,114,0,15,12.8,1,48.5,23.1,3,13,5.9,1,-0.05,12,0,68.7,67.5,1,37,0.0,0,170,40.6,16,91.2,155,90.0,33,21.3,3,236,80,5.0,14.8,1.52,0,12.3,7,72.1,42.9,6,14,2.0,1,0.02,24,0,87.6,73.2,1,69,0.0,0,424,43.1,49,94.6,401,101.6,68,17.0,1,664,207,4.2,13.6,1.66
Mike Evans,8642,WR,TB,13,114,0,30,14.3,0,69.4,72.7,8,11,3.8,1,0.25,25,0,75.5,89.2,1,67,0.6,1,165,52.3,25,89.7,148,138.1,36,24.3,5,433,97,3.9,17.3,2.93,0,16.7,2,56.3,40.0,6,15,11.1,5,0.01,27,0,52.6,79.1,4,61,0.0,0,329,44.8,40,95.7,315,72.3,71,22.5,1,717,169,4.2,17.9,2.28
Chris Godwin,11839,WR,TB,14,114,0,30,9.2,3,69.2,57.1,4,7,0.0,0,0.21,16,0,82.7,70.2,2,33,0.0,0,196,51.1,18,91.8,180,77.7,26,14.4,1,232,68,3.8,12.9,1.29,0,11.6,13,78.2,76.9,10,13,1.6,1,0.03,44,0,89.9,91.4,3,71,0.8,3,387,46.0,61,95.9,371,124.1,78,21.0,5,1063,486,8.0,17.4,2.87
Kenny Golladay,11851,WR,DET,16,113,0,11,16.0,1,45.2,50.0,10,20,13.6,3,0.09,16,0,34.2,74.0,2,75,0.0,0,175,46.7,19,94.3,165,87.2,42,25.5,4,358,101,5.3,18.8,2.17,0,17.1,3,64.5,73.7,14,19,4.8,2,0.15,31,1,75.0,76.7,3,66,0.5,2,397,46.8,40,92.7,368,109.3,62,16.8,4,782,190,4.8,19.6,2.13
Michael Gallup,26075,WR,DAL,14,112,0,9,13.2,4,56.0,52.9,9,17,15.2,5,0.26,20,0,37.7,72.4,1,45,0.0,0,210,52.6,28,92.4,194,98.1,50,25.8,3,452,154,5.5,16.1,2.33,0,13.8,6,60.3,50.0,7,14,18.6,8,0.28,27,0,29.1,70.4,1,62,0.0,0,295,54.2,35,96.9,286,101.2,58,20.3,2,620,169,4.8,17.7,2.17
Tyreek Hill,10799,WR,KC,15,112,0,16,10.5,4,62.2,16.7,1,6,11.5,3,0.28,19,0,50.6,81.6,1,57,0.0,0,182,54.0,23,88.5,161,120.0,37,23.0,4,367,152,6.6,16.0,2.28,0,13.1,8,70.0,22.2,2,9,3.9,2,0.24,26,0,78.7,84.3,2,47,0.0,0,303,52.1,49,95.0,288,98.9,70,24.3,2,687,188,3.8,14.0,2.39
D.K. Metcalf,47864,WR,SEA,18,111,0,29,12.7,5,54.5,42.1,8,19,16.7,6,-0.01,19,2,34.1,71.3,0,53,0.0,0,253,44.0,30,91.7,232,95.0,55,23.7,2,467,182,6.1,15.6,2.01,0,16.0,5,71.4,69.2,9,13,5.4,2,0.28,24,1,70.8,71.9,1,54,0.0,0,372,54.2,35,93.8,349,132.4,49,14.0,4,623,144,4.1,17.8,1.79
Cole Beasley,7330,WR,BUF,16,105,0,4,7.5,4,60.0,12.5,1,8,7.7,3,-0.15,22,0,63.4,72.9,1,29,0.3,1,304,37.9,36,93.4,284,94.6,60,21.1,4,392,189,5.3,10.9,1.38,0,7.7,0,78.0,100.0,1,1,8.6,3,0.15,17,0,59.9,72.6,3,51,1.0,2,206,54.0,32,96.1,198,93.8,41,20.7,2,407,172,5.4,12.7,2.06
Sammy Watkins,8639,WR,KC,17,105,0,16,10.1,4,55.6,50.0,3,6,9.1,2,0.39,13,2,58.3,55.5,0,30,1.3,3,227,55.6,20,88.5,201,72.2,36,17.9,0,206,74,3.7,10.3,1.02,0,10.5,9,67.7,41.7,5,12,4.3,2,0.3,28,0,75.8,76.0,0,68,0.5,2,376,53.7,44,92.6,348,118.5,65,18.7,3,696,295,6.7,15.8,2.0
Mark Andrews,47436,TE,BLT,16,105,0,3,9.4,2,69.0,62.5,5,8,4.8,1,0.44,15,0,70.7,80.2,1,51,4.1,5,122,49.1,20,91.8,112,100.5,29,25.9,2,225,84,4.2,11.3,2.01,0,11.6,5,63.6,14.3,2,14,12.5,6,0.3,27,2,46.0,82.9,3,39,1.0,2,203,51.3,42,96.6,196,95.2,66,33.7,4,615,201,4.8,14.6,3.14
Emmanuel Sanders,5606,WR,SF,20,104,0,28,10.9,1,55.9,28.6,2,7,5.0,1,0.0,14,0,72.1,72.9,2,32,0.0,0,197,44.8,19,88.3,174,72.5,34,19.5,2,235,78,4.1,12.4,1.35,0,11.5,6,76.9,54.5,6,11,0.0,0,0.21,29,0,90.5,78.0,4,75,0.3,1,347,50.1,50,96.5,335,90.4,65,19.4,1,697,166,3.3,13.9,2.08
Larry Fitzgerald,1724,WR,ARZ,16,104,0,1,11.9,0,53.3,43.8,7,16,0.0,0,0.0,10,0,81.7,64.7,0,45,0.6,1,154,41.3,16,89.0,137,83.3,30,21.9,1,185,42,2.6,11.6,1.35,0,6.7,6,81.8,66.7,6,9,0.0,0,0.06,27,0,87.9,73.3,4,54,0.5,2,417,47.2,54,94.2,393,84.2,66,16.8,1,597,310,5.7,11.1,1.52
Alvin Kamara,11822,HB,NO,15,104,0,20,2.6,3,65.0,0.0,0,3,13.3,2,0.36,7,0,48.0,51.5,1,41,7.2,9,125,60.3,13,84.8,106,80.6,20,18.9,1,137,142,10.9,10.5,1.29,0,-0.5,13,90.9,0.0,0,2,2.8,2,0.18,18,1,87.4,73.7,0,18,4.5,12,268,52.0,70,90.7,243,88.5,77,31.7,0,403,438,6.3,5.8,1.66
Austin Ekeler,12164,HB,LAC,16,104,0,27,3.3,2,75.0,100.0,1,1,4.5,1,0.32,13,0,71.3,91.4,1,84,14.5,24,166,50.6,21,79.5,132,136.0,28,21.2,3,340,289,13.8,16.2,2.58,0,0.1,19,95.5,50.0,1,2,1.5,1,0.19,25,1,90.2,92.3,0,55,4.9,11,226,56.9,64,88.5,200,115.5,67,33.5,2,626,640,10.0,9.8,3.13
Curtis Samuel,11795,WR,CAR,16,103,0,5,15.1,1,50.0,42.9,3,7,8.3,2,0.12,16,0,61.3,71.7,0,33,0.0,0,218,48.1,22,95.4,208,92.4,44,21.2,3,274,73,3.3,12.5,1.32,0,14.8,2,53.7,23.1,3,13,14.7,5,-0.13,17,0,38.6,54.7,1,44,0.2,1,416,44.0,29,97.1,404,65.3,54,13.4,0,339,86,3.0,11.7,0.84
Tarik Cohen,11874,HB,CHI,16,102,0,6,3.4,1,65.0,100.0,2,2,18.8,3,-0.11,5,0,38.1,52.4,0,24,5.8,7,120,38.9,13,85.0,102,79.6,20,19.6,0,112,101,7.8,8.6,1.1,0,1.1,9,83.3,50.0,1,2,4.8,3,-0.04,10,0,76.7,62.4,1,31,7.4,19,256,45.6,60,89.5,229,77.3,72,31.4,0,284,297,5.0,4.7,1.24
Stefon Diggs,9579,WR,MIN,17,99,0,18,13.6,0,75.0,42.9,3,7,10.0,3,0.23,21,3,66.0,80.0,0,54,0.0,0,156,47.2,27,91.0,142,135.2,36,25.4,2,520,182,6.7,19.3,3.66,0,16.7,5,66.1,62.5,5,8,9.8,4,0.07,21,0,64.8,69.7,4,62,0.0,0,323,45.9,37,94.1,304,95.5,56,18.4,4,595,125,3.4,16.1,1.96
Christian Kirk,47546,WR,ARZ,13,99,0,1,11.5,1,50.0,16.7,1,6,16.7,2,-0.11,7,0,43.5,58.1,0,31,0.0,0,122,38.0,10,88.5,108,68.8,20,18.5,0,120,48,4.8,12.0,1.11,0,10.3,2,70.8,40.0,4,10,1.9,1,-0.02,24,0,86.9,64.5,1,69,0.0,0,383,44.8,51,95.0,364,102.0,72,19.8,3,567,217,4.3,11.1,1.56
Dede Westbrook,11865,WR,JAX,15,97,0,15,10.8,2,42.3,18.2,2,11,15.4,2,-0.02,7,0,49.6,58.5,1,39,0.0,0,159,40.6,11,89.9,143,59.8,26,18.2,1,160,46,4.2,14.5,1.12,0,5.8,7,80.6,42.9,3,7,3.6,2,0.06,24,0,81.4,67.9,1,33,0.0,0,397,46.3,54,94.2,374,101.6,67,17.9,2,501,264,4.9,9.3,1.34
Leonard Fournette,11759,HB,JAX,15,95,0,15,2.0,7,72.7,100.0,1,1,5.9,1,-0.05,8,1,67.7,58.3,0,27,19.2,35,182,39.6,16,74.2,135,90.2,22,16.3,0,145,144,9.0,9.1,1.07,0,-0.5,17,84.1,0.0,0,1,3.3,2,0.06,14,0,75.7,71.8,1,20,11.3,43,382,44.1,58,83.2,318,82.9,69,21.7,0,368,410,7.1,6.3,1.16
James White,8765,HB,NE,16,95,0,19,4.6,2,75.0,60.0,3,5,4.0,1,-0.11,14,0,74.9,74.6,1,59,11.3,23,203,37.2,24,79.3,161,121.5,32,19.9,3,297,220,9.2,12.4,1.84,0,0.9,8,86.5,0.0,0,1,0.0,0,0.13,16,0,90.3,85.2,0,29,10.3,20,195,44.1,45,85.6,167,92.6,52,31.1,0,324,281,6.2,7.2,1.94
Danny Amendola,4717,WR,DET,15,94,0,11,10.1,1,73.9,50.0,1,2,0.0,0,-0.05,10,0,82.2,74.1,1,46,0.0,0,150,43.2,17,92.0,138,81.8,23,16.7,0,200,38,2.2,11.8,1.45,0,7.7,3,66.2,40.0,4,10,10.4,5,0.03,26,0,55.3,68.9,1,47,0.0,0,293,43.3,43,93.9,275,85.2,65,23.6,1,456,185,4.3,10.6,1.66
Deebo Samuel,48274,WR,SF,18,94,0,28,7.8,8,63.9,40.0,4,10,14.8,4,-0.04,13,1,40.2,76.4,1,39,0.0,0,147,46.9,23,88.4,130,85.1,36,27.7,0,357,233,10.1,15.5,2.75,0,8.6,15,80.0,50.0,3,6,7.0,3,0.23,26,1,66.8,74.9,2,42,0.3,1,301,52.1,40,95.0,286,109.8,50,17.5,2,558,320,8.0,14.0,1.95
A.J. Brown,48327,WR,TEN,19,93,0,31,14.5,10,54.8,15.4,2,13,8.0,2,0.04,21,0,62.7,82.7,0,60,0.0,0,184,43.9,23,94.0,173,127.3,42,24.3,4,482,214,9.3,21.0,2.79,0,12.4,8,66.7,37.5,3,8,5.9,2,0.1,20,1,69.5,76.4,2,91,0.4,1,268,50.0,32,94.4,253,113.2,48,19.0,3,622,283,8.8,19.4,2.46
Austin Hooper,10715,TE,ATL,13,93,0,2,8.6,0,56.3,50.0,2,4,18.2,2,0.17,5,0,41.1,52.0,0,30,7.5,11,147,45.3,9,85.7,126,77.6,16,12.7,0,110,45,5.0,12.2,0.87,0,7.1,8,89.4,81.8,9,11,0.0,0,0.21,30,0,90.7,88.5,2,35,7.0,24,345,55.8,59,87.5,302,99.2,66,21.9,1,635,267,4.5,10.8,2.1
Robbie Chosen,11254,WR,NYJ,16,92,0,22,16.2,3,46.7,40.0,4,10,4.5,1,-0.47,15,0,73.7,68.4,3,39,0.0,0,238,29.2,21,92.0,219,45.4,45,20.5,1,268,53,2.5,12.8,1.22,0,15.3,1,66.7,50.0,4,8,7.1,2,0.09,17,1,66.0,61.3,0,92,0.0,0,334,47.0,26,94.0,314,121.0,39,12.4,2,433,124,4.8,16.7,1.38
Terry McLaurin,48229,WR,WAS,14,91,0,32,15.5,3,50.0,50.0,4,8,9.5,2,-0.2,15,0,58.3,83.5,0,75,0.0,0,169,37.7,19,91.1,154,123.4,38,24.7,5,365,132,6.9,19.2,2.37,0,13.6,4,74.5,60.0,9,15,12.5,5,-0.07,26,0,47.3,82.9,1,34,0.0,0,271,49.0,35,94.8,257,113.3,47,18.3,2,495,87,2.5,14.1,1.93
Calvin Ridley,48262,WR,ATL,13,91,0,2,11.0,0,65.2,33.3,2,6,0.0,0,0.04,12,0,81.1,69.7,0,36,0.0,0,145,43.1,15,89.7,130,110.2,23,17.7,1,217,42,2.8,14.5,1.67,0,15.5,4,69.8,60.0,9,15,6.4,3,0.25,32,0,68.8,75.9,2,34,0.0,0,359,53.9,44,93.6,336,103.5,63,18.8,3,614,85,1.9,14.0,1.83
Marvin Jones Jr.,7158,WR,DET,13,90,0,11,11.6,1,66.7,50.0,6,12,8.3,2,0.12,17,0,60.5,77.1,0,27,0.0,0,151,46.8,22,93.4,141,131.8,33,23.4,4,274,45,2.0,12.5,1.94,0,15.2,5,73.5,72.2,13,18,2.7,1,0.22,21,0,81.0,71.7,3,47,0.0,0,349,49.4,36,92.8,324,92.2,49,15.1,2,480,64,1.8,13.3,1.48
Chris Conley,9509,WR,JAX,16,88,0,15,11.7,2,48.6,36.4,4,11,19.0,4,-0.08,13,0,33.5,65.3,0,47,0.0,0,172,38.1,17,90.1,155,89.5,35,22.6,2,234,69,4.1,13.8,1.51,0,16.8,6,55.8,30.0,3,10,9.4,3,0.0,23,0,56.8,61.0,0,70,0.5,2,415,43.9,29,94.5,392,110.7,52,13.3,3,535,178,6.1,18.4,1.36
Mohamed Sanu,7084,WR,NE,16,88,0,19,8.6,2,54.3,66.7,6,9,17.4,4,-0.05,10,0,36.9,55.7,3,22,0.0,0,202,40.4,19,90.6,183,39.5,35,19.1,1,154,53,2.8,8.1,0.84,0,7.6,3,78.0,33.3,2,6,4.9,2,0.12,19,0,66.5,62.3,1,28,0.0,0,322,55.5,39,93.5,301,87.5,50,16.6,0,350,134,3.4,9.0,1.16
Diontae Johnson,33441,WR,PIT,16,86,0,25,9.6,5,60.0,33.3,1,3,8.7,2,0.02,15,1,61.3,69.9,0,45,0.0,0,178,41.6,21,90.4,161,95.2,35,21.7,1,282,141,6.7,13.4,1.75,0,9.8,13,76.6,0.0,0,2,2.7,1,-0.1,15,2,80.4,66.3,1,43,0.0,0,250,42.9,36,95.2,238,112.6,47,19.7,3,387,163,4.5,10.8,1.63
Tyler Higbee,10744,TE,LA,15,86,0,26,5.3,1,66.7,0.0,0,1,0.0,0,-0.07,7,0,80.0,77.5,0,26,23.1,25,108,38.0,12,71.3,77,125.0,18,23.4,2,131,93,7.8,10.9,1.7,0,7.3,6,83.6,66.7,4,6,1.9,1,0.27,27,0,80.1,90.7,1,33,27.4,76,277,55.4,51,68.2,189,99.0,61,32.3,0,573,297,5.8,11.2,3.03
Dallas Goedert,47272,TE,PHI,16,86,0,24,9.5,0,55.6,25.0,2,8,11.8,2,-0.17,12,0,52.8,71.8,1,22,15.1,28,185,38.7,15,80.0,148,82.5,27,18.2,2,161,70,4.7,10.7,1.09,0,4.8,8,85.5,60.0,3,5,4.1,2,0.13,23,2,78.7,81.3,1,28,13.3,36,271,54.5,47,82.3,223,103.3,55,24.7,1,503,300,6.4,10.7,2.26
Mike Williams,11762,WR,LAC,15,85,0,27,15.4,0,60.5,60.0,12,20,8.0,2,0.18,21,0,41.4,78.4,4,56,0.0,0,214,49.7,23,91.1,195,69.6,38,19.5,1,437,109,4.7,19.0,2.24,0,22.0,3,59.5,60.0,6,10,10.7,3,0.04,20,0,53.3,72.1,3,52,0.3,1,312,50.7,25,93.3,291,81.9,42,14.4,1,557,89,3.6,22.3,1.91
Sterling Shepard,10674,WR,NYG,10,83,0,21,12.5,2,62.1,42.9,3,7,10.0,2,-0.18,11,0,57.1,69.0,1,26,0.7,1,137,42.1,18,87.6,120,67.6,29,24.2,0,196,77,4.3,10.9,1.63,0,8.8,5,74.0,33.3,3,9,2.6,1,0.14,17,0,81.3,73.8,3,36,0.0,0,256,48.0,37,96.9,248,82.7,50,20.2,2,367,107,2.9,9.9,1.48
