player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
CeeDee Lamb,61570,WR,DAL,1,16,0,9,0,-1.5,0,100.0,,0,0,0.0,0,0.36,0,0,84.5,60.3,0,6,0.0,0,4,75.0,2,100.0,4,89.6,2,50.0,0,11,14,7.0,5.5,2.75,11.8,1,75.0,100.0,1,1,0.0,0,0.05,5,0,84.1,92.1,1,29,0.0,0,19,47.4,6,100.0,19,70.3,8,42.1,0,87,28,4.7,14.5,4.58
Calvin Ridley,48262,WR,TEN,1,14,0,31,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,20.0,1,75.0,100.0,1,1,0.0,0,0.8,3,0,81.1,90.8,0,47,0.0,0,9,62.5,3,88.9,8,116.7,4,50.0,0,86,19,6.3,28.7,10.75
Chris Olave,84355,WR,NO,1,13,0,20,0,-2.0,0,100.0,,0,0,0.0,0,0.4,0,0,78.7,54.5,0,3,20.0,1,5,40.0,1,80.0,4,79.2,1,25.0,0,3,5,5.0,3.0,0.75,12.0,0,100.0,,0,0,0.0,0,-0.37,1,0,61.8,64.9,0,28,9.1,1,11,27.3,1,90.9,10,118.8,1,10.0,0,28,16,16.0,28.0,2.8
Malik Nabers,146759,WR,NYG,1,12,0,21,0,,0,,,0,0,,0,0.21,0,0,,46.1,0,0,0.0,0,8,50.0,0,75.0,6,0.0,0,0.0,0,0,0,,,0.0,9.7,0,66.7,,0,0,0.0,0,0.16,1,0,39.8,81.3,0,9,0.0,0,12,50.0,2,83.3,10,77.1,3,30.0,0,14,8,4.0,7.0,1.4
Travis Kelce,7844,TE,KC,1,12,0,16,0,-2.3,0,100.0,,0,0,0.0,0,-0.14,1,0,88.7,88.4,0,11,0.0,0,5,40.0,3,100.0,5,83.3,3,60.0,0,12,19,6.3,4.0,2.4,16.5,0,0.0,,0,0,100.0,1,0.01,0,0,41.8,57.3,1,0,0.0,0,19,52.6,0,100.0,19,0.0,2,10.5,0,0,0,,,0.0
Zay Flowers,97268,WR,BLT,1,12,0,3,0,-4.0,0,100.0,,0,0,0.0,0,-0.02,0,0,78.7,54.7,0,-1,0.0,0,4,50.0,1,100.0,4,79.2,1,25.0,0,-1,3,3.0,-1.0,-0.25,14.8,0,66.7,50.0,1,2,0.0,0,0.54,2,0,79.4,78.3,0,29,0.0,0,19,58.8,4,89.5,17,98.6,6,35.3,0,59,10,2.5,14.8,3.47
Zach Ertz,7816,TE,WAS,1,11,0,32,0,,0,,,0,0,,0,-0.36,0,0,,43.9,0,0,0.0,0,5,33.3,0,60.0,3,0.0,0,0.0,0,0,0,,,0.0,10.1,0,85.7,100.0,3,3,0.0,0,0.55,5,0,79.4,72.5,0,20,0.0,0,26,64.0,6,96.2,25,105.4,7,28.0,0,65,15,2.5,10.8,2.6
Courtland Sutton,48164,WR,DEN,1,11,0,10,0,-3.0,0,100.0,,0,0,0.0,0,-0.08,1,0,84.5,85.8,0,4,0.0,0,4,25.0,2,100.0,4,79.2,2,50.0,0,4,10,5.0,2.0,1.0,,0,,,0,0,,0,-1.61,0,0,63.2,64.0,0,0,0.0,0,4,25.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Cade Otton,61071,TE,TB,1,11,0,30,0,-2.0,0,100.0,,0,0,0.0,0,1.1,0,0,78.7,52.4,0,3,0.0,0,5,80.0,1,100.0,5,79.2,1,20.0,0,3,5,5.0,3.0,0.6,20.3,1,66.7,66.7,2,3,0.0,0,0.55,1,0,81.1,81.6,0,29,13.3,2,15,57.1,2,80.0,12,107.6,3,25.0,0,36,22,11.0,18.0,3.0
Elijah Moore,84302,WR,CLV,1,11,0,8,0,-1.0,0,0.0,,0,0,,0,-0.66,0,0,,47.0,0,0,0.0,0,4,0.0,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0,7.7,0,85.7,,0,0,0.0,0,0.19,3,0,78.7,74.6,0,17,0.0,0,26,48.0,6,96.2,25,97.0,7,28.0,0,51,6,1.0,8.5,2.04
