player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
CeeDee Lamb,61570,WR,DAL,1,16,0,9,19.3,0,66.7,,0,0,0.0,0,-0.49,2,0,68.3,72.0,0,20,0.0,0,14,35.7,2,100.0,14,145.8,3,21.4,1,35,1,0.5,17.5,2.5,0,8.5,1,81.8,100.0,2,2,0.0,0,0.04,6,0,77.3,90.3,1,29,0.0,0,22,52.6,9,86.4,19,65.9,11,57.9,0,98,36,4.0,10.9,5.16
Calvin Ridley,48262,WR,TEN,1,14,0,31,11.9,1,77.8,100.0,3,3,0.0,0,-0.09,5,0,75.6,87.5,0,47,0.0,0,29,38.5,7,89.7,26,117.1,9,34.6,0,109,25,3.6,15.6,4.19,0,13.0,0,50.0,0.0,0,1,0.0,0,-0.16,1,0,68.3,65.4,0,12,0.0,0,11,54.5,2,100.0,11,64.6,4,36.4,0,20,0,0.0,10.0,1.82
Chris Olave,84355,WR,NO,1,13,0,20,5.0,0,0.0,,0,0,,0,0.09,0,0,,53.5,0,0,0.0,0,9,33.3,0,100.0,9,39.6,1,11.1,0,0,0,,,0.0,0,12.7,0,63.6,100.0,1,1,12.5,1,-0.11,4,0,54.5,67.3,0,28,2.8,1,36,38.2,7,91.7,33,90.0,11,33.3,0,92,30,4.3,13.1,2.79
Malik Nabers,146759,WR,NYG,1,12,0,21,14.3,0,33.3,0.0,0,1,50.0,2,0.08,1,0,28.0,63.5,0,9,0.0,0,15,38.5,2,86.7,13,42.4,6,46.2,0,14,8,4.0,7.0,1.08,0,10.4,0,100.0,100.0,1,1,0.0,0,0.1,3,0,73.4,75.2,0,16,0.0,0,28,40.7,5,96.4,27,114.2,5,18.5,0,57,5,1.0,11.4,2.11
Travis Kelce,7844,TE,KC,1,12,0,16,9.0,0,50.0,100.0,1,1,50.0,1,0.57,1,0,28.9,52.7,0,11,10.0,1,10,60.0,1,90.0,9,66.7,2,22.2,0,11,-1,-1.0,11.0,1.22,0,8.8,0,87.5,,0,0,0.0,0,0.19,4,1,75.6,70.7,1,25,0.0,0,28,59.3,7,96.4,27,64.6,8,29.6,0,72,29,4.1,10.3,2.67
Zay Flowers,97268,WR,BLT,1,12,0,3,9.8,0,100.0,,0,0,0.0,0,0.08,3,0,72.1,85.4,0,25,0.0,0,15,42.9,4,93.3,14,118.8,4,28.6,0,66,27,6.8,16.5,4.71,0,21.0,0,28.6,50.0,1,2,0.0,0,0.35,1,0,68.3,55.2,0,29,0.0,0,27,54.2,2,88.9,24,43.8,7,29.2,0,28,3,1.5,14.0,1.17
Zach Ertz,7816,TE,WAS,1,11,0,32,7.5,0,50.0,50.0,1,2,0.0,0,-0.4,1,0,64.7,71.0,0,6,0.0,0,5,40.0,1,100.0,5,56.3,2,40.0,0,6,0,0.0,6.0,1.2,0,10.1,0,62.5,50.0,1,2,0.0,0,0.29,4,0,73.4,76.5,0,20,0.0,0,29,59.3,5,93.1,27,85.4,8,29.6,0,60,15,3.0,12.0,2.22
Courtland Sutton,48164,WR,DEN,1,11,0,10,22.0,0,100.0,100.0,1,1,0.0,0,-0.4,1,0,64.7,87.1,0,23,0.0,0,3,33.3,1,100.0,3,118.8,1,33.3,0,23,1,1.0,23.0,7.67,0,8.3,0,75.0,0.0,0,2,14.3,1,0.23,3,0,49.2,70.1,0,37,0.0,0,22,54.5,6,95.5,21,101.0,8,38.1,0,70,32,5.3,11.7,3.33
Cade Otton,61071,TE,TB,1,11,0,30,6.0,0,100.0,100.0,2,2,0.0,0,0.53,1,0,68.3,69.5,0,7,0.0,0,6,60.0,2,83.3,5,131.3,2,40.0,1,12,0,0.0,6.0,2.4,0,3.3,2,100.0,100.0,2,2,0.0,0,0.17,1,0,72.1,67.3,0,29,11.5,3,26,52.0,4,84.6,22,113.5,4,18.2,0,45,32,8.0,11.3,2.05
Elijah Moore,84302,WR,CLV,1,11,0,8,6.2,0,60.0,,0,0,0.0,0,0.78,2,0,70.5,71.0,0,17,0.0,0,14,50.0,3,85.7,12,74.6,5,41.7,0,27,4,1.3,9.0,2.25,0,11.7,0,83.3,100.0,1,1,0.0,0,-0.02,3,0,73.4,78.8,0,19,0.0,0,21,47.6,5,100.0,21,106.9,6,28.6,0,58,2,0.4,11.6,2.76
