player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Ja'Marr Chase,84270,WR,CIN,1,18,0,7,12.0,1,60.0,50.0,1,2,0.0,0,0.4,3,0,70.5,81.2,0,24,0.0,0,17,64.3,3,82.4,14,92.1,5,35.7,0,48,24,8.0,16.0,3.43,0,7.0,0,84.6,50.0,1,2,8.3,1,0.14,6,0,60.2,89.7,1,40,0.0,0,33,56.7,11,90.9,30,115.5,13,43.3,2,129,57,5.2,11.7,4.3
Tyreek Hill,10799,WR,MIA,1,14,0,17,9.8,0,50.0,0.0,0,1,33.3,1,0.32,1,0,30.0,63.4,0,9,0.0,0,11,37.5,2,72.7,8,96.9,4,50.0,1,13,2,1.0,6.5,1.63,0,9.9,0,88.9,100.0,1,1,0.0,0,0.44,7,0,76.5,85.2,0,21,0.0,0,31,70.0,8,96.8,30,113.9,9,30.0,0,102,28,3.5,12.8,3.4
Puka Nacua,100632,WR,LA,1,14,0,26,7.3,1,66.7,100.0,1,1,0.0,0,0.89,4,0,72.1,91.1,0,19,0.0,0,11,66.7,4,81.8,9,137.5,6,66.7,1,58,33,8.3,14.5,6.44,0,8.8,1,100.0,100.0,1,1,0.0,0,0.78,3,0,73.4,90.0,0,21,0.0,0,15,64.3,5,93.3,14,118.8,5,35.7,0,67,23,4.6,13.4,4.79
Amari Cooper,9437,WR,BUF,1,14,0,4,15.0,0,0.0,0.0,0,1,,0,1.43,0,0,,57.0,0,0,0.0,0,4,50.0,0,100.0,4,39.6,2,50.0,0,0,0,,,0.0,0,16.8,0,44.4,100.0,2,2,0.0,0,0.42,3,0,72.1,73.0,0,26,0.0,0,19,52.9,4,89.5,17,65.0,9,52.9,0,56,9,2.3,14.0,3.29
Jaylen Waddle,84088,WR,MIA,1,12,0,17,15.0,0,50.0,,0,0,0.0,0,0.6,1,0,68.3,74.6,0,5,0.0,0,10,42.9,1,70.0,7,56.3,2,28.6,0,5,2,2.0,5.0,0.71,0,10.0,0,83.3,,0,0,0.0,0,0.51,4,0,73.4,74.5,0,15,0.0,0,27,74.1,5,100.0,27,106.9,6,22.2,0,58,17,3.4,11.6,2.15
David Njoku,11784,TE,CLV,1,12,0,8,15.4,0,40.0,0.0,0,1,0.0,0,-0.61,1,0,68.3,72.4,0,15,0.0,0,16,31.3,2,100.0,16,93.3,5,31.3,1,22,2,1.0,11.0,1.38,0,3.3,0,83.3,0.0,0,1,0.0,0,-0.09,1,0,73.4,64.7,0,8,0.0,0,18,47.1,5,94.4,17,80.6,6,35.3,0,20,8,1.6,4.0,1.18
Trey McBride,75916,TE,ARZ,1,11,0,1,10.0,0,0.0,0.0,0,1,,0,0.11,0,0,,54.5,0,0,0.0,0,6,33.3,0,100.0,6,39.6,1,16.7,0,0,0,,,0.0,0,2.0,0,50.0,,0,0,33.3,1,-0.3,1,0,68.3,59.7,0,12,0.0,0,26,43.5,2,88.5,23,63.5,4,17.4,0,19,9,4.5,9.5,0.83
Calvin Ridley,48262,WR,TEN,1,11,0,31,7.8,0,40.0,25.0,1,4,0.0,0,-0.36,1,0,68.3,72.1,0,30,0.0,0,10,40.0,2,100.0,10,63.8,5,50.0,0,34,11,5.5,17.0,3.4,0,5.2,1,80.0,100.0,1,1,0.0,0,0.1,0,0,72.1,56.3,0,9,0.0,0,17,50.0,4,94.1,16,85.8,5,31.3,0,23,11,2.8,5.8,1.44
Adam Thielen,8288,WR,CAR,1,11,0,5,14.8,1,66.7,50.0,1,2,0.0,0,-0.1,4,0,72.1,88.5,1,24,0.0,0,15,40.0,4,100.0,15,55.6,6,40.0,0,54,5,1.3,13.5,3.6,0,10.0,0,100.0,,0,0,0.0,0,0.54,2,0,68.3,74.8,0,15,0.0,0,11,70.0,2,90.9,10,116.7,2,20.0,0,24,4,2.0,12.0,2.4
Brian Thomas Jr.,146760,WR,JAX,1,10,0,15,12.0,1,50.0,,0,0,0.0,0,-0.68,1,0,64.7,68.9,0,6,0.0,0,7,28.6,1,100.0,7,56.3,2,28.6,0,6,7,7.0,6.0,0.86,0,10.4,0,85.7,,0,0,0.0,0,0.38,3,0,74.6,71.3,1,31,0.0,0,22,71.4,6,95.5,21,71.7,7,33.3,0,75,22,3.7,12.5,3.57
Ray-Ray McCloud III,47895,WR,ATL,1,10,0,2,5.0,0,0.0,0.0,0,1,,0,-0.38,0,0,,53.2,0,0,0.0,0,10,33.3,0,90.0,9,39.6,1,11.1,0,0,0,,,0.0,0,2.7,0,88.9,,0,0,11.1,1,0.33,3,0,54.5,73.3,0,27,0.0,0,25,62.5,8,96.0,24,112.0,9,37.5,0,98,69,8.6,12.3,4.08
Davante Adams,8688,WR,NYJ,1,10,0,22,5.8,0,100.0,,0,0,0.0,0,0.6,2,0,72.1,81.3,0,14,0.0,0,12,60.0,4,83.3,10,140.6,4,40.0,1,33,10,2.5,8.3,3.3,0,9.2,1,80.0,0.0,0,1,20.0,1,0.27,3,0,41.6,64.7,0,34,0.0,0,24,50.0,4,100.0,24,118.8,5,20.8,0,69,32,8.0,17.3,2.88
Garrett Wilson,97405,WR,NYJ,1,10,0,22,18.5,0,50.0,0.0,0,1,0.0,0,0.64,1,0,64.7,70.2,0,35,0.0,0,13,63.6,1,84.6,11,95.8,2,18.2,0,35,23,23.0,35.0,3.18,0,9.3,2,66.7,0.0,0,1,0.0,0,0.31,2,0,72.1,79.3,0,42,0.0,0,25,52.0,4,100.0,25,102.1,6,24.0,0,64,20,5.0,16.0,2.56
Jordan Addison,123000,WR,MIN,1,10,0,18,,0,,,0,0,,0,0.58,0,0,,57.2,0,0,0.0,0,5,40.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,0,20.3,0,66.7,100.0,2,2,0.0,0,0.54,3,0,72.1,82.2,0,49,0.0,0,22,55.0,4,90.9,20,149.3,6,30.0,1,102,16,4.0,25.5,5.1
Joshua Palmer,62979,WR,LAC,1,9,0,27,7.0,0,66.7,,0,0,0.0,0,-0.09,2,0,68.3,77.7,0,8,0.0,0,8,25.0,2,100.0,8,79.9,3,37.5,0,16,1,0.5,8.0,2.0,0,20.4,0,80.0,,0,0,0.0,0,0.36,2,0,72.1,70.7,0,38,0.0,0,23,47.6,4,91.3,21,118.3,5,23.8,0,62,8,2.0,15.5,2.95
Wan'Dale Robinson,101735,WR,NYG,1,9,0,21,8.5,0,50.0,66.7,2,3,25.0,1,-0.41,2,0,36.2,66.8,0,18,0.0,0,20,25.0,3,100.0,20,67.4,6,30.0,0,34,11,3.7,11.3,1.7,0,12.3,0,33.3,0.0,0,1,0.0,0,-0.12,0,0,68.3,50.8,0,4,2.8,1,36,43.8,1,86.1,31,42.4,3,9.7,0,4,8,8.0,4.0,0.13
Jakobi Meyers,47468,WR,LV,1,9,0,23,4.5,1,100.0,100.0,1,1,0.0,0,0.44,1,0,68.3,80.8,0,20,0.0,0,5,60.0,2,100.0,5,118.8,2,40.0,0,28,19,9.5,14.0,5.6,0,8.7,0,66.7,,0,0,0.0,0,-0.09,2,0,72.1,59.0,0,11,0.0,0,32,38.7,4,96.9,31,80.6,6,19.4,0,33,14,3.5,8.3,1.06
Michael Mayer,122906,TE,LV,1,9,0,23,,0,,,0,0,,0,0.02,0,0,,49.9,0,0,0.0,0,4,66.7,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,0,7.2,0,77.8,,0,0,12.5,1,-0.11,2,0,52.1,61.4,0,29,11.1,3,27,34.6,7,85.2,23,98.1,9,39.1,0,68,22,3.1,9.7,2.96
Malik Nabers,146759,WR,NYG,1,9,0,21,13.5,0,50.0,,0,0,0.0,0,-0.59,0,0,64.7,53.6,0,3,0.0,0,19,21.1,1,100.0,19,56.3,2,10.5,0,3,0,0.0,3.0,0.16,0,14.1,3,57.1,50.0,2,4,0.0,0,-0.06,3,0,73.4,83.1,0,23,0.0,0,33,44.8,4,87.9,29,94.9,7,24.1,0,76,23,5.8,19.0,2.62
