player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Drake London,86519,WR,ATL,1,14,0,2,0,,0,,,0,0,,0,0.02,0,0,,47.7,0,0,0.0,0,5,60.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,10.7,2,50.0,50.0,1,2,0.0,0,0.15,2,0,81.7,88.4,0,26,0.0,0,11,50.0,3,90.9,10,113.9,6,60.0,1,44,11,3.7,14.7,4.4
Jerry Jeudy,61103,WR,CLV,1,13,0,8,0,-3.0,0,100.0,,0,0,0.0,0,-0.59,0,0,78.7,58.6,0,3,0.0,0,2,0.0,1,100.0,2,79.2,1,50.0,0,3,6,6.0,3.0,1.5,6.6,0,80.0,100.0,1,1,0.0,0,0.14,4,0,45.7,72.0,0,12,0.0,0,12,55.6,4,75.0,9,100.0,5,55.6,0,40,10,2.5,10.0,4.44
Jaxon Smith-Njigba,129758,WR,SEA,1,12,0,29,0,-1.5,0,100.0,,0,0,0.0,0,-0.53,0,0,84.5,64.9,0,7,0.0,0,2,0.0,2,100.0,2,79.2,2,100.0,0,6,9,4.5,3.0,3.0,-3.0,0,100.0,,0,0,0.0,0,-0.53,0,0,49.2,55.9,0,-1,0.0,0,2,0.0,1,100.0,2,79.2,1,50.0,0,-1,2,2.0,-1.0,-0.5
Ja'Marr Chase,84270,WR,CIN,1,12,0,7,0,,0,,,0,0,,0,-0.44,0,0,,51.2,0,0,0.0,0,2,0.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,4.5,0,100.0,,0,0,0.0,0,0.13,0,0,79.4,71.8,0,9,0.0,0,11,60.0,2,90.9,10,95.8,2,20.0,0,14,5,2.5,7.0,1.4
George Pickens,99229,WR,DAL,1,11,0,9,0,,0,,,0,0,,0,-1.03,0,0,,50.8,0,0,0.0,0,3,0.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,11.7,0,66.7,,0,0,0.0,0,0.48,2,0,81.1,92.4,0,12,0.0,0,10,44.4,2,90.0,9,91.0,3,33.3,0,24,2,1.0,12.0,2.67
Dallas Goedert,47272,TE,PHI,1,11,0,24,0,-3.0,0,100.0,,0,0,0.0,0,1.26,1,0,78.7,96.1,0,3,0.0,0,1,100.0,1,100.0,1,118.8,1,100.0,1,3,6,6.0,3.0,3.0,23.0,0,50.0,0.0,0,1,0.0,0,-0.18,1,0,81.1,87.1,0,36,0.0,0,11,60.0,1,90.9,10,95.8,2,20.0,0,36,2,2.0,36.0,3.6
Trey McBride,75916,TE,ARZ,1,11,0,1,0,,0,,,0,0,,0,-0.93,0,0,,,0,0,100.0,2,2,0.0,0,0.0,0,0.0,0,,0,0,0,,,,14.5,0,50.0,66.7,2,3,0.0,0,-0.2,1,0,76.5,67.6,0,26,0.0,0,23,36.4,2,95.7,22,75.0,4,18.2,0,30,2,1.0,15.0,1.36
Brian Thomas Jr.,146760,WR,JAX,1,10,0,15,0,,0,,,0,0,,0,-0.06,0,0,,47.7,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,-0.5,1,100.0,100.0,1,1,0.0,0,0.01,1,0,41.1,70.8,0,7,0.0,0,8,50.0,2,75.0,6,85.4,2,33.3,0,9,10,5.0,4.5,1.5
Harold Fannin Jr.,163104,TE,CLV,1,10,0,8,0,,0,,,0,0,,0,-0.17,0,0,,53.2,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,7.0,3,62.5,50.0,1,2,16.7,1,-0.25,2,0,41.1,62.8,0,24,0.0,0,34,28.1,5,94.1,32,82.8,8,25.0,0,55,30,6.0,11.0,1.72
Zay Flowers,97268,WR,BLT,1,10,0,3,0,,0,,,0,0,,0,-0.15,0,0,,54.9,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,6.4,1,60.0,33.3,1,3,0.0,0,-1.95,0,1,80.0,54.0,1,10,0.0,0,8,14.3,3,87.5,7,25.0,5,71.4,0,15,12,4.0,5.0,2.14
