player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Xavier Worthy,144718,WR,KC,1,8,0,16,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,27.0,0,100.0,,0,0,0.0,0,-0.43,1,0,80.0,85.0,0,50,0.0,0,10,33.3,2,90.0,9,158.3,2,22.2,1,51,3,1.5,25.5,5.67
Saquon Barkley,45791,HB,PHI,1,7,0,24,0,-5.3,0,75.0,,0,0,0.0,0,0.53,1,0,88.7,93.0,0,11,0.0,0,4,50.0,3,100.0,4,83.3,4,100.0,0,18,37,12.3,6.0,4.5,-3.8,0,75.0,,0,0,0.0,0,0.14,1,0,79.4,81.6,0,11,0.0,0,5,40.0,3,100.0,5,83.3,4,80.0,0,18,31,10.3,6.0,3.6
Travis Kelce,7844,TE,KC,1,6,0,16,0,,0,,,0,0,,0,-0.23,0,0,,49.0,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,8.5,0,50.0,,0,0,0.0,0,-0.15,1,0,74.6,61.0,0,13,0.0,0,22,55.6,1,81.8,18,70.8,2,11.1,0,13,5,5.0,13.0,0.72
Marquise Brown,61568,WR,KC,1,6,0,16,0,,0,,,0,0,,0,-0.23,0,0,,56.3,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,7.6,0,20.0,0.0,0,1,0.0,0,-1.04,0,0,75.6,59.6,1,9,0.0,0,20,33.3,1,90.0,18,0.0,5,27.8,0,9,1,1.0,9.0,0.5
A.J. Brown,48327,WR,PHI,1,5,0,24,0,,0,,,0,0,,0,0.53,0,0,,48.3,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,-0.48,0,0,75.6,73.1,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
DeAndre Hopkins,7808,WR,KC,1,5,0,16,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,5.0,0,0.0,,0,0,,0,-1.19,0,0,49.2,71.4,0,0,0.0,0,7,50.0,0,57.1,4,39.6,1,25.0,0,0,0,,,0.0
DeVonta Smith,61100,WR,PHI,1,5,0,24,0,,0,,,0,0,,0,0.78,0,0,,48.7,0,0,0.0,0,3,66.7,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,7.0,1,66.7,,0,0,0.0,0,0.86,2,0,72.1,60.2,0,9,0.0,0,21,72.2,2,85.7,18,81.3,3,16.7,0,17,3,1.5,8.5,0.94
Jahan Dotson,84375,WR,PHI,1,3,0,24,0,,0,,,0,0,,0,0.78,0,0,,49.4,0,0,0.0,0,3,66.7,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,3.0,0,100.0,,0,0,0.0,0,0.45,1,0,70.5,66.5,0,15,0.0,0,5,60.0,1,100.0,5,118.8,1,20.0,0,15,12,12.0,15.0,3.0
JuJu Smith-Schuster,11817,WR,KC,1,2,0,16,0,,0,,,0,0,,0,-0.23,0,0,,56.3,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,5.0,0,100.0,,0,0,0.0,0,0.57,1,0,68.3,59.3,0,11,7.7,1,13,63.6,1,76.9,10,112.5,1,10.0,0,11,6,6.0,11.0,1.1
Dallas Goedert,47272,TE,PHI,1,2,0,24,0,,0,,,0,0,,0,0.53,0,0,,45.6,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,10.5,0,100.0,,0,0,0.0,0,0.62,1,0,72.1,56.4,0,20,0.0,0,20,64.7,2,85.0,17,118.8,2,11.8,0,27,6,3.0,13.5,1.59
