player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
D.K. Metcalf,47864,WR,PIT,1,9,0,25,17.0,0,33.3,100.0,1,1,50.0,1,-0.52,1,0,28.8,54.3,0,11,0.0,0,11,11.1,1,81.8,9,45.1,3,33.3,0,11,2,2.0,11.0,1.22,0,20.0,0,50.0,25.0,1,4,0.0,0,-0.37,1,0,72.1,51.0,0,14,0.0,0,29,44.4,3,93.1,27,63.9,6,22.2,0,29,3,1.0,9.7,1.07
Devaughn Vele,100637,WR,NO,1,9,0,20,16.5,0,100.0,,0,0,0.0,0,0.13,2,0,68.3,72.7,0,31,0.0,0,19,53.3,2,78.9,15,118.8,2,13.3,0,42,9,4.5,21.0,2.8,0,4.6,0,80.0,0.0,0,1,0.0,0,-0.08,0,0,72.1,57.8,0,9,2.6,1,38,50.0,4,97.4,37,88.3,5,13.5,0,26,8,2.0,6.5,0.7
Stefon Diggs,9579,WR,WAS,1,9,0,32,8.0,0,100.0,,0,0,0.0,0,1.09,2,0,68.3,76.3,0,17,0.0,0,8,62.5,2,100.0,8,158.3,2,25.0,1,27,11,5.5,13.5,3.38,0,10.0,0,20.0,0.0,0,1,50.0,1,-0.57,1,0,28.8,53.5,0,15,0.0,0,17,21.4,1,82.4,14,39.6,5,35.7,0,15,3,3.0,15.0,1.07
Kalif Raymond,11028,WR,CHI,1,9,0,6,29.0,0,100.0,,0,0,0.0,0,0.77,1,0,64.7,89.9,0,28,0.0,0,3,66.7,1,100.0,3,118.8,1,33.3,0,28,-1,-1.0,28.0,9.33,0,4.2,0,83.3,0.0,0,1,0.0,0,0.74,3,0,73.4,77.5,0,12,0.0,0,15,50.0,5,93.3,14,94.4,6,42.9,0,40,17,3.4,8.0,2.86
Justin Jefferson,61398,WR,MIN,1,9,0,18,3.5,0,100.0,100.0,1,1,0.0,0,0.09,2,0,68.3,90.8,0,9,0.0,0,5,66.7,2,60.0,3,143.8,2,66.7,1,18,11,5.5,9.0,6.0,0,13.7,0,83.3,,0,0,0.0,0,-0.09,3,0,73.4,84.7,0,39,0.0,0,19,21.1,5,100.0,19,154.2,6,31.6,1,69,11,2.2,13.8,3.63
Bijan Robinson,123126,HB,ATL,1,9,0,2,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,0,-3.2,6,88.9,,0,0,0.0,0,-0.62,2,1,76.5,84.8,1,24,4.8,1,21,40.0,8,90.5,19,105.8,9,47.4,1,90,114,14.3,11.3,4.74
Malik Washington,97108,WR,MIA,1,8,0,17,19.0,0,0.0,,0,0,,0,0.15,0,0,,55.7,0,0,0.0,0,5,40.0,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0,0,15.0,1,60.0,0.0,0,1,0.0,0,-0.35,1,1,70.5,58.2,0,30,0.0,0,23,38.1,3,91.3,21,96.3,5,23.8,0,53,24,8.0,17.7,2.52
Noah Fant,42388,TE,NO,1,8,0,20,5.8,0,50.0,,0,0,0.0,0,-0.34,2,0,68.3,82.5,1,10,0.0,0,7,42.9,2,100.0,7,62.5,4,57.1,1,18,6,3.0,9.0,2.57,0,5.5,0,50.0,,0,0,0.0,0,-0.41,0,0,68.3,70.4,1,9,23.1,3,13,38.5,2,76.9,10,19.8,4,40.0,0,15,9,4.5,7.5,1.5
Isaiah Likely,83955,TE,NYG,1,8,0,21,9.7,0,100.0,100.0,2,2,0.0,0,0.43,3,0,70.5,90.1,0,19,0.0,0,7,57.1,3,100.0,7,116.7,3,42.9,0,36,7,2.3,12.0,5.14,0,10.3,2,100.0,,0,0,0.0,0,0.97,2,1,72.1,65.5,0,15,7.1,1,14,85.7,4,92.9,13,147.9,4,30.8,1,40,7,1.8,10.0,3.08
Travis Etienne Jr.,57185,HB,NO,1,8,0,20,1.5,0,100.0,,0,0,0.0,0,-0.04,1,0,70.5,85.7,0,6,41.7,5,12,66.7,2,33.3,4,81.3,2,50.0,0,7,4,2.0,3.5,1.75,0,-1.7,1,83.3,,0,0,0.0,0,0.15,1,0,73.4,76.6,0,16,28.0,7,25,52.0,5,72.0,18,84.0,6,33.3,0,25,32,6.4,5.0,1.39
Christian Watson,66581,WR,GB,1,8,0,12,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,0,17.1,1,71.4,100.0,2,2,0.0,0,0.04,4,0,73.4,90.2,1,81,0.0,0,26,42.3,5,100.0,26,113.7,7,26.9,1,145,72,14.4,29.0,5.58
Christian McCaffrey,11763,HB,SF,1,8,0,28,2.0,0,0.0,,0,0,,0,0.79,0,0,,56.0,0,0,20.0,1,5,80.0,0,80.0,4,39.6,1,25.0,0,0,0,,,0.0,0,-1.6,0,60.0,50.0,1,2,25.0,1,-0.09,0,0,36.2,39.2,0,8,0.0,0,13,46.2,3,100.0,13,64.6,5,38.5,0,7,21,7.0,2.3,0.54
Kendrick Bourne,12270,WR,ARZ,1,8,0,1,11.0,0,100.0,,0,0,0.0,0,0.36,1,0,64.7,65.8,0,12,0.0,0,8,57.1,1,87.5,7,116.7,1,14.3,0,12,1,1.0,12.0,1.71,0,4.3,1,100.0,100.0,1,1,0.0,0,0.43,4,0,75.6,84.0,0,13,0.0,0,21,70.0,7,95.2,20,104.2,7,35.0,0,63,33,4.7,9.0,3.15
CeeDee Lamb,61570,WR,DAL,1,8,0,9,23.5,0,50.0,,0,0,0.0,0,-0.16,1,0,64.7,66.0,0,1,0.0,0,8,50.0,1,75.0,6,95.8,2,33.3,1,1,0,0.0,1.0,0.17,0,8.4,1,60.0,0.0,0,2,25.0,1,0.5,3,0,36.8,63.2,0,15,0.0,0,19,68.4,3,100.0,19,82.9,5,26.3,0,37,19,6.3,12.3,1.95
Tetairoa McMillan,158735,WR,CAR,1,8,0,5,18.3,0,25.0,0.0,0,1,0.0,0,-0.2,1,0,64.7,59.0,0,18,0.0,0,20,33.3,1,90.0,18,45.8,4,22.2,0,18,6,6.0,18.0,1.0,0,9.8,1,100.0,,0,0,0.0,0,0.45,3,1,72.1,62.7,0,21,0.0,0,17,52.9,4,100.0,17,118.8,4,23.5,0,57,18,4.5,14.3,3.35
Deebo Samuel,48274,WR,SF,1,7,0,28,,0,,,0,0,,0,-1.51,0,0,,59.8,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,6.8,0,100.0,,0,0,0.0,0,0.14,3,0,72.1,80.4,0,15,0.0,0,11,54.5,4,100.0,11,146.9,4,36.4,1,39,16,4.0,9.8,3.55
Jayden Reed,78171,WR,GB,1,7,0,12,,0,,,0,0,,0,-0.98,0,0,,60.0,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,4.6,0,60.0,,0,0,0.0,0,0.18,1,0,70.5,62.0,0,7,4.8,1,21,52.4,3,95.2,20,68.8,5,25.0,0,20,4,1.3,6.7,1.0
Mike Gesicki,47153,TE,CIN,1,7,0,7,,0,,,0,0,,0,0.76,0,0,,59.3,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,11.7,0,66.7,0.0,0,1,0.0,0,0.43,4,0,72.1,84.3,0,25,0.0,0,15,53.3,4,100.0,15,109.7,6,40.0,0,76,21,5.3,19.0,5.07
Mike Evans,8642,WR,SF,1,7,0,28,7.7,0,100.0,100.0,2,2,0.0,0,0.79,3,0,70.5,92.5,0,8,0.0,0,5,80.0,3,100.0,5,129.9,3,60.0,1,17,0,0.0,5.7,3.4,0,8.0,0,66.7,,0,0,33.3,1,0.18,2,0,30.0,59.9,0,12,0.0,0,17,52.9,2,100.0,17,84.0,3,17.6,0,19,7,3.5,9.5,1.12
Michael Mayer,122906,TE,LV,1,7,0,23,9.0,0,100.0,,0,0,0.0,0,0.73,1,0,64.7,76.8,0,14,14.3,1,7,42.9,1,85.7,6,118.8,1,16.7,0,14,5,5.0,14.0,2.33,0,4.4,1,80.0,,0,0,0.0,0,0.07,2,0,72.1,67.0,0,8,12.5,2,16,53.3,4,81.3,13,79.2,5,38.5,0,13,7,1.8,3.3,1.0
Demario Douglas,104155,WR,NE,1,7,0,19,,0,,,0,0,,0,-0.96,0,0,,57.4,0,0,0.0,0,3,0.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,3.0,0,80.0,,0,0,0.0,0,0.06,2,0,72.1,68.7,0,8,0.0,0,16,53.3,4,93.8,15,82.5,5,33.3,0,19,23,5.8,4.8,1.27
Dalton Schultz,47304,TE,HST,1,7,0,13,3.0,0,50.0,,0,0,0.0,0,-0.29,0,0,64.7,57.5,0,0,0.0,0,7,33.3,1,85.7,6,56.3,2,33.3,0,0,8,8.0,0.0,0.0,0,5.8,0,50.0,,0,0,0.0,0,0.2,0,0,68.3,58.1,0,9,8.7,2,23,45.0,2,78.3,18,61.5,4,22.2,0,17,6,3.0,8.5,0.94
Michael Wilson,84423,WR,ARZ,1,7,0,1,14.7,0,66.7,0.0,0,1,0.0,0,0.5,0,0,68.3,64.8,0,9,0.0,0,9,62.5,2,88.9,8,78.5,3,37.5,0,15,1,0.5,7.5,1.88,0,10.5,0,75.0,100.0,2,2,0.0,0,0.36,3,0,72.1,70.0,0,17,0.0,0,26,68.0,3,96.2,25,107.3,4,16.0,0,41,1,0.3,13.7,1.64
DJ Moore,48267,WR,BUF,1,7,0,4,22.5,0,50.0,,0,0,0.0,0,1.84,1,0,64.7,68.3,0,17,0.0,0,7,60.0,1,71.4,5,79.2,2,40.0,0,17,1,1.0,17.0,3.4,0,21.3,0,75.0,0.0,0,1,0.0,0,0.29,2,0,70.5,66.8,0,18,0.0,0,22,50.0,3,90.9,20,106.3,4,20.0,0,40,6,2.0,13.3,2.0
Ladd McConkey,124030,WR,LAC,1,7,0,27,,0,,,0,0,,0,-4.26,0,0,,57.7,0,0,0.0,0,2,0.0,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,0,13.7,0,66.7,50.0,1,2,0.0,0,0.18,2,0,68.3,72.0,0,19,0.0,0,13,66.7,2,92.3,12,103.5,3,25.0,0,33,5,2.5,16.5,2.75
Garrett Wilson,97405,WR,NYJ,1,7,0,22,6.0,0,100.0,100.0,1,1,0.0,0,-0.33,1,0,64.7,72.2,0,9,0.0,0,3,33.3,1,100.0,3,104.2,1,33.3,0,9,3,3.0,9.0,3.0,0,12.6,0,80.0,,0,0,0.0,0,0.66,2,0,73.4,70.7,0,31,0.0,0,16,60.0,4,93.8,15,118.8,5,33.3,0,64,16,4.0,16.0,4.27
Bucky Irving,144970,HB,TB,1,7,0,30,-3.0,0,100.0,,0,0,0.0,0,0.71,2,0,68.3,78.5,0,22,20.0,2,10,77.8,2,70.0,7,118.8,2,28.6,0,33,39,19.5,16.5,4.71,0,-3.7,0,100.0,,0,0,0.0,0,0.02,0,1,70.5,26.1,0,7,14.3,1,7,57.1,3,85.7,6,80.6,3,50.0,0,10,21,7.0,3.3,1.67
George Pickens,99229,WR,DAL,1,6,0,9,18.3,0,33.3,,0,0,50.0,1,0.3,1,0,28.8,54.2,0,11,0.0,0,10,50.0,1,80.0,8,45.1,3,37.5,0,11,5,5.0,11.0,1.38,0,17.7,0,66.7,0.0,0,1,33.3,1,0.38,1,0,29.9,53.5,0,9,0.0,0,21,66.7,2,100.0,21,81.3,3,14.3,0,17,1,0.5,8.5,0.81
Jaylen Warren,98692,HB,PIT,1,6,0,25,,0,,,0,0,,0,-1.64,0,0,,59.7,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,-1.5,2,83.3,,0,0,0.0,0,-0.62,1,1,73.4,37.3,0,18,0.0,0,13,27.3,5,84.6,11,86.8,6,54.5,0,29,42,8.4,5.8,2.64
Rhamondre Stevenson,98689,HB,NE,1,6,0,19,-6.0,0,0.0,0.0,0,1,,0,-0.96,0,0,,59.7,0,0,66.7,2,3,0.0,0,33.3,1,39.6,1,100.0,0,0,0,,,0.0,0,-1.0,0,100.0,,0,0,0.0,0,0.14,1,0,64.7,64.1,0,17,40.0,6,15,57.1,1,60.0,9,118.8,1,11.1,0,17,18,18.0,17.0,1.89
Davante Adams,8688,WR,LA,1,6,0,26,,0,,,0,0,,0,-1.45,0,0,,55.1,0,0,0.0,0,4,0.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,13.7,0,33.3,50.0,1,2,0.0,0,-0.39,1,0,64.7,65.6,0,10,0.0,0,10,25.0,1,80.0,8,43.8,3,37.5,0,10,0,0.0,10.0,1.25
Dalton Kincaid,91791,TE,BUF,1,6,0,4,24.0,0,100.0,,0,0,0.0,0,1.23,1,0,64.7,85.2,0,40,0.0,0,6,60.0,1,83.3,5,118.8,1,20.0,0,40,16,16.0,40.0,8.0,0,14.2,2,80.0,100.0,1,1,0.0,0,0.15,3,0,72.1,90.6,0,38,5.6,1,18,47.1,4,88.9,16,118.8,5,31.3,0,90,26,6.5,22.5,5.63
Zay Flowers,97268,WR,BLT,1,6,0,3,16.0,0,100.0,,0,0,0.0,0,1.46,3,0,70.5,92.2,0,49,0.0,0,6,83.3,3,100.0,6,118.8,3,50.0,0,79,31,10.3,26.3,13.17,0,11.7,1,66.7,,0,0,0.0,0,1.01,2,0,68.3,90.4,0,54,0.0,0,5,60.0,2,100.0,5,149.3,3,60.0,1,71,52,26.0,35.5,14.2
Kenneth Walker III,97199,HB,KC,1,6,0,16,,0,,,0,0,,0,-0.39,0,0,,56.5,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,-1.0,0,50.0,0.0,0,1,33.3,1,0.41,1,0,30.0,39.6,0,11,0.0,0,9,55.6,2,100.0,9,60.4,4,44.4,0,16,13,6.5,8.0,1.78
Caleb Douglas,157740,WR,MIA,1,6,0,17,16.0,0,100.0,,0,0,0.0,0,0.31,1,0,64.7,85.3,0,30,0.0,0,4,50.0,1,100.0,4,118.8,1,25.0,0,30,14,14.0,30.0,7.5,0,19.8,2,75.0,,0,0,0.0,0,-0.32,1,0,70.5,68.3,1,25,0.0,0,20,38.9,3,90.0,18,77.1,4,22.2,0,50,12,4.0,16.7,2.78
Ashton Jeanty,157196,HB,LV,1,6,0,23,8.0,0,100.0,100.0,1,1,0.0,0,1.57,1,0,64.7,68.3,0,13,0.0,0,4,75.0,1,100.0,4,158.3,1,25.0,1,13,5,5.0,13.0,3.25,0,0.8,0,100.0,,0,0,0.0,0,-0.01,1,0,72.1,63.6,0,13,17.6,3,17,50.0,4,76.5,13,135.4,4,30.8,1,28,25,6.3,7.0,2.15
Juwan Johnson,28305,TE,NO,1,6,0,20,10.5,0,50.0,0.0,0,1,0.0,0,0.51,1,0,64.7,66.5,0,9,0.0,0,17,61.5,1,76.5,13,102.1,2,15.4,1,9,0,0.0,9.0,0.69,0,15.0,0,33.3,50.0,1,2,0.0,0,0.03,1,0,64.7,60.5,0,27,10.8,4,37,48.6,1,89.2,33,67.4,3,9.1,0,27,2,2.0,27.0,0.82
Keenan Allen,7857,WR,IND,1,6,0,14,-1.0,0,100.0,,0,0,0.0,0,0.21,0,0,64.7,56.3,0,3,0.0,0,6,50.0,1,100.0,6,79.2,1,16.7,0,3,4,4.0,3.0,0.5,0,5.0,0,100.0,,0,0,0.0,0,0.07,0,0,72.1,65.0,0,9,0.0,0,13,46.2,4,100.0,13,93.8,4,30.8,0,26,6,1.5,6.5,2.0
Carnell Tate,170273,WR,TEN,1,6,0,31,17.0,0,0.0,,0,0,,0,0.43,0,0,,53.9,0,0,0.0,0,8,62.5,0,100.0,8,39.6,1,12.5,0,0,0,,,0.0,0,6.0,0,100.0,,0,0,0.0,0,-0.39,1,0,68.3,59.7,0,14,0.0,0,21,45.0,2,95.2,20,106.3,2,10.0,0,19,7,3.5,9.5,0.95
Mark Andrews,47436,TE,BLT,1,6,0,3,6.3,0,66.7,,0,0,0.0,0,1.05,1,0,70.5,71.9,0,13,6.3,1,16,76.9,2,75.0,12,88.2,3,25.0,0,22,8,4.0,11.0,1.83,0,7.0,0,66.7,,0,0,33.3,1,0.2,1,0,29.9,58.9,0,17,12.5,1,8,50.0,2,87.5,7,95.1,3,42.9,0,27,7,3.5,13.5,3.86
Emeka Egbuka,145055,WR,TB,1,6,0,30,16.5,0,75.0,0.0,0,1,0.0,0,0.65,1,0,70.5,77.1,0,17,0.0,0,12,75.0,3,100.0,12,104.2,4,33.3,0,38,14,4.7,12.7,3.17,0,13.0,0,100.0,,0,0,0.0,0,-0.13,1,0,64.7,68.7,0,13,12.5,1,8,42.9,1,75.0,6,118.8,1,16.7,0,13,0,0.0,13.0,2.17
Pat Bryant,144800,WR,DEN,1,6,0,10,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,
Xavier Worthy,144718,WR,KC,1,6,0,16,-2.0,0,100.0,,0,0,0.0,0,0.36,1,0,64.7,57.8,0,4,0.0,0,4,50.0,1,100.0,4,83.3,1,25.0,0,4,6,6.0,4.0,1.0,0,4.5,0,50.0,0.0,0,1,0.0,0,-0.15,0,0,64.7,63.3,0,9,0.0,0,11,45.5,1,100.0,11,62.5,2,18.2,0,9,3,3.0,9.0,0.82
Parker Washington,129799,WR,JAX,1,6,0,15,18.0,0,100.0,,0,0,0.0,0,1.74,1,0,68.3,92.3,0,30,0.0,0,3,100.0,2,100.0,3,158.3,2,66.7,1,36,0,0.0,18.0,12.0,0,16.5,0,75.0,,0,0,0.0,0,0.35,3,0,70.5,78.7,0,22,0.0,0,13,53.8,3,100.0,13,113.5,4,30.8,0,47,3,1.0,15.7,3.62
Roman Wilson,129604,WR,PIT,1,6,0,25,20.0,0,33.3,0.0,0,1,0.0,0,-0.52,0,0,64.7,48.3,0,1,0.0,0,10,11.1,1,90.0,9,42.4,3,33.3,0,1,5,5.0,1.0,0.11,0,21.5,0,50.0,,0,0,0.0,0,-0.79,0,0,64.7,54.3,0,5,0.0,0,14,23.1,1,92.9,13,56.3,2,15.4,0,5,0,0.0,5.0,0.38
Tee Higgins,61211,WR,CIN,1,6,0,7,21.4,1,60.0,50.0,1,2,0.0,0,0.24,3,0,70.5,92.7,0,29,0.0,0,8,50.0,3,100.0,8,101.3,5,62.5,0,59,26,8.7,19.7,7.38,0,44.0,0,0.0,,0,0,,0,-0.16,0,0,,51.1,0,0,0.0,0,22,50.0,0,100.0,22,39.6,1,4.5,0,0,0,,,0.0
Tre Harris,122676,WR,LAC,1,6,0,27,,0,,,0,0,,0,-4.26,0,0,,57.7,0,0,0.0,0,2,0.0,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,0,8.0,0,50.0,33.3,1,3,0.0,0,-0.5,0,0,70.5,61.6,0,11,0.0,0,21,38.9,3,85.7,18,57.6,6,33.3,0,20,8,2.7,6.7,1.11
Xavier Hutchinson,122518,WR,HST,1,6,0,13,15.5,1,50.0,,0,0,0.0,0,0.05,1,0,64.7,72.3,0,20,0.0,0,5,40.0,1,100.0,5,85.4,2,40.0,0,20,11,11.0,20.0,4.0,0,5.5,0,50.0,0.0,0,1,0.0,0,0.03,0,0,68.3,59.4,0,9,0.0,0,20,36.8,2,95.0,19,56.3,4,21.1,0,12,11,5.5,6.0,0.63
Chase Brown,77787,HB,CIN,1,6,0,7,,0,,,0,0,,0,-0.49,0,0,,57.6,0,0,50.0,3,6,33.3,0,50.0,3,0.0,0,0.0,0,0,0,,,0.0,0,-2.3,2,83.3,,0,0,0.0,0,0.1,0,0,73.4,79.1,0,9,15.8,3,19,52.6,5,84.2,16,81.9,6,37.5,0,22,30,6.0,4.4,1.38
Tucker Kraft,104034,TE,GB,1,6,0,12,,0,,,0,0,,0,-0.98,0,0,,60.0,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,12.0,0,40.0,,0,0,0.0,0,0.25,2,0,68.3,72.2,0,30,15.0,3,20,50.0,2,85.0,17,79.6,5,29.4,0,53,18,9.0,26.5,3.12
Wan'Dale Robinson,101735,WR,TEN,1,6,0,31,,0,,,0,0,,0,-0.06,0,0,,53.8,0,0,0.0,0,8,50.0,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,0,4.0,0,80.0,100.0,1,1,0.0,0,-0.36,3,0,72.1,79.4,0,10,0.0,0,19,50.0,4,94.7,18,94.2,5,27.8,0,33,11,2.8,8.3,1.83
Alec Pierce,78038,WR,IND,1,6,0,14,11.0,0,100.0,,0,0,0.0,0,-0.72,1,0,64.7,75.6,0,11,0.0,0,3,33.3,1,100.0,3,112.5,1,33.3,0,11,0,0.0,11.0,3.67,0,19.2,0,60.0,0.0,0,2,0.0,0,-0.15,3,0,70.5,76.1,0,23,0.0,0,16,33.3,3,93.8,15,93.8,5,33.3,0,50,10,3.3,16.7,3.33
Sam LaPorta,101690,TE,DET,1,6,0,11,,0,,,0,0,,0,1.65,0,0,,58.2,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,5.3,0,100.0,,0,0,0.0,0,0.04,1,0,72.1,65.3,0,19,3.7,1,27,48.1,4,96.3,26,108.3,4,15.4,0,40,19,4.8,10.0,1.54
