player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Josh Downs,122832,WR,IND,1,9,0,14,0.3,0,33.3,0.0,0,1,0.0,0,0.07,1,0,64.7,63.6,0,5,0.0,0,11,36.4,1,100.0,11,42.4,3,27.3,0,5,6,6.0,5.0,0.45,0,6.2,0,100.0,,0,0,0.0,0,0.01,2,0,73.4,82.2,0,22,0.0,0,17,56.3,5,94.1,16,151.3,5,31.3,1,54,27,5.4,10.8,3.38
Tank Dell,78874,WR,HST,1,9,0,13,12.8,0,66.7,100.0,1,1,0.0,0,-0.16,4,0,73.4,82.0,0,20,0.0,0,18,43.8,4,88.9,16,128.5,6,37.5,1,45,3,0.8,11.3,2.81,0,-1.3,0,100.0,,0,0,0.0,0,0.08,1,0,70.5,62.5,0,5,0.0,0,16,57.1,3,87.5,14,83.3,3,21.4,0,12,16,5.3,4.0,0.86
Zay Flowers,97268,WR,BLT,1,9,0,3,8.0,1,100.0,100.0,1,1,0.0,0,0.11,5,0,75.6,90.3,0,23,0.0,0,17,60.0,7,88.2,15,111.9,7,46.7,0,76,20,2.9,10.9,5.07,0,-4.5,0,100.0,,0,0,0.0,0,0.47,2,0,68.3,78.7,0,44,0.0,0,14,53.8,2,92.9,13,118.8,2,15.4,0,56,65,32.5,28.0,4.31
A.J. Brown,48327,WR,PHI,1,9,0,24,21.3,2,66.7,100.0,2,2,0.0,0,1.16,3,0,72.1,93.2,0,40,0.0,0,9,66.7,4,100.0,9,149.3,6,66.7,1,83,10,2.5,20.8,9.22,0,6.0,2,50.0,100.0,1,1,0.0,0,0.23,1,0,64.7,64.5,0,16,0.0,0,12,58.3,1,100.0,12,77.1,2,16.7,0,16,9,9.0,16.0,1.33
Jaxon Smith-Njigba,129758,WR,SEA,1,9,0,29,7.0,0,0.0,0.0,0,1,,0,-0.34,0,0,,52.6,0,0,0.0,0,7,28.6,0,100.0,7,39.6,2,28.6,0,0,0,,,0.0,0,6.4,1,100.0,,0,0,0.0,0,0.13,3,1,73.4,64.2,0,19,0.0,0,32,56.7,5,93.8,30,110.8,5,16.7,0,53,21,4.2,10.6,1.77
Dalton Schultz,47304,TE,HST,1,8,0,13,20.0,0,0.0,0.0,0,1,,0,-0.16,0,0,,47.5,1,0,5.6,1,18,43.8,0,83.3,15,0.0,3,20.0,0,0,0,,,0.0,0,2.2,1,80.0,,0,0,0.0,0,-0.06,1,0,72.1,75.1,0,9,5.9,1,17,53.3,4,82.4,14,89.2,5,35.7,0,27,10,2.5,6.8,1.93
Bub Means,98847,WR,NO,1,8,0,20,6.5,0,100.0,100.0,1,1,0.0,0,-0.14,2,0,68.3,65.8,0,10,0.0,0,10,50.0,2,80.0,8,93.8,2,25.0,0,13,0,0.0,6.5,1.63,0,9.3,0,25.0,0.0,0,1,0.0,0,-0.57,1,0,64.7,61.4,0,10,0.0,0,20,20.0,1,100.0,20,79.2,4,20.0,1,10,0,0.0,10.0,0.5
Alvin Kamara,11822,HB,NO,1,8,0,20,-5.0,0,0.0,,0,0,,0,0.06,0,0,,53.2,0,0,25.0,2,8,66.7,0,75.0,6,39.6,1,16.7,0,0,0,,,0.0,0,-0.8,0,66.7,,0,0,33.3,2,-0.76,1,1,28.7,27.6,0,8,25.0,6,24,37.5,4,75.0,18,73.6,6,33.3,0,23,31,7.8,5.8,1.28
Gabe Davis,55410,WR,JAX,1,8,0,15,,0,,,0,0,,0,0.16,0,0,,54.4,0,0,0.0,0,6,50.0,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,0,13.8,0,80.0,,0,0,20.0,1,-0.02,3,0,41.6,65.2,0,21,0.0,0,23,52.2,4,100.0,23,139.6,5,21.7,1,40,4,1.0,10.0,1.74
George Pickens,99229,WR,PIT,1,8,0,25,16.4,0,40.0,0.0,0,3,50.0,2,-0.18,1,0,27.3,63.8,0,31,0.0,0,11,27.3,2,100.0,11,73.8,5,45.5,0,46,6,3.0,23.0,4.18,0,12.7,0,33.3,,0,0,0.0,0,0.36,1,0,64.7,62.3,0,7,0.0,0,18,56.3,1,88.9,16,42.4,3,18.8,0,7,3,3.0,7.0,0.44
Noah Brown,11993,WR,WAS,1,8,0,32,8.3,0,33.3,50.0,1,2,0.0,0,0.36,1,0,64.7,64.0,0,11,0.0,0,9,50.0,1,88.9,8,45.1,3,37.5,0,11,0,0.0,11.0,1.38,0,12.0,0,50.0,0.0,0,1,0.0,0,0.25,1,0,68.3,63.0,0,15,0.0,0,16,68.8,2,100.0,16,63.5,4,25.0,0,19,3,1.5,9.5,1.19
Wan'Dale Robinson,101735,WR,NYG,1,8,0,21,29.0,0,0.0,,0,0,,0,-0.66,0,0,,52.5,0,0,0.0,0,13,27.3,0,84.6,11,39.6,1,9.1,0,0,0,,,0.0,0,1.5,0,66.7,0.0,0,1,0.0,0,-0.18,1,0,72.1,55.3,0,15,0.0,0,27,50.0,4,88.9,24,81.9,6,25.0,0,35,31,7.8,8.8,1.46
Trey McBride,75916,TE,ARZ,1,8,0,1,4.0,0,100.0,,0,0,0.0,0,-0.47,1,0,64.7,54.5,0,6,0.0,0,6,50.0,1,100.0,6,91.7,1,16.7,0,6,2,2.0,6.0,1.0,0,10.0,0,100.0,,0,0,0.0,0,0.23,4,0,73.4,84.3,0,27,0.0,0,26,54.2,5,92.3,24,118.8,5,20.8,0,74,24,4.8,14.8,3.08
Kenneth Walker III,97199,HB,SEA,1,8,0,29,,0,,,0,0,,0,-0.94,0,0,,57.2,0,0,25.0,1,4,25.0,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,0,-1.3,2,100.0,,0,0,0.0,0,-0.08,1,0,75.6,66.2,0,8,7.7,2,26,54.2,7,84.6,22,82.1,7,31.8,0,26,35,5.0,3.7,1.18
Ladd McConkey,124030,WR,LAC,1,7,0,27,10.5,2,75.0,100.0,1,1,0.0,0,0.54,2,0,72.1,74.0,0,15,0.0,0,12,45.5,3,91.7,11,101.0,4,36.4,0,35,6,2.0,11.7,3.18,0,25.0,0,0.0,0.0,0,2,,0,0.02,0,0,,51.6,0,0,0.0,0,17,41.2,0,100.0,17,39.6,2,11.8,0,0,0,,,0.0
Terry McLaurin,48229,WR,WAS,1,7,0,32,18.0,0,66.7,66.7,2,3,0.0,0,0.51,2,0,68.3,78.0,0,7,0.0,0,12,45.5,2,91.7,11,115.3,3,27.3,2,13,0,0.0,6.5,1.18,0,9.8,0,100.0,100.0,3,3,0.0,0,0.07,3,0,72.1,73.4,0,14,0.0,0,21,55.0,4,95.2,20,108.3,4,20.0,0,40,1,0.3,10.0,2.0
Stefon Diggs,9579,WR,HST,1,7,0,13,18.5,0,50.0,,0,0,0.0,0,0.22,1,0,64.7,62.8,0,13,0.0,0,14,46.2,1,92.9,13,70.8,2,15.4,0,13,0,0.0,13.0,1.0,0,7.7,0,100.0,,0,0,0.0,0,0.07,2,0,72.1,68.9,0,12,0.0,0,16,57.1,3,87.5,14,105.6,3,21.4,0,28,5,1.7,9.3,2.0
Emari Demercado,77763,HB,ARZ,1,7,0,1,,0,,,0,0,,0,-0.47,0,0,,56.1,0,0,50.0,3,6,50.0,0,50.0,3,0.0,0,0.0,0,0,0,,,0.0,0,4.1,1,71.4,,0,0,0.0,0,-0.29,0,0,73.4,80.0,0,13,14.3,2,14,46.2,5,78.6,11,84.8,7,63.6,0,39,17,3.4,7.8,3.55
Tee Higgins,61211,WR,CIN,1,7,0,7,5.5,1,100.0,,0,0,0.0,0,0.35,2,0,68.3,83.8,0,24,0.0,0,9,44.4,2,100.0,9,118.8,2,22.2,0,35,24,12.0,17.5,3.89,0,6.8,0,100.0,100.0,2,2,0.0,0,0.1,2,0,72.1,68.6,0,14,0.0,0,18,61.1,4,100.0,18,101.0,4,22.2,0,33,6,1.5,8.3,1.83
David Njoku,11784,TE,CLV,1,7,0,8,1.8,0,100.0,100.0,1,1,0.0,0,0.28,2,0,72.1,80.8,0,14,10.0,1,10,44.4,4,80.0,8,95.8,4,50.0,0,28,21,5.3,7.0,3.5,0,-2.0,0,100.0,,0,0,0.0,0,-0.82,0,0,64.7,56.7,0,3,0.0,0,9,12.5,1,88.9,8,79.2,1,12.5,0,3,5,5.0,3.0,0.38
Tyler Lockett,9502,WR,SEA,1,7,0,29,18.7,0,33.3,,0,0,0.0,0,-0.58,1,0,64.7,79.9,1,37,0.0,0,5,20.0,1,100.0,5,41.7,3,60.0,0,37,7,7.0,37.0,7.4,0,13.0,0,100.0,,0,0,0.0,0,0.16,1,0,64.7,58.3,0,13,0.0,0,28,61.5,1,92.9,26,118.8,1,3.8,0,13,0,0.0,13.0,0.5
KaVontae Turpin,47658,WR,DAL,1,7,0,9,13.0,0,0.0,0.0,0,1,,0,-0.8,0,0,,54.6,0,0,0.0,0,7,14.3,0,100.0,7,39.6,2,28.6,0,0,0,,,0.0,0,3.0,1,100.0,,0,0,0.0,0,-0.22,2,1,72.1,51.2,0,12,0.0,0,9,44.4,4,100.0,9,91.7,4,44.4,0,24,12,3.0,6.0,2.67
Dalton Kincaid,91791,TE,BUF,1,7,0,4,5.0,0,66.7,,0,0,0.0,0,0.39,0,0,68.3,51.2,0,4,5.9,1,17,46.2,2,70.6,12,70.1,3,25.0,0,7,9,4.5,3.5,0.58,0,0.0,1,100.0,,0,0,0.0,0,-0.02,1,0,68.3,69.7,0,14,0.0,0,7,33.3,2,85.7,6,108.3,2,33.3,0,20,20,10.0,10.0,3.33
Ja'Tavion Sanders,144717,TE,CAR,1,7,0,5,,0,,,0,0,,0,0.01,0,0,,57.4,0,0,0.0,0,3,66.7,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,4.4,3,100.0,,0,0,0.0,0,0.19,1,1,73.4,57.9,0,21,0.0,0,15,50.0,5,93.3,14,107.5,5,35.7,0,49,27,5.4,9.8,3.5
Calvin Ridley,48262,WR,TEN,1,6,0,31,25.0,0,0.0,,0,0,,0,-0.88,0,0,,54.0,1,0,0.0,0,7,16.7,0,85.7,6,0.0,2,33.3,0,0,0,,,0.0,0,17.3,0,0.0,0.0,0,1,,0,-0.14,0,0,,47.3,0,0,0.0,0,19,27.8,0,94.7,18,39.6,4,22.2,0,0,0,,,0.0
Rashid Shaheed,63707,WR,NO,1,6,0,20,16.0,0,50.0,,0,0,0.0,0,-0.05,1,0,64.7,62.5,1,11,0.0,0,12,50.0,1,83.3,10,27.1,2,20.0,0,11,8,8.0,11.0,1.1,0,23.8,0,0.0,0.0,0,1,,0,-0.72,0,0,,51.5,1,0,0.0,0,26,34.6,0,100.0,26,0.0,4,15.4,0,0,0,,,0.0
Jayden Reed,78171,WR,GB,1,6,0,12,-1.0,0,100.0,,0,0,0.0,0,0.6,0,0,64.7,54.5,0,2,11.1,1,9,44.4,1,88.9,8,79.2,1,12.5,0,2,3,3.0,2.0,0.25,0,-4.0,0,100.0,,0,0,0.0,0,0.6,1,0,72.1,57.3,0,7,0.0,0,13,83.3,4,92.3,12,88.5,4,33.3,0,21,37,9.3,5.3,1.75
George Kittle,11901,TE,SF,1,6,0,28,10.0,0,0.0,0.0,0,1,,0,-0.81,0,0,,51.9,0,0,0.0,0,8,16.7,0,75.0,6,39.6,1,16.7,0,0,0,,,0.0,0,5.0,0,100.0,,0,0,0.0,0,0.03,0,0,64.7,55.3,0,7,33.3,4,12,50.0,1,66.7,8,95.8,1,12.5,0,7,2,2.0,7.0,0.88
Mike Evans,8642,WR,TB,1,6,0,30,14.8,0,50.0,,0,0,0.0,0,0.23,2,0,68.3,79.2,0,22,0.0,0,7,50.0,2,85.7,6,79.2,4,66.7,0,34,13,6.5,17.0,5.67,0,16.0,0,0.0,0.0,0,1,,0,0.08,0,0,,51.5,0,0,0.0,0,19,44.4,0,94.7,18,39.6,1,5.6,0,0,0,,,0.0
Brian Thomas Jr.,146760,WR,JAX,1,6,0,15,13.0,0,33.3,,0,0,50.0,1,0.53,0,0,28.8,43.9,0,8,0.0,0,5,60.0,1,100.0,5,42.4,3,60.0,0,8,2,2.0,8.0,1.6,0,12.7,0,66.7,,0,0,0.0,0,-0.37,1,0,68.3,58.2,0,13,0.0,0,25,48.0,2,100.0,25,84.0,3,12.0,0,19,16,8.0,9.5,0.76
Amari Cooper,9437,WR,CLV,1,6,0,8,7.0,1,50.0,,0,0,0.0,0,0.36,0,0,64.7,55.3,0,10,0.0,0,12,50.0,1,83.3,10,64.6,2,20.0,0,10,4,4.0,10.0,1.0,0,7.0,0,50.0,,0,0,50.0,1,-0.2,0,0,28.9,57.4,0,14,0.0,0,8,28.6,1,87.5,7,72.9,2,28.6,0,14,2,2.0,14.0,2.0
DeAndre Hopkins,7808,WR,TEN,1,6,0,31,10.5,0,50.0,50.0,1,2,0.0,0,-0.97,1,0,64.7,69.0,0,8,0.0,0,6,20.0,1,83.3,5,60.4,2,40.0,0,8,2,2.0,8.0,1.6,0,12.0,0,66.7,,0,0,0.0,0,-0.16,1,0,68.3,62.4,0,23,0.0,0,16,26.7,2,93.8,15,99.3,3,20.0,0,30,6,3.0,15.0,2.0
Jalen Brooks,111284,WR,DAL,1,6,0,9,10.4,0,0.0,0.0,0,1,,0,-0.78,0,0,,47.8,1,0,0.0,0,14,15.4,0,92.9,13,0.0,5,38.5,0,0,0,,,0.0,0,,0,,,0,0,,0,-0.52,0,0,,53.3,0,0,0.0,0,14,28.6,0,100.0,14,0.0,0,0.0,0,0,0,,,0.0
Rico Dowdle,40693,HB,DAL,1,6,0,9,-3.0,0,100.0,,0,0,0.0,0,0.31,0,0,64.7,64.4,0,2,33.3,1,3,33.3,1,66.7,2,79.2,1,50.0,0,2,5,5.0,2.0,1.0,0,1.7,0,66.7,50.0,1,2,0.0,0,-0.43,0,0,68.3,64.4,0,5,0.0,0,6,16.7,2,100.0,6,70.1,3,50.0,0,9,6,3.0,4.5,1.5
Noah Fant,42388,TE,SEA,1,6,0,29,,0,,,0,0,,0,-0.59,0,0,,51.8,0,0,0.0,0,6,16.7,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,0,3.5,1,100.0,100.0,1,1,0.0,0,0.07,4,0,72.1,76.7,0,12,3.7,1,27,50.0,4,92.6,25,111.5,4,16.0,0,43,29,7.3,10.8,1.72
Olamide Zaccheaus,44920,WR,WAS,1,6,0,32,6.0,1,100.0,,0,0,0.0,0,1.0,1,0,64.7,68.8,0,11,0.0,0,6,80.0,1,83.3,5,112.5,1,20.0,0,11,5,5.0,11.0,2.2,0,7.8,0,50.0,100.0,1,1,33.3,1,-0.25,0,0,29.9,48.1,0,8,0.0,0,14,38.5,2,92.9,13,57.3,4,30.8,0,13,0,0.0,6.5,1.0
Breece Hall,97636,HB,NYJ,1,6,0,22,0.5,0,50.0,,0,0,50.0,1,0.29,0,0,28.9,39.5,0,2,22.2,2,9,28.6,1,55.6,5,56.3,2,40.0,0,2,4,4.0,2.0,0.4,0,5.3,0,100.0,,0,0,0.0,0,0.35,2,0,70.5,68.3,0,24,10.0,2,20,57.9,3,85.0,17,118.8,3,17.6,0,53,37,12.3,17.7,3.12
Christian Kirk,47546,WR,JAX,1,6,0,15,11.0,0,100.0,,0,0,0.0,0,0.35,1,0,64.7,66.9,0,14,0.0,0,7,57.1,1,100.0,7,118.8,1,14.3,0,14,3,3.0,14.0,2.0,0,12.0,0,50.0,,0,0,0.0,0,0.06,2,0,68.3,64.6,1,15,0.0,0,22,54.5,2,100.0,22,30.2,4,18.2,0,25,22,11.0,12.5,1.14
Allen Lazard,48135,WR,NYJ,1,6,0,22,56.0,0,100.0,100.0,1,1,0.0,0,0.29,1,0,64.7,74.9,0,52,0.0,0,9,28.6,1,77.8,7,158.3,1,14.3,1,52,0,0.0,52.0,7.43,0,6.5,0,100.0,,0,0,0.0,0,0.24,1,0,68.3,59.2,0,15,0.0,0,22,52.4,2,95.5,21,108.3,2,9.5,0,20,7,3.5,10.0,0.95
Courtland Sutton,48164,WR,DEN,1,6,0,10,,0,,,0,0,,0,-0.65,0,0,,54.9,0,0,0.0,0,7,57.1,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,0,13.6,0,60.0,,0,0,0.0,0,0.15,2,0,70.5,71.0,0,20,0.0,0,24,45.8,3,100.0,24,83.8,5,20.8,0,38,7,2.3,12.7,1.58
Tyrone Tracy,84226,HB,NYG,1,6,0,21,4.0,0,100.0,100.0,1,1,0.0,0,-0.79,0,0,64.7,59.6,0,5,12.5,1,8,28.6,1,75.0,6,87.5,1,16.7,0,5,1,1.0,5.0,0.83,0,-1.6,2,100.0,,0,0,0.0,0,-0.33,3,0,73.4,82.0,0,14,14.3,4,28,52.0,5,75.0,21,110.0,5,23.8,0,52,60,12.0,10.4,2.48
Chuba Hubbard,57373,HB,CAR,1,6,0,5,,0,,,0,0,,0,0.96,0,0,,57.8,0,0,33.3,1,3,100.0,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,0,0.0,0,75.0,,0,0,0.0,0,0.07,1,0,70.5,57.7,0,8,10.0,2,20,52.6,3,85.0,17,77.1,4,23.5,0,9,9,3.0,3.0,0.53
Cade Otton,61071,TE,TB,1,6,0,30,,0,,,0,0,,0,1.01,0,0,,52.7,0,0,22.2,2,9,75.0,0,77.8,7,0.0,0,0.0,0,0,0,,,0.0,0,6.6,0,20.0,0.0,0,1,0.0,0,-0.17,1,0,64.7,48.4,1,7,3.7,1,27,42.3,1,92.6,25,0.0,5,20.0,0,7,3,3.0,7.0,0.28
Ja'Marr Chase,84270,WR,CIN,1,6,0,7,8.5,1,50.0,,0,0,50.0,1,0.35,0,0,28.8,54.8,0,8,0.0,0,9,44.4,1,100.0,9,60.4,2,22.2,0,8,3,3.0,8.0,0.89,0,1.7,0,100.0,,0,0,0.0,0,0.1,2,0,70.5,70.1,0,11,0.0,0,18,61.1,3,100.0,18,109.7,3,16.7,0,31,26,8.7,10.3,1.72
Devaughn Vele,100637,WR,DEN,1,5,0,10,,0,,,0,0,,0,0.02,0,0,,56.3,0,0,0.0,0,4,75.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,14.3,0,75.0,100.0,1,1,25.0,1,0.18,2,0,36.2,60.4,0,20,0.0,0,22,50.0,3,100.0,22,107.3,4,18.2,0,41,2,0.7,13.7,1.86
James Conner,11860,HB,ARZ,1,5,0,1,-3.0,0,100.0,,0,0,0.0,0,-4.83,0,1,64.7,21.3,0,0,0.0,0,1,0.0,1,100.0,1,79.2,1,100.0,0,0,3,3.0,0.0,0.0,0,-1.0,1,75.0,,0,0,0.0,0,0.5,0,0,70.5,81.9,0,9,0.0,0,7,57.1,3,100.0,7,87.5,4,57.1,0,22,22,7.3,7.3,3.14
Keenan Allen,7857,WR,CHI,1,5,0,6,7.0,0,100.0,100.0,3,3,0.0,0,0.74,3,0,70.5,83.5,0,10,0.0,0,15,66.7,3,80.0,12,135.4,3,25.0,1,21,6,2.0,7.0,1.75,0,11.0,0,100.0,,0,0,0.0,0,0.24,1,0,64.7,59.9,0,11,0.0,0,18,55.6,1,100.0,18,112.5,1,5.6,0,11,0,0.0,11.0,0.61
Kalif Raymond,11028,WR,DET,1,5,0,11,8.5,0,75.0,,0,0,0.0,0,0.52,2,0,70.5,83.9,0,38,0.0,0,9,44.4,3,100.0,9,116.7,4,44.4,0,54,42,14.0,18.0,6.0,0,6.0,1,100.0,,0,0,0.0,0,0.88,1,0,64.7,84.3,0,19,0.0,0,4,75.0,1,100.0,4,118.8,1,25.0,0,19,13,13.0,19.0,4.75
Calvin Austin III,61418,WR,PIT,1,5,0,25,16.7,0,33.3,,0,0,0.0,0,0.1,1,0,64.7,79.0,0,20,0.0,0,8,37.5,1,100.0,8,57.6,3,37.5,0,20,2,2.0,20.0,2.5,0,9.0,0,50.0,0.0,0,1,0.0,0,0.31,1,0,64.7,66.9,0,16,0.0,0,10,40.0,1,100.0,10,77.1,2,20.0,0,16,0,0.0,16.0,1.6
Will Dissly,30762,TE,LAC,1,5,0,27,2.0,0,66.7,50.0,1,2,0.0,0,0.6,0,0,68.3,56.3,0,1,25.0,3,12,40.0,2,58.3,7,70.1,3,42.9,0,1,2,1.0,0.5,0.14,0,-0.5,0,100.0,,0,0,0.0,0,0.15,1,0,68.3,67.8,0,20,21.4,3,14,50.0,2,78.6,11,118.8,2,18.2,0,25,26,13.0,12.5,2.27
DJ Moore,48267,WR,CHI,1,5,0,6,,0,,,0,0,,0,0.69,0,0,,52.4,0,0,0.0,0,14,63.6,0,78.6,11,0.0,0,0.0,0,0,0,,,0.0,0,7.8,0,80.0,100.0,1,1,0.0,0,-0.01,0,0,72.1,67.0,1,9,0.0,0,20,50.0,4,100.0,20,43.8,5,25.0,0,20,16,4.0,5.0,1.0
Deebo Samuel,48274,WR,SF,1,5,0,28,5.0,0,0.0,0.0,0,1,,0,-0.85,0,0,,56.2,0,0,0.0,0,6,20.0,0,83.3,5,39.6,1,20.0,0,0,0,,,0.0,0,3.0,2,100.0,,0,0,0.0,0,0.03,1,0,68.3,73.9,0,15,0.0,0,12,50.0,2,100.0,12,118.8,2,16.7,0,26,20,10.0,13.0,2.17
