player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
DJ Moore,48267,WR,CHI,1,16,0,6,0,-3.0,0,100.0,,0,0,0.0,0,0.24,0,0,84.5,56.9,0,0,0.0,0,4,33.3,2,75.0,3,79.2,2,66.7,0,0,6,3.0,0.0,0.0,14.8,0,40.0,0.0,0,1,0.0,0,0.03,1,0,56.9,80.9,0,31,0.0,0,16,30.8,2,81.3,13,100.8,5,38.5,1,31,4,2.0,15.5,2.38
David Njoku,11784,TE,CLV,1,16,0,8,0,,0,,,0,0,,0,1.24,0,0,,,0,0,100.0,1,1,100.0,0,0.0,0,0.0,0,,0,0,0,,,,5.2,2,40.0,0.0,0,1,33.3,1,-0.88,0,0,28.1,46.1,0,13,0.0,0,14,46.2,2,92.9,13,47.9,5,38.5,0,13,8,4.0,6.5,1.0
Drake London,86519,WR,ATL,1,15,0,2,0,,0,,,0,0,,0,-0.13,0,0,,47.4,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,13.3,0,50.0,66.7,2,3,0.0,0,-0.49,2,0,82.7,85.1,2,17,0.0,0,19,36.8,4,100.0,19,24.0,8,42.1,0,38,15,3.8,9.5,2.0
Elijah Moore,84302,WR,CLV,1,13,0,8,0,,0,,,0,0,,0,1.24,0,0,,52.5,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,8.4,0,42.9,0.0,0,3,0.0,0,-1.11,1,0,75.6,67.4,1,13,0.0,0,21,28.6,3,100.0,21,12.5,7,33.3,0,24,3,1.0,8.0,1.14
Travis Kelce,7844,TE,KC,1,13,0,16,0,,0,,,0,0,,0,-0.47,0,0,,47.4,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,6.8,0,50.0,,0,0,25.0,1,-0.09,2,0,33.5,70.5,0,24,0.0,0,25,39.1,3,92.0,23,72.9,6,26.1,0,42,26,8.7,14.0,1.83
Brock Bowers,146715,TE,LV,1,13,0,23,0,,0,,,0,0,,0,0.38,0,0,,42.9,0,0,0.0,0,3,50.0,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,13.8,0,100.0,100.0,1,1,0.0,0,0.28,2,0,80.0,91.0,0,29,0.0,0,20,41.2,4,85.0,17,118.8,4,23.5,0,70,15,3.8,17.5,4.12
Jerry Jeudy,61103,WR,CLV,1,13,0,8,0,,0,,,0,0,,0,1.24,0,0,,53.2,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,10.3,1,100.0,,0,0,0.0,0,0.04,3,0,79.4,87.2,0,35,0.0,0,20,55.0,3,100.0,20,118.8,3,15.0,0,68,37,12.3,22.7,3.4
Mike Evans,8642,WR,TB,1,12,0,30,0,,0,,,0,0,,0,0.41,0,0,,45.7,0,0,0.0,0,6,50.0,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,10.5,0,50.0,100.0,1,1,0.0,0,0.03,1,0,38.4,73.6,0,10,0.0,0,13,41.7,1,92.3,12,64.6,2,16.7,0,10,4,4.0,10.0,0.83
Malik Nabers,146759,WR,NYG,1,12,0,21,0,-3.0,0,100.0,,0,0,0.0,0,-2.65,0,0,78.7,53.8,0,2,0.0,0,4,0.0,1,100.0,4,79.2,1,25.0,0,2,5,5.0,2.0,0.5,7.8,0,75.0,,0,0,0.0,0,0.03,0,0,32.2,82.2,0,11,0.0,0,15,50.0,3,93.3,14,92.7,4,28.6,0,27,9,3.0,9.0,1.93
Trey McBride,75916,TE,ARZ,1,12,0,1,0,-0.5,0,100.0,,0,0,0.0,0,-0.17,0,0,84.5,58.1,0,12,0.0,0,5,50.0,2,80.0,4,102.1,2,50.0,0,17,18,9.0,8.5,4.25,4.5,1,100.0,,0,0,0.0,0,-0.16,2,0,82.7,80.5,0,12,3.7,1,27,41.7,4,85.2,23,104.2,4,17.4,0,36,18,4.5,9.0,1.57
