player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Michael Wilson,84423,WR,ARZ,1,18,0,1,0,,0,,,0,0,,0,2.63,0,0,,54.9,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,18.0,0,100.0,100.0,1,1,0.0,0,-0.41,2,0,87.3,89.5,0,34,0.0,0,8,37.5,2,100.0,8,118.8,2,25.0,0,39,3,1.5,19.5,4.88
Travis Kelce,7844,TE,KC,1,13,0,16,0,-2.0,0,100.0,,0,0,0.0,0,-0.13,0,0,78.7,51.4,0,4,14.3,1,7,28.6,1,85.7,6,83.3,1,16.7,0,4,6,6.0,4.0,0.67,4.8,0,80.0,0.0,0,1,20.0,1,-0.18,2,0,51.2,79.5,0,17,0.0,0,18,31.3,4,88.9,16,100.8,5,31.3,0,41,32,8.0,10.3,2.56
Jaxon Smith-Njigba,129758,WR,SEA,1,12,0,29,0,,0,,,0,0,,0,0.02,0,0,,54.0,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,-0.17,0,0,78.7,78.9,0,0,0.0,0,7,71.4,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0
A.J. Brown,48327,WR,PHI,1,12,0,24,0,-1.0,0,100.0,,0,0,0.0,0,-1.24,0,0,78.7,58.5,0,-1,0.0,0,2,0.0,1,100.0,2,79.2,1,50.0,0,-1,0,0.0,-1.0,-0.5,1.0,0,100.0,,0,0,0.0,0,-0.68,0,0,78.0,65.2,0,2,0.0,0,4,0.0,1,100.0,4,79.2,1,25.0,0,2,1,1.0,2.0,0.5
Brock Bowers,146715,TE,LV,1,12,0,23,0,-2.0,0,0.0,,0,0,100.0,1,0.4,0,0,21.6,25.9,0,0,0.0,0,6,83.3,0,100.0,6,39.6,1,16.7,0,0,0,,,0.0,5.2,1,66.7,100.0,1,1,20.0,1,-0.15,0,0,38.4,48.1,1,7,0.0,0,29,44.4,4,93.1,27,32.6,6,22.2,0,21,4,1.0,5.3,0.78
Stefon Diggs,9579,WR,NE,1,11,0,19,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,9.3,0,100.0,,0,0,0.0,0,0.46,4,0,55.6,81.8,0,22,0.0,0,24,59.1,6,91.7,22,116.7,6,27.3,0,72,16,2.7,12.0,3.27
George Pickens,99229,WR,DAL,1,11,0,9,0,,0,,,0,0,,0,0.42,0,0,,52.5,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,2.78,0,0,78.0,92.4,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Trey McBride,75916,TE,ARZ,1,11,0,1,0,-1.0,0,50.0,,0,0,0.0,0,0.57,0,0,78.7,92.9,0,1,0.0,0,3,33.3,1,100.0,3,56.3,2,66.7,0,1,4,4.0,1.0,0.33,7.0,1,100.0,100.0,1,1,0.0,0,0.52,4,0,81.7,85.1,0,17,0.0,0,38,69.4,6,94.7,36,152.8,6,16.7,1,67,29,4.8,11.2,1.86
Amon-Ra St. Brown,84470,WR,DET,1,11,0,11,0,,0,,,0,0,,0,2.01,0,0,,49.9,0,0,33.3,1,3,66.7,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,10.0,0,0.0,,0,0,,0,-0.08,0,0,68.3,59.1,0,0,0.0,0,17,29.4,0,100.0,17,39.6,4,23.5,0,0,0,,,0.0
Tetairoa McMillan,158735,WR,CAR,1,10,0,5,0,-1.0,1,100.0,,0,0,0.0,0,0.41,0,0,78.7,53.9,0,8,0.0,0,4,50.0,1,100.0,4,100.0,1,25.0,0,8,9,9.0,8.0,2.0,10.0,1,75.0,,0,0,0.0,0,0.67,2,0,79.4,73.4,0,12,0.0,0,13,66.7,3,92.3,12,136.5,4,33.3,1,31,15,5.0,10.3,2.58
