player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Joe Tryon-Shoyinka,58272,ED,TB,16,95,0,30,0,,,8.8,,,0,1,,57.4,0,,100.0,1,0,0.0,0,5,5.3,57,1,0,0,0,0,0,0.0,,0,2,6.7,90.0,28.7,8.8,7.9,0,0,0.0,60.7,0,20,20.0,3,0,93.3,9,85,89.5,296,6,10,10,0,64,32,0.8,7.1
Michael Carter II,60644,CB,NYJ,13,190,0,22,0,15.8,58.3,98.3,7.3,4.3,0,0,0.0,29.4,0,24,0.0,0,0,86.8,7,57,30.0,58,0,5,12,0,104,15,2.0,14.9,0,1,3.8,70.6,91.5,7.5,5.3,0,1,5.9,64.3,0,11,20.0,2,1,78.6,12,97,51.1,106,4,7,17,0,72,63,0.8,6.0
James Pierre,60649,CB,PIT,10,121,0,25,0,11.6,70.0,100.0,7.0,4.9,0,1,10.0,29.8,0,20,0.0,0,1,139.6,7,51,42.1,51,0,6,10,2,95,29,1.9,13.6,0,0,10.8,50.0,100.0,30.5,15.3,0,1,25.0,78.0,1,8,0.0,0,1,16.7,2,65,53.7,65,1,4,4,0,12,6,0.2,6.0
Grant Delpit,60685,S,CLV,16,528,0,8,3,8.0,77.3,89.2,11.2,8.6,0,2,9.1,66.3,0,30,10.5,2,0,139.2,17,206,39.0,231,8,14,22,3,175,97,0.9,10.3,0,4,9.2,76.0,92.9,13.7,10.4,0,1,4.0,52.8,0,46,7.1,2,1,102.6,19,274,51.9,295,4,22,25,0,223,117,0.9,11.7
Malcolm Rodriguez,60731,LB,DET,9,170,0,11,0,10.8,50.0,65.4,30.5,15.3,0,1,25.0,59.1,0,17,25.0,1,1,74.0,2,68,40.0,104,2,3,4,0,29,20,0.5,14.5,0,3,1.6,92.3,85.4,6.1,5.6,0,1,7.7,69.5,0,18,7.7,1,0,92.0,12,82,48.2,96,5,9,13,0,79,64,1.1,6.6
Darren Hall,60742,S,IND,1,5,0,14,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,64.5,0,,,0,0,0.0,0,5,100.0,5,0,0,0,0,0,0,0.0,
Isaiah Pola-Mao,60781,S,LV,17,568,0,23,1,8.1,73.3,94.3,13.7,10.1,0,2,13.3,50.8,0,44,13.3,2,2,126.3,11,165,29.0,175,1,12,15,1,147,90,1.0,13.4,0,6,9.2,79.2,98.0,16.8,13.3,0,3,12.5,49.3,0,57,15.4,6,3,139.8,19,342,60.2,349,9,27,24,2,261,90,0.8,13.7
Keion White,60998,ED,NE,17,58,0,19,1,-4.0,100.0,6.2,14.0,14.0,0,0,0.0,55.4,0,7,25.0,1,0,95.8,1,14,24.1,225,4,2,1,0,7,11,0.5,7.0,0,4,5.3,100.0,17.9,5.6,5.6,0,0,0.0,65.8,0,24,12.5,2,0,112.5,7,39,67.2,218,8,10,7,0,77,40,2.0,11.0
Noah Igbinoghene,61155,CB,WAS,20,597,0,32,0,12.7,50.0,99.1,15.1,7.5,0,4,15.4,52.1,0,34,0.0,0,3,98.7,13,218,36.5,220,1,7,26,2,183,57,0.9,14.1,0,1,5.2,66.7,97.8,8.9,5.9,0,4,7.8,53.1,0,23,10.7,3,3,90.8,34,315,52.8,322,10,24,51,1,326,268,1.1,9.6
Daiyan Henley,61500,LB,LAC,18,611,0,27,0,-0.6,60.0,76.2,29.7,17.8,0,1,20.0,80.4,0,13,0.0,0,1,71.3,3,99,16.2,130,0,4,5,0,23,25,0.3,7.7,0,11,3.5,75.4,92.8,7.7,5.8,2,4,6.2,65.7,1,37,9.3,5,3,87.7,49,399,65.3,430,17,38,65,0,456,322,1.2,9.3
Tariq Woolen,61790,CB,SEA,15,547,0,29,0,11.6,54.8,100.0,9.0,4.9,0,7,22.6,57.0,1,39,12.5,2,6,99.3,17,164,30.0,164,0,14,31,4,189,51,1.2,11.1,0,2,13.4,44.4,98.7,24.0,10.7,0,4,14.8,74.0,2,36,18.2,2,2,27.4,12,303,55.4,307,2,7,27,0,124,41,0.4,10.3
Caleb Farley,61803,CB,CAR,6,94,0,5,0,7.0,100.0,88.2,7.5,7.5,0,0,0.0,59.8,0,16,0.0,0,0,116.7,2,15,16.0,17,1,1,2,0,24,10,1.6,12.0,0,0,7.1,71.4,98.4,11.6,8.3,0,0,0.0,64.0,0,16,0.0,0,0,89.6,5,61,64.9,62,2,6,7,0,47,21,0.8,9.4
Christian Elliss,61853,LB,NE,15,266,0,19,1,15.6,37.5,76.8,37.7,14.1,0,4,50.0,75.3,0,19,12.5,1,4,99.0,3,126,47.4,164,1,6,8,1,50,26,0.4,16.7,0,4,7.1,100.0,93.5,12.0,12.0,0,0,0.0,46.4,1,27,10.0,2,0,76.2,9,115,43.2,123,2,14,9,0,106,42,1.0,11.8
Joey Blount,62771,S,ARZ,2,8,0,1,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.9,0,,,0,0,0.0,0,7,87.5,7,0,0,0,0,0,0,0.0,
Charles Snowden,62775,ED,LV,16,76,0,23,0,,,17.4,,,0,0,,65.6,0,,,0,0,0.0,0,8,10.5,46,1,0,0,0,0,0,0.0,,0,2,3.3,90.0,37.9,5.3,4.8,0,0,0.0,53.0,0,27,14.3,2,0,95.4,9,50,65.8,132,4,10,10,0,69,38,1.4,7.7
Theo Jackson,62919,S,MIN,8,58,0,18,0,1.0,100.0,83.3,18.0,18.0,0,1,100.0,87.6,1,1,0.0,0,1,39.6,1,20,34.5,24,2,3,1,0,1,0,0.1,1.0,0,1,12.0,66.7,91.9,16.5,11.0,0,1,33.3,62.5,0,17,0.0,0,1,88.2,2,34,58.6,37,0,4,3,0,22,2,0.7,11.0
Matthew Butler,62931,DI,LV,6,2,0,23,1,,,6.7,,,0,0,,59.9,0,,0.0,0,0,0.0,0,1,50.0,15,0,0,0,0,0,0,0.0,,0,1,,,4.3,,,0,0,,60.4,0,,0.0,0,0,0.0,0,1,50.0,23,0,1,0,0,0,0,0.0,
Jack Cochrane,63345,LB,KC,3,4,0,16,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,2,0,0,0,0,0,0,0.0,,0,0,,,75.0,,,0,0,,61.9,0,,,0,0,0.0,0,3,75.0,4,0,0,0,0,0,0,0.0,
Winston Reid,63354,LB,CLV,9,47,0,8,0,14.0,100.0,88.5,21.0,21.0,0,0,0.0,53.1,0,19,75.0,3,0,118.8,1,23,48.9,26,0,1,1,0,19,5,0.9,19.0,0,1,7.3,66.7,84.0,10.5,7.0,0,1,33.3,68.9,0,19,25.0,1,1,88.2,2,21,44.7,25,0,2,3,0,22,7,1.0,11.0
Akayleb Evans,65033,CB,CAR,3,21,0,5,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.8,1,0,0,0,0,0,0,0.0,,0,0,9.8,60.0,100.0,5.3,3.2,0,1,20.0,59.7,0,24,66.7,2,1,82.1,3,17,81.0,17,1,1,5,0,36,18,2.3,12.0
Samuel Womack III,65771,CB,IND,16,440,0,14,0,15.1,53.3,100.0,9.1,4.9,0,4,26.7,69.5,0,20,0.0,0,4,108.6,8,78,17.7,78,2,4,15,3,81,4,1.1,10.1,0,0,14.2,69.6,100.0,18.1,12.6,0,3,13.0,67.8,2,49,11.1,2,2,90.4,16,303,68.9,303,5,16,23,1,289,49,1.0,18.1
Zyon McCollum,66769,CB,TB,18,757,0,30,2,12.7,58.3,100.0,7.8,4.5,0,5,20.8,48.8,1,45,15.4,2,5,87.5,14,123,16.2,123,2,9,24,1,232,87,2.1,16.6,0,4,12.1,56.9,99.7,15.0,8.5,2,9,13.8,72.4,1,52,14.8,8,8,83.0,37,578,76.4,580,11,42,65,2,462,199,0.8,12.5
Tristin McCollum,66771,S,PHI,11,167,0,24,1,6.0,100.0,100.0,11.7,11.7,0,0,0.0,51.0,0,14,14.3,1,0,115.3,3,36,21.6,36,1,5,3,0,35,17,1.0,11.7,0,1,12.8,62.5,100.0,14.6,9.1,2,2,25.0,54.6,0,50,22.2,2,2,141.1,5,74,44.3,74,0,6,8,1,91,30,1.2,18.2
Josh Hayes,66798,CB,TB,6,184,0,30,2,13.7,66.7,100.0,7.3,4.8,0,0,0.0,38.3,0,21,0.0,0,0,131.9,4,33,17.9,33,0,5,6,1,50,17,1.7,12.5,0,4,12.1,69.6,99.3,8.3,5.7,0,2,8.7,62.8,0,35,10.5,2,2,127.0,16,136,73.9,137,3,13,23,3,151,30,1.1,9.4
Zach Sieler,66917,DI,MIA,15,10,0,17,2,,,2.6,,,0,0,,65.5,0,,50.0,2,0,0.0,0,3,30.0,115,3,0,0,0,0,0,0.0,,0,2,9.0,0.0,1.7,,5.0,0,0,0.0,66.0,1,,42.9,3,0,0.0,0,5,50.0,292,6,2,1,0,0,0,0.0,
Dennis Gardeck,66928,ED,ARZ,7,29,0,1,0,,,3.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,3.4,33,1,0,0,0,0,0,0.0,,0,0,4.3,75.0,35.9,9.0,6.8,0,0,0.0,79.1,1,9,0.0,0,0,43.8,3,28,96.6,78,5,7,4,0,18,9,0.7,6.0
Jonathan Owens,66930,S,CHI,10,230,0,6,2,-4.0,100.0,96.0,23.0,23.0,1,0,0.0,65.5,0,8,0.0,0,0,139.6,1,24,10.4,25,0,0,1,1,8,12,0.3,8.0,0,3,12.2,81.8,100.0,20.1,16.5,0,1,9.1,56.5,1,82,16.7,3,1,120.5,9,191,83.0,191,2,12,11,3,192,102,1.1,21.3
Tavierre Thomas,66931,S,TB,5,32,0,30,0,12.0,100.0,100.0,2.5,2.5,0,0,0.0,38.8,0,19,50.0,1,0,118.8,2,5,15.6,5,0,1,2,0,35,11,7.0,17.5,0,3,5.0,100.0,83.3,8.3,8.3,0,0,0.0,56.3,0,14,0.0,0,0,111.1,3,25,78.1,30,0,3,3,0,32,17,1.3,10.7
Trent McDuffie,72191,CB,KC,19,750,0,16,1,12.6,52.1,97.8,8.5,4.4,0,8,16.7,55.8,1,32,0.0,0,5,93.6,25,226,30.1,231,2,16,48,5,254,41,1.2,10.2,0,3,10.1,71.8,96.9,13.4,9.6,0,5,12.8,82.4,1,41,8.8,3,2,86.5,28,402,53.6,415,8,28,39,0,330,93,0.9,11.8
Evan Williams,73864,S,GB,13,340,0,12,0,5.8,50.0,97.5,17.8,8.9,0,1,12.5,75.6,0,24,0.0,0,1,108.3,4,78,22.9,80,1,3,8,1,48,40,0.7,12.0,0,4,12.3,58.3,100.0,30.0,17.5,0,1,8.3,72.6,0,30,4.5,1,1,73.6,7,221,65.0,221,3,17,12,0,66,35,0.3,9.4
Jonah Laulu,75763,DI,LV,14,5,0,23,0,6.0,0.0,2.9,,2.0,0,1,100.0,61.9,0,,100.0,1,1,39.6,0,2,40.0,69,0,0,1,0,0,0,0.0,,0,1,,,1.2,,,0,0,,60.1,0,,0.0,0,0,0.0,0,2,40.0,162,2,2,0,0,0,0,0.0,
Chad Muma,75818,LB,JAX,10,130,0,15,1,4.7,100.0,64.9,6.7,6.7,0,0,0.0,49.2,0,16,0.0,0,0,135.4,3,24,18.5,37,1,1,3,2,21,7,1.1,7.0,0,3,0.1,100.0,100.0,8.2,8.2,0,0,0.0,61.5,0,19,0.0,0,0,104.2,9,81,62.3,81,1,6,9,0,81,80,1.1,9.0
Asante Samuel Jr.,76625,CB,LAC,4,142,0,27,0,8.0,50.0,100.0,6.7,3.3,0,1,16.7,65.6,0,15,0.0,0,1,66.7,3,23,16.2,23,0,4,6,0,33,15,1.7,11.0,0,1,6.3,66.7,100.0,15.3,10.2,0,0,0.0,56.8,0,20,28.6,2,0,80.8,6,96,67.6,96,1,4,9,0,50,37,0.5,8.3
Isaiah Bolden,76626,CB,NE,7,84,0,19,0,16.5,50.0,100.0,13.0,6.5,0,0,0.0,73.3,0,15,25.0,1,0,61.8,3,42,50.0,42,2,3,6,0,26,20,0.7,8.7,0,0,-0.4,100.0,100.0,6.4,6.4,0,0,0.0,68.6,0,14,50.0,1,0,98.3,5,33,39.3,33,1,1,5,0,38,40,1.2,7.6
Andre Cisco,76641,S,JAX,16,591,0,15,2,3.1,71.4,96.1,35.4,25.3,0,1,14.3,55.2,0,9,20.0,3,1,119.6,5,195,33.0,203,1,10,7,1,31,19,0.2,6.2,0,6,15.3,57.9,100.0,27.5,15.9,2,4,21.1,66.8,1,67,16.7,4,4,74.0,11,327,55.3,327,1,14,19,0,208,105,0.7,18.9
Juanyeh Thomas,76655,S,DAL,11,45,0,9,0,9.7,33.3,95.5,21.0,7.0,0,1,33.3,70.0,0,4,,0,1,81.9,1,21,46.7,22,0,0,3,1,4,0,0.2,4.0,0,0,6.0,100.0,95.2,19.0,19.0,0,0,0.0,53.9,0,7,0.0,0,0,95.8,1,20,44.4,21,0,5,1,0,7,1,0.4,7.0
Chamarri Conner,76662,CB,KC,18,476,0,16,1,7.3,77.8,89.4,9.7,7.6,0,1,5.6,52.0,1,37,18.8,3,1,81.7,14,143,30.0,160,4,12,18,0,165,86,1.2,11.8,0,1,4.4,88.6,92.2,6.2,5.5,1,1,2.3,65.5,1,33,17.1,7,1,105.0,39,260,54.6,282,13,33,44,2,345,239,1.4,8.8
DJ Ivey,76670,CB,CIN,11,53,0,7,0,13.6,20.0,97.4,32.0,6.4,0,1,20.0,51.5,0,8,0.0,0,1,39.6,1,38,71.7,39,1,1,5,0,8,2,0.3,8.0,0,0,,,100.0,,,0,0,,55.3,0,,0.0,0,0,0.0,0,11,20.8,11,0,1,0,0,0,0,0.0,
DeMarvion Overshown,76729,LB,DAL,13,347,0,9,0,0.0,100.0,61.6,12.6,12.6,0,0,0.0,55.1,1,20,25.0,1,0,107.5,5,69,19.9,112,1,3,5,1,49,49,0.8,9.8,0,8,2.0,91.9,88.3,6.3,5.8,0,2,5.4,51.9,0,37,23.3,10,2,102.4,34,234,67.4,265,14,25,37,0,317,248,1.5,9.3
Anthony Johnson Jr.,76736,S,NYG,2,10,0,21,0,,,50.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,20.0,4,0,0,0,0,0,0,0.0,,0,1,5.0,0.0,100.0,,6.0,0,0,0.0,64.6,0,,0.0,0,0,39.6,0,6,60.0,6,0,0,1,0,0,0,0.0,
Xavier Thomas,76807,ED,ARZ,14,27,0,1,1,-2.0,100.0,10.9,5.0,5.0,0,0,0.0,65.6,0,-1,0.0,0,0,79.2,1,5,18.5,46,1,0,1,0,-1,1,-0.2,-1.0,0,0,5.7,100.0,23.3,7.0,7.0,0,0,0.0,27.7,0,16,66.7,2,0,109.7,3,21,77.8,90,1,1,3,0,31,14,1.5,10.3
KJ Henry,76808,ED,DAL,4,1,0,9,0,,,10.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,10,1,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,16,0,0,0,0,0,0,,
Tyler Lacy,76836,DI,JAX,13,2,0,15,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,63,0,0,0,0,0,0,,,0,1,,,2.1,,,0,0,,59.5,0,,25.0,1,0,0.0,0,2,100.0,95,0,2,0,0,0,0,0.0,
Ochaun Mathis,76838,ED,PHI,2,1,0,24,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,20.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,5,0,0,0,0,0,0,0.0,
Will McDonald IV,76842,ED,NYJ,17,18,0,22,0,,,2.6,,,0,0,,62.4,0,,,0,0,0.0,0,4,22.2,154,3,0,0,0,0,0,0.0,,0,0,,,5.0,,,0,0,,58.4,0,,80.0,4,0,0.0,0,13,72.2,262,8,1,0,0,0,0,0.0,
Jalen Redmond,76861,DI,MIN,13,1,0,18,0,,,3.1,,,0,0,,59.7,0,,,0,0,0.0,0,1,100.0,32,1,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,63.8,0,,0.0,0,0,0.0,0,0,0.0,74,3,4,0,0,0,0,,
Greg Rousseau,76889,ED,BUF,19,24,0,4,0,,,3.6,,,0,0,,78.1,0,,0.0,0,0,0.0,0,5,20.8,139,5,1,0,0,0,0,0.0,,0,1,6.3,75.0,5.0,5.3,4.0,0,0,0.0,71.4,0,14,45.5,5,0,96.9,3,16,66.7,320,8,5,4,0,31,10,1.9,10.3
Travis Jones,76914,DI,BLT,18,5,0,3,0,,,3.1,,,0,0,,60.1,0,,50.0,1,0,0.0,0,5,100.0,162,0,1,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,226,1,0,0,0,0,0,,
Logan Hall,76919,DI,TB,17,5,0,30,0,,,1.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,66,0,0,0,0,0,0,0.0,,0,1,,,1.1,,,0,0,,59.5,0,,33.3,1,0,0.0,0,3,60.0,266,5,1,0,0,0,0,0.0,
Karl Brooks,76941,DI,GB,18,6,0,12,0,,,1.7,,,0,0,,98.4,0,,0.0,0,0,0.0,0,1,16.7,59,3,1,0,0,0,0,0.0,,0,1,,,1.9,,,0,0,,62.8,0,,33.3,2,0,0.0,0,4,66.7,211,5,3,0,0,0,0,0.0,
Braden Fiske,76958,DI,LA,19,4,0,26,0,,,0.0,,,0,1,,66.8,0,,33.3,1,0,0.0,0,0,0.0,116,6,2,0,0,0,0,,,0,2,8.0,100.0,1.5,4.0,4.0,0,0,0.0,65.0,0,11,37.5,3,0,112.5,1,4,100.0,271,7,3,1,0,11,3,2.8,11.0
Alim McNeill,76996,DI,DET,14,6,0,11,0,,,0.9,,,0,0,,60.1,0,,50.0,1,0,0.0,0,2,33.3,214,3,1,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,62.8,0,,0.0,0,0,0.0,0,0,0.0,186,2,1,0,0,0,0,,
Amari Gainer,77091,ED,LV,2,1,0,23,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,2,0,0,0,0,0,0,0.0,
Yasir Abdullah,77100,LB,JAX,12,25,0,15,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,28,0,0,0,0,0,0,,,0,0,0.0,100.0,28.2,20.0,20.0,0,0,0.0,49.0,0,8,20.0,1,0,100.0,1,22,88.0,78,3,4,1,0,8,8,0.4,8.0
Shaka Heyward,77120,LB,CIN,1,2,0,7,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-6.0,0.0,100.0,,2.0,0,0,0.0,69.1,0,,,0,0,39.6,0,2,100.0,2,0,0,1,0,0,0,0.0,
Payton Wilson,77127,LB,PIT,18,324,0,25,1,-0.3,87.5,79.3,12.1,10.6,0,0,0.0,91.8,1,7,0.0,0,0,39.6,7,96,29.6,121,3,6,8,0,15,36,0.2,2.1,0,7,3.6,81.5,93.5,8.2,6.7,0,0,0.0,58.7,0,21,16.1,5,0,92.4,22,188,58.0,201,7,19,27,0,167,140,0.9,7.6
Zaven Collins,77190,ED,ARZ,17,91,0,1,0,,,4.9,,,0,0,,77.9,0,,0.0,0,0,0.0,0,5,5.5,102,3,1,0,0,0,0,0.0,,0,1,1.7,90.9,32.0,6.8,6.2,0,0,0.0,61.6,0,29,10.0,1,0,105.7,10,74,81.3,231,4,8,11,0,103,86,1.5,10.3
Brian Asamoah II,77195,LB,MIN,3,14,0,18,0,,,9.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.1,11,0,0,0,0,0,0,0.0,,0,0,5.5,100.0,80.0,3.0,3.0,0,0,0.0,27.5,0,14,0.0,0,0,116.7,4,12,85.7,15,0,2,4,0,48,26,4.0,12.0
Nik Bonitto,77196,ED,DEN,18,69,0,10,2,,,4.8,,,0,0,,53.0,0,,0.0,0,0,0.0,0,8,11.6,167,3,1,0,0,0,0,0.0,,0,0,3.3,50.0,19.9,16.3,8.2,0,1,16.7,86.2,1,14,50.0,3,1,25.0,3,51,73.9,256,11,3,6,0,30,13,0.6,10.0
Joseph Ossai,77205,ED,CIN,17,33,0,7,1,-4.5,100.0,4.4,2.5,2.5,0,0,0.0,37.7,0,12,0.0,0,0,97.9,2,5,15.2,114,0,1,2,0,15,24,3.0,7.5,0,2,-6.0,100.0,13.1,26.0,26.0,0,0,0.0,70.0,0,9,10.0,1,0,104.2,1,26,78.8,199,4,7,1,0,9,15,0.3,9.0
Dyontae Johnson,77568,LB,NYG,1,18,0,21,0,8.5,50.0,75.0,6.0,3.0,0,0,0.0,33.9,0,13,0.0,0,0,70.8,1,6,33.3,8,0,2,2,0,13,8,2.2,13.0,0,1,5.3,100.0,90.9,1.7,1.7,0,0,0.0,55.7,0,19,0.0,0,0,106.3,6,10,55.6,11,2,4,6,0,57,25,5.7,9.5
Jarrick Bernard-Converse,77841,CB,NYJ,2,5,0,22,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,2,40.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,1,0,0,0,0,0,0,0.0,
Tre'von Moehrig,77847,S,LV,17,608,0,23,4,5.9,76.5,81.9,11.8,9.1,0,0,0.0,63.3,0,14,6.3,1,0,130.4,13,167,27.5,204,1,11,17,3,102,46,0.7,7.8,0,4,5.8,67.9,94.6,18.1,12.3,0,2,7.1,54.9,2,35,7.7,2,2,70.5,19,368,60.5,389,6,20,28,1,200,117,0.6,10.5
Ar'Darius Washington,77848,S,BLT,19,559,0,3,1,10.0,55.6,96.2,17.8,9.9,1,5,27.8,85.2,0,16,7.1,1,5,100.5,10,202,36.1,210,2,12,18,2,65,11,0.4,6.5,0,6,10.0,74.1,97.2,13.3,9.8,3,3,11.1,69.7,2,67,13.3,4,3,87.0,20,280,50.1,288,7,20,27,1,270,95,1.0,13.5
Shemar Bartholomew,78995,CB,CAR,1,15,0,5,0,18.5,50.0,100.0,3.0,1.5,0,1,50.0,59.8,0,8,0.0,0,0,60.4,1,3,20.0,3,1,1,2,0,8,0,2.7,8.0,0,0,12.5,50.0,100.0,9.0,4.5,0,0,0.0,38.0,0,20,,0,0,125.0,1,9,60.0,9,0,0,2,1,20,0,2.2,20.0
Cobie Durant,79126,CB,LA,16,490,0,26,0,17.4,30.8,100.0,24.0,7.4,0,4,30.8,63.5,1,29,50.0,2,2,40.2,4,104,21.2,104,0,2,13,1,59,19,0.6,14.8,0,3,10.9,61.1,98.1,13.2,8.1,0,2,5.6,59.0,1,36,17.4,4,2,80.0,22,303,61.8,309,5,16,36,1,253,71,0.9,11.5
Christian Benford,79181,CB,BUF,18,653,0,4,1,11.1,31.3,100.0,27.8,8.7,0,6,37.5,76.1,0,16,0.0,0,3,40.6,5,155,23.7,155,0,3,16,0,38,19,0.3,7.6,0,4,11.5,69.7,99.0,15.9,11.1,0,3,9.1,78.1,2,39,2.9,1,3,71.3,23,378,57.9,382,6,29,33,0,288,123,0.8,12.5
Nick Hampton,81162,ED,LA,3,1,0,26,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,3,0,0,0,0,0,0,0.0,
Cam Jones,81244,LB,KC,2,37,0,16,0,,,85.7,,,0,0,,56.1,0,,50.0,1,0,0.0,0,6,16.2,7,1,1,0,0,0,0,0.0,,0,1,1.0,100.0,100.0,11.5,11.5,0,0,0.0,69.7,0,25,20.0,1,0,118.8,2,25,67.6,25,0,3,2,0,30,28,1.3,15.0
Micah McFadden,81246,LB,NYG,14,297,0,21,0,-0.2,83.3,83.1,14.0,11.7,0,0,0.0,66.3,0,10,37.5,3,0,79.2,5,74,24.9,89,5,5,6,0,11,23,0.2,2.2,0,4,6.4,86.7,90.3,7.2,6.2,0,1,3.3,44.8,0,31,12.1,4,1,117.1,26,195,65.7,216,7,25,30,1,283,132,1.5,10.9
Damone Clark,81282,LB,DAL,7,61,0,9,0,,,88.2,,,0,0,,66.6,0,,0.0,0,0,0.0,0,15,24.6,17,0,1,0,0,0,0,0.0,,0,1,9.2,20.0,97.6,39.0,7.8,0,0,0.0,58.3,0,6,0.0,0,0,39.6,1,40,65.6,41,3,5,5,0,6,1,0.2,6.0
Nathaniel Watson,81317,LB,CLV,4,17,0,8,0,7.0,50.0,80.0,7.0,3.5,0,1,50.0,66.5,0,14,100.0,1,1,72.9,1,8,47.1,10,0,0,2,0,14,13,2.0,14.0,0,0,,,100.0,,,0,0,,64.5,0,,,0,0,0.0,0,8,47.1,8,0,0,0,0,0,0,0.0,
Nick Bolton,81322,LB,KC,19,600,0,16,1,3.4,75.0,70.2,23.8,17.9,0,1,12.5,64.3,0,20,25.0,3,1,84.9,6,151,25.2,215,4,8,8,0,39,28,0.3,6.5,0,5,3.9,82.2,87.2,8.7,7.1,1,3,6.7,66.5,0,24,15.2,7,3,94.5,37,340,56.7,390,13,34,45,0,301,179,0.9,8.1
Dylan Horton,81335,ED,HST,14,3,0,13,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,21,0,1,0,0,0,0,,,0,0,,,3.6,,,0,0,,60.4,0,,,0,0,0.0,0,3,100.0,83,0,0,0,0,0,0,0.0,
Micah Parsons,81360,ED,DAL,13,24,0,9,0,-6.5,100.0,5.6,3.5,3.5,0,0,0.0,65.9,0,17,50.0,2,0,114.6,2,7,29.2,125,5,2,2,0,23,36,3.3,11.5,0,1,4.0,100.0,5.4,14.0,14.0,0,0,0.0,77.6,0,5,33.3,2,0,87.5,1,15,62.5,277,9,3,1,0,5,1,0.4,5.0
Jesse Luketa,81361,ED,ARZ,10,36,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,18,0,0,0,0,0,0,,,0,0,-1.8,75.0,37.5,8.3,6.3,0,0,0.0,58.8,0,18,50.0,1,0,92.7,3,30,83.3,80,4,1,4,0,27,36,1.1,9.0
Ernest Jones,81399,LB,SEA,16,522,0,29,1,-1.8,66.7,65.7,27.8,18.5,0,0,0.0,78.7,0,11,0.0,0,0,72.2,4,119,22.8,181,3,5,6,0,21,32,0.2,5.3,0,5,5.9,85.7,91.8,9.8,8.4,1,2,5.7,44.9,1,37,8.3,3,1,94.3,30,312,59.8,340,10,28,35,0,332,188,1.1,11.1
