player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Garrett Wilson,97405,WR,NYJ,1,21,0,22,0,-2.0,1,100.0,,0,0,0.0,0,-0.26,0,0,84.5,58.0,0,4,0.0,0,5,20.0,2,100.0,5,83.3,2,40.0,0,8,12,6.0,4.0,1.6,3.0,2,75.0,,0,0,0.0,0,-0.97,1,0,82.7,79.6,1,11,0.0,0,11,27.3,3,100.0,11,44.8,4,36.4,0,19,12,4.0,6.3,1.73
Darnell Mooney,48236,WR,ATL,1,16,0,2,0,-5.0,0,100.0,,0,0,0.0,0,-0.14,0,0,78.7,52.4,0,2,0.0,0,6,40.0,1,83.3,5,79.2,1,20.0,0,2,7,7.0,2.0,0.4,10.7,0,100.0,100.0,1,1,0.0,0,0.48,2,0,28.9,62.7,0,24,0.0,0,21,52.6,3,85.7,18,158.3,3,16.7,1,40,9,3.0,13.3,2.22
Justin Jefferson,61398,WR,MIN,1,14,0,18,0,,0,,,0,0,,0,-0.85,0,0,,52.2,0,0,0.0,0,2,0.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,11.2,0,60.0,0.0,0,2,0.0,0,-0.06,2,0,76.5,70.5,0,27,0.0,0,14,30.8,3,92.9,13,86.3,5,38.5,0,41,4,1.3,13.7,3.15
Colby Parkinson,52266,TE,LA,1,13,0,26,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,6.5,0,62.5,,0,0,0.0,0,-0.39,1,0,79.4,70.3,0,9,0.0,0,12,66.7,5,100.0,12,71.9,8,66.7,0,34,10,2.0,6.8,2.83
Tee Higgins,61211,WR,CIN,1,13,0,7,0,,0,,,0,0,,0,2.22,0,0,,48.3,0,0,0.0,0,3,100.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,5.0,1,100.0,,0,0,0.0,0,1.15,1,0,82.7,90.9,0,11,0.0,0,13,61.5,3,100.0,13,136.8,3,23.1,1,22,7,2.3,7.3,1.69
Drake London,86519,WR,ATL,1,13,0,2,0,,0,,,0,0,,0,-0.14,0,0,,48.2,0,0,16.7,1,6,40.0,0,66.7,4,0.0,0,0.0,0,0,0,,,0.0,10.2,1,88.9,100.0,1,1,0.0,0,0.77,6,0,82.7,90.2,0,31,0.0,0,22,60.0,8,90.9,20,155.8,9,45.0,1,117,37,4.6,14.6,5.85
Josh Downs,122832,WR,IND,1,12,0,14,0,,0,,,0,0,,0,-0.27,0,0,,51.2,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,8.6,0,77.8,0.0,0,1,0.0,0,0.22,5,0,82.7,81.4,0,20,0.0,0,29,51.7,7,100.0,29,96.3,9,31.0,0,64,13,1.9,9.1,2.21
Brock Bowers,146715,TE,LV,1,12,0,23,0,-3.5,0,100.0,,0,0,0.0,0,0.17,1,0,84.5,92.1,0,8,0.0,0,4,50.0,2,100.0,4,89.6,2,50.0,0,11,18,9.0,5.5,2.75,4.8,0,80.0,50.0,1,2,0.0,0,0.1,2,0,78.0,66.8,0,11,5.0,1,20,40.0,4,95.0,19,90.0,5,26.3,0,28,9,2.3,7.0,1.47
Ja'Marr Chase,84270,WR,CIN,1,12,0,7,0,-2.0,0,100.0,,0,0,0.0,0,3.15,1,0,78.7,99.9,0,70,0.0,0,2,100.0,1,100.0,2,158.3,1,50.0,1,70,72,72.0,70.0,35.0,8.8,0,100.0,,0,0,0.0,0,1.01,3,0,82.2,94.4,0,70,0.0,0,15,64.3,4,93.3,14,158.3,4,28.6,2,111,76,19.0,27.8,7.93
George Kittle,11901,TE,SF,1,12,0,28,0,,0,,,0,0,,0,0.59,0,0,,43.5,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,10.3,0,33.3,0.0,0,2,0.0,0,-0.49,1,0,38.4,72.4,0,14,27.3,3,11,27.3,1,72.7,8,49.3,3,37.5,0,14,7,7.0,14.0,1.75
