player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Wan'Dale Robinson,101735,WR,NYG,1,13,0,21,0,-2.0,0,100.0,,0,0,0.0,0,0.14,0,0,78.7,51.6,0,6,0.0,0,5,60.0,1,100.0,5,91.7,1,20.0,0,6,8,8.0,6.0,1.2,7.7,2,85.7,,0,0,0.0,0,0.32,3,0,85.3,82.1,0,36,0.0,0,20,57.9,6,95.0,19,117.9,7,36.8,0,86,41,6.8,14.3,4.53
Trey McBride,75916,TE,ARZ,1,13,0,1,0,-2.0,0,100.0,,0,0,0.0,0,0.07,1,0,88.7,91.3,0,15,0.0,0,3,33.3,3,100.0,3,93.1,3,100.0,0,19,25,8.3,6.3,6.33,5.3,0,90.0,100.0,3,3,0.0,0,0.03,3,0,84.1,69.2,0,18,0.0,0,35,37.5,9,91.4,32,126.7,10,31.3,1,64,33,3.7,7.1,2.0
Chris Olave,84355,WR,NO,1,11,0,20,0,-3.0,0,100.0,,0,0,0.0,0,-0.55,0,0,78.7,59.2,0,3,0.0,0,2,0.0,1,100.0,2,79.2,1,50.0,0,3,6,6.0,3.0,1.5,5.6,0,80.0,,0,0,0.0,0,0.57,3,0,81.1,91.6,0,19,0.0,0,13,53.8,4,100.0,13,133.8,5,38.5,1,33,12,3.0,8.3,2.54
Jaxon Smith-Njigba,129758,WR,SEA,1,11,0,29,0,-1.0,0,100.0,,0,0,0.0,0,-0.73,0,0,78.7,61.3,0,0,0.0,0,1,0.0,1,100.0,1,79.2,1,100.0,0,0,1,1.0,0.0,0.0,7.0,0,50.0,,0,0,0.0,0,-1.97,0,0,76.5,65.8,0,7,0.0,0,4,25.0,1,100.0,4,58.3,2,50.0,0,7,2,2.0,7.0,1.75
Amon-Ra St. Brown,84470,WR,DET,1,11,0,11,0,-6.0,0,100.0,,0,0,0.0,0,0.09,0,0,78.7,58.1,0,-5,0.0,0,3,66.7,1,100.0,3,79.2,1,33.3,0,-5,1,1.0,-5.0,-1.67,7.3,1,66.7,,0,0,20.0,1,0.19,3,0,45.7,74.1,0,23,0.0,0,15,40.0,4,100.0,15,88.2,6,40.0,0,44,11,2.8,11.0,2.93
Michael Wilson,84423,WR,ARZ,1,10,0,1,0,,0,,,0,0,,0,-0.43,0,0,,51.2,0,0,0.0,0,2,0.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,8.5,1,50.0,,0,0,0.0,0,-0.01,1,0,81.1,85.2,0,38,0.0,0,10,37.5,1,80.0,8,135.4,2,25.0,1,38,25,25.0,38.0,4.75
Michael Mayer,122906,TE,LV,1,10,0,23,0,-1.5,0,100.0,,0,0,0.0,0,-0.54,0,0,84.5,59.8,0,4,0.0,0,4,0.0,2,100.0,4,83.3,2,50.0,0,8,11,5.5,4.0,2.0,2.0,0,100.0,,0,0,0.0,0,0.19,1,0,80.6,79.1,0,19,6.7,1,15,42.9,3,86.7,13,98.6,3,23.1,0,23,17,5.7,7.7,1.77
Courtland Sutton,48164,WR,DEN,1,10,0,10,0,,0,,,0,0,,0,0.39,0,0,,45.6,0,0,0.0,0,5,80.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,17.0,0,0.0,,0,0,,0,-0.81,0,0,32.6,60.7,0,0,0.0,0,6,40.0,0,83.3,5,39.6,1,20.0,0,0,0,,,0.0
Parker Washington,129799,WR,JAX,1,10,0,15,0,,0,,,0,0,,0,0.02,0,0,,52.8,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,11.2,1,77.8,50.0,1,2,12.5,1,0.24,3,0,43.5,74.9,1,37,0.0,0,26,50.0,7,100.0,26,71.1,9,34.6,0,95,39,5.6,13.6,3.65
CeeDee Lamb,61570,WR,DAL,1,10,0,9,0,-3.0,0,100.0,,0,0,0.0,0,-0.44,0,0,78.7,60.3,0,-1,0.0,0,2,50.0,1,100.0,2,79.2,1,50.0,0,-1,2,2.0,-1.0,-0.5,13.0,0,0.0,,0,0,,0,0.3,0,0,73.4,55.5,0,0,0.0,0,11,45.5,0,100.0,11,39.6,1,9.1,0,0,0,,,0.0
