player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Chris Olave,84355,WR,NO,1,16,0,20,0,,0,,,0,0,,0,-0.09,0,0,,48.4,0,0,0.0,0,4,0.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,17.8,0,80.0,0.0,0,1,0.0,0,0.18,4,0,82.2,79.9,0,38,0.0,0,21,38.1,4,100.0,21,158.3,5,23.8,2,86,17,4.3,21.5,4.1
Puka Nacua,100632,WR,LA,1,16,0,26,0,-2.0,1,100.0,,0,0,0.0,0,0.3,0,0,78.7,58.6,0,5,0.0,0,2,50.0,1,100.0,2,87.5,1,50.0,0,5,7,7.0,5.0,2.5,18.0,1,100.0,,0,0,0.0,0,0.74,1,0,81.1,91.8,0,58,0.0,0,12,41.7,1,100.0,12,118.8,1,8.3,0,58,40,40.0,58.0,4.83
Jahmyr Gibbs,122474,HB,DET,1,13,0,11,0,-5.0,0,66.7,,0,0,0.0,0,0.71,1,0,84.5,70.8,0,16,0.0,0,6,66.7,2,100.0,6,79.9,3,50.0,0,16,27,13.5,8.0,2.67,4.7,1,100.0,,0,0,0.0,0,0.66,1,0,71.3,73.0,0,13,0.0,0,7,71.4,3,100.0,7,97.2,3,42.9,0,22,8,2.7,7.3,3.14
A.J. Brown,48327,WR,PHI,1,12,0,24,0,,0,,,0,0,,0,-0.87,0,0,,52.5,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,5.5,1,100.0,100.0,1,1,0.0,0,0.43,2,0,83.6,90.1,0,24,0.0,0,8,62.5,2,100.0,8,118.8,2,25.0,0,39,28,14.0,19.5,4.88
Jaxon Smith-Njigba,129758,WR,SEA,1,12,0,29,0,-4.0,0,100.0,,0,0,0.0,0,-0.04,0,0,78.7,50.5,0,3,0.0,0,7,16.7,1,85.7,6,79.2,1,16.7,0,3,7,7.0,3.0,0.5,12.5,0,100.0,,0,0,0.0,0,-0.08,2,0,76.5,67.5,0,12,0.0,0,9,37.5,2,88.9,8,139.6,2,25.0,1,16,0,0.0,8.0,2.0
Ja'Marr Chase,84270,WR,CIN,1,11,0,7,0,,0,,,0,0,,0,0.55,0,0,,52.5,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,5.4,0,85.7,,0,0,0.0,0,0.51,4,0,82.2,90.4,0,22,0.0,0,14,71.4,6,100.0,14,104.8,7,50.0,0,64,29,4.8,10.7,4.57
Courtland Sutton,48164,WR,DEN,1,11,0,10,0,,0,,,0,0,,0,0.4,0,0,,49.6,0,0,0.0,0,3,100.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,25.4,0,40.0,50.0,1,2,0.0,0,-0.2,2,0,76.5,76.7,0,15,0.0,0,9,33.3,2,100.0,9,97.5,5,55.6,1,27,-1,-0.5,13.5,3.0
Stefon Diggs,9579,WR,NE,1,10,0,19,0,,0,,,0,0,,0,0.08,0,0,,53.2,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,7.0,3,100.0,,0,0,0.0,0,0.56,4,0,81.1,90.0,0,23,0.0,0,30,71.4,5,93.3,28,118.8,5,17.9,0,66,31,6.2,13.2,2.36
Bijan Robinson,123126,HB,ATL,1,10,0,2,0,-4.3,1,100.0,,0,0,0.0,0,0.26,0,0,88.7,73.6,0,15,0.0,0,5,40.0,3,100.0,5,100.0,3,60.0,0,24,37,12.3,8.0,4.8,8.0,0,50.0,,0,0,0.0,0,-0.24,0,0,58.5,60.6,0,5,0.0,0,8,25.0,1,100.0,8,56.3,2,25.0,0,5,9,9.0,5.0,0.63
Tetairoa McMillan,158735,WR,CAR,1,10,0,5,0,-2.0,0,100.0,,0,0,0.0,0,0.51,0,0,78.7,61.3,0,5,0.0,0,1,100.0,1,100.0,1,87.5,1,100.0,0,5,7,7.0,5.0,5.0,15.8,1,50.0,0.0,0,2,0.0,0,-0.11,1,0,79.4,91.0,0,10,0.0,0,11,36.4,2,100.0,11,62.5,4,36.4,0,18,4,2.0,9.0,1.64
Parker Washington,129799,WR,JAX,1,9,0,15,0,,0,,,0,0,,0,-0.88,0,0,,49.6,0,0,0.0,0,4,25.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,15.4,1,57.1,100.0,2,2,20.0,1,0.12,4,0,47.7,94.9,0,24,0.0,0,24,47.8,4,95.8,23,135.1,7,30.4,1,77,34,8.5,19.3,3.35
