player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Nico Collins,61441,WR,HST,1,15,0,13,0,-4.3,1,100.0,,0,0,0.0,0,-0.5,0,0,88.7,91.5,0,14,0.0,0,5,20.0,3,100.0,5,91.7,3,60.0,0,18,31,10.3,6.0,3.6,3.5,0,100.0,,0,0,0.0,0,0.23,1,0,84.1,91.3,0,6,0.0,0,12,45.5,2,91.7,11,125.0,2,18.2,1,9,10,5.0,4.5,0.82
Malik Nabers,146759,WR,NYG,1,15,0,21,0,,0,,,0,0,,0,0.91,0,0,,49.2,0,0,0.0,0,3,100.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,5.0,0,83.3,0.0,0,1,0.0,0,0.14,1,0,84.1,68.4,0,17,0.0,0,12,50.0,5,83.3,10,88.2,6,60.0,0,31,6,1.2,6.2,3.1
Wan'Dale Robinson,101735,WR,NYG,1,14,0,21,0,-2.0,0,100.0,,0,0,0.0,0,0.95,0,0,78.7,58.6,0,8,0.0,0,2,100.0,1,100.0,2,100.0,1,50.0,0,8,10,10.0,8.0,4.0,6.4,5,70.0,100.0,1,1,12.5,1,0.01,2,0,46.4,53.9,0,11,0.0,0,31,41.4,7,93.5,29,80.0,10,34.5,0,47,22,3.1,6.7,1.62
Mike Evans,8642,WR,TB,1,13,0,30,0,,0,,,0,0,,0,0.19,0,0,,47.5,0,0,0.0,0,6,66.7,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,5.5,1,100.0,,0,0,0.0,0,0.28,2,0,50.1,76.9,0,12,0.0,0,11,70.0,2,90.9,10,135.4,2,20.0,1,14,10,5.0,7.0,1.4
Dontayvion Wicks,99711,WR,GB,1,13,0,12,0,,0,,,0,0,,0,0.24,0,0,,49.5,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,7.3,2,50.0,,0,0,33.3,1,0.56,2,0,29.1,66.7,0,11,0.0,0,16,57.1,2,87.5,14,101.0,4,28.6,1,17,15,7.5,8.5,1.21
Diontae Johnson,33441,WR,CAR,1,13,0,5,0,-3.0,0,0.0,,0,0,,0,-0.03,0,0,,50.1,0,0,0.0,0,3,33.3,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0,12.0,1,100.0,100.0,1,1,0.0,0,0.5,2,0,65.6,87.4,0,21,0.0,0,8,62.5,3,100.0,8,152.1,3,37.5,1,33,0,0.0,11.0,4.13
Drake London,86519,WR,ATL,1,12,0,2,0,,0,,,0,0,,0,-0.88,0,0,,47.4,0,0,25.0,1,4,0.0,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,16.2,0,16.7,25.0,1,4,0.0,0,-0.4,0,0,76.5,67.8,0,4,0.0,0,17,23.5,1,100.0,17,39.6,6,35.3,0,4,0,0.0,4.0,0.24
Christian Kirk,47546,WR,JAX,1,12,0,15,0,-1.0,0,100.0,,0,0,0.0,0,0.32,0,0,78.7,59.3,0,6,0.0,0,2,100.0,1,100.0,2,91.7,1,50.0,0,6,7,7.0,6.0,3.0,17.3,0,55.6,0.0,0,2,0.0,0,0.03,4,0,78.0,74.1,0,20,0.0,0,22,45.5,5,100.0,22,108.1,9,40.9,1,49,1,0.2,9.8,2.23
Jaxon Smith-Njigba,129758,WR,SEA,1,12,0,29,0,-1.0,0,100.0,,0,0,0.0,0,0.69,0,0,84.5,59.2,0,3,0.0,0,5,60.0,2,100.0,5,79.2,2,40.0,0,5,7,3.5,2.5,1.0,7.8,0,63.6,0.0,0,3,0.0,0,0.12,3,0,82.2,63.1,1,11,0.0,0,60,51.0,7,85.0,51,35.4,11,21.6,0,48,20,2.9,6.9,0.94
D.K. Metcalf,47864,WR,SEA,1,12,0,29,0,,0,,,0,0,,0,0.33,0,0,,49.6,0,0,0.0,0,5,60.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,20.0,0,100.0,,0,0,0.0,0,0.6,1,0,81.1,75.2,0,29,0.0,0,8,62.5,1,100.0,8,118.8,1,12.5,0,29,9,9.0,29.0,3.63
