player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Puka Nacua,100632,WR,LA,1,12,0,26,2.0,0,100.0,,0,0,0.0,0,0.53,1,0,68.3,64.1,0,1,0.0,0,11,66.7,1,81.8,9,118.8,1,11.1,1,1,0,0.0,1.0,0.11,0,10.8,0,80.0,0.0,0,1,0.0,0,0.21,3,0,76.5,80.1,0,14,0.0,0,26,52.0,8,96.2,25,95.0,10,40.0,0,68,38,4.8,8.5,2.72
Stefon Diggs,9579,WR,NE,1,12,0,19,5.8,2,100.0,,0,0,0.0,0,0.78,3,0,72.1,91.7,0,30,0.0,0,10,62.5,4,80.0,8,118.8,4,50.0,0,53,30,7.5,13.3,6.63,0,5.8,2,83.3,,0,0,16.7,1,-0.12,4,0,45.8,82.7,0,16,0.0,0,9,55.6,5,100.0,9,109.0,6,66.7,0,61,32,6.4,12.2,6.78
Deebo Samuel,48274,WR,WAS,1,11,0,32,16.5,0,50.0,0.0,0,1,0.0,0,0.54,2,0,68.3,77.7,0,22,0.0,0,9,50.0,2,88.9,8,114.6,4,50.0,1,30,1,0.5,15.0,3.75,0,6.0,3,85.7,50.0,1,2,0.0,0,0.57,2,0,75.6,79.3,0,21,0.0,0,21,68.4,6,90.5,19,106.0,7,36.8,0,66,41,6.8,11.0,3.47
Kendrick Bourne,12270,WR,SF,1,11,0,28,9.0,1,100.0,,0,0,0.0,0,1.0,2,0,68.3,82.9,0,16,0.0,0,5,80.0,2,100.0,5,118.8,2,40.0,0,26,8,4.0,13.0,5.2,0,8.1,2,87.5,100.0,1,1,12.5,1,0.4,5,0,52.1,77.1,0,35,0.0,0,35,62.5,7,91.4,32,118.8,8,25.0,0,110,49,7.0,15.7,3.44
Justin Jefferson,61398,WR,MIN,1,11,0,18,17.4,0,40.0,50.0,1,2,0.0,0,0.25,2,0,68.3,74.5,0,21,5.6,1,18,43.8,2,83.3,15,65.4,5,33.3,0,36,8,4.0,18.0,2.4,0,12.0,0,83.3,100.0,2,2,0.0,0,0.14,4,0,73.4,87.4,0,38,0.0,0,20,47.4,5,95.0,19,118.8,6,31.6,0,87,32,6.4,17.4,4.58
Davante Adams,8688,WR,LA,1,11,0,26,22.5,0,50.0,,0,0,0.0,0,0.53,1,0,64.7,64.0,0,24,0.0,0,11,66.7,1,81.8,9,93.8,2,22.2,0,24,8,8.0,24.0,2.67,0,12.6,0,37.5,0.0,0,2,0.0,0,0.27,1,0,70.5,67.5,0,26,0.0,0,23,52.2,3,100.0,23,57.3,8,34.8,0,46,10,3.3,15.3,2.0
Calvin Ridley,48262,WR,TEN,1,10,0,31,28.5,0,50.0,,0,0,0.0,0,0.42,1,0,64.7,80.9,1,38,0.0,0,5,40.0,1,100.0,5,56.3,2,40.0,0,38,6,6.0,38.0,7.6,0,14.9,0,50.0,0.0,0,1,0.0,0,-0.05,3,0,72.1,77.4,0,47,0.0,0,27,38.5,4,96.3,26,92.2,8,30.8,0,93,12,3.0,23.3,3.58
DeVonta Smith,61100,WR,PHI,1,10,0,24,13.5,0,50.0,,0,0,0.0,0,0.27,0,0,68.3,72.5,0,9,0.0,0,16,58.3,1,75.0,12,62.5,2,16.7,0,9,2,2.0,9.0,0.75,0,3.6,1,100.0,,0,0,0.0,0,-0.27,2,0,74.6,70.9,0,21,0.0,0,27,30.8,5,96.3,26,103.3,5,19.2,0,44,26,5.2,8.8,1.69
Courtland Sutton,48164,WR,DEN,1,10,0,10,7.3,0,100.0,100.0,1,1,0.0,0,0.68,2,0,70.5,86.4,0,16,0.0,0,6,75.0,3,66.7,4,102.8,3,75.0,0,26,4,1.3,8.7,6.5,0,7.2,0,80.0,50.0,1,2,0.0,0,-0.02,2,0,72.1,68.4,0,14,0.0,0,29,55.2,4,100.0,29,99.2,5,17.2,0,39,12,3.0,9.8,1.34
Chris Olave,84355,WR,NO,1,10,0,20,8.0,0,100.0,100.0,1,1,0.0,0,0.53,1,0,70.5,66.6,0,17,0.0,0,11,62.5,3,72.7,8,100.0,3,37.5,0,24,0,0.0,8.0,3.0,0,7.9,0,57.1,0.0,0,2,0.0,0,-0.08,2,0,72.1,64.9,0,15,0.0,0,18,44.4,4,100.0,18,70.5,7,38.9,0,35,15,3.8,8.8,1.94
Jake Tonges,60864,TE,SF,1,10,0,28,,0,,,0,0,,0,0.67,0,0,,53.4,0,0,16.7,1,6,66.7,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0,0,3.6,0,66.7,0.0,0,2,0.0,0,0.15,2,0,74.6,53.5,0,11,3.1,1,32,53.3,6,90.6,29,73.8,9,31.0,0,35,25,4.2,5.8,1.21
Mason Taylor,157122,TE,NYJ,1,10,0,22,2.0,0,100.0,100.0,1,1,0.0,0,0.82,0,0,68.3,69.4,0,2,10.0,1,10,50.0,1,80.0,8,79.2,1,12.5,0,2,0,0.0,2.0,0.25,0,3.4,0,80.0,100.0,2,2,0.0,0,-0.35,1,0,72.1,59.2,0,8,3.2,1,31,38.5,4,80.6,25,85.0,5,20.0,0,22,0,0.0,5.5,0.88
Christian McCaffrey,11763,HB,SF,1,9,0,28,5.0,1,100.0,,0,0,0.0,0,0.67,1,0,64.7,91.7,0,16,16.7,1,6,66.7,1,83.3,5,118.8,1,20.0,0,16,11,11.0,16.0,3.2,0,4.0,2,83.3,,0,0,0.0,0,0.28,2,0,73.4,71.6,0,15,5.6,2,36,55.9,5,91.7,33,101.4,6,18.2,0,50,47,9.4,10.0,1.52
Ja'Marr Chase,84270,WR,CIN,1,9,0,7,5.5,0,100.0,100.0,1,1,0.0,0,0.41,1,0,68.3,63.7,0,7,0.0,0,14,53.8,2,92.9,13,89.6,2,15.4,0,11,0,0.0,5.5,0.85,0,22.3,0,57.1,100.0,1,1,0.0,0,-0.35,3,0,72.1,85.4,2,64,0.0,0,26,40.0,4,96.2,25,101.8,7,28.0,2,99,33,8.3,24.8,3.96
Khalil Shakir,84140,WR,BUF,1,9,0,4,1.7,0,100.0,,0,0,0.0,0,0.21,2,0,70.5,72.8,0,18,6.7,1,15,53.8,3,80.0,12,113.9,3,25.0,0,34,29,9.7,11.3,2.83,0,2.6,0,40.0,0.0,0,2,33.3,1,-0.2,1,0,29.9,55.2,1,8,0.0,0,15,57.1,2,93.3,14,8.3,5,35.7,0,14,20,10.0,7.0,1.0
Jaylen Waddle,84088,WR,MIA,1,9,0,17,10.0,0,100.0,,0,0,0.0,0,0.67,1,0,68.3,80.8,0,11,0.0,0,6,60.0,1,83.3,5,112.5,1,20.0,0,11,1,1.0,11.0,2.2,0,16.9,0,57.1,50.0,1,2,0.0,0,-0.14,4,0,72.1,85.1,0,46,0.0,0,19,26.3,4,100.0,19,141.4,7,36.8,1,89,17,4.3,22.3,4.68
Kyren Williams,97118,HB,LA,1,9,0,26,3.7,0,66.7,100.0,1,1,33.3,1,0.53,1,0,29.9,41.4,0,8,18.2,2,11,66.7,2,63.6,7,115.3,3,42.9,1,13,4,2.0,6.5,1.86,0,4.3,1,100.0,,0,0,0.0,0,0.16,1,0,72.1,59.0,0,14,10.3,3,29,53.6,4,89.7,26,140.6,4,15.4,1,33,16,4.0,8.3,1.27
Keenan Allen,7857,WR,LAC,1,9,0,27,4.0,1,50.0,0.0,0,1,50.0,1,-0.08,1,0,28.8,63.1,0,29,0.0,0,8,37.5,1,100.0,8,95.8,2,25.0,0,29,25,25.0,29.0,3.63,0,8.8,0,66.7,0.0,0,1,0.0,0,0.14,2,0,73.4,77.4,0,11,5.9,1,17,46.7,4,82.4,14,77.8,6,42.9,0,29,6,1.5,7.3,2.07
David Njoku,11784,TE,CLV,1,9,0,8,-1.0,0,0.0,,0,0,,0,-0.35,0,0,,48.6,0,0,7.7,1,13,38.5,0,92.3,12,39.6,1,8.3,0,0,0,,,0.0,0,7.3,1,71.4,100.0,1,1,0.0,0,0.06,1,0,73.4,90.9,0,17,16.7,3,18,50.0,5,83.3,15,96.1,7,46.7,0,58,37,7.4,11.6,3.87
Xavier Worthy,144718,WR,KC,1,9,0,16,11.0,0,0.0,0.0,0,1,,0,-0.22,0,0,,45.0,0,0,0.0,0,9,44.4,0,100.0,9,39.6,1,11.1,0,0,0,,,0.0,0,20.0,0,66.7,0.0,0,1,0.0,0,0.34,1,0,72.1,74.2,0,19,0.0,0,20,65.0,4,100.0,20,87.5,6,30.0,0,43,5,1.3,10.8,2.15
Garrett Wilson,97405,WR,NYJ,1,9,0,22,8.0,2,100.0,,0,0,0.0,0,0.97,2,0,68.3,85.0,0,16,0.0,0,9,57.1,2,77.8,7,158.3,2,28.6,1,25,9,4.5,12.5,3.57,0,14.0,0,66.7,100.0,1,1,20.0,1,-0.16,2,0,49.2,62.5,0,25,0.0,0,37,40.6,4,86.5,32,89.6,6,18.8,0,46,5,1.3,11.5,1.44
