player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Puka Nacua,100632,WR,LA,1,12,0,26,0,1.0,0,100.0,,0,0,0.0,0,0.88,2,0,84.5,98.5,0,11,0.0,0,2,100.0,2,100.0,2,131.3,2,100.0,1,12,11,5.5,6.0,6.0,7.8,1,100.0,,0,0,0.0,0,0.2,2,0,83.6,83.9,0,16,0.0,0,20,47.4,4,95.0,19,108.3,4,21.1,0,40,9,2.3,10.0,2.11
Stefon Diggs,9579,WR,NE,1,12,0,19,0,,0,,,0,0,,0,-0.22,0,0,,54.0,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,10.0,1,75.0,,0,0,0.0,0,0.01,2,0,43.5,91.7,0,30,0.0,0,8,50.0,3,100.0,8,116.7,4,50.0,0,50,25,8.3,16.7,6.25
Deebo Samuel,48274,WR,WAS,1,11,0,32,0,-4.0,3,100.0,,0,0,0.0,0,0.5,0,0,90.2,93.5,0,9,0.0,0,5,100.0,3,80.0,4,94.4,3,75.0,0,20,32,10.7,6.7,5.0,11.0,2,25.0,0.0,0,2,0.0,0,0.17,0,0,82.7,89.7,0,9,0.0,0,17,40.0,1,88.2,15,39.6,4,26.7,0,9,13,13.0,9.0,0.6
Kendrick Bourne,12270,WR,SF,1,11,0,28,0,,0,,,0,0,,0,0.65,0,0,,51.1,0,0,0.0,0,3,66.7,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,8.6,2,100.0,100.0,1,1,0.0,0,0.89,4,0,65.6,89.7,0,18,0.0,0,10,90.0,5,100.0,10,116.7,5,50.0,0,60,17,3.4,12.0,6.0
Justin Jefferson,61398,WR,MIN,1,11,0,18,0,-3.0,0,100.0,,0,0,0.0,0,-0.33,0,0,78.7,51.6,0,5,0.0,0,7,42.9,1,100.0,7,87.5,1,14.3,0,5,8,8.0,5.0,0.71,21.0,0,66.7,100.0,1,1,0.0,0,0.76,2,0,76.5,69.5,0,38,0.0,0,12,60.0,2,83.3,10,109.7,3,30.0,0,53,11,5.5,26.5,5.3
Davante Adams,8688,WR,LA,1,11,0,26,0,,0,,,0,0,,0,0.88,0,0,,49.9,0,0,0.0,0,2,100.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,9.5,0,50.0,,0,0,0.0,0,-0.14,1,0,75.6,66.5,0,24,0.0,0,5,50.0,1,80.0,4,93.8,2,50.0,0,24,8,8.0,24.0,6.0
Calvin Ridley,48262,WR,TEN,1,10,0,31,0,,0,,,0,0,,0,0.36,0,0,,53.2,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,19.0,0,66.7,,0,0,0.0,0,0.02,2,0,75.6,81.4,0,47,0.0,0,10,40.0,2,100.0,10,109.7,3,30.0,0,60,8,4.0,30.0,6.0
DeVonta Smith,61100,WR,PHI,1,10,0,24,0,-4.0,0,100.0,,0,0,0.0,0,-0.76,0,0,84.5,61.7,0,0,0.0,0,3,0.0,1,66.7,2,79.2,1,50.0,0,0,4,4.0,0.0,0.0,10.6,1,71.4,0.0,0,1,0.0,0,0.0,2,0,82.2,90.3,0,21,0.0,0,30,39.3,5,93.3,28,92.0,7,25.0,0,51,35,7.0,10.2,1.82
Courtland Sutton,48164,WR,DEN,1,10,0,10,0,,0,,,0,0,,0,0.38,0,0,,49.6,0,0,0.0,0,3,100.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,4.5,0,100.0,,0,0,0.0,0,-0.63,0,0,64.4,83.2,0,12,0.0,0,8,37.5,2,100.0,8,104.2,2,25.0,0,18,9,4.5,9.0,2.25
Chris Olave,84355,WR,NO,1,10,0,20,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,7.3,0,66.7,,0,0,0.0,0,0.39,2,0,80.0,70.6,0,17,0.0,0,12,54.5,2,91.7,11,93.8,3,27.3,0,26,16,8.0,13.0,2.36
Jake Tonges,60864,TE,SF,1,10,0,28,0,-3.0,0,100.0,,0,0,0.0,0,0.0,0,0,84.5,63.0,0,4,0.0,0,3,33.3,2,100.0,3,79.2,2,66.7,0,6,12,6.0,3.0,2.0,8.0,0,66.7,,0,0,0.0,0,0.32,1,0,76.5,54.0,0,6,0.0,0,11,45.5,2,100.0,11,111.1,3,27.3,1,10,3,1.5,5.0,0.91
Mason Taylor,157122,TE,NYJ,1,10,0,22,0,-5.0,0,0.0,,0,0,,0,-0.81,0,0,,41.9,0,0,0.0,0,4,0.0,0,50.0,2,39.6,1,50.0,0,0,0,,,0.0,6.0,0,100.0,,0,0,0.0,0,0.2,1,0,79.4,73.4,0,5,6.7,1,15,58.3,1,80.0,12,87.5,1,8.3,0,5,-1,-1.0,5.0,0.42
Christian McCaffrey,11763,HB,SF,1,9,0,28,0,-4.5,1,100.0,,0,0,0.0,0,0.37,1,0,84.5,99.5,0,15,0.0,0,4,50.0,2,100.0,4,114.6,2,50.0,0,23,32,16.0,11.5,5.75,-0.3,1,100.0,,0,0,0.0,0,0.54,2,0,77.3,89.4,0,16,0.0,0,13,61.5,3,100.0,13,141.0,3,23.1,1,25,26,8.7,8.3,1.92
