player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Steven Means,7929,ED,ATL,14,89,0,2,0,14.0,0.0,12.9,,14.0,0,0,0.0,67.0,0,,0.0,0,0,39.6,0,16,18.0,124,1,1,1,0,0,0,0.0,,0,3,14.0,100.0,25.9,11.8,11.8,0,0,0.0,44.9,0,26,14.3,1,0,118.8,5,64,71.9,247,1,3,5,0,89,19,1.5,17.8
A.J. Klein,7930,LB,BUF,11,151,0,4,1,,,70.0,,,0,0,,83.3,0,,0.0,0,0,0.0,0,28,18.5,40,1,1,0,0,0,0,0.0,,0,2,5.1,65.4,95.3,5.6,3.7,1,3,11.5,48.6,1,28,16.7,3,3,68.1,17,101,66.9,106,4,13,26,0,172,96,1.8,10.1
Micah Hyde,7941,S,BUF,19,684,0,4,3,11.2,75.0,87.6,19.9,14.9,0,1,8.3,73.9,3,40,7.7,1,1,94.1,9,204,29.8,233,4,9,12,3,85,16,0.5,9.4,0,4,9.9,63.6,98.1,49.0,31.2,0,2,18.2,78.0,1,48,8.3,2,2,79.7,7,363,53.1,370,7,18,11,1,85,15,0.2,12.1
Jordan Poyer,8000,S,BUF,18,666,0,4,2,7.0,55.6,90.4,36.2,20.1,0,2,22.2,56.3,1,12,6.7,1,2,21.3,5,207,31.1,229,3,12,9,0,21,12,0.1,4.2,0,6,9.6,46.2,97.5,55.8,25.8,0,2,15.4,89.7,4,19,3.7,1,2,13.5,6,351,52.7,360,5,20,13,0,28,23,0.1,4.7
Nick Williams,8006,DI,DET,17,2,0,11,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,102,0,0,0,0,0,0,,,0,0,,,1.0,,,0,0,,60.4,0,,0.0,0,0,0.0,0,2,100.0,196,2,2,0,0,0,0,0.0,
Daren Bates,8077,LB,ATL,2,5,0,2,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,3.0,100.0,100.0,3.0,3.0,0,0,0.0,78.1,0,3,0.0,0,0,79.2,1,3,60.0,3,1,1,1,0,3,0,1.0,3.0
A.J. Bouye,8110,CB,CAR,10,250,0,5,0,10.7,63.6,96.8,11.1,7.1,0,2,18.2,65.6,0,35,12.5,1,2,94.5,7,91,36.4,94,2,7,11,0,104,56,1.3,14.9,0,0,5.0,87.0,97.0,6.1,5.3,1,2,8.7,68.3,0,25,0.0,0,1,99.1,20,129,51.6,133,7,12,23,0,179,106,1.5,9.0
Jahleel Addae,8117,S,IND,5,79,0,14,0,,,80.0,,,0,0,,63.3,0,,,0,0,0.0,0,12,15.2,15,0,0,0,0,0,0,0.0,,0,1,4.5,100.0,94.0,23.0,23.0,0,0,0.0,64.3,0,9,0.0,0,0,91.7,2,47,59.5,50,1,2,2,0,12,3,0.3,6.0
Lerentee McCray,8159,ED,JAX,9,13,0,15,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,11.5,50.0,71.4,10.0,5.0,0,0,0.0,62.7,0,3,0.0,0,0,56.3,1,10,76.9,14,1,1,2,0,3,0,0.3,3.0
Benson Mayowa,8196,ED,SEA,15,115,0,29,0,,,7.7,,,0,0,,61.0,0,,,0,0,0.0,0,2,1.7,26,0,0,0,0,0,0,0.0,,0,1,-2.4,100.0,50.3,12.6,12.6,0,0,0.0,50.3,0,15,33.3,3,0,101.2,7,93,80.9,185,1,5,7,0,58,75,0.7,8.3
Bradley McDougald,8220,S,JAX,3,59,0,15,0,,,100.0,,,0,0,,55.8,0,,0.0,0,0,0.0,0,23,39.0,23,0,1,0,0,0,0,0.0,,0,0,49.0,100.0,100.0,27.0,27.0,0,0,0.0,46.5,0,51,50.0,1,0,118.8,1,27,45.8,27,0,1,1,0,51,2,1.9,51.0
Rashaan Melvin,8334,CB,CAR,10,151,0,5,0,13.3,71.4,100.0,11.2,8.0,0,0,0.0,54.0,0,20,0.0,0,0,137.5,5,62,41.1,62,0,2,7,1,61,11,1.1,12.2,0,1,8.0,71.4,100.0,14.4,10.3,1,0,0.0,61.7,0,18,14.3,1,0,93.8,5,76,50.3,76,0,5,7,0,54,28,0.8,10.8
Tony Jefferson,8361,S,BLT,5,69,0,3,0,9.3,50.0,90.9,9.5,4.8,0,0,0.0,46.8,0,14,0.0,0,0,68.8,2,20,29.0,22,1,1,4,0,24,7,1.3,12.0,0,2,9.0,60.0,83.3,9.7,5.8,0,1,20.0,82.2,0,15,0.0,0,1,70.4,3,30,43.5,36,2,4,5,0,22,15,0.8,7.3
Brandon Copeland,8378,ED,ATL,16,43,0,2,0,7.0,50.0,10.3,6.0,3.0,0,0,0.0,73.3,0,-3,0.0,0,0,56.3,1,6,14.0,58,2,2,2,0,-3,2,-0.5,-3.0,0,1,-0.3,100.0,27.8,7.3,7.3,0,0,0.0,75.0,0,11,0.0,0,0,92.7,4,30,69.8,108,3,7,4,0,25,26,0.9,6.3
Jeff Heath,8396,S,NO,4,50,0,20,0,,,88.2,,,0,0,,63.2,0,,,0,0,0.0,0,15,30.0,17,0,0,0,0,0,0,0.0,,0,0,12.0,100.0,93.3,28.0,28.0,0,0,0.0,59.7,0,17,0.0,0,0,118.8,1,28,56.0,30,2,2,1,0,17,5,0.6,17.0
Chris Banjo,8419,S,ARZ,3,11,0,1,0,,,66.7,,,0,0,,60.5,0,,,0,0,0.0,0,2,18.2,3,0,0,0,0,0,0,0.0,,0,0,17.0,0.0,100.0,,6.0,0,0,0.0,62.7,0,,,0,0,39.6,0,7,63.6,7,0,0,1,0,0,0,0.0,
Nickell Robey-Coleman,8483,CB,DET,1,26,0,11,0,7.0,0.0,100.0,,8.0,0,0,0.0,31.8,0,,,0,0,39.6,0,9,34.6,9,0,0,1,0,0,0,0.0,,0,0,7.0,100.0,100.0,6.0,6.0,0,0,0.0,47.5,0,9,0.0,0,0,102.1,2,12,46.2,12,0,1,2,0,17,3,1.4,8.5
Jadeveon Clowney,8636,ED,CLV,14,5,0,8,0,,,1.9,,,0,0,,67.0,0,,0.0,0,0,0.0,0,2,40.0,104,4,1,0,0,0,0,0.0,,0,0,-1.5,50.0,1.1,3.0,1.5,0,0,0.0,58.6,0,8,60.0,3,0,60.4,1,3,60.0,272,5,2,2,0,8,10,2.7,8.0
Khalil Mack,8640,ED,CHI,7,14,0,6,1,,,1.8,,,0,0,,62.1,0,,0.0,0,0,0.0,0,1,7.1,56,1,1,0,0,0,0,0.0,,0,0,-3.0,100.0,15.1,9.0,9.0,0,0,0.0,64.0,0,3,50.0,1,0,79.2,1,11,78.6,73,4,1,1,0,3,6,0.3,3.0
Anthony Barr,8644,LB,MIN,11,419,0,18,0,0.5,100.0,60.8,33.0,33.0,0,0,0.0,63.1,0,17,,0,0,106.3,2,76,18.1,125,0,0,2,0,19,18,0.3,9.5,0,9,2.6,84.6,87.9,7.2,6.1,0,1,2.6,66.3,3,30,14.7,5,0,66.2,33,246,58.7,280,12,20,39,0,296,218,1.3,9.0
Aaron Donald,8648,DI,LA,21,3,0,26,0,,,0.0,,,0,0,,62.1,0,,50.0,1,0,0.0,0,0,0.0,133,3,1,0,0,0,0,,,0,0,,,0.2,,,0,0,,63.4,0,,66.7,2,0,0.0,0,1,33.3,486,11,1,0,0,0,0,0.0,
Kyle Fuller,8649,CB,DEN,16,477,0,10,3,11.8,59.3,100.0,9.6,5.7,0,2,7.4,42.5,0,44,0.0,0,0,112.4,16,164,34.4,164,2,13,27,2,235,102,1.5,14.7,0,1,6.3,77.8,96.0,9.7,7.6,1,0,0.0,38.8,0,45,21.4,3,0,144.2,14,145,30.4,151,3,10,18,2,175,97,1.3,12.5
C.J. Mosley,8652,LB,NYJ,16,558,0,22,1,1.4,81.8,65.3,13.1,10.7,1,1,9.1,77.6,0,14,0.0,0,1,114.8,9,126,22.6,193,6,10,11,1,47,46,0.4,5.2,0,9,4.5,91.1,97.4,6.4,5.9,1,1,1.8,45.0,0,36,10.2,6,1,109.1,51,343,61.5,352,9,44,56,1,490,254,1.5,9.6
Dee Ford,8658,ED,SF,6,4,0,28,0,,,3.4,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,25.0,29,2,0,0,0,0,0,0.0,,0,1,,,5.5,,,0,0,,61.0,0,,0.0,0,0,0.0,0,3,75.0,55,1,0,0,0,0,0,0.0,
Darqueze Dennard,8659,CB,SF,1,16,0,28,0,,,100.0,,,0,0,,63.5,0,,,0,0,0.0,0,4,25.0,4,0,0,0,0,0,0,0.0,,0,0,7.5,50.0,100.0,11.0,5.5,0,0,0.0,66.5,0,12,0.0,0,0,68.8,1,11,68.8,11,0,1,2,0,12,0,1.1,12.0
Jason Verrett,8660,CB,SF,1,40,0,28,0,7.0,100.0,100.0,4.0,4.0,0,0,0.0,35.8,0,12,0.0,0,0,106.3,2,8,20.0,8,0,1,2,0,19,5,2.4,9.5,0,0,10.5,25.0,100.0,24.0,6.0,0,2,50.0,76.0,0,5,0.0,0,0,39.6,1,28,70.0,28,0,1,4,0,5,0,0.2,5.0
Jimmie Ward,8665,S,SF,19,742,0,28,2,6.9,72.7,97.6,17.9,13.0,0,1,9.1,58.8,0,30,6.7,1,1,120.3,8,161,21.7,165,2,12,11,1,72,34,0.5,9.0,0,11,11.9,53.6,96.8,28.4,15.2,2,3,10.7,69.2,2,75,2.6,1,1,50.6,15,451,60.8,466,6,27,28,0,226,125,0.5,15.1
Bradley Roby,8666,CB,NO,14,253,0,20,1,8.1,81.0,100.0,5.4,4.3,1,3,14.3,57.3,0,31,16.7,2,2,135.1,17,98,38.7,98,4,9,21,2,185,97,2.0,10.9,0,0,8.3,68.8,93.2,11.6,8.0,0,1,6.3,76.7,1,41,25.0,2,0,61.5,11,137,54.2,147,2,6,16,0,108,62,0.8,9.8
DeMarcus Lawrence,8669,ED,DAL,8,6,0,9,1,3.0,100.0,2.1,2.0,2.0,0,0,0.0,75.5,1,11,0.0,0,0,112.5,1,2,33.3,95,3,2,1,1,11,8,5.5,11.0,0,1,,,3.4,,,0,0,,65.1,0,,0.0,0,0,0.0,0,4,66.7,119,3,2,0,0,0,0,0.0,
Kyle Van Noy,8675,LB,NE,17,306,0,19,2,1.5,81.8,54.6,13.8,11.3,0,3,27.3,72.3,0,21,30.8,4,3,125.0,9,131,42.8,240,6,7,11,1,74,76,0.6,8.2,0,2,2.3,50.0,61.2,23.7,11.8,0,1,8.3,87.0,1,12,0.0,0,1,24.3,6,148,48.4,242,6,7,12,0,44,44,0.3,7.3
Lamarcus Joyner,8676,S,NYJ,1,7,0,22,0,,,100.0,,,0,0,,63.0,0,,,0,0,0.0,0,4,57.1,4,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.2,0,,0.0,0,0,0.0,0,3,42.9,3,0,1,0,0,0,0,0.0,
Jeremiah Attaochu,8685,ED,CHI,5,8,0,6,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,18,0,0,0,0,0,0,,,0,0,,,18.2,,,0,0,,63.6,0,,,0,0,0.0,0,6,75.0,33,0,0,0,0,0,0,0.0,
Christian Kirksey,8706,LB,HST,13,390,0,13,0,13.0,60.0,76.9,21.3,12.8,0,1,20.0,79.2,0,12,0.0,0,1,70.4,3,70,17.9,91,1,2,5,0,22,12,0.3,7.3,0,4,7.4,80.0,96.2,8.8,7.0,0,3,8.6,49.8,0,47,8.3,2,3,132.1,28,255,65.4,265,6,18,35,2,390,195,1.6,13.9
Terrence Brooks,8714,S,HST,8,90,0,13,0,,,100.0,,,0,1,,55.5,0,,0.0,0,1,0.0,0,25,27.8,25,0,1,0,0,0,0,0.0,,0,1,26.7,33.3,100.0,46.0,15.3,1,0,0.0,52.7,0,17,0.0,0,0,53.5,1,48,53.3,48,0,4,3,0,17,0,0.4,17.0
Bashaud Breeland,8737,CB,MIN,13,435,0,18,0,12.2,56.3,100.0,10.6,5.9,3,2,12.5,63.5,0,33,14.3,1,1,84.1,9,108,24.8,108,1,6,16,0,135,55,1.4,15.0,0,6,10.8,70.4,100.0,6.2,4.4,1,5,9.3,32.9,1,50,21.1,8,2,118.3,38,251,57.7,251,5,24,54,4,526,204,2.2,13.8
Justin Ellis,8742,DI,BLT,17,1,0,3,0,,,1.6,,,0,0,,59.8,0,,,0,0,0.0,0,1,100.0,63,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,125,0,0,0,0,0,0,,
Cassius Marsh,8743,ED,CHI,4,4,0,6,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,18,1,0,0,0,0,0,,,0,0,,,19.0,,,0,0,,63.4,0,,,0,0,0.0,0,4,100.0,21,0,0,0,0,0,0,0.0,
Ross Cockrell,8744,CB,TB,17,351,0,30,2,9.7,60.0,91.5,9.7,5.8,1,5,33.3,71.0,0,21,9.1,1,4,117.5,9,97,27.6,106,2,8,15,3,93,20,1.1,10.3,0,0,6.1,78.6,92.3,8.7,6.9,0,2,7.1,63.4,0,34,26.7,4,2,102.7,22,205,58.4,222,6,11,28,0,242,139,1.3,11.0
DaQuan Jones,8747,DI,CAR,17,3,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,100,0,0,0,0,0,0,,,0,1,4.0,100.0,1.5,3.0,3.0,0,0,0.0,56.0,0,7,0.0,0,0,95.8,1,3,100.0,196,1,0,1,0,7,3,2.3,7.0
Anthony Hitchens,8754,LB,KC,18,336,0,16,0,-1.0,100.0,79.1,16.8,16.8,0,0,0.0,50.9,1,13,16.7,1,0,58.8,5,91,27.1,115,3,5,5,0,38,43,0.5,7.6,0,1,4.8,65.2,96.7,11.5,7.5,0,1,4.3,48.7,0,37,20.0,2,1,132.2,15,175,52.1,181,1,7,23,3,200,112,1.2,13.3
Pierre Desir,8762,CB,TB,10,223,0,30,0,11.8,44.4,100.0,12.8,5.7,0,1,11.1,55.0,0,38,50.0,2,1,106.7,4,54,24.2,54,1,2,9,1,66,19,1.3,16.5,0,2,9.4,86.4,100.0,7.3,6.3,0,1,4.5,69.7,1,21,8.7,2,1,85.6,19,143,64.1,143,4,19,22,0,200,51,1.4,10.5
Dontae Johnson,8764,CB,SF,13,214,0,28,0,12.5,50.0,100.0,12.7,6.3,0,1,16.7,50.7,0,46,50.0,1,1,129.9,3,45,21.0,45,0,1,6,1,67,21,1.8,22.3,0,1,6.3,87.0,96.1,5.9,5.1,0,1,4.3,70.9,0,20,11.8,2,1,94.0,20,124,57.9,129,6,14,23,0,151,91,1.3,7.6
Kevin Pierre-Louis,8767,LB,HST,2,5,0,13,0,,,100.0,,,0,0,,63.3,0,,,0,0,0.0,0,4,80.0,4,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Nevin Lawson,8768,CB,JAX,10,201,0,15,0,9.1,66.7,100.0,7.1,4.8,0,0,0.0,30.5,0,20,16.7,1,0,128.1,8,59,29.4,59,0,5,12,3,89,30,1.6,11.1,0,1,7.9,56.3,95.1,12.8,7.2,0,3,18.8,60.6,1,22,8.3,1,3,49.5,9,117,58.2,123,1,10,16,0,102,36,0.9,11.3
Ricardo Allen,8782,S,CIN,13,142,0,7,1,3.5,100.0,77.1,11.5,11.5,0,0,0.0,57.3,0,16,0.0,0,0,100.0,2,27,19.0,35,1,2,2,0,16,9,0.7,8.0,0,2,15.7,66.7,100.0,42.0,28.0,0,0,0.0,59.7,0,14,14.3,1,0,95.1,2,88,62.0,88,2,4,3,0,27,19,0.3,13.5
Devon Kennard,8809,ED,ARZ,16,18,0,1,0,,,3.4,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.6,29,0,0,0,0,0,0,0.0,,0,0,,,15.9,,,0,0,,52.5,0,,66.7,2,0,0.0,0,14,77.8,88,0,1,0,0,0,0,0.0,
T.J. Carrie,8853,CB,IND,8,88,0,14,0,11.3,33.3,100.0,12.0,4.0,0,1,16.7,44.5,0,14,0.0,0,1,45.1,2,25,28.4,25,0,2,6,0,22,2,0.9,11.0,0,0,11.6,80.0,96.1,6.0,4.8,0,0,0.0,52.6,0,43,0.0,0,0,118.8,8,49,55.7,51,1,10,10,0,157,75,3.3,19.6
Terrance Mitchell,8888,CB,HST,14,429,0,13,0,9.4,66.7,99.1,7.1,4.7,1,5,23.8,52.9,0,18,20.0,2,5,126.0,14,105,24.5,106,0,8,21,3,145,27,1.5,10.4,0,3,11.8,62.5,100.0,10.2,6.4,2,2,5.0,42.6,0,55,12.0,3,1,104.5,25,263,61.3,263,3,19,40,2,323,68,1.3,12.9
Denico Autry,8982,ED,TEN,18,10,0,31,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,175,4,1,0,0,0,0,,,0,1,-2.0,100.0,2.9,8.0,8.0,0,0,0.0,62.6,0,17,0.0,0,0,118.8,1,9,90.0,310,10,5,1,0,17,19,2.1,17.0
Shaquil Barrett,9000,ED,TB,17,83,0,30,0,,,0.7,,,0,0,,60.0,0,,100.0,3,0,0.0,0,1,1.2,153,1,0,0,0,0,0,0.0,,0,2,3.1,66.7,19.1,8.9,5.9,1,2,16.7,78.4,2,16,15.4,2,2,41.7,8,76,91.6,397,11,9,12,0,68,61,1.0,8.5
Christian Jones,9020,LB,CHI,10,43,0,6,0,-4.0,100.0,66.7,5.0,5.0,0,0,0.0,52.2,0,5,0.0,0,0,87.5,1,6,14.0,9,0,2,1,0,5,9,1.0,5.0,0,1,3.5,100.0,89.3,10.0,10.0,0,0,0.0,49.3,0,17,33.3,1,0,118.8,2,25,58.1,28,0,1,2,0,26,19,1.3,13.0
Kerry Hyder Jr.,9045,ED,SEA,15,7,0,29,0,,,1.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,65,2,0,0,0,0,0,0.0,,0,3,4.0,100.0,2.5,2.0,2.0,0,0,0.0,55.8,0,14,0.0,0,0,118.8,2,5,71.4,203,0,1,2,0,25,17,6.3,12.5
Adrian Phillips,9177,S,NE,18,513,0,19,2,9.4,45.0,94.0,23.1,10.4,0,5,25.0,82.9,2,13,6.7,1,4,46.3,9,219,42.7,233,4,12,20,2,62,27,0.3,6.9,0,7,5.5,72.7,95.8,15.0,10.9,0,0,0.0,75.3,2,17,0.0,0,0,52.1,16,251,48.9,262,5,22,22,0,144,67,0.6,9.0
Daniel Sorensen,9253,S,KC,20,526,0,16,0,8.5,72.7,82.7,9.4,6.9,0,4,18.2,49.4,1,53,31.3,5,3,123.5,16,167,31.7,202,2,11,22,3,212,102,1.4,13.3,0,1,13.3,80.0,93.4,16.0,12.8,0,2,10.0,56.8,1,69,18.5,5,2,114.6,16,268,51.0,287,4,21,20,1,303,112,1.2,18.9
Joe Thomas,9272,LB,BLT,4,39,0,3,0,,,100.0,,,0,0,,66.2,0,,,0,0,0.0,0,12,30.8,12,0,0,0,0,0,0,0.0,,0,0,2.0,100.0,95.7,7.3,7.3,0,0,0.0,56.3,0,14,33.3,1,0,98.6,3,22,56.4,23,2,2,3,0,23,17,1.0,7.7
Mike Pennel,9316,DI,ATL,10,1,0,2,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,24,0,0,0,0,0,0,,,0,0,,,1.8,,,0,0,,61.8,0,,0.0,0,0,0.0,0,1,100.0,55,0,1,0,0,0,0,0.0,
K'Waun Williams,9332,CB,SF,17,531,0,28,0,13.0,75.0,98.1,7.8,5.9,0,1,6.3,47.1,0,42,0.0,0,0,137.5,12,106,20.0,108,2,9,16,1,212,70,2.3,17.7,0,0,3.6,75.0,89.5,9.2,6.9,0,3,6.8,65.4,1,38,8.0,2,2,75.9,33,324,61.0,362,13,23,44,0,220,143,0.7,6.7
Dante Fowler Jr.,9436,ED,ATL,14,18,0,2,0,,,1.7,,,0,0,,64.6,0,,60.0,3,0,0.0,0,2,11.1,120,2,2,0,0,0,0,0.0,,0,3,4.8,80.0,8.6,4.0,3.2,0,0,0.0,29.6,0,34,28.6,2,0,112.5,4,16,88.9,186,5,2,5,0,55,37,3.4,13.8
Trae Waynes,9444,CB,CIN,5,128,0,7,0,7.4,80.0,100.0,12.0,9.6,0,0,0.0,64.6,0,15,0.0,0,0,141.3,4,50,39.1,50,0,2,5,1,42,11,0.9,10.5,0,0,16.2,60.0,100.0,10.2,6.1,0,1,10.0,50.1,0,52,14.3,1,1,131.3,6,63,49.2,63,0,6,10,1,110,27,1.8,18.3
Arik Armstead,9450,DI,SF,20,4,0,28,0,,,0.7,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,25.0,142,0,0,0,0,0,0,0.0,,0,3,,,0.3,,,0,1,,65.4,0,,33.3,2,0,0.0,0,1,25.0,385,8,1,0,0,0,0,0.0,
Bud Dupree,9455,ED,TEN,12,25,0,31,1,,,2.9,,,0,0,,79.1,0,,0.0,0,0,0.0,0,3,12.0,103,3,1,0,0,0,0,0.0,,0,0,8.5,100.0,10.5,10.0,10.0,0,0,0.0,57.8,0,18,0.0,0,0,118.8,2,21,84.0,200,3,3,2,0,25,8,1.3,12.5
Shaq Thompson,9458,LB,CAR,14,380,0,5,0,5.6,62.5,74.2,10.6,6.6,0,1,6.3,66.7,0,28,9.1,1,1,76.8,10,115,30.3,155,4,10,16,0,87,42,0.8,8.7,0,7,4.2,66.7,86.9,8.8,5.8,1,2,5.6,71.8,2,18,6.9,2,2,55.6,24,219,57.6,252,9,20,36,0,182,107,0.9,7.6
Byron Jones,9460,CB,MIA,16,621,0,17,0,12.7,54.3,99.6,10.8,5.9,1,10,21.7,51.1,0,56,0.0,0,7,98.2,25,284,45.7,285,4,19,46,2,401,157,1.5,16.0,0,5,12.4,70.6,99.3,12.0,8.5,0,2,5.9,73.4,0,35,0.0,0,2,87.7,24,297,47.8,299,4,19,34,0,219,67,0.8,9.1
Malcom Brown,9465,DI,JAX,17,1,0,15,1,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,102,0,0,0,0,0,0,,,0,2,,,0.5,,,0,0,,61.2,0,,25.0,1,0,0.0,0,1,100.0,191,3,1,0,0,0,0,0.0,
Landon Collins,9466,S,WAS,13,394,0,32,0,5.7,71.4,94.1,14.4,10.3,0,0,0.0,48.5,2,27,33.3,2,0,98.5,5,80,20.3,85,2,4,7,1,62,40,0.9,12.4,0,3,5.1,80.5,91.4,7.6,6.1,0,0,0.0,38.4,0,72,12.9,4,0,122.8,33,265,67.3,290,11,24,41,2,392,213,1.6,11.9
Mario Edwards Jr.,9468,DI,CHI,12,1,0,6,0,,,0.0,,,0,0,,60.0,0,,,0,0,0.0,0,0,0.0,51,2,0,0,0,0,0,,,0,0,,,2.1,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,48,0,0,0,0,0,0,0.0,
Preston Smith,9471,ED,GB,17,45,0,12,0,,,3.5,,,0,0,,64.4,0,,0.0,0,0,0.0,0,4,8.9,115,3,1,0,0,0,0,0.0,,0,2,4.0,66.7,12.5,16.0,10.7,0,1,33.3,62.8,0,12,37.5,3,1,84.0,2,33,73.3,265,6,3,3,0,19,10,0.6,9.5
Benardrick McKinney,9476,LB,NYG,9,82,0,21,0,1.0,100.0,100.0,8.0,8.0,0,0,0.0,49.9,0,11,,0,0,112.5,1,9,11.0,9,0,0,1,0,11,10,1.4,11.0,0,2,3.1,71.4,92.5,6.0,4.3,0,0,0.0,38.2,0,24,0.0,0,0,90.2,10,62,75.6,67,1,5,14,0,96,74,1.6,9.6
Eric Kendricks,9478,LB,MIN,15,566,0,18,3,6.3,66.7,79.0,28.0,18.7,1,1,16.7,77.0,0,12,9.1,1,1,70.1,4,128,22.6,162,4,7,6,0,16,17,0.1,4.0,0,7,6.5,75.0,92.0,11.4,8.5,0,0,0.0,71.2,2,41,5.7,2,0,98.1,27,324,57.2,352,9,26,36,1,410,241,1.3,15.2
Jaquiski Tartt,9479,S,SF,17,583,0,28,1,6.0,66.7,96.2,28.5,19.0,0,1,16.7,56.5,0,22,11.1,1,0,118.1,4,125,21.4,130,2,7,6,1,30,26,0.3,7.5,0,7,12.3,54.2,98.9,26.6,14.4,1,2,8.3,55.9,0,24,11.8,4,1,65.6,13,367,63.0,371,7,23,24,0,106,44,0.3,8.2
Eric Rowe,9480,S,MIA,17,419,0,17,3,6.5,75.0,92.3,9.3,7.0,0,4,14.3,68.2,0,39,5.6,1,3,115.9,21,203,48.4,220,4,14,28,2,185,63,0.9,8.8,0,9,4.5,83.9,94.0,7.0,5.8,0,1,3.2,71.7,0,24,6.5,2,1,96.2,26,187,44.6,199,11,20,31,0,220,113,1.2,8.5
Denzel Perryman,9481,LB,LV,16,547,0,23,0,5.4,85.7,97.7,12.5,10.7,0,0,0.0,52.6,0,14,22.2,2,0,100.6,6,84,15.4,86,1,7,7,0,57,20,0.8,9.5,0,12,5.8,77.3,98.1,7.5,5.8,0,3,4.5,62.4,0,32,11.0,8,3,107.4,51,403,73.7,411,20,53,66,3,409,148,1.1,8.0
Ronald Darby,9483,CB,DEN,11,412,0,10,1,13.8,61.5,100.0,9.1,5.6,0,2,7.7,48.7,0,48,5.9,1,2,103.7,16,157,38.1,157,2,15,26,1,234,64,1.6,14.6,0,0,13.3,45.5,100.0,12.1,5.5,0,3,13.6,61.5,0,56,0.0,0,2,85.6,10,126,30.6,126,4,10,22,1,161,47,1.3,16.1
Jordan Phillips,9485,DI,ARZ,9,7,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,44,1,0,0,0,0,0,,,0,0,11.0,100.0,4.2,4.0,4.0,0,0,0.0,48.6,0,16,50.0,1,0,118.8,1,4,57.1,95,2,1,1,0,16,5,4.0,16.0
Markus Golden,9491,ED,ARZ,17,67,0,1,0,,,5.4,,,0,0,,66.4,0,,50.0,1,0,0.0,0,7,10.4,129,5,1,0,0,0,0,0.0,,0,4,5.8,75.0,19.5,16.0,12.0,0,0,0.0,69.4,0,14,0.0,0,0,102.1,3,50,74.6,256,7,4,4,0,36,17,0.8,12.0
Randy Gregory,9493,ED,DAL,13,7,0,9,0,,,0.7,,,0,0,,64.2,1,,50.0,1,0,0.0,0,1,14.3,152,3,1,0,0,0,0,0.0,,0,0,5.0,100.0,3.6,6.0,6.0,0,0,0.0,51.6,0,5,0.0,0,0,87.5,1,6,85.7,168,3,1,1,0,5,0,0.8,5.0
Frank Clark,9496,ED,KC,17,17,0,16,0,,,1.0,,,0,0,,54.9,0,,100.0,2,0,0.0,0,2,11.8,192,0,0,0,0,0,0,0.0,,0,1,,,4.3,,,0,0,,69.1,0,,66.7,4,0,0.0,0,12,70.6,277,5,1,0,0,0,0,0.0,
