player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Drake London,86519,WR,ATL,1,14,0,2,0,,0,,,0,0,,0,-0.46,0,0,,48.2,0,0,25.0,1,4,0.0,0,50.0,2,0.0,0,0.0,0,0,0,,,0.0,10.2,0,60.0,100.0,3,3,0.0,0,0.48,3,0,80.6,92.0,0,10,0.0,0,16,53.3,3,93.8,15,108.3,5,33.3,2,20,0,0.0,6.7,1.33
Chase Brown,77787,HB,CIN,1,13,0,7,0,-7.0,0,100.0,,0,0,0.0,0,-1.11,0,0,78.7,72.4,0,2,0.0,0,2,0.0,1,100.0,2,79.2,1,50.0,0,2,9,9.0,2.0,1.0,5.0,0,100.0,,0,0,0.0,0,1.2,1,0,27.1,39.9,0,13,0.0,0,3,66.7,1,100.0,3,118.8,1,33.3,0,13,8,8.0,13.0,4.33
Brock Bowers,146715,TE,LV,1,13,0,23,0,,0,,,0,0,,0,0.5,0,0,,52.5,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,7.1,2,85.7,50.0,1,2,0.0,0,0.11,4,0,82.2,93.4,0,21,0.0,0,20,55.6,6,90.0,18,110.1,7,38.9,0,73,36,6.0,12.2,4.06
Amon-Ra St. Brown,84470,WR,DET,1,12,0,11,0,-3.0,0,100.0,,0,0,0.0,0,-0.39,0,0,78.7,51.8,0,6,0.0,0,7,33.3,1,85.7,6,91.7,1,16.7,0,6,9,9.0,6.0,1.0,11.0,0,100.0,100.0,1,1,0.0,0,0.67,1,0,62.1,73.6,0,19,0.0,0,20,60.0,4,100.0,20,118.8,4,20.0,0,51,7,1.8,12.8,2.55
Michael Pittman Jr.,29049,WR,IND,1,12,0,14,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,7.0,1,50.0,0.0,0,1,0.0,0,-0.48,0,0,81.1,67.8,1,11,0.0,0,12,41.7,2,100.0,12,24.0,4,33.3,0,19,7,3.5,9.5,1.58
CeeDee Lamb,61570,WR,DAL,1,12,0,9,0,,0,,,0,0,,0,-0.38,0,0,,53.2,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,7.3,1,75.0,100.0,1,1,0.0,0,-0.22,1,0,80.6,77.0,0,10,0.0,0,19,33.3,3,94.7,18,88.5,4,22.2,0,23,10,3.3,7.7,1.28
Alec Pierce,78038,WR,IND,1,11,0,14,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0.08,0,0,77.3,69.7,0,0,0.0,0,5,50.0,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0
Wan'Dale Robinson,101735,WR,NYG,1,10,0,21,0,-3.0,2,100.0,,0,0,0.0,0,-0.88,0,0,78.7,63.6,0,-2,0.0,0,1,0.0,1,100.0,1,79.2,1,100.0,0,-2,1,1.0,-2.0,-2.0,3.0,2,100.0,,0,0,0.0,0,0.06,1,0,83.2,63.1,0,9,0.0,0,30,50.0,7,100.0,30,87.5,7,23.3,0,35,14,2.0,5.0,1.17
Romeo Doubs,84329,WR,GB,1,10,0,12,0,,0,,,0,0,,0,-1.59,0,0,,47.1,0,0,0.0,0,5,20.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,14.0,0,50.0,,0,0,0.0,0,-0.63,1,0,78.7,72.5,0,10,0.0,0,9,33.3,1,100.0,9,64.6,2,22.2,0,10,0,0.0,10.0,1.11
Nico Collins,61441,WR,HST,1,10,0,13,0,-3.0,0,100.0,,0,0,0.0,0,-0.7,0,0,84.5,63.7,0,-1,0.0,0,2,0.0,1,50.0,1,79.2,1,100.0,0,-1,2,2.0,-1.0,-1.0,15.0,0,100.0,100.0,1,1,0.0,0,0.53,1,0,78.7,77.6,0,15,0.0,0,9,37.5,1,88.9,8,118.8,1,12.5,0,15,0,0.0,15.0,1.88
