player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Michael Wilson,84423,WR,ARZ,1,14,0,1,0,,0,,,0,0,,0,-0.24,0,0,,50.0,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,11.0,0,100.0,,0,0,0.0,0,0.16,1,0,51.2,67.7,0,11,0.0,0,8,62.5,1,100.0,8,112.5,1,12.5,0,11,0,0.0,11.0,1.38
Chris Olave,84355,WR,NO,1,13,0,20,0,-3.0,0,100.0,,0,0,0.0,0,-0.19,1,0,84.5,87.8,0,4,0.0,0,4,25.0,2,100.0,4,81.3,2,50.0,0,7,13,6.5,3.5,1.75,8.3,0,66.7,,0,0,0.0,0,-0.59,0,0,54.8,73.9,0,7,0.0,0,19,27.8,2,94.7,18,71.5,3,16.7,0,10,2,1.0,5.0,0.56
Wan'Dale Robinson,101735,WR,NYG,1,13,0,21,0,-2.0,1,100.0,,0,0,0.0,0,0.94,0,0,78.7,56.7,0,3,0.0,0,2,50.0,1,100.0,2,79.2,1,50.0,0,3,5,5.0,3.0,1.5,14.3,0,50.0,0.0,0,1,0.0,0,0.89,3,0,80.6,73.7,0,26,0.0,0,19,52.9,3,89.5,17,77.8,6,35.3,0,49,13,4.3,16.3,2.88
Amon-Ra St. Brown,84470,WR,DET,1,12,0,11,0,-3.0,0,100.0,,0,0,0.0,0,0.89,1,0,78.7,90.8,0,11,0.0,0,4,66.7,1,75.0,3,152.1,1,33.3,1,11,14,14.0,11.0,3.67,8.3,1,71.4,50.0,1,2,0.0,0,-0.1,3,0,80.0,91.5,0,20,0.0,0,27,37.5,5,88.9,24,135.1,7,29.2,1,57,33,6.6,11.4,2.38
Rashee Rice,97605,WR,KC,1,12,0,16,0,-3.5,0,100.0,,0,0,0.0,0,0.23,2,0,90.2,93.1,0,4,0.0,0,5,40.0,4,100.0,5,79.2,4,80.0,0,12,26,6.5,3.0,2.4,8.0,1,62.5,0.0,0,1,0.0,0,0.09,4,0,80.0,86.7,1,47,0.0,0,22,50.0,5,90.9,20,66.7,8,40.0,0,116,83,16.6,23.2,5.8
Jahmyr Gibbs,122474,HB,DET,1,12,0,11,0,-6.0,0,100.0,,0,0,0.0,0,-0.87,0,0,78.7,65.3,0,8,0.0,0,2,0.0,1,50.0,1,100.0,1,100.0,0,8,14,14.0,8.0,8.0,,0,,,0,0,,0,0.12,0,0,81.1,74.4,0,0,0.0,0,3,50.0,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0
CeeDee Lamb,61570,WR,DAL,1,11,0,9,0,,0,,,0,0,,0,-0.26,0,0,,51.8,0,0,0.0,0,2,0.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,7.5,0,0.0,,0,0,100.0,1,-0.62,0,0,27.9,61.0,1,0,0.0,0,16,50.0,0,75.0,12,0.0,2,16.7,0,0,0,,,0.0
Tre Tucker,101106,WR,LV,1,10,0,23,0,-5.0,0,100.0,,0,0,0.0,0,-0.47,0,0,78.7,50.9,0,-5,0.0,0,8,25.0,1,100.0,8,79.2,1,12.5,0,-5,0,0.0,-5.0,-0.63,24.0,0,0.0,,0,0,,0,0.01,0,0,41.6,54.7,0,0,0.0,0,8,50.0,0,100.0,8,39.6,1,12.5,0,0,0,,,0.0
Hunter Henry,10669,TE,NE,1,10,0,19,0,-2.0,0,100.0,,0,0,0.0,0,1.43,0,0,78.7,99.9,0,10,0.0,0,1,100.0,1,100.0,1,108.3,1,100.0,0,10,12,12.0,10.0,10.0,7.5,0,100.0,100.0,1,1,0.0,0,1.32,1,0,78.0,91.0,0,14,0.0,0,9,88.9,2,100.0,9,118.8,2,22.2,0,25,10,5.0,12.5,2.78
Trey McBride,75916,TE,ARZ,1,10,0,1,0,-3.0,1,100.0,,0,0,0.0,0,-0.24,0,0,78.7,92.5,0,9,0.0,0,3,33.3,1,100.0,3,104.2,1,33.3,0,9,12,12.0,9.0,3.0,1.0,1,100.0,100.0,1,1,0.0,0,-0.18,0,0,80.6,77.7,0,9,2.9,1,35,36.7,2,82.9,29,93.8,2,6.9,0,13,11,5.5,6.5,0.45
