player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Michael Wilson,84423,WR,ARZ,1,14,0,1,14.0,0,66.7,100.0,2,2,0.0,0,0.21,2,0,70.5,76.6,0,16,0.0,0,9,57.1,2,77.8,7,96.5,3,42.9,0,28,0,0.0,14.0,4.0,0,9.1,1,75.0,66.7,2,3,14.3,1,-0.08,1,0,52.1,63.3,0,31,0.0,0,33,43.3,6,90.9,30,100.0,8,26.7,0,68,10,1.7,11.3,2.27
Chris Olave,84355,WR,NO,1,13,0,20,1.5,0,100.0,,0,0,0.0,0,-0.21,1,0,68.3,69.3,0,11,0.0,0,6,33.3,2,100.0,6,95.8,2,33.3,0,14,11,5.5,7.0,2.33,0,13.7,0,63.6,50.0,1,2,12.5,1,-0.11,3,0,52.5,68.5,1,16,0.0,0,41,41.0,7,95.1,39,38.4,11,28.2,0,56,18,2.6,8.0,1.44
Wan'Dale Robinson,101735,WR,NYG,1,13,0,21,10.4,0,60.0,0.0,0,1,0.0,0,0.55,2,1,70.5,50.8,0,12,0.0,0,22,45.0,3,90.9,20,73.8,5,25.0,0,26,7,2.3,8.7,1.3,0,16.6,1,75.0,100.0,1,1,0.0,0,0.34,4,0,74.6,91.5,1,40,0.0,0,18,43.8,6,88.9,16,116.7,8,50.0,1,130,32,5.3,21.7,8.13
Amon-Ra St. Brown,84470,WR,DET,1,12,0,11,18.0,0,0.0,,0,0,,0,-0.38,0,0,,54.9,0,0,16.7,1,6,33.3,0,83.3,5,39.6,1,20.0,0,0,0,,,0.0,0,13.0,2,80.0,50.0,1,2,0.0,0,-0.16,6,0,76.5,91.6,0,30,0.0,0,36,42.4,8,91.7,33,118.8,10,30.3,0,138,40,5.0,17.3,4.18
Rashee Rice,97605,WR,KC,1,12,0,16,8.5,0,25.0,0.0,0,1,0.0,0,-0.67,1,0,64.7,63.4,1,19,0.0,0,13,23.1,1,100.0,13,7.3,4,30.8,0,19,16,16.0,19.0,1.46,0,4.0,0,100.0,,0,0,0.0,0,0.21,4,0,73.4,84.5,0,42,0.0,0,20,42.1,5,95.0,19,118.8,5,26.3,0,73,53,10.6,14.6,3.84
Jahmyr Gibbs,122474,HB,DET,1,12,0,11,3.0,2,66.7,0.0,0,1,0.0,0,0.08,1,0,68.3,76.0,0,12,0.0,0,5,40.0,2,100.0,5,70.1,3,60.0,0,7,4,2.0,3.5,1.4,0,-2.1,0,100.0,,0,0,0.0,0,-0.18,1,0,76.5,68.7,0,13,18.5,5,27,36.0,8,74.1,20,84.9,8,40.0,0,35,52,6.5,4.4,1.75
CeeDee Lamb,61570,WR,DAL,1,11,0,9,17.0,0,25.0,0.0,0,1,50.0,1,-0.2,1,0,28.8,62.7,1,48,0.0,0,10,50.0,1,100.0,10,37.5,4,40.0,0,48,2,2.0,48.0,4.8,0,12.0,0,50.0,100.0,1,1,50.0,1,0.1,0,0,28.8,46.2,0,5,0.0,0,13,40.0,1,76.9,10,56.3,2,20.0,0,5,0,0.0,5.0,0.5
Tre Tucker,101106,WR,LV,1,10,0,23,18.0,0,16.7,50.0,1,2,50.0,1,-0.91,1,0,28.8,60.4,0,19,0.0,0,16,20.0,1,93.8,15,40.3,6,40.0,0,19,1,1.0,19.0,1.27,0,20.3,1,50.0,,0,0,0.0,0,-0.14,0,0,68.3,56.3,0,14,0.0,0,42,43.6,2,92.9,39,56.3,4,10.3,0,9,10,5.0,4.5,0.23
Hunter Henry,10669,TE,NE,1,10,0,19,5.3,0,75.0,,0,0,0.0,0,0.35,3,0,72.1,90.8,0,23,7.1,1,14,50.0,3,78.6,11,115.6,4,36.4,0,49,34,11.3,16.3,4.45,0,14.7,0,66.7,,0,0,0.0,0,0.43,2,0,68.3,76.1,1,28,7.7,1,13,84.6,2,92.3,12,109.7,3,25.0,1,45,15,7.5,22.5,3.75
Trey McBride,75916,TE,ARZ,1,10,0,1,6.0,0,100.0,100.0,1,1,0.0,0,-0.04,2,0,68.3,77.5,0,9,9.1,1,11,44.4,2,72.7,8,95.8,2,25.0,0,14,2,1.0,7.0,1.75,0,4.7,1,83.3,50.0,1,2,0.0,0,-0.1,2,0,73.4,68.9,0,13,0.0,0,35,45.5,5,94.3,33,93.1,6,18.2,0,38,24,4.8,7.6,1.15
