player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Ja'Marr Chase,84270,WR,CIN,1,18,0,7,0,-4.0,2,66.7,,0,0,33.3,1,0.23,0,0,25.7,89.6,0,8,0.0,0,4,75.0,2,100.0,4,78.5,3,75.0,0,15,24,12.0,7.5,3.75,1.4,4,100.0,100.0,2,2,0.0,0,0.09,4,0,67.7,87.0,0,16,0.0,0,13,53.8,7,100.0,13,98.2,7,53.8,0,53,43,6.1,7.6,4.08
Rashid Shaheed,63707,WR,NO,1,12,0,20,0,-5.0,1,100.0,,0,0,0.0,0,-0.57,0,0,78.7,91.9,0,7,0.0,0,3,33.3,1,100.0,3,95.8,1,33.3,0,7,12,12.0,7.0,2.33,8.0,0,100.0,,0,0,0.0,0,-1.03,0,0,82.2,57.8,0,9,0.0,0,24,26.1,1,95.8,23,104.2,1,4.3,0,9,1,1.0,9.0,0.39
Chris Olave,84355,WR,NO,1,12,0,20,0,-1.0,0,100.0,,0,0,0.0,0,-0.57,0,0,78.7,56.6,0,2,0.0,0,3,33.3,1,100.0,3,79.2,1,33.3,0,2,3,3.0,2.0,0.67,9.3,0,50.0,0.0,0,1,0.0,0,-0.56,0,0,51.8,50.0,1,9,0.0,0,31,40.0,2,96.8,30,20.8,4,13.3,0,16,8,4.0,8.0,0.53
Justin Jefferson,61398,WR,MIN,1,11,0,18,0,-2.0,0,100.0,,0,0,0.0,0,0.38,0,0,78.7,55.6,0,3,0.0,0,4,50.0,1,100.0,4,79.2,1,25.0,0,3,5,5.0,3.0,0.75,8.0,0,0.0,,0,0,,0,-0.99,0,0,78.0,85.2,0,0,0.0,0,8,25.0,0,100.0,8,39.6,1,12.5,0,0,0,,,0.0
CeeDee Lamb,61570,WR,DAL,1,10,0,9,0,-3.0,0,100.0,,0,0,0.0,0,0.32,0,0,78.7,63.7,0,6,0.0,0,1,100.0,1,100.0,1,91.7,1,100.0,0,6,9,9.0,6.0,6.0,1.5,0,100.0,,0,0,0.0,0,0.41,0,0,78.7,65.0,0,6,0.0,0,10,60.0,2,100.0,10,89.6,2,20.0,0,11,8,4.0,5.5,1.1
Tetairoa McMillan,158735,WR,CAR,1,10,0,5,0,,0,,,0,0,,0,-1.83,0,0,,48.4,0,0,0.0,0,4,25.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,12.3,0,66.7,100.0,1,1,0.0,0,-0.79,2,0,79.4,88.1,0,16,0.0,0,11,40.0,2,90.9,10,96.5,3,30.0,0,28,7,3.5,14.0,2.8
Ladd McConkey,124030,WR,LAC,1,10,0,27,0,-4.0,0,100.0,,0,0,0.0,0,-0.29,0,0,78.7,61.0,0,4,0.0,0,2,0.0,1,100.0,2,83.3,1,50.0,0,4,8,8.0,4.0,2.0,7.5,0,66.7,,0,0,0.0,0,0.22,2,0,75.6,79.2,0,15,0.0,0,17,52.9,4,100.0,17,88.9,6,35.3,0,45,21,5.3,11.3,2.65
Rome Odunze,73774,WR,CHI,1,10,0,6,0,,0,,,0,0,,0,0.48,0,0,,44.7,0,0,0.0,0,5,40.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,9.0,0,0.0,,0,0,,0,0.04,0,0,39.1,70.7,0,0,0.0,0,15,53.3,0,100.0,15,39.6,1,6.7,0,0,0,,,0.0
Rashee Rice,97605,WR,KC,1,9,0,16,0,-5.3,0,100.0,,0,0,0.0,0,0.05,1,0,88.7,77.1,0,11,0.0,0,7,57.1,3,100.0,7,80.6,3,42.9,0,10,26,8.7,3.3,1.43,3.2,0,100.0,,0,0,0.0,0,0.2,2,0,80.6,74.3,0,25,0.0,0,13,69.2,5,100.0,13,104.2,5,38.5,0,45,29,5.8,9.0,3.46
Michael Pittman Jr.,29049,WR,IND,1,9,0,14,0,,0,,,0,0,,0,0.75,0,0,,46.0,0,0,0.0,0,5,40.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,1.5,0,50.0,50.0,1,2,0.0,0,0.88,1,0,77.3,76.2,0,18,0.0,0,9,55.6,1,100.0,9,81.3,2,22.2,0,18,15,15.0,18.0,2.0
