player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jarrian Jones,97486,CB,JAX,13,221,9.6,6.3,15,2,63.3,23,35,1,174,139,0.79
Kenny Moore II,51596,CB,IND,14,366,9.6,6.3,14,0,96.8,38,58,1,478,228,1.31
Coby Bryant,55088,S,SEA,17,48,9.6,6.9,29,0,121.4,5,7,1,34,27,0.71
Elijah Molden,56290,S,LAC,9,19,9.5,9.5,27,0,102.1,2,2,0,17,8,0.89
C.J. Gardner-Johnson,49371,S,CHI,14,246,9.5,6.3,6,0,106.0,26,39,2,293,132,1.19
Jeremy Chinn,43179,S,LV,15,179,9.4,7.2,23,0,127.5,19,25,4,135,80,0.75
Zaire Franklin,49834,LB,IND,13,37,9.3,9.3,14,0,99.0,4,4,0,31,31,0.84
Roquan Smith,50892,LB,BLT,12,28,9.3,7.0,3,0,102.1,3,4,0,36,5,1.29
Brandon Jones,43049,S,DEN,14,55,9.2,6.1,10,0,85.0,6,9,0,59,8,1.07
Jourdan Lewis,11846,CB,JAX,11,276,9.2,5.9,15,2,75.2,30,47,2,265,164,0.96
Marcus Harris,97230,CB,TEN,6,91,9.1,5.7,31,0,101.0,10,16,1,100,61,1.1
Nick McCloud,49535,CB,CHI,10,118,9.1,7.9,6,0,158.3,13,15,2,196,82,1.66
Malik Hooker,11770,S,DAL,12,36,9.0,7.2,9,0,118.8,4,5,0,108,26,3.0
Xavien Howard,10672,CB,IND,4,9,9.0,3.0,14,0,49.3,1,3,0,14,8,1.56
Budda Baker,11791,S,ARZ,16,108,9.0,6.8,1,1,97.1,12,16,2,73,22,0.68
Luke Gifford,50675,LB,SF,7,9,9.0,4.5,28,0,60.4,1,2,0,8,4,0.89
Omar Speights,97723,LB,LA,14,27,9.0,6.8,26,0,97.9,3,4,0,32,15,1.19
Antoine Winfield Jr.,42475,S,TB,15,45,9.0,5.0,30,1,68.1,5,9,1,48,24,1.07
K'Von Wallace,42467,S,HST,2,18,9.0,4.5,13,0,56.3,2,4,0,12,4,0.67
DJ Turner II,101376,CB,CIN,12,36,9.0,6.0,7,0,95.8,4,6,0,55,9,1.53
Marcus Jones,55717,CB,NE,21,441,9.0,6.3,19,2,108.3,49,70,6,524,255,1.19
Damone Clark,81282,LB,HST,3,9,9.0,9.0,13,0,95.8,1,1,0,7,10,0.78
Dell Pettus,97290,S,NE,13,36,9.0,4.0,19,0,63.7,4,9,0,53,29,1.47
Benjamin St-Juste,56061,CB,LAC,6,9,9.0,4.5,27,0,95.8,1,2,1,4,0,0.44
DeShon Elliott,28854,S,PIT,5,27,9.0,4.5,25,0,92.4,3,6,0,70,53,2.59
Keyon Martin,138344,CB,BLT,8,80,8.9,6.7,3,0,84.4,9,12,0,57,43,0.71
Amani Hooker,51378,S,TEN,16,88,8.8,6.3,31,0,153.3,10,14,2,175,47,1.99
Jonas Sanker,151097,S,NO,15,35,8.8,5.8,20,0,70.1,4,6,0,11,2,0.31
Drue Tranquill,51276,LB,KC,16,44,8.8,7.3,16,0,142.4,5,6,1,52,12,1.18
Ar'Darius Washington,77848,S,BLT,4,26,8.7,8.7,3,0,118.8,3,3,0,59,37,2.27
Jalen Pitre,57737,S,HST,16,363,8.6,6.3,13,3,68.9,42,58,0,390,222,1.07
Evan Williams,73864,S,GB,17,95,8.6,6.3,12,1,78.2,11,15,1,74,38,0.78
Frankie Luvu,51028,LB,WAS,15,43,8.6,7.2,32,0,149.3,5,6,1,62,40,1.44
Christian Gonzalez,131679,CB,NE,14,34,8.5,4.3,19,0,68.8,4,8,0,48,4,1.41
Jerome Baker,28091,LB,CLV,8,17,8.5,8.5,8,0,93.8,2,2,0,13,16,0.76
Jaylinn Hawkins,51423,S,NE,18,68,8.5,6.8,19,0,105.0,8,10,0,92,60,1.35
Chris Lammons,49368,CB,IND,4,76,8.4,6.3,14,0,77.1,9,12,0,34,21,0.45
Kyle Dugger,90621,S,PIT,14,42,8.4,6.0,25,0,153.3,5,7,2,90,48,2.14
Nick Emmanwori,158121,S,SEA,16,312,8.4,5.9,29,1,77.9,37,53,0,325,161,1.04
Jaden Hicks,146512,S,KC,16,75,8.3,6.8,16,0,123.9,9,11,1,71,29,0.95
Baron Browning,58095,ED,ARZ,12,25,8.3,8.3,1,0,98.6,3,3,0,23,19,0.92
Cor'Dale Flott,98834,CB,NYG,11,33,8.3,5.5,21,0,78.5,4,6,0,30,8,0.91
Christian Elliss,61853,LB,NE,18,33,8.3,8.3,19,0,112.5,4,4,0,44,32,1.33
Chidobe Awuzie,11815,CB,BLT,12,33,8.3,6.6,3,0,84.2,4,5,0,21,10,0.64
Quan Martin,83236,S,WAS,16,66,8.3,5.5,32,0,131.9,8,12,1,134,97,2.03
Jordan Howden,83305,S,NO,6,25,8.3,5.0,20,0,80.4,3,5,0,34,32,1.36
Robert Spillane,50918,LB,NE,17,58,8.3,8.3,19,0,104.8,7,7,0,64,47,1.1
Pat Surtain II,83119,CB,DEN,14,41,8.2,5.1,10,0,71.9,5,8,0,34,13,0.83
Alontae Taylor,83469,CB,NO,17,353,8.2,5.7,20,1,96.0,43,62,3,397,238,1.12
Donovan Wilson,49408,S,DAL,15,49,8.2,8.2,9,0,127.8,6,6,2,31,12,0.63
Andru Phillips,124075,CB,NYG,17,394,8.2,6.4,21,2,103.4,48,62,3,508,250,1.29
Ifeatu Melifonwu,56203,S,MIA,14,41,8.2,6.8,17,1,61.8,5,6,0,50,14,1.22
Roger McCreary,83176,CB,LA,11,186,8.1,6.9,26,1,114.8,23,27,2,252,149,1.35
Marlon Humphrey,11771,CB,BLT,15,228,8.1,5.8,3,1,98.7,28,39,1,364,155,1.6
Trevon Diggs,41817,CB,GB,5,8,8.0,8.0,12,0,118.8,1,1,0,25,11,3.13
Noah Sewell,131722,LB,CHI,5,8,8.0,8.0,6,0,91.7,1,1,0,6,1,0.75
Darius Muasau,86008,LB,NYG,6,8,8.0,8.0,21,0,135.4,1,1,1,7,2,0.88
Chau Smith-Wade,131956,CB,CAR,17,287,8.0,6.5,5,1,100.5,36,44,1,377,176,1.31
Troy Reeder,38268,LB,LA,5,8,8.0,8.0,26,0,118.8,1,1,1,1,0,0.13
Rodney Thomas II,108389,S,IND,5,8,8.0,4.0,14,0,66.7,1,2,0,11,11,1.38
Marcelino McCrary-Ball,51112,LB,NYJ,4,8,8.0,8.0,22,0,108.3,1,1,0,10,2,1.25
Alijah Huzzie,101807,CB,HST,1,8,8.0,8.0,13,1,43.8,1,1,0,4,0,0.5
Josaiah Stewart,147092,ED,LA,8,8,8.0,8.0,26,0,104.2,1,1,0,9,3,1.13
Avonte Maddox,50543,S,DET,6,16,8.0,8.0,11,0,118.8,2,2,0,37,2,2.31
Patrick Queen,57941,LB,PIT,16,55,7.9,6.9,25,0,105.7,7,8,0,75,34,1.36
Greedy Vance Jr.,122729,CB,LV,6,55,7.9,6.1,23,0,98.6,7,9,0,69,26,1.25
Marques Sigle,125305,S,SF,10,39,7.8,7.8,28,0,158.3,5,5,1,92,3,2.36
Myles Bryant,43336,S,HST,8,78,7.8,6.0,13,0,126.6,10,13,2,65,29,0.83
Devon Witherspoon,101388,CB,SEA,15,231,7.7,5.8,29,1,105.8,30,40,3,256,140,1.11
Dorian Williams,97694,LB,BUF,9,23,7.7,5.8,4,0,92.7,3,4,0,27,17,1.17
Demetrius Knight Jr.,99728,LB,CIN,14,46,7.7,5.8,7,0,94.3,6,8,0,57,58,1.24
Tre'von Moehrig,77847,S,CAR,17,198,7.6,5.8,5,0,89.1,26,34,0,190,90,0.96
Grant Delpit,60685,S,CLV,17,168,7.6,5.4,8,1,81.3,22,31,0,249,153,1.48
Kenneth Murray Jr.,58099,LB,DAL,17,61,7.6,6.1,9,0,87.5,8,10,0,50,13,0.82
Amik Robertson,55619,CB,DET,17,214,7.6,5.4,11,0,97.1,28,40,1,272,141,1.27
Myles Harden,141857,CB,CLV,16,287,7.6,5.3,8,0,101.3,38,54,3,286,206,1.0
Lavonte David,7060,LB,TB,17,76,7.6,6.3,30,0,134.0,10,12,4,80,23,1.05
Ernest Jones,81399,LB,SEA,17,53,7.6,5.9,29,1,61.3,7,9,0,74,40,1.4
Cam Taylor-Britt,83326,CB,CIN,5,15,7.5,5.0,7,0,109.7,2,3,0,39,14,2.6
Payton Wilson,77127,LB,PIT,17,83,7.5,5.9,25,0,94.9,11,14,0,95,51,1.14
Logan Wilson,29623,LB,DAL,12,45,7.5,5.6,9,0,129.7,6,8,1,49,37,1.09
Kamren Curl,55800,S,LA,20,98,7.5,6.5,26,0,115.8,13,15,1,97,54,0.99
Juan Thornhill,50426,S,JAX,5,15,7.5,7.5,15,0,104.2,2,2,0,18,0,1.2
Denzel Ward,49558,CB,CLV,9,15,7.5,2.5,8,0,42.4,2,6,0,10,14,0.67
Bobby Okereke,50954,LB,NYG,13,37,7.4,5.3,21,1,41.7,5,7,0,33,32,0.89
Andrew Wingard,49268,S,JAX,16,67,7.4,5.2,15,0,79.6,9,13,0,62,33,0.93
Jamien Sherwood,83175,LB,NYJ,16,59,7.4,5.9,22,0,134.6,8,10,1,83,33,1.41
Ashtyn Davis,49560,S,MIA,13,37,7.4,7.4,17,1,93.3,5,5,1,32,10,0.86
Josh Metellus,43395,S,MIN,14,89,7.4,4.9,18,1,102.8,12,18,4,124,54,1.39
Bobby Wagner,7050,LB,WAS,14,29,7.3,5.8,32,1,49.6,4,5,0,27,7,0.93
Akeem Davis-Gaither,34788,LB,ARZ,13,44,7.3,5.5,1,0,85.4,6,8,0,40,18,0.91
Tremaine Edmunds,50905,LB,CHI,13,73,7.3,6.1,6,1,104.5,10,12,1,129,47,1.77
Nate Landman,57788,LB,LA,19,80,7.3,6.2,26,0,126.3,11,13,1,106,58,1.33
Jaden Davis,97250,CB,ARZ,3,22,7.3,7.3,1,0,139.6,3,3,1,24,9,1.09
Antonio Johnson,124326,S,JAX,14,66,7.3,6.0,15,0,90.9,9,11,0,64,31,0.97
Jacob Parrish,157777,CB,TB,16,351,7.3,5.9,30,1,110.1,48,60,3,485,304,1.38
Isaiah Oliver,50393,S,NYJ,11,43,7.2,6.1,22,0,94.0,6,7,0,46,40,1.07
Alex Anzalone,11831,LB,DET,16,136,7.2,5.2,11,0,110.6,19,26,1,217,89,1.6
Chamarri Conner,76662,S,KC,17,235,7.1,5.9,16,1,94.8,33,40,1,290,167,1.23
Nolan Smith,99014,ED,PHI,4,7,7.0,2.3,24,0,42.4,1,3,0,6,8,0.86
Zaire Barnes,76766,LB,NYG,2,7,7.0,7.0,21,0,83.3,1,1,0,4,7,0.57
Shavon Revel,162653,CB,DAL,4,7,7.0,3.5,9,0,91.7,1,2,0,23,0,3.29
Jalen Mills,10867,S,DET,4,7,7.0,7.0,11,0,95.8,1,1,0,7,1,1.0
SirVocea Dennis,99767,LB,TB,12,35,7.0,5.8,30,0,95.1,5,6,0,41,22,1.17
Lathan Ransom,129755,S,CAR,10,14,7.0,4.7,5,0,109.7,2,3,0,40,27,2.86
Teddye Buchanan,142172,LB,BLT,14,21,7.0,5.3,3,0,110.4,3,4,0,44,30,2.1
Kitan Oladapo,83349,S,GB,2,21,7.0,7.0,12,0,104.2,3,3,0,27,20,1.29
Danny Stutsman,144632,LB,NO,3,7,7.0,7.0,20,0,100.0,1,1,0,8,3,1.14
Jack Sawyer,145071,ED,PIT,4,7,7.0,7.0,25,0,118.8,1,1,0,13,5,1.86
Jabrill Peppers,11780,S,PIT,3,14,7.0,4.7,25,0,109.7,2,3,0,59,20,4.21
James Williams,143955,LB,TEN,2,7,7.0,7.0,31,0,108.3,1,1,0,10,9,1.43
Kevin Winston Jr.,164192,S,TEN,8,70,7.0,5.8,31,0,158.3,10,12,2,155,92,2.21
Garret Wallow,60761,LB,SF,2,14,7.0,4.7,28,0,74.3,2,3,0,12,8,0.86
Ty Okada,56089,S,SEA,11,21,7.0,4.2,29,0,77.1,3,5,0,30,9,1.43
Deion Jones,10686,LB,TB,4,7,7.0,3.5,30,0,56.3,1,2,0,6,2,0.86
Jahdae Barron,123105,CB,DEN,19,102,6.8,4.4,10,1,85.8,15,23,1,182,113,1.78
Riley Moss,83259,CB,DEN,15,34,6.8,3.4,10,0,62.1,5,10,0,44,8,1.29
Mike Sainristil,97180,CB,WAS,15,223,6.8,5.2,32,2,106.5,33,43,3,378,198,1.7
Tre Avery,56146,CB,CLV,2,27,6.8,5.4,8,0,89.2,4,5,0,27,15,1.0
Christian Braswell,56207,CB,JAX,5,20,6.7,4.0,15,0,66.3,3,5,0,17,13,0.85
Tyrel Dodson,51045,LB,MIA,14,47,6.7,5.9,17,0,136.5,7,8,1,58,36,1.23
Camryn Bynum,38408,S,IND,17,60,6.7,5.0,14,0,91.0,9,12,0,76,61,1.27
Elandon Roberts,10848,LB,LV,9,20,6.7,5.0,23,0,110.4,3,4,0,44,14,2.2
Jihaad Campbell,157013,LB,PHI,11,33,6.6,5.5,24,0,84.7,5,6,0,26,14,0.79
Christian Izien,83360,S,TB,4,33,6.6,5.5,30,0,89.6,5,6,0,33,0,1.0
Nahshon Wright,100412,CB,CHI,12,26,6.5,5.2,6,0,158.3,4,5,1,63,13,2.42
DJ Ivey,76670,CB,CIN,9,26,6.5,5.2,7,0,92.5,4,5,0,31,11,1.19
Josh Jobe,83122,CB,SEA,9,13,6.5,4.3,29,0,85.4,2,3,0,20,4,1.54
Austin Ajiake,83826,LB,IND,7,13,6.5,4.3,14,0,91.0,2,3,0,24,9,1.85
Bralyn Lux,97143,CB,CIN,2,13,6.5,6.5,7,0,85.4,2,2,0,9,3,0.69
Upton Stout,121906,CB,SF,18,364,6.5,4.8,28,0,97.0,56,76,1,532,269,1.46
Brandin Echols,98900,CB,PIT,16,259,6.5,4.6,25,2,98.1,40,56,3,450,251,1.74
DaRon Bland,56158,CB,DAL,12,148,6.4,4.8,9,1,79.4,23,31,0,215,110,1.45
Jordan Magee,98155,LB,WAS,11,32,6.4,6.4,32,0,85.0,5,5,0,22,16,0.69
Tariq Woolen,61790,CB,SEA,8,19,6.3,2.1,29,0,79.4,3,9,1,20,10,1.05
Darnay Holmes,56247,CB,LV,12,120,6.3,4.1,23,0,119.9,19,29,2,280,150,2.33
Tykee Smith,99500,S,TB,16,76,6.3,5.8,30,0,134.9,12,13,1,133,52,1.75
Jaquan Brisker,101665,S,CHI,18,63,6.3,4.5,6,1,56.8,10,14,0,84,44,1.33
Trent McDuffie,72191,CB,KC,13,100,6.3,4.3,16,0,82.2,16,23,0,122,81,1.22
Charles Woods,89148,CB,NE,7,25,6.3,5.0,19,0,96.7,4,5,0,36,31,1.44
Troy Dye,28251,LB,LAC,12,19,6.3,4.8,27,0,80.2,3,4,0,15,20,0.79
Dax Hill,97519,CB,CIN,16,226,6.3,5.3,7,1,111.4,36,43,3,322,230,1.42
