player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Travis Kelce,7844,TE,KC,1,16,0,16,0,-1.0,0,100.0,,0,0,0.0,0,-0.41,0,0,78.7,51.9,0,3,0.0,0,5,20.0,1,100.0,5,79.2,1,20.0,0,3,4,4.0,3.0,0.6,7.0,0,80.0,50.0,1,2,0.0,0,0.47,2,0,83.2,60.2,0,20,0.0,0,21,52.4,4,100.0,21,96.7,5,23.8,0,36,7,1.8,9.0,1.71
Cooper Kupp,11824,WR,LA,1,14,0,26,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,3.5,2,70.0,50.0,1,2,0.0,0,0.14,2,0,80.6,80.7,0,19,0.0,0,31,46.4,7,90.3,28,82.5,10,35.7,0,53,38,5.4,7.6,1.89
CeeDee Lamb,61570,WR,DAL,1,13,0,9,0,-2.0,0,100.0,,0,0,0.0,0,0.01,0,0,84.5,52.0,0,8,0.0,0,9,55.6,2,100.0,9,83.3,2,22.2,0,8,12,6.0,4.0,0.89,8.7,0,55.6,40.0,2,5,0.0,0,-0.17,2,0,55.6,63.3,0,10,0.0,0,30,28.6,5,93.3,28,61.3,9,32.1,0,28,4,0.8,5.6,1.0
Jaxon Smith-Njigba,129758,WR,SEA,1,12,0,29,0,0.0,3,100.0,,0,0,0.0,0,2.11,0,0,78.7,98.5,0,22,0.0,0,3,100.0,1,66.7,2,118.8,1,50.0,0,22,22,22.0,22.0,11.0,19.2,3,60.0,100.0,1,1,14.3,1,0.0,4,0,52.8,93.5,2,46,0.0,0,43,47.4,6,88.4,38,97.9,10,26.3,1,166,49,8.2,27.7,4.37
Jakobi Meyers,47468,WR,LV,1,11,0,23,0,-3.0,0,100.0,,0,0,0.0,0,-0.47,0,0,78.7,51.9,0,6,0.0,0,5,20.0,1,100.0,5,91.7,1,20.0,0,6,9,9.0,6.0,1.2,15.0,0,0.0,,0,0,,0,-0.26,0,0,79.4,72.2,0,0,0.0,0,9,37.5,0,88.9,8,39.6,2,25.0,0,0,0,,,0.0
Davante Adams,8688,WR,NYJ,1,11,0,22,0,0.0,0,100.0,,0,0,0.0,0,0.43,1,0,78.7,84.2,0,12,0.0,0,5,60.0,1,100.0,5,116.7,1,20.0,0,12,12,12.0,12.0,2.4,7.5,0,75.0,,0,0,0.0,0,0.24,2,0,45.7,83.8,0,37,0.0,0,10,40.0,3,100.0,10,156.3,4,40.0,1,52,27,9.0,17.3,5.2
Jerry Jeudy,61103,WR,CLV,1,11,0,8,0,,0,,,0,0,,0,-1.99,0,0,,51.0,0,0,0.0,0,3,0.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,15.3,0,33.3,0.0,0,1,0.0,0,-0.78,1,0,45.7,59.6,1,13,0.0,0,17,23.5,1,100.0,17,8.3,3,17.6,0,13,1,1.0,13.0,0.76
Garrett Wilson,97405,WR,NYJ,1,10,0,22,0,-1.5,0,100.0,,0,0,0.0,0,0.07,1,0,84.5,76.6,0,8,0.0,0,7,42.9,2,100.0,7,89.6,2,28.6,0,11,14,7.0,5.5,1.57,7.5,1,100.0,100.0,1,1,0.0,0,0.22,1,0,80.0,91.7,0,21,0.0,0,8,42.9,2,87.5,7,158.3,2,28.6,1,30,15,7.5,15.0,4.29
Cedric Tillman,84434,WR,CLV,1,10,0,8,0,,0,,,0,0,,0,-1.99,0,0,,51.0,0,0,0.0,0,3,0.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,11.5,0,100.0,,0,0,0.0,0,0.15,2,0,51.2,82.9,0,12,0.0,0,12,45.5,2,91.7,11,116.7,2,18.2,0,24,1,0.5,12.0,2.18
Ja'Marr Chase,84270,WR,CIN,1,10,0,7,0,-4.0,2,75.0,,0,0,0.0,0,-1.16,2,0,27.1,79.0,1,11,0.0,0,7,66.7,3,85.7,6,51.0,4,66.7,0,25,36,12.0,8.3,4.17,2.0,2,75.0,,0,0,14.3,1,0.05,3,0,28.1,51.9,1,11,0.0,0,21,73.7,6,90.5,19,45.3,8,42.1,0,39,40,6.7,6.5,2.05
