player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Drake London,86519,WR,ATL,1,16,0,2,0,,0,,,0,0,,0,-0.68,0,0,,51.2,0,0,0.0,0,2,0.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,13.3,0,75.0,,0,0,25.0,1,-0.32,2,0,44.9,93.9,0,39,0.0,0,10,40.0,3,100.0,10,116.7,4,40.0,0,59,12,4.0,19.7,5.9
Mike Evans,8642,WR,TB,1,14,0,30,0,,0,,,0,0,,0,-1.09,0,0,,48.4,0,0,0.0,0,5,0.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,10.1,0,77.8,,0,0,0.0,0,0.85,3,0,82.2,79.2,0,14,0.0,0,19,63.2,7,100.0,19,98.1,9,47.4,0,68,10,1.4,9.7,3.58
Quentin Johnston,123085,WR,LAC,1,14,0,27,0,-2.5,0,100.0,,0,0,0.0,0,0.07,0,0,84.5,57.6,0,7,0.0,0,5,80.0,2,100.0,5,93.8,2,40.0,0,13,18,9.0,6.5,2.6,0.5,0,100.0,,0,0,0.0,0,0.86,1,0,83.2,79.5,0,14,0.0,0,6,60.0,2,83.3,5,100.0,2,40.0,0,16,15,7.5,8.0,3.2
Ja'Marr Chase,84270,WR,CIN,1,13,0,7,0,-2.0,0,100.0,,0,0,0.0,0,-0.08,0,0,78.7,63.8,0,5,0.0,0,1,0.0,1,100.0,1,87.5,1,100.0,0,5,7,7.0,5.0,5.0,3.7,0,66.7,50.0,1,2,0.0,0,-0.03,1,0,56.1,71.1,1,9,0.0,0,13,61.5,2,100.0,13,41.7,3,23.1,0,17,12,6.0,8.5,1.31
Jerry Jeudy,61103,WR,CLV,1,13,0,8,0,-2.0,2,100.0,,0,0,0.0,0,0.31,2,0,88.7,98.2,0,30,0.0,0,5,60.0,3,100.0,5,118.8,3,60.0,0,46,52,17.3,15.3,9.2,6.8,2,75.0,,0,0,0.0,0,-0.41,2,0,45.7,79.0,0,30,0.0,0,13,30.0,3,76.9,10,109.4,4,40.0,0,43,32,10.7,14.3,4.3
Davante Adams,8688,WR,NYJ,1,12,0,22,0,1.5,1,100.0,,0,0,0.0,0,0.17,1,0,84.5,96.7,0,30,0.0,0,3,33.3,2,100.0,3,118.8,2,66.7,0,29,26,13.0,14.5,9.67,7.5,1,66.7,0.0,0,1,0.0,0,-0.44,3,0,78.0,89.8,1,30,0.0,0,18,33.3,4,100.0,18,91.7,6,33.3,1,49,27,6.8,12.3,2.72
Terry McLaurin,48229,WR,WAS,1,12,0,32,0,-2.0,0,100.0,,0,0,0.0,0,0.04,0,0,78.7,51.6,0,9,0.0,0,5,60.0,1,100.0,5,104.2,1,20.0,0,9,11,11.0,9.0,1.8,13.5,0,50.0,,0,0,50.0,1,0.05,0,0,56.1,79.1,0,6,33.3,1,3,66.7,1,66.7,2,56.3,2,100.0,0,6,1,1.0,6.0,3.0
Jonnu Smith,11855,TE,MIA,1,12,0,17,0,-3.0,0,50.0,0.0,0,1,0.0,0,-0.66,0,0,78.7,49.3,0,-2,0.0,0,6,16.7,1,100.0,6,56.3,2,33.3,0,-2,3,3.0,-2.0,-0.33,-0.5,0,100.0,100.0,1,1,0.0,0,0.38,1,0,80.6,72.5,0,4,0.0,0,14,64.3,2,100.0,14,118.8,2,14.3,1,2,3,1.5,1.0,0.14
Josh Downs,122832,WR,IND,1,12,0,14,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,5.7,1,81.8,50.0,1,2,10.0,1,-0.05,5,0,35.8,66.2,0,18,0.0,0,36,45.7,9,97.2,35,100.0,11,31.4,0,88,49,5.4,9.8,2.51
Trey McBride,75916,TE,ARZ,1,11,0,1,0,-4.0,1,100.0,,0,0,0.0,0,0.97,1,0,84.5,89.9,0,12,0.0,0,6,66.7,2,100.0,6,95.8,2,33.3,0,14,22,11.0,7.0,2.33,4.0,1,66.7,0.0,0,1,0.0,0,0.69,2,0,39.1,67.7,0,12,0.0,0,16,78.6,2,87.5,14,116.7,3,21.4,1,14,15,7.5,7.0,1.0
Brian Thomas Jr.,146760,WR,JAX,1,11,0,15,0,4.0,1,100.0,,0,0,0.0,0,0.43,1,0,78.7,94.0,0,17,0.0,0,2,50.0,1,100.0,2,118.8,1,50.0,0,17,13,13.0,17.0,8.5,12.2,1,80.0,,0,0,0.0,0,0.41,2,0,60.2,70.2,1,17,0.0,0,15,60.0,4,100.0,15,54.6,5,33.3,0,33,18,4.5,8.3,2.2
Wan'Dale Robinson,101735,WR,NYG,1,11,0,21,0,-4.0,2,100.0,,0,0,0.0,0,-0.35,0,0,88.7,87.8,0,4,0.0,0,4,25.0,3,100.0,4,79.2,3,75.0,0,1,13,4.3,0.3,0.25,1.0,3,85.7,,0,0,14.3,1,-0.6,1,0,57.4,72.2,0,9,0.0,0,17,35.3,6,100.0,17,85.7,7,41.2,0,32,28,4.7,5.3,1.88
Pat Freiermuth,84085,TE,PIT,1,10,0,25,0,,0,,,0,0,,0,-0.76,0,0,,50.8,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,7.0,0,77.8,,0,0,12.5,1,-0.1,4,0,51.2,81.6,0,19,0.0,0,25,45.8,7,96.0,24,141.7,9,37.5,1,82,35,5.0,11.7,3.42
Jakobi Meyers,47468,WR,LV,1,10,0,23,0,,0,,,0,0,,0,-0.65,0,0,,50.6,0,0,0.0,0,2,0.0,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,12.5,0,50.0,100.0,1,1,0.0,0,-0.31,0,0,80.0,88.1,0,4,0.0,0,12,27.3,1,91.7,11,56.3,2,18.2,0,4,1,1.0,4.0,0.36
Jahan Dotson,84375,WR,PHI,1,10,0,24,0,,0,,,0,0,,0,0.19,0,0,,54.0,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0.01,0,0,78.7,76.9,0,0,0.0,0,4,25.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
DJ Moore,48267,WR,CHI,1,10,0,6,0,-2.8,2,80.0,,0,0,0.0,0,-0.18,2,0,90.2,93.2,0,32,0.0,0,10,30.0,4,100.0,10,145.4,5,50.0,1,47,58,14.5,11.8,4.7,0.3,1,100.0,,0,0,0.0,0,-0.12,1,0,82.2,87.5,0,9,0.0,0,8,42.9,3,87.5,7,79.2,3,42.9,0,9,8,2.7,3.0,1.29
Jauan Jennings,48027,WR,SF,1,10,0,28,0,,0,,,0,0,,0,0.3,0,0,,51.7,0,0,0.0,0,2,100.0,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,3.7,0,83.3,100.0,2,2,0.0,0,0.07,1,0,78.7,85.8,0,10,0.0,0,8,62.5,5,100.0,8,86.1,6,75.0,0,28,9,1.8,5.6,3.5
Justin Jefferson,61398,WR,MIN,1,9,0,18,0,-1.0,0,100.0,,0,0,0.0,0,-0.14,0,0,78.7,52.1,0,6,0.0,0,6,50.0,1,100.0,6,91.7,1,16.7,0,6,7,7.0,6.0,1.0,9.5,0,100.0,,0,0,0.0,0,-0.06,1,0,27.1,53.9,0,31,0.0,0,10,44.4,2,90.0,9,118.8,2,22.2,0,37,18,9.0,18.5,4.11
Keon Coleman,144949,WR,BUF,1,9,0,4,0,,0,,,0,0,,0,0.14,0,0,,76.3,0,0,0.0,0,7,42.9,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,21.0,0,33.3,0.0,0,1,0.0,0,-0.35,1,0,73.4,72.8,0,20,0.0,0,8,37.5,1,100.0,8,57.6,3,37.5,0,20,3,3.0,20.0,2.5
Michael Pittman Jr.,29049,WR,IND,1,9,0,14,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,-1.28,0,0,80.0,64.2,0,0,0.0,0,4,25.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Brock Bowers,146715,TE,LV,1,9,0,23,0,,0,,,0,0,,0,-0.65,0,0,,46.7,0,0,0.0,0,2,0.0,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,12.7,0,50.0,50.0,1,2,0.0,0,0.07,2,0,31.8,59.3,0,21,0.0,0,23,52.2,3,100.0,23,107.6,6,26.1,1,35,17,5.7,11.7,1.52
Jaylen Waddle,84088,WR,MIA,1,9,0,17,0,-4.0,1,100.0,,0,0,0.0,0,-0.43,0,0,78.7,50.1,0,-4,0.0,0,9,25.0,1,88.9,8,79.2,1,12.5,0,-4,0,0.0,-4.0,-0.5,16.0,0,66.7,,0,0,0.0,0,0.01,1,0,54.5,58.2,1,23,0.0,0,15,46.7,2,100.0,15,61.1,3,20.0,0,31,3,1.5,15.5,2.07
Mike Gesicki,47153,TE,CIN,1,9,0,7,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,4.8,0,83.3,,0,0,0.0,0,-0.21,3,0,81.1,79.0,0,8,0.0,0,31,50.0,5,96.8,30,84.7,6,20.0,0,26,9,1.8,5.2,0.87
Tutu Atwell,77965,WR,LA,1,8,0,26,0,-2.0,0,100.0,,0,0,0.0,0,-0.35,0,0,78.7,60.0,0,1,0.0,0,2,50.0,1,100.0,2,79.2,1,50.0,0,1,3,3.0,1.0,0.5,9.5,0,75.0,50.0,1,2,25.0,1,0.13,1,0,49.2,59.1,0,22,0.0,0,17,52.9,3,100.0,17,92.7,4,23.5,0,27,6,2.0,9.0,1.59
Marquez Valdes-Scantling,47809,WR,NO,1,8,0,20,0,-2.0,1,100.0,,0,0,0.0,0,-0.31,0,0,78.7,55.5,0,-1,0.0,0,3,50.0,1,66.7,2,79.2,1,50.0,0,-1,1,1.0,-1.0,-0.5,-2.0,1,100.0,,0,0,0.0,0,-0.56,0,0,73.4,61.2,0,-1,0.0,0,7,20.0,1,71.4,5,79.2,1,20.0,0,-1,1,1.0,-1.0,-0.2
