player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Amon-Ra St. Brown,84470,WR,DET,1,18,0,11,8.8,0,75.0,50.0,1,2,0.0,0,0.78,3,0,70.5,77.7,0,15,0.0,0,7,71.4,3,100.0,7,93.8,4,57.1,0,28,8,2.7,9.3,4.0,0,9.1,4,58.3,0.0,0,3,0.0,0,-0.25,3,0,75.6,69.3,0,20,0.0,0,43,45.2,7,97.7,42,76.7,12,28.6,0,75,23,3.3,10.7,1.79
Malik Nabers,146759,WR,NYG,1,17,0,21,9.8,0,66.7,0.0,0,1,0.0,0,1.59,4,0,72.1,90.7,0,28,0.0,0,11,62.5,4,72.7,8,139.6,6,75.0,1,61,45,11.3,15.3,7.63,0,12.5,2,54.5,0.0,0,1,14.3,1,-0.28,3,0,49.2,74.2,0,21,0.0,0,18,38.9,6,100.0,18,72.5,11,61.1,0,66,38,6.3,11.0,3.67
Jaxon Smith-Njigba,129758,WR,SEA,1,16,0,29,12.6,0,71.4,50.0,1,2,0.0,0,0.2,3,0,73.4,80.5,0,19,0.0,0,19,58.8,5,89.5,17,97.3,7,41.2,0,60,27,5.4,12.0,3.53,0,10.3,1,71.4,66.7,2,3,16.7,1,0.19,2,0,49.2,71.8,0,24,0.0,0,24,56.5,5,95.8,23,89.6,7,30.4,0,47,14,2.8,9.4,2.04
D.K. Metcalf,47864,WR,SEA,1,13,0,29,8.6,0,60.0,100.0,1,1,40.0,2,0.16,2,0,28.0,54.7,0,14,0.0,0,20,55.6,3,90.0,18,72.1,5,27.8,0,24,2,0.7,8.0,1.33,0,11.0,2,87.5,0.0,0,1,0.0,0,0.24,1,0,75.6,75.0,0,56,0.0,0,26,58.3,7,92.3,24,158.3,8,33.3,1,105,58,8.3,15.0,4.38
Davante Adams,8688,WR,LV,1,12,0,23,12.0,0,25.0,50.0,1,2,50.0,1,-0.84,1,0,28.8,55.3,0,1,0.0,0,7,28.6,1,100.0,7,79.2,4,57.1,1,1,0,0.0,1.0,0.14,0,12.3,0,100.0,100.0,2,2,0.0,0,0.39,4,0,76.5,85.9,0,30,0.0,0,27,66.7,8,88.9,24,118.8,8,33.3,0,109,11,1.4,13.6,4.54
Jameson Williams,101701,WR,DET,1,11,0,11,44.0,0,100.0,,0,0,0.0,0,0.78,1,0,64.7,76.7,0,50,0.0,0,7,71.4,1,100.0,7,118.8,1,14.3,0,50,6,6.0,50.0,7.14,0,9.2,1,40.0,0.0,0,1,0.0,0,-0.28,1,0,72.1,56.4,1,13,0.0,0,41,45.0,4,97.6,40,8.3,10,25.0,0,29,11,2.8,7.3,0.73
Nico Collins,61441,WR,HST,1,10,0,13,12.3,0,100.0,,0,0,0.0,0,1.0,3,0,70.5,91.0,0,18,0.0,0,8,75.0,3,100.0,8,118.8,3,37.5,0,50,13,4.3,16.7,6.25,0,10.5,1,66.7,,0,0,0.0,0,-0.36,2,0,72.1,69.4,0,26,0.0,0,27,30.8,4,96.3,26,97.2,6,23.1,0,57,18,4.5,14.3,2.19
Deebo Samuel,48274,WR,SF,1,10,0,28,3.5,0,50.0,,0,0,0.0,0,-0.15,0,0,64.7,55.9,0,2,0.0,0,10,40.0,1,100.0,10,56.3,2,20.0,0,2,0,0.0,2.0,0.2,0,12.0,0,85.7,100.0,1,1,0.0,0,-0.22,5,0,74.6,86.5,0,28,0.0,0,25,60.0,6,100.0,25,118.8,7,28.0,0,89,16,2.7,14.8,3.56
DJ Moore,48267,WR,CHI,1,10,0,6,9.8,0,60.0,,0,0,0.0,0,-0.73,2,0,70.5,70.8,1,19,0.0,0,17,18.8,3,94.1,16,42.5,5,31.3,0,36,33,11.0,12.0,2.25,0,9.0,1,60.0,0.0,0,1,0.0,0,-0.24,1,0,70.5,58.6,0,10,0.0,0,31,41.4,3,93.5,29,66.3,5,17.2,0,17,17,5.7,5.7,0.59
DeVonta Smith,61100,WR,PHI,1,10,0,24,9.4,0,40.0,33.3,1,3,0.0,0,0.09,0,0,68.3,56.1,1,8,0.0,0,11,50.0,2,90.9,10,8.3,5,50.0,0,13,3,1.5,6.5,1.3,0,14.0,1,100.0,100.0,1,1,0.0,0,0.42,3,0,72.1,72.2,0,19,0.0,0,20,55.6,4,90.0,18,118.8,4,22.2,0,56,0,0.0,14.0,3.11
