year,team,unit,position_label,position,depth_rank,source_row,source_slot,position_occurrence,is_listed_starter,is_inactive,status_class,source_player_id,player,player_key,raw_player,source_updated_at,source_file,source_url,parser_version
2026,CIN,Offense,SWR,WR,3,3,3,0,False,False,,54496,Ke'Shawn Williams,keshawnwilliams,"Williams, Ke'Shawn W/Pit",08/15/2026 6:26PM ET,2026 Cincinnati Bengals Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CIN,2026.1
2026,CIN,Offense,SWR,WR,4,3,4,0,False,False,lc_gold,54948,Dohnte Meyers,dohntemeyers,"Meyers, Dohnte SF26",08/15/2026 6:26PM ET,2026 Cincinnati Bengals Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CIN,2026.1
2026,CLE,Offense,FB,FB,1,13,1,0,True,False,lc_gold,49864,MICHAEL BURTON,michaelburton,"BURTON, MICHAEL U/Den",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,QB,QB,1,11,1,0,True,False,,54291,Shedeur Sanders,shedeursanders,"Sanders, Shedeur 25/5",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,QB,QB,2,11,2,0,False,False,,46596,DESHAUN WATSON,deshaunwatson,"WATSON, DESHAUN T/Hou",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,QB,QB,3,11,3,0,False,False,,54241,Dillon Gabriel,dillongabriel,"Gabriel, Dillon 25/3",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,QB,QB,4,11,4,0,False,False,lc_purple,55134,Taylen Green,taylengreen,"Green, Taylen 26/6",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,RB,RB,1,12,1,0,True,False,,54183,Quinshon Judkins,quinshonjudkins,"Judkins, Quinshon 25/2",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,RB,RB,2,12,2,0,False,False,,54273,Dylan Sampson,dylansampson,"Sampson, Dylan 25/4",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,RB,RB,3,12,3,0,False,False,,54457,Raheim Sanders,raheimsanders,"Sanders, Raheim W/LAC",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,RB,RB,4,12,4,0,False,False,,54739,Ahmani Marshall,ahmanimarshall,"Marshall, Ahmani CF25",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,RB,RB,5,12,5,0,False,False,lc_aqua,55251,Davon Booth,davonbooth,"Booth, Davon CF26",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,TE,TE,1,9,1,0,True,False,,54214,Harold Fannin Jr.,haroldfanninjr,"Fannin Jr., Harold 25/3",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,TE,TE,2,9,2,0,False,False,,52134,Blake Whiteheart,blakewhiteheart,"Whiteheart, Blake SF24",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,TE,TE,3,9,3,0,False,False,lc_purple,55122,Joe Royer,joeroyer,"Royer, Joe 26/5",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,TE,TE,4,9,4,0,False,False,lc_purple,55200,Carsen Ryan,carsenryan,"Ryan, Carsen 26/7",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,TE,TE,5,9,5,0,False,False,lc_aqua,55534,Dae'Quan Wright,daequanwright,"Wright, Dae'Quan W/Phi",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,TE,TE,4,10,4,1,False,False,lc_gold,43695,Jack Stoll,jackstoll,"Stoll, Jack U/NO",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,TE,TE,5,10,5,1,False,False,lc_gold,54781,Jermaine Terry,jermaineterry,"Terry, Jermaine SF26",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,LWR,WR,1,1,1,0,True,False,lc_purple,54991,Denzel Boston,denzelboston,"Boston, Denzel 26/2",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,LWR,WR,2,1,2,0,False,False,,50153,Cedric Tillman,cedrictillman,"Tillman, Cedric 23/3",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,LWR,WR,3,1,3,0,False,False,,54550,Gage Larvadain,gagelarvadain,"Larvadain, Gage CF25",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,LWR,WR,4,1,4,0,False,False,lc_aqua,55362,Ben Patterson,benpatterson,"Patterson, Ben SF26",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,RWR,WR,1,2,1,0,True,False,,40255,Jerry Jeudy,jerryjeudy,"Jeudy, Jerry T/Den",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,RWR,WR,2,2,2,0,False,False,lc_gold,43449,Tylan Wallace,tylanwallace,"Wallace, Tylan U/Bal",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,RWR,WR,3,2,3,0,False,False,,53293,Malachi Corley,malachicorley,"Corley, Malachi SF25",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,SWR,WR,1,3,1,0,True,False,lc_purple,54976,KC Concepcion,kcconcepcion,"Concepcion, KC 26/1",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,SWR,WR,2,3,2,0,False,False,,54931,Isaiah Bond,isaiahbond,"Bond, Isaiah CF25",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,SWR,WR,3,3,3,0,False,False,,54853,Luke Floriea,lukefloriea,"Floriea, Luke CF25",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,CLE,Offense,SWR,WR,4,3,4,0,False,False,lc_aqua,55341,Kole Wilson,kolewilson,"Wilson, Kole CF26",08/19/2026 2:22PM ET,2026 Cleveland Browns Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/CLE,2026.1
2026,DAL,Offense,FB,FB,1,14,1,0,True,False,,50454,Hunter Luepke,hunterluepke,"Luepke, Hunter CF23",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,QB,QB,1,11,1,0,True,False,,27386,DAK PRESCOTT,dakprescott,"PRESCOTT, DAK 16/4",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,QB,QB,2,11,2,0,False,False,,53422,Joe Milton III,joemiltoniii,"Milton III, Joe T/NE",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,QB,QB,3,11,3,0,False,False,lc_gold,46971,Sam Howell,samhowell,"Howell, Sam U/Phi",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,RB,RB,1,12,1,0,True,False,,43353,Javonte Williams,javontewilliams,"Williams, Javonte U/Den",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,RB,RB,2,12,2,0,False,False,,54296,Jaydon Blue,jaydonblue,"Blue, Jaydon 25/5",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,RB,RB,3,12,3,0,False,False,,54386,Phil Mafah,philmafah,"Mafah, Phil 25/7",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,RB,RB,4,12,4,0,False,False,,53065,Malik Davis,malikdavis,"Davis, Malik CF22",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,RB,RB,5,12,5,0,False,False,,50224,Israel Abanikanda,israelabanikanda,"Abanikanda, Israel SF25",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,RB,RB,5,13,5,1,False,False,lc_gold,52508,Jashaun Corbin,jashauncorbin,"Corbin, Jashaun SF26",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,TE,TE,1,9,1,0,True,False,,46956,Jake Ferguson,jakeferguson,"Ferguson, Jake 22/4",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,TE,TE,2,9,2,0,False,False,,53594,Brevyn Spann-Ford,brevynspannford,"Spann-Ford, Brevyn CF24",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,TE,TE,3,9,3,0,False,False,,50137,Luke Schoonmaker,lukeschoonmaker,"Schoonmaker, Luke 23/2",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,TE,TE,4,9,4,0,False,False,lc_aqua,55375,Michael Trigg,michaeltrigg,"Trigg, Michael CF26",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,TE,TE,5,9,5,0,False,False,lc_aqua,55372,DJ Rogers,djrogers,"Rogers, DJ CF26",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,TE,TE,5,10,5,1,False,False,lc_gold,51919,Zack Kuntz,zackkuntz,"Kuntz, Zack W/LV",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,LWR,WR,1,1,1,0,True,False,,46879,George Pickens,georgepickens,"Pickens, George T/Pit",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,LWR,WR,2,1,2,0,False,False,lc_aqua,55374,Camden Brown,camdenbrown,"Brown, Camden CF26",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,LWR,WR,3,1,3,0,False,False,lc_gold,46690,MARQUEZ VALDES-SCANTLING,marquezvaldesscantling,"VALDES-SCANTLING, MARQUEZ U/Pit",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,LWR,WR,4,1,4,0,False,False,lc_gold,52345,Denzel Mims,denzelmims,"Mims, Denzel SF26",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,RWR,WR,1,2,1,0,True,False,,40257,CeeDee Lamb,ceedeelamb,"Lamb, CeeDee 20/1",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,RWR,WR,2,2,2,0,False,False,,50118,Jonathan Mingo,jonathanmingo,"Mingo, Jonathan T/Car",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,RWR,WR,3,2,3,0,False,False,lc_aqua,55373,Jordan Hudson,jordanhudson,"Hudson, Jordan CF26",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,RWR,WR,4,2,4,0,False,False,lc_gold,54918,Jaden Smith,jadensmith,"Smith, Jaden SF26",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,SWR,WR,1,3,1,0,True,False,,53445,Ryan Flournoy,ryanflournoy,"Flournoy, Ryan 24/6",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,SWR,WR,2,3,2,0,False,False,,47870,KAVONTAE TURPIN,kavontaeturpin,"TURPIN, KAVONTAE SF22",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,SWR,WR,3,3,3,0,False,False,lc_purple,55170,Anthony Smith,anthonysmith,"Smith, Anthony 26/7",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DAL,Offense,SWR,WR,4,3,4,0,False,False,lc_gold,51840,Tyler Johnson,tylerjohnson,"Johnson, Tyler U/NYJ",08/17/2026 11:26PM ET,2026 Dallas Cowboys Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DAL,2026.1
2026,DEN,Offense,FB,FB,1,14,1,0,True,False,,52695,Adam Prentice,adamprentice,"Prentice, Adam U/NO",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,QB,QB,1,11,1,0,True,False,,53241,Bo Nix,bonix,"Nix, Bo 24/1",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,QB,QB,2,11,2,0,False,False,,49800,JARRETT STIDHAM,jarrettstidham,"STIDHAM, JARRETT U/LV",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,QB,QB,3,11,3,0,False,False,,43536,Sam Ehlinger,samehlinger,"Ehlinger, Sam U/Ind",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,RB,RB,1,12,1,0,True,False,,40295,J.K. Dobbins,jkdobbins,"Dobbins, J.K. U/LAC",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,RB,RB,2,12,2,0,False,False,,54207,RJ Harvey,rjharvey,"Harvey, RJ 25/2",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,RB,RB,3,12,3,0,False,False,lc_purple,55060,Jonah Coleman,jonahcoleman,"Coleman, Jonah 26/4",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,RB,RB,4,12,4,0,False,False,,50471,Jaleel McLaughlin,jaleelmclaughlin,"McLaughlin, Jaleel CF23",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,RB,RB,5,12,5,0,False,False,,51705,Tyler Badie,tylerbadie,"Badie, Tyler P/Bal",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,RB,RB,5,13,5,1,False,False,,53499,Cody Schrader,codyschrader,"Schrader, Cody W/Hou",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,TE,TE,1,9,1,0,True,False,,50237,Adam Trautman,adamtrautman,"Trautman, Adam T/NO",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,TE,TE,2,9,2,0,False,False,,46487,EVAN ENGRAM,evanengram,"ENGRAM, EVAN CC/Jax",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,TE,TE,3,9,3,0,False,False,lc_purple,55104,Justin Joly,justinjoly,"Joly, Justin 26/5",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,TE,TE,4,9,4,0,False,False,,50690,Nate Adkins,nateadkins,"Adkins, Nate CF23",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,TE,TE,5,9,5,0,False,False,,52098,Lucas Krull,lucaskrull,"Krull, Lucas SF23",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,TE,TE,4,10,4,1,False,False,,54388,Caleb Lohner,caleblohner,"Lohner, Caleb 25/7",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,TE,TE,5,10,5,1,False,False,lc_purple,55208,Dallen Bentley,dallenbentley,"Bentley, Dallen 26/7",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,LWR,WR,1,1,1,0,True,False,,33754,COURTLAND SUTTON,courtlandsutton,"SUTTON, COURTLAND 18/2",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,LWR,WR,2,1,2,0,False,False,,52480,Lil'Jordan Humphrey,liljordanhumphrey,"Humphrey, Lil'Jordan P/NYG",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,LWR,WR,3,1,3,0,False,False,lc_gold,54012,HAKEEM BUTLER,hakeembutler,"BUTLER, HAKEEM SF26",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,LWR,WR,4,1,4,0,False,False,lc_aqua,55395,Joseph Manjack,josephmanjack,"Manjack, Joseph CF26",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,RWR,WR,1,2,1,0,True,False,lc_gold,43323,Jaylen Waddle,jaylenwaddle,"Waddle, Jaylen T/Mia",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,RWR,WR,2,2,2,0,False,False,,50142,Marvin Mims Jr.,marvinmimsjr,"Mims Jr., Marvin 23/2",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,RWR,WR,3,2,3,0,False,False,lc_aqua,55383,Dane Key,danekey,"Key, Dane CF26",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,RWR,WR,4,2,4,0,False,False,lc_aqua,55393,Kolbe Katsis,kolbekatsis,"Katsis, Kolbe CF26",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,RWR,WR,5,2,5,0,False,False,lc_aqua,55671,Kyre Duplessis,kyreduplessis,"Duplessis, Kyre SF26",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,SWR,WR,1,3,1,0,True,False,,54221,Pat Bryant,patbryant,"Bryant, Pat 25/3",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,SWR,WR,2,3,2,0,False,False,,53331,Troy Franklin,troyfranklin,"Franklin, Troy 24/4",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,SWR,WR,3,3,3,0,False,False,,52528,Michael Bandy,michaelbandy,"Bandy, Michael U/LAC",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,SWR,WR,4,3,4,0,False,False,lc_aqua,55392,Cameron Ross,cameronross,"Ross, Cameron CF26",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DEN,Offense,SWR,WR,5,3,5,0,False,False,lc_gold,54879,Kyrese Rowan,kyreserowan,"Rowan, Kyrese SF26",08/14/2026 11:48AM ET,2026 Denver Broncos Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DEN,2026.1
2026,DET,Offense,QB,QB,1,11,1,0,True,False,,42922,JARED GOFF,jaredgoff,"GOFF, JARED T/LAR",08/17/2026 5:48PM ET,2026 Detroit Lions Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DET,2026.1
2026,DET,Offense,QB,QB,2,11,2,0,False,False,lc_gold,52557,JOSHUA DOBBS,joshuadobbs,"DOBBS, JOSHUA CC/NE",08/17/2026 5:48PM ET,2026 Detroit Lions Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DET,2026.1
2026,DET,Offense,QB,QB,3,11,3,0,False,False,lc_aqua,55397,Luke Altmyer,lukealtmyer,"Altmyer, Luke CF26",08/17/2026 5:48PM ET,2026 Detroit Lions Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/DET,2026.1
