player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Amon-Ra St. Brown,84470,WR,DET,1,14,0,11,0,,0,,,0,0,,0,-0.16,0,0,,46.8,0,0,0.0,0,5,40.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,8.0,0,77.8,33.3,1,3,0.0,0,0.08,4,0,83.2,90.5,1,13,0.0,0,29,51.7,7,100.0,29,52.1,9,31.0,0,54,12,1.7,7.7,1.86
Colston Loveland,158540,TE,CHI,1,13,0,6,0,,0,,,0,0,,0,0.64,0,0,,50.7,0,0,0.0,0,2,100.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,5.7,0,66.7,50.0,1,2,0.0,0,0.19,0,0,80.0,78.1,0,7,0.0,0,11,63.6,2,100.0,11,77.1,3,27.3,0,14,3,1.5,7.0,1.27
Keenan Allen,7857,WR,LAC,1,13,0,27,0,-0.8,1,100.0,,0,0,0.0,0,-0.19,1,0,90.2,85.0,0,8,0.0,0,5,40.0,4,100.0,5,85.4,4,80.0,0,18,21,5.3,4.5,3.6,10.6,1,71.4,100.0,1,1,0.0,0,-0.42,1,0,80.0,65.7,0,8,0.0,0,13,30.8,5,100.0,13,74.7,7,53.8,0,22,18,3.6,4.4,1.69
Justin Jefferson,61398,WR,MIN,1,10,0,18,0,-2.5,0,100.0,,0,0,0.0,0,-0.01,1,0,84.5,86.4,0,11,0.0,0,5,40.0,2,100.0,5,110.4,2,40.0,0,21,26,13.0,10.5,4.2,-2.5,0,100.0,,0,0,0.0,0,-0.02,1,0,76.5,76.6,0,11,0.0,0,9,44.4,2,100.0,9,110.4,2,22.2,0,21,26,13.0,10.5,2.33
Elic Ayomanor,157263,WR,TEN,1,10,0,31,0,,0,,,0,0,,0,-0.42,0,0,,45.7,0,0,0.0,0,9,22.2,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0,21.0,0,50.0,,0,0,0.0,0,0.37,1,0,72.1,61.8,0,39,0.0,0,7,28.6,1,100.0,7,95.8,2,28.6,0,39,18,18.0,39.0,5.57
Ja'Marr Chase,84270,WR,CIN,1,10,0,7,0,-2.0,0,100.0,,0,0,0.0,0,0.45,1,0,78.7,94.1,0,10,0.0,0,2,50.0,1,100.0,2,108.3,1,50.0,0,10,12,12.0,10.0,5.0,-2.0,0,100.0,,0,0,0.0,0,-2.03,1,0,75.6,83.0,0,10,0.0,0,6,50.0,1,100.0,6,108.3,1,16.7,0,10,12,12.0,10.0,1.67
Puka Nacua,100632,WR,LA,1,10,0,26,0,-1.0,0,100.0,,0,0,0.0,0,-0.13,0,0,78.7,58.8,0,5,0.0,0,2,50.0,1,100.0,2,87.5,1,50.0,0,5,6,6.0,5.0,2.5,4.3,0,100.0,,0,0,0.0,0,0.71,1,0,79.4,90.1,0,9,0.0,0,12,66.7,4,100.0,12,95.8,4,33.3,0,28,11,2.8,7.0,2.33
Tyrone Tracy,84226,HB,NYG,1,9,0,21,0,-3.5,3,100.0,,0,0,0.0,0,0.53,1,1,84.5,19.0,0,14,0.0,0,4,75.0,2,100.0,4,116.7,2,50.0,0,24,31,15.5,12.0,6.0,8.5,0,100.0,,0,0,0.0,0,1.51,1,0,80.6,93.4,0,13,0.0,0,2,100.0,2,100.0,2,152.1,2,100.0,1,22,12,6.0,11.0,11.0
Gunner Olszewski,95015,WR,NYG,1,9,0,21,0,-2.5,0,100.0,,0,0,0.0,0,0.46,1,0,84.5,82.6,0,6,0.0,0,6,66.7,2,100.0,6,89.6,2,33.3,0,11,16,8.0,5.5,1.83,8.6,0,88.9,100.0,1,1,0.0,0,0.27,5,0,80.6,85.8,0,28,0.0,0,29,48.0,8,86.2,25,113.9,9,36.0,0,102,59,7.4,12.8,4.08
Kevin Austin Jr.,84345,WR,NO,1,9,0,20,0,,0,,,0,0,,0,0.48,0,0,,49.5,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,5.3,0,33.3,0.0,0,1,50.0,1,0.02,1,0,28.3,53.4,0,15,0.0,0,12,45.5,1,91.7,11,50.7,3,27.3,0,15,9,9.0,15.0,1.36
Xavier Hutchinson,122518,WR,HST,1,9,0,13,0,,0,,,0,0,,0,-1.25,0,0,,53.3,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,15.0,0,100.0,,0,0,0.0,0,-0.61,1,0,49.2,67.3,0,22,0.0,0,4,25.0,1,100.0,4,118.8,1,25.0,0,22,7,7.0,22.0,5.5
Cade Otton,61071,TE,TB,1,9,0,30,0,-3.0,1,100.0,,0,0,0.0,0,1.14,1,0,78.7,96.9,0,12,33.3,1,3,100.0,1,66.7,2,116.7,1,50.0,0,12,15,15.0,12.0,6.0,9.0,0,100.0,100.0,1,1,0.0,0,0.42,1,0,78.0,83.9,0,18,0.0,0,10,66.7,3,90.0,9,147.9,3,33.3,1,30,3,1.0,10.0,3.33
