player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Amon-Ra St. Brown,84470,WR,DET,1,17,0,11,10.0,0,66.7,100.0,1,1,0.0,0,0.38,2,0,68.3,78.6,0,21,0.0,0,7,42.9,2,100.0,7,95.1,3,42.9,0,27,10,5.0,13.5,3.86,0,8.1,1,90.9,0.0,0,1,0.0,0,0.5,5,0,78.0,77.0,0,66,0.0,0,46,56.8,10,95.7,44,149.1,11,25.0,1,150,66,6.6,15.0,3.41
Malik Nabers,146759,WR,NYG,1,14,0,21,5.9,1,75.0,0.0,0,1,0.0,0,-0.39,2,0,74.6,70.2,0,23,0.0,0,22,26.3,6,86.4,19,130.7,8,42.1,1,51,19,3.2,8.5,2.68,0,8.3,0,66.7,0.0,0,1,0.0,0,0.03,1,0,73.4,66.0,1,16,0.0,0,24,47.6,4,87.5,21,39.6,6,28.6,0,31,19,4.8,7.8,1.48
Jerry Jeudy,61103,WR,CLV,1,14,0,8,7.0,0,100.0,100.0,1,1,0.0,0,-0.55,4,0,73.4,84.4,0,20,0.0,0,15,33.3,5,100.0,15,117.5,5,33.3,0,61,26,5.2,12.2,4.07,0,9.3,0,75.0,0.0,0,1,0.0,0,-0.64,2,0,74.6,72.9,0,13,0.0,0,22,50.0,6,90.9,20,89.1,8,40.0,0,47,21,3.5,7.8,2.35
Keenan Allen,7857,WR,CHI,1,14,0,6,3.5,0,0.0,0.0,0,2,100.0,1,-2.0,0,0,27.9,42.4,0,0,0.0,0,7,0.0,0,85.7,6,39.6,2,33.3,0,0,0,,,0.0,0,12.4,0,60.0,0.0,0,1,14.3,1,0.42,4,0,49.2,75.6,0,26,0.0,0,25,54.2,6,96.0,24,119.6,10,41.7,1,82,21,3.5,13.7,3.42
Brian Thomas Jr.,146760,WR,JAX,1,14,0,15,10.5,1,66.7,0.0,0,1,0.0,0,0.37,2,0,72.1,70.0,0,19,0.0,0,21,55.6,4,85.7,18,119.4,6,33.3,2,32,22,5.5,8.0,1.78,0,1.2,0,83.3,,0,0,0.0,0,0.01,2,0,74.6,61.7,0,8,0.0,0,22,60.0,5,90.9,20,88.9,6,30.0,0,32,36,7.2,6.4,1.6
CeeDee Lamb,61570,WR,DAL,1,13,0,9,7.0,0,50.0,,0,0,50.0,2,0.09,1,0,27.3,46.5,0,14,0.0,0,7,28.6,2,100.0,7,104.2,4,57.1,1,20,0,0.0,10.0,2.86,0,6.2,0,77.8,0.0,0,1,0.0,0,0.55,5,0,76.5,90.5,0,28,0.0,0,15,64.3,7,93.3,14,111.1,9,64.3,0,96,71,10.1,13.7,6.86
Justin Jefferson,61398,WR,MIN,1,13,0,18,,0,,,0,0,,0,0.73,0,0,,58.6,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,0,12.0,2,50.0,50.0,1,2,14.3,1,0.05,2,0,52.1,71.1,1,21,0.0,0,35,53.1,6,91.4,32,56.3,12,37.5,1,56,36,6.0,9.3,1.75
Davante Adams,8688,WR,NYJ,1,12,0,22,8.8,1,75.0,100.0,1,1,14.3,1,0.76,5,0,49.2,91.0,0,43,0.0,0,23,61.9,6,91.3,21,156.3,8,38.1,1,123,82,13.7,20.5,5.86,0,28.0,0,66.7,,0,0,0.0,0,0.51,1,0,68.3,78.6,0,71,0.0,0,13,50.0,2,92.3,12,149.3,3,25.0,1,75,31,15.5,37.5,6.25
Brenton Strange,101694,TE,JAX,1,12,0,15,4.2,0,100.0,100.0,2,2,0.0,0,0.26,1,0,73.4,60.6,0,8,4.8,1,21,50.0,5,81.0,17,93.3,5,29.4,0,32,11,2.2,6.4,1.88,0,5.0,0,100.0,,0,0,0.0,0,0.1,1,0,73.4,63.1,0,9,0.0,0,19,64.7,4,89.5,17,95.8,4,23.5,0,28,8,2.0,7.0,1.65
Jaxon Smith-Njigba,129758,WR,SEA,1,12,0,29,-0.5,0,100.0,100.0,1,1,0.0,0,-1.36,0,0,68.3,59.4,0,5,0.0,0,6,20.0,2,83.3,5,81.3,2,40.0,0,7,8,4.0,3.5,1.4,0,5.1,1,77.8,0.0,0,2,0.0,0,-0.4,3,0,75.6,77.2,0,25,0.0,0,33,28.1,7,97.0,32,93.5,9,28.1,0,58,29,4.1,8.3,1.81
