player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Zach Ertz,7816,TE,WAS,1,15,0,32,8.7,0,100.0,,0,0,0.0,0,0.4,3,0,70.5,82.5,0,16,0.0,0,14,69.2,3,92.9,13,118.8,3,23.1,0,40,14,4.7,13.3,3.08,0,9.0,0,75.0,100.0,1,1,0.0,0,-0.31,5,0,75.6,77.6,0,21,0.0,0,26,28.0,6,96.2,25,91.7,8,32.0,0,52,11,1.8,8.7,2.08
Dallas Goedert,47272,TE,PHI,1,8,0,24,0.0,0,100.0,,0,0,0.0,0,1.27,1,0,64.7,64.7,0,11,0.0,0,9,85.7,1,77.8,7,112.5,1,14.3,0,11,11,11.0,11.0,1.57,0,5.8,1,100.0,,0,0,0.0,0,0.3,3,0,73.4,89.7,0,26,5.3,1,19,47.4,5,94.7,18,118.8,5,27.8,0,67,38,7.6,13.4,3.72
A.J. Brown,48327,WR,PHI,1,8,0,24,14.0,0,100.0,100.0,1,1,0.0,0,0.88,3,0,70.5,89.9,0,31,0.0,0,10,75.0,3,80.0,8,158.3,3,37.5,1,51,10,3.3,17.0,6.38,0,9.8,0,60.0,0.0,0,2,0.0,0,0.37,3,0,70.5,74.1,0,19,0.0,0,20,50.0,3,100.0,20,89.6,5,25.0,0,45,23,7.7,15.0,2.25
Xavier Worthy,144718,WR,KC,1,7,0,16,8.8,0,100.0,100.0,1,1,0.0,0,1.16,5,0,73.4,92.9,0,26,0.0,0,15,84.6,5,86.7,13,158.3,5,38.5,1,75,31,6.2,15.0,5.77,0,3.0,0,50.0,,0,0,0.0,0,0.07,1,0,64.7,63.6,0,10,0.0,0,13,46.2,1,100.0,13,64.6,2,15.4,0,10,2,2.0,10.0,0.77
Khalil Shakir,84140,WR,BUF,1,7,0,4,-3.0,0,100.0,,0,0,0.0,0,-0.14,0,0,64.7,55.9,0,-3,0.0,0,9,33.3,1,100.0,9,79.2,1,11.1,0,-3,0,0.0,-3.0,-0.33,0,5.8,0,83.3,,0,0,0.0,0,0.28,2,0,73.4,72.9,0,24,0.0,0,19,50.0,5,94.7,18,100.7,6,33.3,0,49,26,5.2,9.8,2.72
Austin Ekeler,12164,HB,WAS,1,6,0,32,,0,,,0,0,,0,0.12,0,0,,53.1,0,0,20.0,2,10,60.0,0,80.0,8,0.0,0,0.0,0,0,0,,,0.0,0,7.0,0,80.0,,0,0,0.0,0,-0.68,0,1,72.1,36.4,0,6,0.0,0,17,11.8,4,100.0,17,79.2,5,29.4,0,10,10,2.5,2.5,0.59
Terry McLaurin,48229,WR,WAS,1,6,0,32,11.8,1,75.0,0.0,0,1,0.0,0,0.3,2,0,70.5,84.5,1,36,0.0,0,14,64.3,3,100.0,14,116.7,4,28.6,1,51,33,11.0,17.0,3.64,0,16.0,0,0.0,,0,0,,0,-0.4,0,0,,50.9,0,0,0.0,0,26,24.0,0,96.2,25,39.6,1,4.0,0,0,0,,,0.0
Marquise Brown,61568,WR,KC,1,5,0,16,13.3,0,66.7,0.0,0,1,0.0,0,1.16,1,0,68.3,70.8,0,15,0.0,0,13,83.3,2,92.3,12,91.0,3,25.0,0,24,14,7.0,12.0,2.0,0,28.0,0,0.0,,0,0,100.0,1,0.0,0,0,27.9,44.2,0,0,0.0,0,12,41.7,0,100.0,12,39.6,1,8.3,0,0,0,,,0.0
Olamide Zaccheaus,44920,WR,WAS,1,5,0,32,-4.0,0,0.0,,0,0,100.0,1,0.86,0,0,28.8,54.0,0,0,0.0,0,11,80.0,0,90.9,10,39.6,1,10.0,0,0,0,,,0.0,0,2.7,0,100.0,,0,0,0.0,0,0.04,2,0,70.5,60.6,0,8,0.0,0,19,38.9,3,94.7,18,93.1,3,16.7,0,19,11,3.7,6.3,1.06
Dyami Brown,77986,WR,WAS,1,5,0,32,31.0,0,0.0,,0,0,,0,0.24,0,0,,53.4,0,0,0.0,0,12,66.7,0,100.0,12,39.6,1,8.3,0,0,0,,,0.0,0,-4.0,0,0.0,0.0,0,1,,0,-0.52,0,0,,51.4,0,0,0.0,0,22,23.8,0,95.5,21,39.6,1,4.8,0,0,0,,,0.0
Dalton Kincaid,91791,TE,BUF,1,5,0,4,41.0,0,0.0,,0,0,,0,-0.3,0,0,,55.0,0,0,0.0,0,8,25.0,0,100.0,8,39.6,1,12.5,0,0,0,,,0.0,0,8.8,0,50.0,0.0,0,1,33.3,1,-0.1,0,0,29.9,53.2,0,11,0.0,0,17,31.3,2,94.1,16,57.3,4,25.0,0,13,11,5.5,6.5,0.81
Mack Hollins,11873,WR,BUF,1,4,0,4,,0,,,0,0,,0,-0.14,0,0,,54.3,0,0,0.0,0,6,33.3,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,0,18.0,0,100.0,100.0,1,1,0.0,0,0.55,1,0,68.3,70.0,0,32,0.0,0,12,63.6,2,91.7,11,118.8,2,18.2,0,39,3,1.5,19.5,3.55
Keon Coleman,144949,WR,BUF,1,4,0,4,30.0,0,0.0,,0,0,,0,-0.45,0,0,,55.9,0,0,0.0,0,7,14.3,0,100.0,7,39.6,1,14.3,0,0,0,,,0.0,0,15.0,0,33.3,,0,0,0.0,0,-0.17,1,0,68.3,72.7,0,12,0.0,0,11,30.0,1,90.9,10,46.5,3,30.0,0,12,1,1.0,12.0,1.2
DeVonta Smith,61100,WR,PHI,1,4,0,24,-1.0,1,100.0,,0,0,0.0,0,0.88,1,0,68.3,64.9,0,11,0.0,0,10,75.0,2,80.0,8,102.1,2,25.0,0,17,19,9.5,8.5,2.13,0,-4.0,0,100.0,,0,0,0.0,0,0.42,0,0,64.7,60.9,0,8,0.0,0,19,52.6,1,100.0,19,100.0,1,5.3,0,8,12,12.0,8.0,0.42
Travis Kelce,7844,TE,KC,1,4,0,16,7.5,0,50.0,,0,0,0.0,0,1.18,0,0,64.7,60.0,0,8,5.6,1,18,86.7,1,77.8,14,60.4,2,14.3,0,8,2,2.0,8.0,0.57,0,4.0,0,100.0,,0,0,0.0,0,0.12,1,0,64.7,65.5,0,11,15.4,2,13,46.2,1,84.6,11,112.5,1,9.1,0,11,7,7.0,11.0,1.0
Amari Cooper,9437,WR,BUF,1,4,0,4,-3.0,0,100.0,,0,0,0.0,0,0.46,0,0,64.7,59.2,0,5,0.0,0,3,66.7,1,100.0,3,87.5,1,33.3,0,5,8,8.0,5.0,1.67,0,6.3,0,100.0,,0,0,0.0,0,0.19,1,0,70.5,79.8,0,10,0.0,0,13,53.8,3,100.0,13,105.6,3,23.1,0,28,9,3.0,9.3,2.15
JuJu Smith-Schuster,11817,WR,KC,1,3,0,16,12.0,1,100.0,,0,0,0.0,0,1.36,1,0,64.7,68.8,0,29,0.0,0,14,92.3,1,92.9,13,118.8,1,7.7,0,29,17,17.0,29.0,2.23,0,13.0,0,50.0,,0,0,0.0,0,1.03,1,0,64.7,85.8,0,31,0.0,0,4,75.0,1,100.0,4,95.8,2,50.0,0,31,20,20.0,31.0,7.75
James Cook,83666,HB,BUF,1,3,0,4,-1.0,0,100.0,,0,0,0.0,0,0.64,1,0,64.7,79.3,0,23,33.3,1,3,66.7,1,66.7,2,118.8,1,50.0,0,23,24,24.0,23.0,11.5,0,-1.5,0,100.0,,0,0,0.0,0,0.65,1,0,68.3,82.9,0,17,11.1,1,9,66.7,2,88.9,8,118.8,2,25.0,0,26,29,14.5,13.0,3.25
Jamison Crowder,9538,WR,WAS,1,3,0,32,2.0,0,0.0,,0,0,,0,-0.7,0,0,,55.5,0,0,0.0,0,5,20.0,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0,0,,0,,,0,0,,0,-0.6,0,0,,54.4,0,0,0.0,0,8,25.0,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0
Saquon Barkley,45791,HB,PHI,1,2,0,24,,0,,,0,0,,0,0.88,0,0,,54.8,0,0,22.2,2,9,75.0,0,66.7,6,0.0,0,0.0,0,0,0,,,0.0,0,0.0,0,50.0,0.0,0,1,0.0,0,0.2,0,0,64.7,56.6,0,4,25.0,4,16,43.8,1,75.0,12,56.3,2,16.7,0,4,8,8.0,4.0,0.33
Curtis Samuel,11795,WR,BUF,1,2,0,4,,0,,,0,0,,0,-0.22,0,0,,57.6,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,4.0,0,0.0,,0,0,100.0,1,0.23,0,0,27.9,41.5,0,0,0.0,0,5,40.0,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0
John Bates,42275,TE,WAS,1,2,0,32,5.0,0,100.0,,0,0,0.0,0,-0.18,1,0,64.7,80.9,0,7,0.0,0,3,50.0,1,66.7,2,95.8,1,50.0,0,7,2,2.0,7.0,3.5,0,3.0,0,100.0,,0,0,0.0,0,-0.47,0,0,64.7,59.3,0,4,0.0,0,3,0.0,1,100.0,3,83.3,1,33.3,0,4,1,1.0,4.0,1.33
