player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Zach Ertz,7816,TE,WAS,1,15,0,32,0,,0,,,0,0,,0,-0.27,0,0,,50.1,0,0,0.0,0,3,0.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,8.0,0,77.8,100.0,1,1,0.0,0,0.04,7,0,85.3,85.9,0,13,0.0,0,36,42.9,7,97.2,35,94.0,9,25.7,0,59,15,2.1,8.4,1.69
Dallas Goedert,47272,TE,PHI,1,8,0,24,0,-0.5,0,100.0,,0,0,0.0,0,0.46,1,0,84.5,88.3,0,11,0.0,0,5,80.0,2,100.0,5,108.3,2,40.0,0,20,21,10.5,10.0,4.0,,0,,,0,0,,0,1.21,0,0,78.0,85.1,0,0,0.0,0,7,71.4,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0
A.J. Brown,48327,WR,PHI,1,8,0,24,0,,0,,,0,0,,0,0.68,0,0,,48.0,0,0,0.0,0,6,83.3,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,-0.05,0,0,78.7,90.4,0,0,0.0,0,7,33.3,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0
Xavier Worthy,144718,WR,KC,1,7,0,16,0,-2.0,0,0.0,,0,0,,0,-0.18,0,0,,93.0,0,0,0.0,0,3,33.3,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,0.49,2,0,79.4,92.9,0,23,0.0,0,13,66.7,2,92.3,12,158.3,2,16.7,1,34,26,13.0,17.0,2.83
Khalil Shakir,84140,WR,BUF,1,7,0,4,0,-4.0,0,100.0,,0,0,0.0,0,-0.01,0,0,78.7,52.7,0,5,0.0,0,5,40.0,1,100.0,5,87.5,1,20.0,0,5,9,9.0,5.0,1.0,5.0,0,83.3,,0,0,0.0,0,-0.09,1,0,79.4,64.5,0,24,0.0,0,25,34.8,5,92.0,23,90.3,6,26.1,0,34,16,3.2,6.8,1.48
Austin Ekeler,12164,HB,WAS,1,6,0,32,0,-2.5,0,100.0,,0,0,0.0,0,-0.43,0,0,84.5,62.1,0,7,25.0,1,4,0.0,2,75.0,3,81.3,2,66.7,0,7,12,6.0,3.5,2.33,-0.3,0,100.0,,0,0,0.0,0,0.25,0,0,81.1,39.4,0,7,0.0,0,15,46.7,3,100.0,15,84.7,3,20.0,0,13,14,4.7,4.3,0.87
Terry McLaurin,48229,WR,WAS,1,6,0,32,0,,0,,,0,0,,0,-1.22,0,0,,46.3,0,0,0.0,0,6,0.0,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,30.0,0,0.0,,0,0,,0,-1.59,0,0,75.6,69.1,0,0,0.0,0,5,0.0,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0
Marquise Brown,61568,WR,KC,1,5,0,16,0,,0,,,0,0,,0,0.03,0,0,,51.2,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,1.01,0,0,41.6,62.5,0,0,0.0,0,8,75.0,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0
Olamide Zaccheaus,44920,WR,WAS,1,5,0,32,0,-3.0,0,50.0,,0,0,50.0,1,-1.36,0,0,24.1,28.5,0,5,0.0,0,5,0.0,1,100.0,5,56.3,2,40.0,0,5,7,7.0,5.0,1.0,4.7,0,100.0,,0,0,0.0,0,0.34,3,0,38.4,56.0,0,8,0.0,0,29,53.6,3,96.6,28,95.8,3,10.7,0,21,7,2.3,7.0,0.75
Dyami Brown,77986,WR,WAS,1,5,0,32,0,-2.5,1,50.0,0.0,0,1,0.0,0,-2.03,0,1,78.7,21.0,0,6,0.0,0,3,0.0,1,100.0,3,56.3,2,66.7,0,6,7,7.0,6.0,2.0,6.0,1,100.0,,0,0,0.0,0,-0.04,1,1,73.4,47.5,0,12,0.0,0,6,50.0,2,100.0,6,104.2,2,33.3,0,18,6,3.0,9.0,3.0
