player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Garrett Wilson,97405,WR,NYJ,1,14,0,22,0,,0,,,0,0,,0,-0.24,0,0,,48.3,0,0,0.0,0,7,33.3,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0,10.2,0,40.0,,0,0,0.0,0,-0.67,1,0,78.7,81.9,0,15,0.0,0,16,26.7,2,87.5,14,52.1,5,35.7,0,20,10,5.0,10.0,1.43
Tyreek Hill,10799,WR,MIA,1,13,0,17,0,-2.0,0,100.0,,0,0,0.0,0,0.57,0,0,78.7,97.1,0,9,0.0,0,1,100.0,1,100.0,1,104.2,1,100.0,0,9,11,11.0,9.0,9.0,7.2,0,83.3,,0,0,0.0,0,0.27,2,0,78.0,86.4,0,19,0.0,0,18,44.4,5,100.0,18,105.6,6,33.3,0,56,23,4.6,11.2,3.11
Chris Godwin,11839,WR,TB,1,13,0,30,0,-2.5,1,100.0,,0,0,0.0,0,-0.63,0,0,84.5,55.3,0,6,0.0,0,5,20.0,2,100.0,5,81.3,2,40.0,0,7,12,6.0,3.5,1.4,5.2,0,60.0,33.3,1,3,0.0,0,0.06,5,0,54.3,71.5,1,14,2.9,1,35,55.9,6,94.3,33,34.6,10,30.3,0,53,29,4.8,8.8,1.61
Drake London,86519,WR,ATL,1,12,0,2,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,14.7,0,33.3,,0,0,0.0,0,-1.11,1,0,28.7,70.0,1,13,0.0,0,5,40.0,1,100.0,5,8.3,3,60.0,0,13,6,6.0,13.0,2.6
Amon-Ra St. Brown,84470,WR,DET,1,12,0,11,0,-3.5,0,100.0,,0,0,0.0,0,0.52,1,0,84.5,93.5,0,12,0.0,0,6,66.7,2,100.0,6,110.4,2,33.3,0,21,28,14.0,10.5,3.5,6.0,1,88.9,0.0,0,1,0.0,0,0.61,7,0,84.1,91.2,0,15,0.0,0,27,65.4,8,96.3,26,141.7,9,34.6,1,82,34,4.3,10.3,3.15
Terry McLaurin,48229,WR,WAS,1,12,0,32,0,-2.0,1,100.0,,0,0,0.0,0,-0.38,1,0,84.5,82.6,0,12,0.0,0,6,16.7,2,100.0,6,116.7,2,33.3,0,24,28,14.0,12.0,4.0,16.0,0,0.0,0.0,0,1,,0,0.07,0,0,82.2,90.9,0,0,0.0,0,6,33.3,0,100.0,6,39.6,1,16.7,0,0,0,,,0.0
Keenan Allen,7857,WR,LAC,1,12,0,27,0,,0,,,0,0,,0,-0.42,0,0,,47.9,0,0,0.0,0,5,60.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,14.7,0,44.4,50.0,1,2,0.0,0,-0.1,3,0,81.7,79.2,0,35,0.0,0,40,38.5,4,97.5,39,107.2,9,23.1,1,67,8,2.0,16.8,1.72
Davante Adams,8688,WR,LV,1,12,0,23,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,38.0,0,100.0,,0,0,0.0,0,-0.81,1,0,78.0,91.4,0,45,0.0,0,12,41.7,1,100.0,12,158.3,1,8.3,1,45,7,7.0,45.0,3.75
Nico Collins,61441,WR,HST,1,11,0,13,0,-1.0,1,100.0,,0,0,0.0,0,-2.15,1,0,78.7,87.0,0,13,0.0,0,4,25.0,1,100.0,4,118.8,1,25.0,0,13,14,14.0,13.0,3.25,,0,,,0,0,,0,-1.06,0,0,72.1,69.6,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Joshua Palmer,62979,WR,LAC,1,11,0,27,0,,0,,,0,0,,0,-0.36,0,0,,47.7,0,0,0.0,0,6,50.0,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,9.0,0,0.0,0.0,0,1,,0,-0.64,0,0,78.0,60.5,0,0,0.0,0,15,28.6,0,93.3,14,39.6,1,7.1,0,0,0,,,0.0
