player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
DeAndre Hopkins,7808,WR,ARZ,1,14,0,1,0,-1.0,0,100.0,,0,0,0.0,0,-0.41,0,0,78.7,59.3,0,4,0.0,0,2,0.0,1,100.0,2,83.3,1,50.0,0,4,5,5.0,4.0,2.0,10.8,0,60.0,,0,0,0.0,0,0.07,1,0,51.2,53.3,0,14,0.0,0,14,46.2,3,92.9,13,75.4,5,38.5,0,28,4,1.3,9.3,2.15
Tyreek Hill,10799,WR,MIA,1,13,0,17,0,-1.0,0,100.0,,0,0,0.0,0,-0.71,0,0,84.5,64.9,0,4,0.0,0,2,0.0,2,100.0,2,79.2,2,100.0,0,0,2,1.0,0.0,0.0,11.0,0,75.0,100.0,1,1,0.0,0,0.11,2,0,79.4,79.4,0,21,0.0,0,15,40.0,3,100.0,15,100.0,4,26.7,0,34,9,3.0,11.3,2.27
Mike Evans,8642,WR,TB,1,13,0,30,0,1.0,0,100.0,100.0,1,1,0.0,0,0.25,0,0,78.7,50.0,0,1,0.0,0,9,44.4,1,100.0,9,79.2,1,11.1,0,1,0,0.0,1.0,0.11,22.0,0,66.7,100.0,1,1,0.0,0,0.13,1,0,80.0,65.1,0,20,0.0,0,13,41.7,2,92.3,12,91.0,3,25.0,0,24,2,1.0,12.0,2.0
Chris Godwin,11839,WR,TB,1,12,0,30,0,-1.0,0,100.0,,0,0,0.0,0,0.28,1,0,90.2,73.0,0,10,0.0,0,10,50.0,4,100.0,10,97.9,4,40.0,0,30,34,8.5,7.5,3.0,8.5,0,33.3,,0,0,33.3,1,-0.34,0,0,66.7,62.9,0,10,0.0,0,31,26.7,2,96.8,30,42.4,6,20.0,0,17,18,9.0,8.5,0.57
Chris Olave,84355,WR,NO,1,12,0,20,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,9.0,1,100.0,,0,0,0.0,0,1.0,2,0,79.4,70.0,0,41,0.0,0,17,64.7,5,100.0,17,118.8,5,29.4,0,78,33,6.6,15.6,4.59
Austin Ekeler,12164,HB,LAC,1,12,0,27,0,-6.0,0,100.0,,0,0,0.0,0,0.12,1,0,84.5,94.7,0,6,0.0,0,2,100.0,1,50.0,1,91.7,1,100.0,0,6,12,12.0,6.0,6.0,-3.0,0,100.0,,0,0,0.0,0,-0.23,0,0,82.7,67.6,0,6,0.0,0,4,50.0,1,100.0,4,91.7,1,25.0,0,6,9,9.0,6.0,1.5
Jerry Jeudy,61103,WR,DEN,1,11,0,10,0,-3.0,0,0.0,0.0,0,1,,0,-0.6,0,0,,51.4,0,0,0.0,0,2,0.0,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,5.4,2,71.4,50.0,1,2,0.0,0,-0.34,2,0,58.5,67.3,0,17,0.0,0,29,29.6,5,93.1,27,85.4,7,25.9,0,40,9,1.8,8.0,1.48
Parris Campbell,47940,WR,IND,1,11,0,14,0,,0,,,0,0,,0,0.28,0,0,,54.0,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,5.0,1,88.9,,0,0,0.0,0,-0.33,5,0,80.6,77.8,1,11,0.0,0,43,48.8,8,100.0,43,92.8,9,20.9,1,62,28,3.5,7.8,1.44
DJ Moore,48267,WR,CAR,1,10,0,5,0,,0,,,0,0,,0,-0.13,0,0,,47.6,0,0,0.0,0,6,33.3,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,9.0,0,33.3,,0,0,0.0,0,0.05,0,0,73.4,70.1,0,4,0.0,0,11,27.3,1,100.0,11,42.4,3,27.3,0,4,0,0.0,4.0,0.36
Ja'Marr Chase,84270,WR,CIN,1,10,0,7,0,-3.0,0,100.0,,0,0,0.0,0,0.25,0,0,78.7,55.7,0,4,0.0,0,2,50.0,1,100.0,2,83.3,1,50.0,0,4,7,7.0,4.0,2.0,8.5,0,0.0,0.0,0,1,,0,-0.1,0,0,78.7,72.6,0,0,0.0,0,17,60.0,0,88.2,15,39.6,2,13.3,0,0,0,,,0.0
