player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Cooper Kupp,11824,WR,LA,1,17,0,26,0,-1.2,1,80.0,,0,0,0.0,0,-0.88,2,0,90.2,91.3,1,14,0.0,0,8,62.5,4,100.0,8,52.9,5,62.5,0,31,37,9.3,7.8,3.88,7.9,1,75.0,33.3,1,3,0.0,0,-0.1,5,0,82.7,77.3,0,18,0.0,0,33,40.6,6,97.0,32,99.0,8,25.0,0,66,28,4.7,11.0,2.06
Tyler Higbee,10744,TE,LA,1,14,0,26,0,-3.0,1,100.0,,0,0,0.0,0,-1.04,1,0,78.7,81.6,0,7,0.0,0,7,57.1,1,100.0,7,95.8,1,14.3,0,7,10,10.0,7.0,1.0,11.0,0,0.0,,0,0,,0,-1.68,0,0,77.3,61.4,0,0,0.0,0,11,9.1,0,100.0,11,39.6,1,9.1,0,0,0,,,0.0
Tyreek Hill,10799,WR,MIA,1,14,0,17,0,-3.0,0,100.0,,0,0,0.0,0,1.64,0,0,78.7,61.1,0,5,0.0,0,2,100.0,1,100.0,2,87.5,1,50.0,0,5,8,8.0,5.0,2.5,8.8,0,75.0,,0,0,0.0,0,0.72,2,0,80.6,84.8,0,11,0.0,0,14,76.9,3,92.9,13,89.6,4,30.8,0,24,26,8.7,8.0,1.85
Justin Jefferson,61398,WR,MIN,1,13,0,18,0,-3.0,0,100.0,,0,0,0.0,0,0.81,0,0,78.7,57.3,0,2,0.0,0,3,33.3,1,100.0,3,79.2,1,33.3,0,2,5,5.0,2.0,0.67,,0,,,0,0,,0,-0.44,0,0,36.3,70.7,0,0,0.0,0,8,33.3,0,75.0,6,0.0,0,0.0,0,0,0,,,0.0
Davante Adams,8688,WR,LV,1,13,0,23,0,,0,,,0,0,,0,-1.85,0,0,,48.5,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,3.3,1,100.0,,0,0,0.0,0,-0.07,2,0,82.7,90.8,0,17,0.0,0,11,50.0,3,90.9,10,118.8,3,30.0,0,38,28,9.3,12.7,3.8
T.J. Hockenson,40912,TE,DET,1,11,0,11,0,,0,,,0,0,,0,0.0,0,0,,43.5,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,12.7,2,66.7,50.0,1,2,0.0,0,0.63,2,0,79.4,91.5,0,81,6.3,1,16,50.0,2,87.5,14,149.3,3,21.4,1,85,74,37.0,42.5,6.07
Mike Williams,11762,WR,LAC,1,10,0,27,0,,0,,,0,0,,0,-0.44,0,0,,50.6,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,17.5,0,50.0,,0,0,0.0,0,0.02,1,0,78.0,70.9,0,13,0.0,0,9,44.4,1,100.0,9,70.8,2,22.2,0,13,5,5.0,13.0,1.44
Chris Godwin,11839,WR,TB,1,10,0,30,0,-2.0,0,100.0,,0,0,0.0,0,0.49,0,0,84.5,56.1,0,6,0.0,0,5,80.0,2,100.0,5,83.3,2,40.0,0,8,12,6.0,4.0,1.6,6.0,0,71.4,100.0,1,1,0.0,0,0.12,2,0,81.1,75.7,0,10,0.0,0,41,56.8,5,90.2,37,88.4,7,18.9,0,45,25,5.0,9.0,1.22
Mike Evans,8642,WR,TB,1,10,0,30,0,-1.0,1,100.0,,0,0,0.0,0,0.81,0,0,78.7,77.6,0,7,0.0,0,6,83.3,1,100.0,6,95.8,1,16.7,0,7,8,8.0,7.0,1.17,20.0,0,100.0,100.0,1,1,0.0,0,-0.05,2,0,47.7,77.0,0,30,0.0,0,12,58.3,2,100.0,12,158.3,2,16.7,1,43,5,2.5,21.5,3.58
D.K. Metcalf,47864,WR,SEA,1,10,0,29,0,2.0,0,0.0,,0,0,100.0,1,-0.89,0,0,21.7,25.1,0,0,0.0,0,3,0.0,0,66.7,2,39.6,1,50.0,0,0,0,,,0.0,12.0,0,100.0,,0,0,0.0,0,0.33,1,0,46.3,90.9,0,23,0.0,0,6,50.0,2,100.0,6,118.8,2,33.3,0,28,4,2.0,14.0,4.67
Travis Kelce,7844,TE,KC,1,10,0,16,0,-1.0,0,100.0,,0,0,0.0,0,0.7,1,0,84.5,83.7,0,6,0.0,0,5,60.0,2,100.0,5,89.6,2,40.0,0,11,13,6.5,5.5,2.2,8.7,0,83.3,0.0,0,1,0.0,0,0.45,5,0,82.7,92.6,0,22,0.0,0,16,53.3,5,93.8,15,107.6,6,40.0,0,59,12,2.4,11.8,3.93
Christian McCaffrey,11763,HB,CAR,1,9,0,5,0,-3.5,0,100.0,,0,0,0.0,0,0.05,0,0,84.5,70.8,0,3,0.0,0,5,40.0,2,100.0,5,79.2,2,40.0,0,3,10,5.0,1.5,0.6,3.0,0,100.0,,0,0,0.0,0,-0.33,0,0,78.7,72.6,0,6,0.0,0,2,50.0,1,100.0,2,91.7,1,50.0,0,6,3,3.0,6.0,3.0
Adam Thielen,8288,WR,MIN,1,9,0,18,0,,0,,,0,0,,0,1.47,0,0,,52.0,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,6.7,0,100.0,,0,0,0.0,0,0.3,2,0,78.0,66.9,0,15,0.0,0,16,62.5,3,100.0,16,102.8,3,18.8,0,26,6,2.0,8.7,1.63
Marquise Brown,61568,WR,ARZ,1,9,0,1,0,-3.0,0,100.0,,0,0,0.0,0,0.36,1,0,78.7,82.9,0,8,0.0,0,5,60.0,1,100.0,5,100.0,1,20.0,0,8,11,11.0,8.0,1.6,14.2,0,60.0,100.0,2,2,0.0,0,-0.16,3,0,78.0,79.5,1,23,0.0,0,11,60.0,3,90.9,10,102.1,5,50.0,1,60,0,0.0,20.0,6.0
Tee Higgins,61211,WR,CIN,1,9,0,7,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,15.0,0,33.3,,0,0,0.0,0,-0.32,0,0,77.3,91.5,0,8,0.0,0,7,28.6,1,100.0,7,42.4,3,42.9,0,8,8,8.0,8.0,1.14
Pat Freiermuth,84085,TE,PIT,1,9,0,25,0,,0,,,0,0,,0,0.23,0,0,,41.6,0,0,0.0,0,2,100.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,5.3,0,66.7,,0,0,33.3,1,-1.15,1,0,29.3,62.1,1,14,0.0,0,8,25.0,2,100.0,8,43.1,3,37.5,0,18,3,1.5,9.0,2.25
DJ Moore,48267,WR,CAR,1,9,0,5,0,-3.0,0,100.0,,0,0,0.0,0,0.05,1,0,78.7,94.2,0,1,0.0,0,5,40.0,1,100.0,5,79.2,1,20.0,0,1,4,4.0,1.0,0.2,8.5,0,50.0,,0,0,0.0,0,-0.8,1,0,73.4,65.1,1,1,0.0,0,11,27.3,1,100.0,11,16.7,2,18.2,0,1,4,4.0,1.0,0.09
Christian Kirk,47546,WR,JAX,1,9,0,15,0,-2.0,0,0.0,,0,0,100.0,1,0.14,0,0,21.6,25.4,0,0,20.0,1,5,40.0,0,80.0,4,39.6,1,25.0,0,0,0,,,0.0,9.8,0,16.7,0.0,0,2,66.7,2,-0.92,1,0,25.2,57.1,1,45,0.0,0,13,15.4,1,100.0,13,18.8,6,46.2,0,45,13,13.0,45.0,3.46
Donovan Peoples-Jones,61439,WR,CLV,1,8,0,8,0,,0,,,0,0,,0,-1.18,0,0,,48.5,0,0,0.0,0,5,0.0,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,22.5,0,50.0,100.0,1,1,0.0,0,-0.06,1,0,75.6,67.6,0,42,10.0,1,10,33.3,1,80.0,8,95.8,2,25.0,0,42,1,1.0,42.0,5.25
Tyler Lockett,9502,WR,SEA,1,8,0,29,0,,0,,,0,0,,0,-0.89,0,0,,52.2,0,0,0.0,0,2,0.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,8.0,0,100.0,,0,0,0.0,0,0.9,1,0,74.6,72.1,0,11,0.0,0,12,70.0,2,83.3,10,110.4,2,20.0,0,21,5,2.5,10.5,2.1
Romeo Doubs,84329,WR,GB,1,8,0,12,0,-1.5,0,100.0,,0,0,0.0,0,-0.79,1,1,84.5,33.4,0,16,0.0,0,6,33.3,2,100.0,6,102.1,2,33.3,0,17,20,10.0,8.5,2.83,35.0,0,0.0,,0,0,,0,-0.9,0,0,75.6,39.5,0,0,0.0,0,2,0.0,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0
George Pickens,99229,WR,PIT,1,8,0,25,0,,0,,,0,0,,0,0.46,0,0,,50.6,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,29.7,1,66.7,50.0,1,2,0.0,0,1.34,2,0,77.3,87.6,0,26,0.0,0,3,66.7,2,100.0,3,109.7,3,100.0,0,52,15,7.5,26.0,17.33
Allen Lazard,48135,WR,GB,1,8,0,12,0,-1.0,0,100.0,,0,0,0.0,0,-0.86,0,0,78.7,52.3,0,6,0.0,0,6,16.7,1,100.0,6,91.7,1,16.7,0,6,7,7.0,6.0,1.0,-1.0,0,100.0,,0,0,0.0,0,-0.76,0,0,74.6,73.5,0,6,0.0,0,11,9.1,1,100.0,11,91.7,1,9.1,0,6,7,7.0,6.0,0.55
Josh Reynolds,11872,WR,DET,1,8,0,11,0,-2.0,0,100.0,,0,0,0.0,0,0.0,0,0,78.7,62.6,0,4,0.0,0,1,100.0,1,100.0,1,83.3,1,100.0,0,4,6,6.0,4.0,4.0,15.0,0,100.0,,0,0,0.0,0,0.81,1,0,79.4,89.3,0,26,0.0,0,8,50.0,1,100.0,8,118.8,1,12.5,0,26,11,11.0,26.0,3.25
Deebo Samuel,48274,WR,SF,1,7,0,28,0,-2.5,0,100.0,,0,0,0.0,0,0.64,1,0,84.5,93.7,0,29,0.0,0,7,57.1,2,100.0,7,118.8,2,28.6,0,36,41,20.5,18.0,5.14,-2.5,0,100.0,,0,0,0.0,0,1.49,1,0,79.4,92.7,0,29,0.0,0,5,80.0,2,100.0,5,118.8,2,40.0,0,36,41,20.5,18.0,7.2
Drake London,86519,WR,ATL,1,7,0,2,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,8.0,0,0.0,,0,0,,0,1.24,0,0,68.3,62.4,0,0,0.0,0,3,66.7,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0
Brandin Cooks,8655,WR,HST,1,7,0,13,0,,0,,,0,0,,0,0.04,0,0,,51.0,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,12.5,0,100.0,,0,0,0.0,0,0.09,2,0,74.6,85.0,0,20,0.0,0,11,66.7,2,81.8,9,118.8,2,22.2,0,27,2,1.0,13.5,3.0
Chris Olave,84355,WR,NO,1,7,0,20,0,,0,,,0,0,,0,-0.4,0,0,,48.2,0,0,0.0,0,3,50.0,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,30.0,0,100.0,100.0,1,1,0.0,0,-0.78,1,0,73.4,77.3,0,32,0.0,0,8,50.0,1,100.0,8,118.8,1,12.5,0,32,2,2.0,32.0,4.0
Cameron Brate,9207,TE,TB,1,7,0,30,0,,0,,,0,0,,0,2.04,0,0,,40.6,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,5.4,0,60.0,0.0,0,1,25.0,1,0.05,2,0,29.7,70.2,0,11,0.0,0,12,54.5,3,91.7,11,70.4,5,45.5,0,22,8,2.7,7.3,2.0
CeeDee Lamb,61570,WR,DAL,1,7,0,9,0,,0,,,0,0,,0,-0.87,0,0,,52.9,0,0,0.0,0,2,0.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,6.0,0,100.0,,0,0,0.0,0,-0.04,0,0,75.6,66.6,0,8,0.0,0,18,31.3,1,88.9,16,100.0,1,6.3,0,8,2,2.0,8.0,0.5
Leonard Fournette,11759,HB,TB,1,7,0,30,0,-4.5,1,100.0,,0,0,0.0,0,0.68,2,0,84.5,99.3,0,25,0.0,0,4,75.0,2,100.0,4,118.8,2,50.0,0,38,47,23.5,19.0,9.5,,0,,,0,0,,0,0.0,0,0,80.0,89.4,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,
Curtis Samuel,11795,WR,WAS,1,7,0,32,0,-2.5,0,100.0,,0,0,0.0,0,-0.07,1,0,84.5,76.4,0,6,0.0,0,8,50.0,2,100.0,8,85.4,2,25.0,0,9,14,7.0,4.5,1.13,7.2,0,60.0,0.0,0,2,0.0,0,-0.38,2,0,77.3,66.7,1,15,0.0,0,34,36.4,3,97.1,33,39.2,5,15.2,0,32,20,6.7,10.7,0.97
A.J. Brown,48327,WR,PHI,1,7,0,24,0,,0,,,0,0,,0,0.38,0,0,78.7,85.3,0,0,0.0,0,5,75.0,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0.85,0,0,77.3,79.5,0,0,0.0,0,6,83.3,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0
JuJu Smith-Schuster,11817,WR,KC,1,7,0,16,0,-5.0,0,100.0,,0,0,0.0,0,0.9,1,0,78.7,87.8,0,19,0.0,0,4,75.0,1,100.0,4,118.8,1,25.0,0,19,24,24.0,19.0,4.75,3.3,0,66.7,,0,0,0.0,0,0.73,2,0,76.5,69.3,0,19,0.0,0,19,61.1,2,94.7,18,96.5,3,16.7,0,28,30,15.0,14.0,1.56
Courtland Sutton,48164,WR,DEN,1,7,0,10,0,,0,,,0,0,,0,-0.69,0,0,,50.4,0,0,0.0,0,4,0.0,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,11.5,0,100.0,,0,0,0.0,0,-0.28,1,0,75.6,64.8,0,9,0.0,0,6,16.7,2,100.0,6,135.4,2,33.3,1,14,0,0.0,7.0,2.33
