player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Justin Jefferson,61398,WR,MIN,1,15,0,18,0,,0,,,0,0,,0,0.85,0,0,,48.3,0,0,0.0,0,3,100.0,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,18.7,1,83.3,100.0,1,1,0.0,0,0.59,4,0,81.7,90.6,0,47,0.0,0,17,68.8,5,94.1,16,118.8,6,37.5,0,125,38,7.6,25.0,7.81
Ja'Marr Chase,84270,WR,CIN,1,15,0,7,0,,0,,,0,0,,0,-0.47,0,0,,91.8,0,0,0.0,0,4,25.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,7.8,0,100.0,,0,0,0.0,0,-0.04,2,0,80.6,91.0,0,11,0.0,0,9,62.5,4,88.9,8,102.1,4,50.0,0,34,3,0.8,8.5,4.25
Evan Engram,11778,TE,JAX,1,14,0,15,0,-2.0,0,100.0,,0,0,0.0,0,0.13,1,0,84.5,91.5,0,21,16.7,1,6,66.7,2,83.3,5,118.8,2,40.0,0,26,30,15.0,13.0,5.2,8.0,0,75.0,50.0,1,2,0.0,0,0.57,2,0,81.7,92.8,0,18,0.0,0,10,70.0,3,100.0,10,111.5,4,40.0,0,45,17,5.7,15.0,4.5
Keenan Allen,7857,WR,LAC,1,13,0,27,0,-3.0,0,100.0,,0,0,0.0,0,-0.4,0,0,78.7,49.7,0,1,12.5,1,8,25.0,1,87.5,7,79.2,1,14.3,0,1,4,4.0,1.0,0.14,2.7,0,100.0,100.0,1,1,0.0,0,0.2,4,0,81.7,82.2,0,14,3.6,1,28,55.6,6,92.9,26,98.6,6,23.1,0,46,30,5.0,7.7,1.77
Donovan Peoples-Jones,61439,WR,CLV,1,13,0,8,0,,0,,,0,0,,0,-0.14,0,0,,48.3,0,0,0.0,0,5,20.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,19.0,0,50.0,,0,0,0.0,0,-0.03,0,0,28.7,56.8,0,10,0.0,0,10,30.0,1,100.0,10,64.6,2,20.0,0,10,0,0.0,10.0,1.0
DeAndre Hopkins,7808,WR,ARZ,1,11,0,1,0,,0,,,0,0,,0,-0.23,0,0,,48.2,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,3.0,0,100.0,,0,0,0.0,0,-0.2,1,0,78.0,70.2,0,10,0.0,0,15,33.3,2,80.0,12,106.3,2,16.7,0,19,13,6.5,9.5,1.58
JuJu Smith-Schuster,11817,WR,KC,1,11,0,16,0,-3.0,1,100.0,,0,0,0.0,0,0.55,0,0,78.7,51.6,0,-2,0.0,0,7,42.9,1,100.0,7,79.2,1,14.3,0,-2,1,1.0,-2.0,-0.29,9.0,0,50.0,0.0,0,1,0.0,0,-0.44,1,0,81.7,73.9,1,12,0.0,0,9,44.4,2,100.0,9,24.0,4,44.4,0,19,11,5.5,9.5,2.11
Chris Moore,10741,WR,HST,1,11,0,13,0,-5.0,0,100.0,,0,0,0.0,0,-0.75,0,0,78.7,54.5,0,1,0.0,0,4,25.0,1,100.0,4,79.2,1,25.0,0,1,6,6.0,1.0,0.25,13.0,0,100.0,100.0,1,1,0.0,0,-0.43,1,0,80.0,87.0,0,31,0.0,0,7,57.1,2,100.0,7,118.8,2,28.6,0,32,6,3.0,16.0,4.57
Zay Jones,11792,WR,JAX,1,11,0,15,0,,0,,,0,0,,0,0.13,0,0,,49.8,0,0,16.7,1,6,66.7,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0,9.0,0,100.0,100.0,1,1,0.0,0,0.43,1,0,31.0,72.4,0,13,0.0,0,12,45.5,1,91.7,11,118.8,1,9.1,0,13,4,4.0,13.0,1.18
Dalton Schultz,47304,TE,DAL,1,10,0,9,0,,0,,,0,0,,0,-0.6,0,0,,43.5,0,0,50.0,1,2,0.0,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,15.0,0,33.3,100.0,1,1,66.7,2,0.2,1,0,26.8,53.8,0,18,0.0,0,13,46.2,1,100.0,13,54.9,3,23.1,0,18,2,2.0,18.0,1.38
