player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Austin Ekeler,12164,HB,LAC,1,15,0,27,0,-4.7,0,100.0,,0,0,0.0,0,0.26,1,0,88.7,93.7,0,10,0.0,0,4,50.0,3,100.0,4,95.8,3,75.0,0,21,35,11.7,7.0,5.25,16.0,0,0.0,,0,0,,0,-0.32,0,0,67.7,77.7,0,0,0.0,0,4,33.3,0,75.0,3,39.6,1,33.3,0,0,0,,,0.0
Zay Jones,11792,WR,JAX,1,14,0,15,0,,0,,,0,0,,0,-0.37,0,0,,47.0,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0.05,0,0,82.2,88.5,0,0,0.0,0,10,50.0,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0
Stefon Diggs,9579,WR,BUF,1,14,0,4,0,-3.0,0,100.0,,0,0,0.0,0,-0.75,0,0,78.7,60.0,0,-3,0.0,0,2,0.0,1,100.0,2,79.2,1,50.0,0,-3,0,0.0,-3.0,-1.5,15.0,1,100.0,100.0,1,1,0.0,0,0.42,1,0,27.7,66.6,0,36,0.0,0,11,50.0,2,90.9,10,118.8,2,20.0,0,33,3,1.5,16.5,3.3
D.K. Metcalf,47864,WR,SEA,1,14,0,29,0,-1.0,0,100.0,,0,0,0.0,0,-0.75,0,0,78.7,58.8,0,4,0.0,0,2,0.0,1,100.0,2,83.3,1,50.0,0,4,5,5.0,4.0,2.0,4.0,0,100.0,100.0,1,1,0.0,0,0.55,1,0,83.2,70.3,0,4,0.0,0,8,62.5,1,100.0,8,83.3,1,12.5,0,4,0,0.0,4.0,0.5
Chris Godwin,11839,WR,TB,1,13,0,30,0,-1.5,0,100.0,,0,0,0.0,0,-0.19,0,0,90.2,57.6,0,9,0.0,0,9,44.4,4,100.0,9,85.4,4,44.4,0,18,24,6.0,4.5,2.0,7.1,0,88.9,100.0,1,1,0.0,0,-0.1,3,0,84.5,71.0,0,23,0.0,0,32,43.3,8,93.8,30,100.9,9,30.0,0,74,35,4.4,9.3,2.47
Michael Pittman Jr.,29049,WR,IND,1,11,0,14,0,,0,,,0,0,,0,0.6,0,0,,50.7,0,0,0.0,0,2,100.0,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,5.8,1,50.0,100.0,2,2,0.0,0,-0.76,1,0,80.0,73.8,1,10,0.0,0,8,42.9,2,87.5,7,18.8,4,57.1,0,14,6,3.0,7.0,2.0
Justin Jefferson,61398,WR,MIN,1,11,0,18,0,-2.0,0,100.0,,0,0,0.0,0,-1.07,0,0,78.7,56.3,0,3,0.0,0,4,0.0,1,100.0,4,79.2,1,25.0,0,3,5,5.0,3.0,0.75,35.0,0,100.0,100.0,1,1,0.0,0,-0.23,1,0,76.5,82.9,0,37,0.0,0,11,44.4,1,72.7,8,118.8,1,12.5,0,37,2,2.0,37.0,4.63
Amari Cooper,9437,WR,CLV,1,11,0,8,0,-2.0,2,100.0,,0,0,0.0,0,-0.18,0,0,78.7,55.5,0,0,0.0,0,3,33.3,1,100.0,3,79.2,1,33.3,0,0,2,2.0,0.0,0.0,8.7,2,100.0,,0,0,0.0,0,-0.2,1,0,66.7,73.1,0,45,0.0,0,17,35.3,3,100.0,17,118.8,3,17.6,0,49,23,7.7,16.3,2.88
Adam Thielen,8288,WR,MIN,1,10,0,18,0,-5.0,0,100.0,,0,0,0.0,0,-1.07,0,0,78.7,56.9,0,-4,0.0,0,4,0.0,1,100.0,4,79.2,1,25.0,0,-4,1,1.0,-4.0,-1.0,-1.5,0,100.0,,0,0,0.0,0,0.37,0,0,78.0,73.8,0,2,0.0,0,10,55.6,2,90.0,9,79.2,2,22.2,0,-2,1,0.5,-1.0,-0.22
CeeDee Lamb,61570,WR,DAL,1,10,0,9,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,18.4,0,40.0,33.3,1,3,0.0,0,0.3,2,0,76.5,91.2,1,15,0.0,0,20,52.9,2,85.0,17,20.0,5,29.4,0,29,3,1.5,14.5,1.71
