player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Garrett Wilson,97405,WR,NYJ,1,17,0,22,0,-1.0,0,100.0,,0,0,0.0,0,-1.97,0,0,84.5,62.8,0,6,0.0,0,3,0.0,2,100.0,3,79.2,2,66.7,0,-7,-5,-2.5,-3.5,-2.33,11.3,0,33.3,0.0,0,1,0.0,0,-0.43,1,0,81.7,90.7,0,11,0.0,0,8,14.3,1,87.5,7,45.1,3,42.9,0,11,0,0.0,11.0,1.57
Ja'Marr Chase,84270,WR,CIN,1,12,0,7,0,-0.7,1,66.7,0.0,0,1,0.0,0,-0.43,0,0,84.5,54.6,0,-2,0.0,0,6,33.3,2,100.0,6,70.1,3,50.0,0,-4,-1,-0.5,-2.0,-0.67,4.5,0,75.0,50.0,1,2,0.0,0,-0.2,1,0,65.9,78.1,0,17,0.0,0,12,25.0,3,100.0,12,88.5,4,33.3,0,23,15,5.0,7.7,1.92
Isaiah Likely,83955,TE,BLT,1,12,0,3,0,-2.0,0,100.0,,0,0,0.0,0,-1.1,0,0,78.7,63.8,0,5,0.0,0,1,0.0,1,100.0,1,87.5,1,100.0,0,5,7,7.0,5.0,5.0,9.0,0,71.4,50.0,1,2,0.0,0,-0.74,2,0,80.0,62.6,0,28,0.0,0,25,25.0,5,96.0,24,99.7,7,29.2,0,64,15,3.0,12.8,2.67
Keenan Allen,7857,WR,LAC,1,11,0,27,0,-4.0,0,100.0,,0,0,0.0,0,0.02,0,0,78.7,53.1,0,4,0.0,0,6,33.3,1,100.0,6,83.3,1,16.7,0,4,8,8.0,4.0,0.67,5.4,0,75.0,50.0,1,2,0.0,0,0.19,5,0,79.4,82.8,0,30,0.0,0,29,50.0,6,96.6,28,144.3,8,28.6,2,77,45,7.5,12.8,2.75
Chris Olave,84355,WR,NO,1,11,0,20,0,,0,,,0,0,,0,-0.2,0,0,,54.0,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,18.0,0,0.0,0.0,0,1,100.0,1,-0.92,0,0,35.3,46.1,0,0,0.0,0,11,20.0,0,90.9,10,39.6,5,50.0,0,0,0,,,0.0
Gabe Davis,55410,WR,BUF,1,10,0,4,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,21.0,0,0.0,,0,0,,0,-0.5,0,0,26.3,55.6,0,0,0.0,0,3,0.0,0,100.0,3,39.6,2,66.7,0,0,0,,,0.0
Stefon Diggs,9579,WR,BUF,1,10,0,4,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,16.0,0,100.0,,0,0,0.0,0,-0.18,1,0,79.4,82.9,0,16,0.0,0,9,55.6,1,100.0,9,118.8,1,11.1,0,16,0,0.0,16.0,1.78
Amon-Ra St. Brown,84470,WR,DET,1,9,0,11,0,-3.0,0,100.0,,0,0,0.0,0,0.64,1,0,88.7,81.8,0,11,0.0,0,6,100.0,2,83.3,5,89.6,2,40.0,0,11,17,8.5,5.5,2.2,4.3,0,71.4,,0,0,0.0,0,-0.1,3,0,78.7,76.8,0,14,0.0,0,20,47.4,5,95.0,19,84.2,7,36.8,0,38,27,5.4,7.6,2.0
Deven Thompkins,84480,WR,TB,1,9,0,30,0,-2.5,1,100.0,,0,0,0.0,0,-0.37,0,0,84.5,52.4,0,5,0.0,0,9,33.3,2,100.0,9,81.3,2,22.2,0,7,12,6.0,3.5,0.78,-4.0,0,100.0,,0,0,0.0,0,0.2,0,0,76.5,56.8,0,2,0.0,0,7,42.9,1,100.0,7,79.2,1,14.3,0,2,6,6.0,2.0,0.29
A.J. Brown,48327,WR,PHI,1,9,0,24,0,,0,,,0,0,,0,0.69,0,0,,47.6,0,0,0.0,0,4,75.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,-0.15,0,0,49.7,74.1,0,0,0.0,0,9,33.3,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0
Lawrence Cager,34914,TE,NYG,1,9,0,21,0,0.0,0,100.0,,0,0,0.0,0,-0.1,0,0,78.7,59.2,0,6,0.0,0,2,50.0,1,100.0,2,91.7,1,50.0,0,6,6,6.0,6.0,3.0,4.5,1,83.3,0.0,0,1,0.0,0,0.06,3,0,80.6,71.9,0,16,0.0,0,27,42.3,5,92.6,25,95.1,6,24.0,0,41,29,5.8,8.2,1.64
Demarcus Robinson,10760,WR,BLT,1,9,0,3,0,,0,,,0,0,,0,-0.09,0,0,,52.2,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,6.0,0,0.0,,0,0,100.0,1,-1.5,0,0,23.7,38.6,1,0,0.0,0,3,33.3,0,100.0,3,0.0,1,33.3,0,0,0,,,0.0
Parris Campbell,47940,WR,IND,1,9,0,14,0,-4.0,0,100.0,,0,0,0.0,0,-0.56,0,1,78.7,59.9,0,-6,0.0,0,2,50.0,1,100.0,2,79.2,1,50.0,0,-6,-2,-2.0,-6.0,-3.0,8.9,0,62.5,0.0,0,1,16.7,1,0.03,2,1,43.5,55.6,1,39,0.0,0,32,38.7,5,96.9,31,34.4,8,25.8,0,38,5,1.0,7.6,1.23
Deon Jackson,57189,HB,IND,1,8,0,14,0,-6.0,0,100.0,,0,0,0.0,0,0.09,0,0,78.7,80.1,0,5,0.0,0,1,100.0,1,100.0,1,87.5,1,100.0,0,5,11,11.0,5.0,5.0,,0,,,0,0,,0,0.0,0,0,76.5,64.5,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,
Dalton Schultz,47304,TE,DAL,1,8,0,9,0,,0,,,0,0,,0,-0.72,0,0,,53.3,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,15.7,0,33.3,100.0,1,1,0.0,0,-0.74,0,0,78.7,66.1,0,7,0.0,0,25,20.0,1,100.0,25,42.4,3,12.0,0,7,0,0.0,7.0,0.28
DeVonta Smith,61100,WR,PHI,1,8,0,24,0,-1.0,1,100.0,,0,0,0.0,0,0.69,1,0,88.7,94.8,0,14,0.0,0,4,75.0,3,100.0,4,102.8,3,75.0,0,26,29,9.7,8.7,6.5,5.4,0,80.0,,0,0,0.0,0,-0.19,2,0,80.6,81.9,1,16,0.0,0,18,44.4,4,100.0,18,65.4,5,27.8,0,46,29,7.3,11.5,2.56
Davante Adams,8688,WR,LV,1,8,0,23,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,5.0,0,100.0,,0,0,0.0,0,-0.29,1,0,58.9,78.0,0,8,0.0,0,11,36.4,1,100.0,11,100.0,1,9.1,0,8,3,3.0,8.0,0.73
Matt Breida,12271,HB,NYG,1,8,0,21,0,-1.0,0,100.0,,0,0,0.0,0,-0.1,0,0,78.7,59.2,0,1,0.0,0,2,50.0,1,100.0,2,79.2,1,50.0,0,1,2,2.0,1.0,0.5,-1.5,0,100.0,,0,0,0.0,0,-0.42,1,0,78.0,57.0,0,4,0.0,0,6,33.3,2,100.0,6,79.2,2,33.3,0,5,8,4.0,2.5,0.83
Diontae Johnson,33441,WR,PIT,1,8,0,25,0,,0,,,0,0,,0,0.0,0,0,,52.5,0,0,0.0,0,1,,0,0.0,0,0.0,0,,0,0,0,,,,0.0,0,0.0,,0,0,100.0,1,-0.62,0,0,29.9,60.0,0,0,0.0,0,5,0.0,0,60.0,3,39.6,1,33.3,0,0,0,,,0.0
Drake London,86519,WR,ATL,1,8,0,2,0,,0,,,0,0,,0,-1.24,0,0,,53.3,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,10.0,0,100.0,,0,0,0.0,0,0.53,2,0,78.7,89.9,0,26,0.0,0,13,53.8,3,100.0,13,118.8,3,23.1,0,47,17,5.7,15.7,3.62
D.K. Metcalf,47864,WR,SEA,1,8,0,29,0,,0,,,0,0,,0,-0.06,0,0,,47.9,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,21.0,0,50.0,0.0,0,1,0.0,0,0.95,1,0,46.3,58.8,0,23,0.0,0,6,83.3,1,100.0,6,91.7,2,33.3,0,23,2,2.0,23.0,3.83
D'Andre Swift,57212,HB,DET,1,7,0,11,0,-6.3,1,100.0,,0,0,0.0,0,0.64,1,0,88.7,96.0,0,14,0.0,0,5,100.0,3,100.0,5,105.6,3,60.0,0,28,47,15.7,9.3,5.6,4.0,1,100.0,,0,0,0.0,0,0.72,1,0,78.0,83.6,0,18,0.0,0,3,66.7,1,100.0,3,118.8,1,33.3,0,18,14,14.0,18.0,6.0
