player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Marquise Brown,61568,WR,ARZ,1,17,0,1,0,-1.0,0,100.0,,0,0,0.0,0,-0.07,2,0,88.7,88.2,0,20,0.0,0,11,27.3,3,100.0,11,118.8,3,27.3,0,45,48,16.0,15.0,4.09,4.8,0,100.0,,0,0,0.0,0,0.43,2,0,87.6,82.4,0,10,0.0,0,11,72.7,4,100.0,11,88.5,4,36.4,0,21,2,0.5,5.3,1.91
Mark Andrews,47436,TE,BLT,1,13,0,3,0,-2.0,1,100.0,,0,0,0.0,0,1.84,1,0,78.7,99.3,0,5,0.0,0,1,100.0,1,100.0,1,127.1,1,100.0,1,5,7,7.0,5.0,5.0,15.3,0,50.0,100.0,1,1,20.0,1,0.4,4,0,47.7,92.0,0,25,0.0,0,18,50.0,4,100.0,18,113.5,8,44.4,1,58,11,2.8,14.5,3.22
Russell Gage,44771,WR,TB,1,13,0,30,0,-2.0,0,100.0,,0,0,0.0,0,-0.67,0,0,78.7,54.4,0,3,0.0,0,4,0.0,1,100.0,4,79.2,1,25.0,0,3,5,5.0,3.0,0.75,6.0,0,90.9,100.0,1,1,0.0,0,-0.37,4,1,85.3,69.7,0,15,0.0,0,32,34.5,10,90.6,29,124.2,11,37.9,1,72,22,2.2,7.2,2.48
Chris Olave,84355,WR,NO,1,12,0,20,0,-2.0,0,100.0,,0,0,0.0,0,-0.08,0,0,78.7,56.8,0,4,0.0,0,4,33.3,1,75.0,3,83.3,1,33.3,0,4,6,6.0,4.0,1.33,49.0,0,0.0,0.0,0,1,,0,-0.88,0,0,82.2,88.3,1,0,0.0,0,5,0.0,0,60.0,3,0.0,1,33.3,0,0,0,,,0.0
DeVonta Smith,61100,WR,PHI,1,12,0,24,0,-4.0,1,100.0,,0,0,0.0,0,0.74,1,0,78.7,87.4,0,13,0.0,0,4,50.0,1,100.0,4,118.8,1,25.0,0,13,17,17.0,13.0,3.25,12.0,0,50.0,0.0,0,1,0.0,0,1.4,1,0,81.1,92.3,0,31,0.0,0,6,66.7,1,100.0,6,95.8,2,33.3,0,31,28,28.0,31.0,5.17
CeeDee Lamb,61570,WR,DAL,1,12,0,9,0,-2.0,0,100.0,,0,0,0.0,0,-0.17,0,0,78.7,59.4,0,5,0.0,0,2,50.0,1,100.0,2,87.5,1,50.0,0,5,7,7.0,5.0,2.5,11.6,0,40.0,50.0,1,2,33.3,1,0.11,2,0,28.1,72.5,0,26,0.0,0,12,41.7,2,100.0,12,60.4,5,41.7,0,30,13,6.5,15.0,2.5
Diontae Johnson,33441,WR,PIT,1,12,0,25,0,-4.0,0,100.0,,0,0,0.0,0,-0.62,0,0,24.1,28.6,0,1,0.0,0,5,0.0,1,60.0,3,79.2,1,33.3,0,1,5,5.0,1.0,0.33,-4.0,0,100.0,,0,0,0.0,0,0.39,0,0,35.3,64.0,0,1,0.0,0,2,50.0,1,100.0,2,79.2,1,50.0,0,1,5,5.0,1.0,0.5
D.K. Metcalf,47864,WR,SEA,1,12,0,29,0,,0,,,0,0,,0,-0.65,0,0,,51.9,0,0,0.0,0,3,0.0,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,15.0,0,0.0,,0,0,,0,0.02,0,0,78.0,72.0,0,0,0.0,0,7,42.9,0,100.0,7,39.6,2,28.6,0,0,0,,,0.0
Stefon Diggs,9579,WR,BUF,1,11,0,4,0,-1.0,0,100.0,,0,0,0.0,0,0.5,2,0,88.7,94.9,0,10,0.0,0,4,100.0,3,100.0,4,87.5,3,75.0,0,15,18,6.0,5.0,3.75,6.8,0,100.0,,0,0,0.0,0,0.29,3,0,80.6,76.8,0,28,0.0,0,24,62.5,4,100.0,24,118.8,4,16.7,0,50,23,5.8,12.5,2.08
Amari Cooper,9437,WR,CLV,1,11,0,8,0,-2.0,0,100.0,,0,0,0.0,0,-0.28,0,0,78.7,57.3,0,0,0.0,0,3,33.3,1,100.0,3,79.2,1,33.3,0,0,2,2.0,0.0,0.0,8.5,0,75.0,0.0,0,1,0.0,0,0.75,2,0,43.5,55.3,0,28,0.0,0,8,62.5,3,100.0,8,151.0,4,50.0,1,45,21,7.0,15.0,5.63
Breece Hall,97636,HB,NYJ,1,11,0,22,0,,0,,,0,0,,0,0.0,0,0,,51.9,0,0,0.0,0,1,,0,0.0,0,0.0,0,,0,0,0,,,,-1.0,2,100.0,,0,0,0.0,0,1.31,1,0,46.0,90.6,0,5,0.0,0,3,100.0,1,100.0,3,87.5,1,33.3,0,5,6,6.0,5.0,1.67
Zay Jones,11792,WR,JAX,1,11,0,15,0,-2.8,3,100.0,,0,0,0.0,0,0.13,1,0,90.2,93.0,0,16,0.0,0,6,66.7,4,100.0,6,96.9,4,66.7,0,29,40,10.0,7.3,4.83,0.9,3,100.0,,0,0,0.0,0,0.15,3,0,83.6,90.6,0,16,0.0,0,14,61.5,7,92.9,13,136.0,7,53.8,1,50,51,7.3,7.1,3.85
Tyler Lockett,9502,WR,SEA,1,11,0,29,0,,0,,,0,0,,0,-0.65,0,0,,51.0,0,0,0.0,0,3,0.0,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,10.4,0,85.7,,0,0,0.0,0,0.01,2,0,81.1,62.5,1,10,0.0,0,20,45.0,6,100.0,20,53.3,7,35.0,0,44,3,0.5,7.3,2.2
David Njoku,11784,TE,CLV,1,10,0,8,0,-5.0,0,100.0,,0,0,0.0,0,-0.28,1,0,78.7,94.8,0,12,0.0,0,3,33.3,1,100.0,3,116.7,1,33.3,0,12,17,17.0,12.0,4.0,4.4,2,100.0,100.0,1,1,0.0,0,0.07,4,0,82.7,93.0,0,19,0.0,0,12,50.0,5,100.0,12,113.3,5,41.7,0,56,34,6.8,11.2,4.67
Courtland Sutton,48164,WR,DEN,1,10,0,10,0,,0,,,0,0,,0,-0.67,0,0,,55.9,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,10.0,0,100.0,,0,0,0.0,0,-0.11,1,0,58.5,71.5,0,10,0.0,0,3,33.3,1,100.0,3,108.3,1,33.3,0,10,0,0.0,10.0,3.33
Curtis Samuel,11795,WR,WAS,1,10,0,32,0,-3.0,0,100.0,,0,0,0.0,0,-1.31,0,0,78.7,57.5,0,5,0.0,0,4,25.0,1,100.0,4,87.5,1,25.0,0,5,8,8.0,5.0,1.25,3.0,0,66.7,0.0,0,1,0.0,0,-0.25,0,0,81.7,59.2,0,5,0.0,0,35,34.4,2,91.4,32,70.1,3,9.4,0,8,1,0.5,4.0,0.25
