player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Tyreek Hill,10799,WR,MIA,1,15,0,17,0,-1.0,0,50.0,,0,0,50.0,1,-0.4,0,0,25.7,60.1,0,7,0.0,0,4,33.3,1,75.0,3,58.3,2,66.7,0,7,9,9.0,7.0,2.33,16.0,2,71.4,,0,0,0.0,0,0.02,3,0,51.6,92.2,0,19,0.0,0,17,50.0,5,94.1,16,102.7,7,43.8,0,69,30,6.0,13.8,4.31
Michael Pittman Jr.,29049,WR,IND,1,14,0,14,0,,0,,,0,0,,0,0.02,0,0,,47.6,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,6.2,2,100.0,100.0,1,1,0.0,0,0.87,3,0,83.6,76.5,0,20,0.0,0,20,80.0,5,75.0,15,116.7,5,33.3,0,60,29,5.8,12.0,4.0
Austin Ekeler,12164,HB,LAC,1,13,0,27,0,-5.0,1,80.0,,0,0,20.0,1,-0.16,0,0,28.1,33.8,0,9,12.5,1,8,25.0,4,87.5,7,85.8,5,71.4,0,23,44,11.0,5.8,3.29,-4.0,0,0.0,,0,0,100.0,1,0.29,0,0,44.9,63.0,0,0,0.0,0,2,50.0,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0
Stefon Diggs,9579,WR,BUF,1,12,0,4,0,-3.0,1,100.0,,0,0,0.0,0,0.28,1,0,84.5,91.0,0,13,0.0,0,3,66.7,2,100.0,3,104.2,2,66.7,0,18,24,12.0,9.0,6.0,5.7,1,100.0,,0,0,0.0,0,0.27,4,0,83.2,92.5,0,31,0.0,0,19,61.1,6,94.7,18,117.4,6,33.3,0,73,39,6.5,12.2,4.06
Amari Cooper,9437,WR,CLV,1,12,0,8,0,,0,,,0,0,,0,0.87,0,0,,56.3,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,16.7,0,66.7,100.0,2,2,0.0,0,0.3,2,0,38.4,76.0,0,15,0.0,0,8,62.5,2,100.0,8,127.8,3,37.5,1,22,-1,-0.5,11.0,2.75
Robert Tonyan,12193,TE,GB,1,12,0,12,0,,0,,,0,0,,0,-0.05,0,0,,41.9,0,0,0.0,0,7,42.9,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,10.3,0,83.3,,0,0,0.0,0,-0.25,3,0,82.7,78.6,0,16,0.0,0,20,47.4,5,95.0,19,102.8,6,31.6,0,52,13,2.6,10.4,2.74
Mark Andrews,47436,TE,BLT,1,11,0,3,0,,0,,,0,0,,0,0.88,0,0,,53.2,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,15.3,1,75.0,100.0,2,2,14.3,1,-0.06,6,0,41.1,82.2,0,18,0.0,0,25,48.0,6,100.0,25,150.0,8,32.0,1,88,18,3.0,14.7,3.52
Chris Godwin,11839,WR,TB,1,11,0,30,0,,0,,,0,0,,0,0.23,0,0,,46.3,0,0,0.0,0,5,40.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,11.3,1,55.6,75.0,3,4,0.0,0,0.22,3,0,79.4,87.9,0,28,0.0,0,31,53.3,5,96.8,30,87.3,9,30.0,0,84,10,2.0,16.8,2.8
Brandon Aiyuk,84109,WR,SF,1,11,0,28,0,-1.0,1,100.0,,0,0,0.0,0,0.75,1,0,78.7,77.3,0,12,0.0,0,6,100.0,1,83.3,5,156.3,1,20.0,1,12,13,13.0,12.0,2.4,7.0,0,100.0,100.0,1,1,0.0,0,0.12,2,0,82.2,91.2,0,14,0.0,0,10,50.0,2,80.0,8,158.3,2,25.0,1,26,12,6.0,13.0,3.25
Jaylen Waddle,84088,WR,MIA,1,10,0,17,0,-3.5,0,100.0,,0,0,0.0,0,0.31,1,0,84.5,94.2,0,49,0.0,0,5,50.0,2,80.0,4,118.8,2,50.0,0,53,60,30.0,26.5,13.25,14.8,1,40.0,0.0,0,3,33.3,1,-0.2,0,1,35.8,62.3,1,18,0.0,0,19,38.9,2,94.7,18,22.5,5,27.8,0,32,4,2.0,16.0,1.78
Deebo Samuel,48274,WR,SF,1,10,0,28,0,-4.0,3,100.0,,0,0,0.0,0,0.41,0,0,84.5,83.7,0,3,0.0,0,8,71.4,2,87.5,7,79.2,2,28.6,0,4,12,6.0,2.0,0.57,11.7,1,33.3,0.0,0,1,0.0,0,-0.35,1,0,77.3,77.3,1,27,0.0,0,13,58.3,1,92.3,12,27.8,3,25.0,0,27,15,15.0,27.0,2.25
