player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
DeVonta Smith,61100,WR,PHI,1,13,0,24,0,-1.5,0,100.0,,0,0,0.0,0,0.32,2,0,84.5,91.1,0,25,0.0,0,3,33.3,2,100.0,3,118.8,2,66.7,0,40,43,21.5,20.0,13.33,11.0,0,25.0,,0,0,0.0,0,-0.64,1,0,80.6,70.6,0,12,0.0,0,5,20.0,1,100.0,5,39.6,4,80.0,0,12,1,1.0,12.0,2.4
CeeDee Lamb,61570,WR,DAL,1,12,0,9,0,-4.2,2,100.0,,0,0,0.0,0,-0.39,0,0,90.6,65.1,0,10,0.0,0,5,20.0,5,100.0,5,81.7,5,100.0,0,18,39,7.8,3.6,3.6,6.6,2,100.0,,0,0,0.0,0,0.3,3,0,82.2,69.8,0,34,0.0,0,36,59.4,7,88.9,32,114.3,7,21.9,0,80,34,4.9,11.4,2.5
T.J. Hockenson,40912,TE,MIN,1,12,0,18,0,,0,,,0,0,,0,0.67,0,0,,52.2,0,0,33.3,1,3,100.0,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,8.8,0,83.3,100.0,2,2,0.0,0,0.3,3,0,80.0,73.9,0,13,0.0,0,13,69.2,5,100.0,13,95.8,6,46.2,0,42,12,2.4,8.4,3.23
Brandon Aiyuk,84109,WR,SF,1,12,0,28,0,,0,,,0,0,,0,2.71,0,0,,49.6,0,0,0.0,0,3,100.0,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,14.0,0,0.0,,0,0,100.0,1,-0.33,0,0,58.5,80.6,0,0,0.0,0,5,20.0,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0
Mike Evans,8642,WR,TB,1,12,0,30,0,,0,,,0,0,,0,-0.37,0,0,,49.6,0,0,0.0,0,3,50.0,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,6.0,0,100.0,100.0,1,1,0.0,0,-0.48,0,0,77.3,90.7,0,6,0.0,0,13,46.2,1,100.0,13,91.7,1,7.7,0,6,0,0.0,6.0,0.46
Davante Adams,8688,WR,LV,1,11,0,23,0,,0,,,0,0,,0,0.73,0,0,,48.5,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,11.3,0,66.7,,0,0,0.0,0,0.24,1,0,62.1,89.2,1,60,0.0,0,13,63.6,2,84.6,11,109.7,3,27.3,1,62,34,17.0,31.0,5.64
Trey McBride,75916,TE,ARZ,1,10,0,1,0,,0,,,0,0,,0,-0.16,0,0,,43.2,0,0,20.0,1,5,25.0,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,8.0,0,50.0,0.0,0,1,0.0,0,0.06,1,0,77.3,64.1,0,14,6.7,1,15,50.0,1,86.7,13,72.9,2,15.4,0,14,1,1.0,14.0,1.08
Garrett Wilson,97405,WR,NYJ,1,10,0,22,0,,0,,,0,0,,0,-0.49,0,0,,53.1,0,0,0.0,0,2,0.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,13.3,0,0.0,,0,0,,0,-1.27,0,0,72.1,54.9,1,0,0.0,0,12,16.7,0,100.0,12,0.0,3,25.0,0,0,0,,,0.0
Greg Dortch,42237,WR,ARZ,1,10,0,1,0,-2.0,0,100.0,,0,0,0.0,0,-0.14,0,0,84.5,56.2,0,1,0.0,0,6,20.0,2,83.3,5,79.2,2,40.0,0,1,5,2.5,0.5,0.2,10.0,0,40.0,0.0,0,2,0.0,0,0.15,0,0,77.3,57.4,0,11,0.0,0,32,51.7,2,90.6,29,47.9,5,17.2,0,14,2,1.0,7.0,0.48
Dalton Schultz,47304,TE,DAL,1,10,0,9,0,,0,,,0,0,,0,-0.23,0,0,,41.3,0,0,0.0,0,6,33.3,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,8.5,2,100.0,,0,0,0.0,0,0.62,3,0,81.1,85.1,0,13,0.0,0,20,70.6,4,85.0,17,150.0,4,23.5,1,42,15,3.8,10.5,2.47
Travis Kelce,7844,TE,KC,1,10,0,16,0,0.0,0,100.0,,0,0,0.0,0,0.17,0,0,78.7,49.2,0,2,14.3,1,7,57.1,1,85.7,6,79.2,1,16.7,0,2,2,2.0,2.0,0.33,9.7,0,66.7,,0,0,0.0,0,0.51,2,0,77.3,68.2,0,10,0.0,0,16,60.0,2,93.8,15,79.9,3,20.0,0,16,6,3.0,8.0,1.07
Chris Godwin,11839,WR,TB,1,9,0,30,0,-4.0,0,100.0,,0,0,0.0,0,-0.37,0,0,78.7,57.4,0,7,0.0,0,3,50.0,1,66.7,2,95.8,1,50.0,0,7,11,11.0,7.0,3.5,4.0,2,100.0,100.0,1,1,0.0,0,0.47,3,0,81.1,74.3,0,21,0.0,0,33,50.0,5,84.8,28,118.8,5,17.9,0,66,46,9.2,13.2,2.36
Mike Williams,11762,WR,LAC,1,9,0,27,0,-2.0,0,100.0,,0,0,0.0,0,0.73,0,0,78.7,53.7,0,5,0.0,0,4,100.0,1,100.0,4,87.5,1,25.0,0,5,7,7.0,5.0,1.25,-2.0,0,100.0,,0,0,0.0,0,0.98,0,0,78.7,91.4,0,5,0.0,0,3,100.0,1,100.0,3,87.5,1,33.3,0,5,7,7.0,5.0,1.67
DJ Moore,48267,WR,CAR,1,9,0,5,0,-4.0,0,100.0,,0,0,0.0,0,0.03,0,0,78.7,51.7,0,-1,0.0,0,6,50.0,1,100.0,6,79.2,1,16.7,0,-1,3,3.0,-1.0,-0.17,11.0,0,66.7,100.0,1,1,0.0,0,0.81,2,0,73.4,69.0,0,24,0.0,0,10,62.5,2,80.0,8,140.3,3,37.5,1,31,2,1.0,15.5,3.88
A.J. Brown,48327,WR,PHI,1,9,0,24,0,,0,,,0,0,,0,0.32,0,0,,50.4,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,18.0,0,0.0,,0,0,,0,-0.61,0,0,75.6,52.8,0,0,0.0,0,12,16.7,0,100.0,12,39.6,1,8.3,0,0,0,,,0.0
Mark Andrews,47436,TE,BLT,1,9,0,3,0,,0,,,0,0,,0,-1.26,0,0,,53.3,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,7.0,0,100.0,,0,0,0.0,0,0.4,3,0,79.4,78.4,0,19,0.0,0,19,52.9,6,89.5,17,115.3,6,35.3,0,70,28,4.7,11.7,4.12
