player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Travis Kelce,7844,TE,KC,1,17,0,16,0,-2.5,0,100.0,,0,0,0.0,0,-0.13,0,0,84.5,48.7,0,11,0.0,0,6,66.7,2,100.0,6,85.4,2,33.3,0,9,14,7.0,4.5,1.5,6.0,0,80.0,,0,0,0.0,0,0.58,2,0,84.1,86.8,0,15,0.0,0,12,66.7,4,100.0,12,99.2,5,41.7,0,39,23,5.8,9.8,3.25
Christian Kirk,47546,WR,JAX,1,13,0,15,0,-1.0,0,100.0,,0,0,0.0,0,0.03,0,0,78.7,50.7,0,7,0.0,0,7,57.1,1,100.0,7,95.8,1,14.3,0,7,8,8.0,7.0,1.0,7.5,0,54.5,0.0,0,1,0.0,0,-0.08,1,0,80.0,55.8,0,15,0.0,0,28,48.1,6,96.4,27,63.4,11,40.7,0,42,16,2.7,7.0,1.56
CeeDee Lamb,61570,WR,DAL,1,13,0,9,0,-2.3,0,100.0,,0,0,0.0,0,0.52,2,0,88.7,94.8,0,10,0.0,0,4,75.0,3,100.0,4,101.4,3,75.0,0,25,32,10.7,8.3,6.25,4.9,0,71.4,0.0,0,2,0.0,0,-0.47,2,0,81.7,63.8,1,10,0.0,0,27,30.8,5,96.3,26,43.5,7,26.9,0,36,33,6.6,7.2,1.38
Richie James,28991,WR,NYG,1,10,0,21,0,-1.5,0,100.0,,0,0,0.0,0,0.56,1,0,84.5,92.8,0,9,0.0,0,2,100.0,2,100.0,2,91.7,2,100.0,0,12,15,7.5,6.0,6.0,6.3,0,75.0,0.0,0,1,0.0,0,-0.72,4,0,80.0,72.0,0,12,0.0,0,26,30.8,6,100.0,26,88.0,8,30.8,0,45,26,4.3,7.5,1.73
DeVonta Smith,61100,WR,PHI,1,10,0,24,0,-2.3,1,100.0,,0,0,0.0,0,0.46,2,0,90.6,91.5,0,9,0.0,0,7,66.7,4,85.7,6,118.8,4,66.7,1,12,21,5.3,3.0,2.0,3.0,0,0.0,,0,0,,0,0.55,0,0,58.5,62.6,0,0,0.0,0,5,60.0,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0
Dalton Schultz,47304,TE,DAL,1,10,0,9,0,,0,,,0,0,,0,0.52,0,0,,36.6,0,0,0.0,0,4,75.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,9.5,0,50.0,0.0,0,1,0.0,0,-0.36,1,0,35.3,48.7,0,9,0.0,0,17,29.4,3,100.0,17,58.3,6,35.3,0,21,3,1.0,7.0,1.24
Stefon Diggs,9579,WR,BUF,1,8,0,4,0,,0,,,0,0,,0,0.44,0,0,,48.8,0,0,0.0,0,3,66.7,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,32.3,0,0.0,,0,0,,0,-0.06,0,0,76.5,57.8,0,0,0.0,0,18,47.1,0,94.4,17,39.6,3,17.6,0,0,0,,,0.0
Ja'Marr Chase,84270,WR,CIN,1,8,0,7,0,-3.5,2,100.0,,0,0,0.0,0,0.49,1,0,84.5,97.5,0,11,0.0,0,3,100.0,2,100.0,3,106.3,2,66.7,0,19,26,13.0,9.5,6.33,7.6,2,80.0,0.0,0,1,0.0,0,0.72,2,0,78.0,73.7,0,28,0.0,0,13,84.6,4,100.0,13,150.4,5,38.5,1,53,34,8.5,13.3,4.08
Christian McCaffrey,11763,HB,SF,1,8,0,28,0,-4.0,0,100.0,,0,0,0.0,0,-0.73,0,0,84.5,60.0,0,0,0.0,0,5,20.0,2,100.0,5,79.2,2,40.0,0,-1,7,3.5,-0.5,-0.2,2.0,0,100.0,100.0,1,1,0.0,0,0.02,1,0,79.4,71.1,0,7,0.0,0,8,37.5,2,100.0,8,79.2,2,25.0,0,6,2,1.0,3.0,0.75
Dawson Knox,35883,TE,BUF,1,7,0,4,0,,0,,,0,0,,0,0.44,0,0,,46.1,0,0,0.0,0,3,66.7,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,8.3,0,50.0,0.0,0,1,0.0,0,-0.28,2,0,78.0,71.0,0,13,0.0,0,16,43.8,2,100.0,16,63.5,4,25.0,0,19,4,2.0,9.5,1.19
Zay Jones,11792,WR,JAX,1,7,0,15,0,-2.0,0,100.0,,0,0,0.0,0,-0.09,0,0,78.7,48.2,0,5,0.0,0,9,44.4,1,100.0,9,87.5,1,11.1,0,5,7,7.0,5.0,0.56,10.0,0,100.0,,0,0,0.0,0,0.25,1,0,79.4,72.3,0,37,0.0,0,19,61.1,2,94.7,18,118.8,2,11.1,0,42,22,11.0,21.0,2.33
Hayden Hurst,47294,TE,CIN,1,6,0,7,0,,0,,,0,0,,0,0.29,0,0,,46.5,0,0,0.0,0,2,100.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,7.8,0,75.0,,0,0,0.0,0,0.18,2,0,78.0,71.0,0,15,0.0,0,11,60.0,3,90.9,10,133.3,4,40.0,1,28,4,1.3,9.3,2.8
Kadarius Toney,61245,WR,KC,1,6,0,16,0,-2.3,1,100.0,,0,0,0.0,0,0.14,1,0,88.7,89.9,0,8,0.0,0,3,100.0,3,100.0,3,93.1,3,100.0,0,19,26,8.7,6.3,6.33,3.0,0,66.7,,0,0,0.0,0,0.49,1,0,74.6,82.6,0,9,0.0,0,4,75.0,2,100.0,4,81.3,3,75.0,0,17,9,4.5,8.5,4.25
Evan Engram,11778,TE,JAX,1,6,0,15,0,-4.3,1,66.7,,0,0,33.3,1,-0.15,0,0,25.8,29.7,0,4,0.0,0,8,37.5,2,100.0,8,70.1,3,37.5,0,0,9,4.5,0.0,0.0,-2.5,1,75.0,,0,0,25.0,1,0.05,1,0,36.0,57.5,0,5,0.0,0,20,50.0,3,100.0,20,77.1,4,20.0,0,5,11,3.7,1.7,0.25
Devin Singletary,40485,HB,BUF,1,6,0,4,0,-5.0,1,100.0,,0,0,0.0,0,0.21,0,0,84.5,98.1,0,9,0.0,0,2,50.0,2,100.0,2,93.8,2,100.0,0,13,23,11.5,6.5,6.5,,0,,,0,0,,0,-0.34,0,0,78.7,87.6,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
George Kittle,11901,TE,SF,1,5,0,28,0,,0,,,0,0,,0,-0.58,0,0,,43.6,0,0,0.0,0,6,33.3,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,5.0,0,100.0,,0,0,0.0,0,-0.1,1,0,73.4,72.9,0,16,10.0,1,10,55.6,1,80.0,8,118.8,1,12.5,0,16,11,11.0,16.0,2.0
Darius Slayton,25578,WR,NYG,1,5,0,21,0,,0,,,0,0,,0,0.56,0,0,,49.3,0,0,0.0,0,2,100.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,13.0,0,0.0,0.0,0,1,,0,0.35,0,0,64.7,48.8,0,0,0.0,0,9,55.6,0,100.0,9,39.6,1,11.1,0,0,0,,,0.0
A.J. Brown,48327,WR,PHI,1,5,0,24,0,,0,,,0,0,,0,0.46,0,0,,46.1,0,0,0.0,0,6,66.7,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,40.0,0,0.0,,0,0,,0,0.33,0,0,73.4,65.7,0,0,0.0,0,6,50.0,0,100.0,6,39.6,1,16.7,0,0,0,,,0.0
Deebo Samuel,48274,WR,SF,1,5,0,28,0,-0.5,0,100.0,,0,0,0.0,0,-0.58,0,0,84.5,90.7,0,12,0.0,0,6,33.3,2,100.0,6,104.2,2,33.3,0,18,19,9.5,9.0,3.0,-5.0,0,100.0,,0,0,0.0,0,-0.06,0,0,74.6,65.5,0,6,0.0,0,13,38.5,1,100.0,13,91.7,1,7.7,0,6,11,11.0,6.0,0.46
