player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Stefon Diggs,9579,WR,BUF,1,16,0,4,0,-1.5,1,100.0,,0,0,0.0,0,-0.28,1,0,84.5,56.9,0,7,0.0,0,5,40.0,2,100.0,5,79.2,2,40.0,0,3,6,3.0,1.5,0.6,4.2,1,60.0,,0,0,0.0,0,-0.16,0,0,47.1,79.9,0,18,0.0,0,17,52.9,3,100.0,17,68.8,5,29.4,0,20,12,4.0,6.7,1.18
CeeDee Lamb,61570,WR,DAL,1,15,0,9,0,,0,,,0,0,,0,0.03,0,0,,48.2,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,12.1,1,75.0,100.0,1,1,0.0,0,-0.49,5,0,80.6,71.2,1,30,0.0,0,27,37.0,6,100.0,27,72.9,8,29.6,0,92,20,3.3,15.3,3.41
Justin Jefferson,61398,WR,MIN,1,15,0,18,0,,0,,,0,0,,0,-0.07,0,0,,47.9,0,0,0.0,0,5,40.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,15.3,0,100.0,100.0,2,2,0.0,0,-0.11,2,0,67.0,92.1,0,32,0.0,0,10,44.4,3,90.0,9,118.8,3,33.3,0,50,4,1.3,16.7,5.56
DeAndre Hopkins,7808,WR,ARZ,1,14,0,1,0,-2.5,1,100.0,,0,0,0.0,0,-0.38,0,0,84.5,83.6,0,8,0.0,0,6,16.7,2,100.0,6,85.4,2,33.3,0,9,14,7.0,4.5,1.5,3.3,1,66.7,,0,0,0.0,0,0.27,1,0,80.0,71.2,0,12,0.0,0,10,50.0,2,100.0,10,85.4,3,30.0,0,20,12,6.0,10.0,2.0
Rondale Moore,62890,WR,ARZ,1,13,0,1,0,-5.5,0,50.0,,0,0,0.0,0,-0.38,0,0,78.7,49.9,0,2,0.0,0,7,16.7,1,85.7,6,56.3,2,33.3,0,2,10,10.0,2.0,0.33,6.0,0,75.0,,0,0,25.0,1,0.09,2,0,65.6,84.2,0,14,0.0,0,18,52.9,3,94.4,17,102.1,4,23.5,0,36,16,5.3,12.0,2.12
Davante Adams,8688,WR,LV,1,13,0,23,0,-5.0,3,100.0,,0,0,0.0,0,-0.27,0,0,84.5,94.8,0,12,0.0,0,8,20.0,1,62.5,5,116.7,1,20.0,0,12,17,17.0,12.0,2.4,5.4,1,100.0,,0,0,0.0,0,0.25,2,0,84.9,93.2,0,12,0.0,0,15,57.1,5,93.3,14,103.3,5,35.7,0,44,17,3.4,8.8,3.14
Amon-Ra St. Brown,84470,WR,DET,1,12,0,11,0,-3.7,0,100.0,,0,0,0.0,0,1.03,3,0,88.7,98.8,0,13,0.0,0,4,100.0,3,100.0,4,108.3,3,75.0,0,30,41,13.7,10.0,7.5,-0.8,0,100.0,,0,0,0.0,0,0.88,3,0,83.2,91.7,0,13,0.0,0,15,69.2,5,86.7,13,104.2,5,38.5,0,45,49,9.8,9.0,3.46
Terry McLaurin,48229,WR,WAS,1,11,0,32,0,-2.0,0,100.0,,0,0,0.0,0,0.04,0,0,78.7,53.8,0,5,0.0,0,4,50.0,1,100.0,4,87.5,1,25.0,0,5,7,7.0,5.0,1.25,8.8,0,100.0,100.0,2,2,0.0,0,-0.41,2,0,82.2,87.2,0,18,0.0,0,9,44.4,4,100.0,9,110.4,4,44.4,0,42,7,1.8,10.5,4.67
Austin Ekeler,12164,HB,LAC,1,11,0,27,0,-4.3,0,66.7,,0,0,0.0,0,-0.56,0,0,84.5,77.8,0,5,0.0,0,4,25.0,2,100.0,4,70.1,3,75.0,0,6,14,7.0,3.0,1.5,-4.0,0,0.0,,0,0,,0,0.54,0,0,62.1,53.8,0,0,0.0,0,5,60.0,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0
Courtland Sutton,48164,WR,DEN,1,10,0,10,0,,0,,,0,0,,0,-0.18,0,0,,50.1,0,0,0.0,0,6,16.7,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,6.19,0,0,57.0,60.3,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
