player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Justin Jefferson,61398,WR,MIN,1,16,0,18,0,-1.3,0,100.0,,0,0,0.0,0,0.12,1,0,90.2,76.5,0,17,0.0,0,8,50.0,4,100.0,8,85.4,4,50.0,0,18,23,5.8,4.5,2.25,10.3,0,75.0,0.0,0,1,0.0,0,-0.42,3,0,80.6,84.7,0,17,0.0,0,7,42.9,3,100.0,7,104.2,4,57.1,0,38,21,7.0,12.7,5.43
T.J. Hockenson,40912,TE,MIN,1,15,0,18,0,-4.0,0,100.0,,0,0,0.0,0,0.12,1,0,78.7,75.9,0,16,0.0,0,8,50.0,1,100.0,8,118.8,1,12.5,0,16,20,20.0,16.0,2.0,11.7,0,66.7,50.0,1,2,0.0,0,0.34,2,0,80.6,79.1,0,15,0.0,0,15,42.9,2,93.3,14,129.2,3,21.4,1,23,4,2.0,11.5,1.64
Keenan Allen,7857,WR,LAC,1,14,0,27,0,,0,,,0,0,,0,0.49,0,0,,54.6,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,7.3,1,71.4,0.0,0,1,0.0,0,-0.11,2,0,82.7,78.3,0,15,0.0,0,17,47.1,5,100.0,17,84.8,7,41.2,0,39,9,1.8,7.8,2.29
DeVonta Smith,61100,WR,PHI,1,12,0,24,0,,0,,,0,0,,0,-0.57,0,0,,53.2,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,9.3,0,66.7,100.0,1,1,0.0,0,0.28,2,0,80.0,90.4,0,16,0.0,0,7,42.9,2,100.0,7,131.9,3,42.9,1,25,3,1.5,12.5,3.57
CeeDee Lamb,61570,WR,DAL,1,11,0,9,0,-3.0,0,100.0,,0,0,0.0,0,0.57,1,0,78.7,91.7,0,4,0.0,0,3,100.0,1,100.0,3,83.3,1,33.3,0,4,7,7.0,4.0,1.33,9.6,0,100.0,100.0,1,1,0.0,0,0.23,5,0,84.1,77.5,0,36,0.0,0,33,71.9,9,97.0,32,155.8,9,28.1,1,113,27,3.0,12.6,3.53
Greg Dortch,42237,WR,ARZ,1,11,0,1,0,-3.3,0,100.0,,0,0,0.0,0,-0.25,0,0,88.7,79.7,0,9,0.0,0,7,33.3,3,85.7,6,94.4,3,50.0,0,20,30,10.0,6.7,3.33,5.2,1,83.3,,0,0,0.0,0,-0.46,1,0,84.1,87.1,0,23,0.0,0,29,28.6,5,96.6,28,102.1,6,21.4,0,51,29,5.8,10.2,1.82
Ja'Marr Chase,84270,WR,CIN,1,11,0,7,0,-3.0,0,100.0,,0,0,0.0,0,-1.03,1,0,78.7,57.1,0,5,0.0,0,2,0.0,1,100.0,2,87.5,1,50.0,0,5,8,8.0,5.0,2.5,-2.0,3,100.0,,0,0,0.0,0,0.76,1,0,58.5,57.9,0,12,0.0,0,7,57.1,1,100.0,7,116.7,1,14.3,0,12,14,14.0,12.0,1.71
Amon-Ra St. Brown,84470,WR,DET,1,11,0,11,0,-2.5,0,50.0,,0,0,0.0,0,0.09,0,0,78.7,57.6,0,13,0.0,0,3,66.7,1,100.0,3,70.8,2,66.7,0,13,15,15.0,13.0,4.33,4.1,0,57.1,0.0,0,1,20.0,1,0.05,1,0,44.2,60.5,0,18,0.0,0,29,39.3,4,96.6,28,74.1,7,25.0,0,41,25,6.3,10.3,1.46
Richie James,28991,WR,NYG,1,10,0,21,0,-2.0,0,100.0,,0,0,0.0,0,-0.07,0,0,84.5,61.9,0,4,0.0,0,3,33.3,2,100.0,3,79.2,2,66.7,0,6,10,5.0,3.0,2.0,7.7,0,80.0,,0,0,20.0,2,-0.16,4,0,31.0,56.9,0,33,2.4,1,42,45.0,8,92.9,39,104.2,10,25.6,0,90,29,3.6,11.3,2.31
Isaiah Hodgins,52130,WR,NYG,1,10,0,21,0,,0,,,0,0,,0,0.01,0,0,,47.9,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,9.0,0,100.0,,0,0,0.0,0,0.1,1,0,79.4,71.4,0,17,0.0,0,6,66.7,2,100.0,6,112.5,2,33.3,0,22,4,2.0,11.0,3.67
