player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Michael Wilson,84423,WR,ARZ,1,16,0,1,8.7,0,66.7,50.0,1,2,0.0,0,-0.05,2,0,68.3,91.5,0,15,0.0,0,4,50.0,2,100.0,4,88.2,3,75.0,0,22,-1,-0.5,11.0,5.5,0,13.1,1,63.6,100.0,3,3,0.0,0,-0.26,5,0,75.6,85.1,1,23,0.0,0,26,34.6,7,100.0,26,76.3,11,42.3,1,76,17,2.4,10.9,2.92
Ryan Flournoy,159617,WR,DAL,1,13,0,9,14.3,0,66.7,,0,0,0.0,0,0.96,1,0,70.5,71.4,0,42,0.0,0,12,54.5,2,91.7,11,149.3,3,27.3,1,43,17,8.5,21.5,3.91,0,13.0,0,66.7,0.0,0,1,0.0,0,-0.29,2,0,72.1,71.1,1,20,0.0,0,15,42.9,4,93.3,14,41.7,6,42.9,0,34,4,1.0,8.5,2.43
A.J. Brown,48327,WR,PHI,1,13,0,24,15.8,1,25.0,0.0,0,1,0.0,0,-0.43,1,0,68.3,72.5,1,16,0.0,0,13,40.0,1,76.9,10,4.2,4,40.0,0,16,13,13.0,16.0,1.6,0,15.8,1,55.6,0.0,0,1,16.7,1,-0.21,4,0,45.8,68.6,1,26,0.0,0,29,39.3,5,96.6,28,47.7,9,32.1,0,84,24,4.8,16.8,3.0
D.K. Metcalf,47864,WR,PIT,1,12,0,25,20.6,0,40.0,50.0,1,2,0.0,0,0.61,2,0,68.3,84.8,0,52,0.0,0,12,50.0,2,100.0,12,87.5,5,41.7,0,80,9,4.5,40.0,6.67,0,10.8,0,66.7,,0,0,0.0,0,0.14,1,0,72.1,69.1,0,41,0.0,0,17,50.0,4,94.1,16,96.5,6,37.5,0,56,26,6.5,14.0,3.5
Michael Pittman Jr.,29049,WR,IND,1,12,0,14,,0,,,0,0,,0,0.54,0,0,64.7,44.8,0,0,0.0,0,7,50.0,0,57.1,4,0.0,0,0.0,0,0,0,,,0.0,0,6.1,0,66.7,0.0,0,1,0.0,0,-0.2,3,0,74.6,68.6,2,9,0.0,0,21,42.1,6,90.5,19,34.7,9,47.4,0,36,11,1.8,6.0,1.89
Zay Flowers,97268,WR,BLT,1,11,0,3,12.3,1,66.7,0.0,0,1,20.0,1,0.19,3,0,41.6,89.5,0,33,0.0,0,13,45.5,4,84.6,11,109.7,6,54.5,0,79,29,7.3,19.8,7.18,0,9.0,0,80.0,,0,0,0.0,0,-0.07,1,0,72.1,63.4,0,35,0.0,0,23,56.5,4,100.0,23,104.2,5,21.7,0,45,16,4.0,11.3,1.96
Tee Higgins,61211,WR,CIN,1,11,0,7,13.0,0,25.0,33.3,1,3,0.0,0,0.61,1,0,64.7,61.3,0,10,0.0,0,6,50.0,1,100.0,6,39.6,4,66.7,0,10,0,0.0,10.0,1.67,0,18.0,0,80.0,100.0,2,2,20.0,1,0.29,3,0,41.6,81.8,0,25,0.0,0,20,55.0,4,100.0,20,158.3,5,25.0,2,70,6,1.5,17.5,3.5
Harold Fannin Jr.,163104,TE,CLV,1,10,0,8,18.0,0,100.0,100.0,1,1,0.0,0,0.56,2,0,68.3,92.4,0,35,9.1,1,11,45.5,2,90.9,10,158.3,2,20.0,1,42,13,6.5,21.0,4.2,0,5.6,0,75.0,0.0,0,2,0.0,0,-0.1,3,0,75.6,81.6,0,17,6.7,2,30,48.3,6,90.0,27,102.1,8,29.6,0,72,43,7.2,12.0,2.67
Courtland Sutton,48164,WR,DEN,1,10,0,10,12.5,0,50.0,0.0,0,1,0.0,0,0.16,1,0,64.7,76.7,0,11,0.0,0,2,50.0,1,100.0,2,66.7,2,100.0,0,11,0,0.0,11.0,5.5,0,10.7,1,71.4,66.7,2,3,0.0,0,0.26,3,0,73.4,69.3,0,14,0.0,0,27,55.6,5,100.0,27,92.0,7,25.9,0,51,8,1.6,10.2,1.89
Jaxon Smith-Njigba,129758,WR,SEA,1,10,0,29,9.8,1,75.0,0.0,0,1,0.0,0,0.58,2,1,70.5,69.5,0,28,0.0,0,9,66.7,3,100.0,9,153.1,4,44.4,1,47,21,7.0,15.7,5.22,0,13.5,0,66.7,100.0,1,1,0.0,0,0.38,2,0,72.1,72.1,0,30,0.0,0,19,52.6,4,100.0,19,128.5,6,31.6,1,45,15,3.8,11.3,2.37
