player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Calvin Ridley,48262,WR,ATL,15,137,0,2,0,-0.5,0,100.0,,0,0,0.0,0,0.25,0,0,84.5,45.6,0,2,0.0,0,26,50.0,2,92.3,24,79.2,2,8.3,0,2,3,1.5,1.0,0.08,13.6,0,78.6,0.0,0,1,0.0,0,0.14,9,0,71.4,77.9,0,39,0.0,0,68,38.5,11,95.6,65,158.3,14,21.5,2,200,39,3.5,18.2,3.08
Tyler Lockett,9502,WR,SEA,17,136,0,29,0,-1.7,0,100.0,,0,0,0.0,0,-0.21,2,1,91.4,47.8,0,17,0.0,0,50,36.7,7,98.0,49,94.0,7,14.3,0,46,58,8.3,6.6,0.94,8.7,3,72.2,33.3,2,6,8.8,5,0.11,26,1,69.2,72.4,1,43,0.0,0,421,46.2,52,94.1,396,97.9,72,18.2,2,556,207,4.0,10.7,1.4
Terry McLaurin,48229,WR,WAS,16,135,0,32,0,-2.1,2,100.0,,0,0,0.0,0,-0.07,2,0,92.5,61.0,0,20,0.0,0,66,40.6,15,97.0,64,86.7,15,23.4,0,72,103,6.9,4.8,1.13,10.3,7,72.7,53.8,7,13,3.0,1,0.07,17,1,90.4,79.6,0,68,0.0,0,212,46.5,32,95.3,202,127.4,44,21.8,3,443,173,5.4,13.8,2.19
Robert Woods,7822,WR,LA,18,135,0,26,0,-2.8,4,92.0,0.0,0,1,0.0,0,-0.17,6,1,93.5,78.4,0,35,0.0,0,81,39.7,23,96.3,78,90.3,25,32.1,0,142,209,9.1,6.2,1.82,6.6,3,75.8,60.0,6,10,5.7,3,-0.04,27,1,90.8,73.8,1,56,0.0,0,331,45.7,50,97.3,322,111.0,66,20.5,4,506,262,5.2,10.1,1.57
D.K. Metcalf,47864,WR,SEA,17,135,0,29,0,-1.6,6,90.9,0.0,0,1,0.0,0,-0.24,1,0,91.8,87.8,1,32,0.0,0,46,40.0,10,97.8,45,55.7,11,24.4,0,71,85,8.5,7.1,1.58,14.9,0,58.8,60.0,3,5,16.7,2,-0.03,8,0,38.6,81.7,1,54,2.6,3,117,46.4,10,93.2,109,114.2,17,15.6,3,196,43,4.3,19.6,1.8
Robbie Chosen,11254,WR,CAR,16,134,0,5,0,-2.5,0,100.0,,0,0,0.0,0,-0.28,2,0,92.0,69.6,0,24,0.0,0,55,27.8,11,98.2,54,85.6,11,20.4,0,50,78,7.1,4.5,0.93,7.4,1,79.6,66.7,4,6,4.4,2,-0.07,25,0,80.4,77.0,1,26,0.0,0,190,47.2,43,93.7,178,97.9,54,30.3,1,425,228,5.3,9.9,2.39
Mike Evans,8642,WR,TB,20,130,0,30,0,0.0,0,100.0,,0,0,0.0,0,-0.04,2,0,84.5,44.7,0,11,0.0,0,81,45.0,2,98.8,80,131.3,2,2.5,1,12,12,6.0,6.0,0.15,13.1,0,67.5,50.0,1,2,3.6,1,0.22,25,0,47.8,71.0,4,50,0.0,0,280,48.9,27,94.3,264,104.4,40,15.2,5,442,99,3.7,16.4,1.67
Amari Cooper,9437,WR,DAL,16,128,0,9,0,-2.7,0,100.0,,0,0,0.0,0,-0.08,0,0,90.2,40.2,0,7,0.0,0,61,40.4,3,93.4,57,83.3,3,5.3,0,12,20,6.7,4.0,0.21,9.4,0,67.6,60.0,3,5,4.2,1,0.17,13,0,90.1,74.8,1,35,0.0,0,172,50.0,23,96.5,166,79.9,34,20.5,0,275,71,3.1,12.0,1.66
Cooper Kupp,11824,WR,LA,16,126,0,26,0,-2.5,6,90.9,,0,0,0.0,0,-0.08,2,0,91.8,67.7,0,15,5.8,4,69,44.8,10,91.3,63,86.4,11,17.5,0,52,83,8.3,5.2,0.83,7.7,8,75.6,66.7,6,9,1.6,1,-0.08,28,0,90.9,80.6,2,55,0.3,1,350,49.9,62,96.0,336,93.0,82,24.4,1,669,323,5.2,10.8,1.99
Justin Jefferson,61398,WR,MIN,16,121,0,18,0,-1.3,3,100.0,,0,0,0.0,0,0.16,1,0,91.4,69.7,0,11,0.0,0,40,42.1,7,95.0,38,91.1,7,18.4,0,41,50,7.1,5.9,1.08,13.8,4,65.8,66.7,6,9,7.4,2,0.16,19,1,85.7,90.4,2,71,0.0,0,171,47.8,25,94.2,161,104.6,38,23.6,2,481,155,6.2,19.2,2.99
Cole Beasley,7330,WR,BUF,18,119,0,4,0,-0.7,0,58.3,0.0,0,1,12.5,1,0.2,1,0,39.4,51.1,0,8,0.0,0,54,52.9,7,94.4,51,63.2,12,23.5,0,36,52,7.4,5.1,0.71,8.0,7,82.6,72.7,8,11,1.1,1,0.25,56,0,91.7,88.1,1,35,0.0,0,547,56.4,90,93.4,511,112.6,109,21.3,3,1061,367,4.1,11.8,2.08
Brandin Cooks,8655,WR,HST,15,115,0,13,0,-2.1,2,100.0,,0,0,0.0,0,0.04,1,0,92.1,90.6,0,57,0.0,0,44,38.1,11,95.5,42,134.5,11,26.2,1,99,122,11.1,9.0,2.36,9.9,2,69.2,42.9,3,7,3.6,1,0.04,13,0,89.1,78.7,1,57,0.0,0,173,46.1,27,95.4,165,97.0,39,23.6,1,368,162,6.0,13.6,2.23
Marvin Jones Jr.,7158,WR,DET,16,114,0,11,0,-2.2,0,100.0,,0,0,0.0,0,-0.07,2,0,90.6,46.8,0,6,0.0,0,65,41.7,5,92.3,60,83.3,5,8.3,0,20,31,6.2,4.0,0.33,11.8,2,58.6,62.5,5,8,5.6,1,-0.11,13,0,79.2,73.1,1,23,0.5,1,209,42.9,17,93.8,196,79.1,29,14.8,1,216,53,3.1,12.7,1.1
Logan Thomas,8755,TE,WAS,17,114,0,32,0,-1.7,1,100.0,,0,0,0.0,0,-0.02,2,0,91.1,51.2,0,18,5.8,4,69,41.8,6,91.3,63,103.5,6,9.5,0,53,63,10.5,8.8,0.84,8.2,3,67.1,41.2,7,17,10.2,6,-0.03,26,0,65.4,64.3,3,30,3.8,18,476,45.6,53,91.8,437,81.5,79,18.1,3,505,212,4.0,9.5,1.16
Jarvis Landry,8698,WR,CLV,17,114,0,8,0,-2.4,2,100.0,,0,0,0.0,0,0.16,1,0,91.4,72.2,0,13,0.0,0,37,36.1,8,94.6,35,83.9,8,22.9,0,33,52,6.5,4.1,0.94,7.6,4,75.0,50.0,5,10,8.2,4,0.2,28,1,65.2,80.2,2,40,0.7,2,290,50.0,45,92.1,267,100.2,60,22.5,2,553,243,5.4,12.3,2.07
Chris Godwin,11839,WR,TB,16,114,0,30,0,-2.2,3,100.0,,0,0,0.0,0,0.03,5,0,92.8,83.3,0,31,1.4,1,74,45.9,17,98.6,73,100.7,17,23.3,0,139,176,10.4,8.2,1.9,11.2,1,76.8,78.6,11,14,5.4,3,0.27,36,1,52.2,73.7,0,52,0.0,0,395,50.5,53,94.7,374,131.9,69,18.4,5,690,201,3.8,13.0,1.84
DJ Moore,48267,WR,CAR,15,113,0,5,0,-2.4,3,80.0,,0,0,0.0,0,-0.2,2,0,90.2,54.9,0,24,0.0,0,52,31.4,4,98.1,51,134.6,5,9.8,2,34,46,11.5,8.5,0.67,12.8,2,57.9,0.0,0,3,8.3,1,-0.03,6,0,67.3,78.4,1,27,0.0,0,129,45.6,11,96.1,124,70.9,19,15.3,1,114,36,3.3,10.4,0.92
Alvin Kamara,11822,HB,NO,17,111,0,20,0,-4.5,12,81.3,0.0,0,1,10.3,3,-0.2,7,0,48.0,95.2,1,34,7.4,4,54,36.5,26,88.9,48,97.1,32,66.7,2,174,294,11.3,6.7,3.63,1.9,0,66.7,0.0,0,1,0.0,0,-0.32,4,0,67.9,82.9,0,29,1.8,1,57,32.7,10,94.7,54,100.7,15,27.8,1,75,66,6.6,7.5,1.39
Jerry Jeudy,61103,WR,DEN,16,110,0,10,0,1.0,1,80.0,,0,0,0.0,0,-0.43,1,1,90.2,49.1,0,25,0.0,0,24,29.2,4,100.0,24,105.0,5,20.8,0,46,38,9.5,11.5,1.92,13.1,4,45.9,33.3,2,6,22.7,5,-0.34,11,1,28.6,65.6,3,25,0.0,0,182,36.7,17,92.9,169,29.6,37,21.9,0,204,70,4.1,12.0,1.21
Chase Claypool,42312,WR,PIT,17,110,0,25,0,-2.2,1,66.7,0.0,0,1,20.0,1,0.06,3,1,28.1,53.3,0,37,0.0,0,51,43.1,4,100.0,51,138.2,6,11.8,1,59,71,17.8,14.8,1.16,14.1,2,62.5,25.0,1,4,9.1,1,0.17,6,0,73.7,76.9,0,35,0.0,0,119,47.3,10,92.4,110,120.8,16,14.5,3,104,55,5.5,10.4,0.95
Marquise Brown,61568,WR,BLT,18,110,0,3,0,-3.3,1,100.0,,0,0,0.0,0,-0.17,0,0,90.2,57.2,0,5,0.0,0,27,33.3,4,100.0,27,79.2,4,14.8,0,4,17,4.3,1.0,0.15,14.1,3,51.6,40.0,2,5,11.1,2,-0.06,9,0,51.0,75.1,2,47,0.0,0,120,38.5,16,97.5,117,69.8,31,26.5,2,224,88,5.5,14.0,1.91
CeeDee Lamb,61570,WR,DAL,16,109,0,9,0,-2.5,2,100.0,,0,0,0.0,0,-0.24,4,0,92.7,66.2,0,14,1.9,1,54,35.3,16,92.6,50,81.8,16,32.0,0,58,98,6.1,3.6,1.16,10.6,6,68.3,31.3,5,16,10.4,8,-0.01,43,1,33.2,73.3,2,52,0.6,3,504,47.1,69,95.8,483,103.4,101,20.9,5,877,293,4.2,12.7,1.82
A.J. Brown,48327,WR,TEN,15,109,0,31,0,0.2,0,83.3,0.0,0,1,0.0,0,-0.24,0,1,90.6,40.9,0,19,0.0,0,27,28.0,5,92.6,25,92.4,6,24.0,0,37,36,7.2,7.4,1.48,9.6,5,75.0,71.4,5,7,0.0,0,0.03,16,0,40.0,88.8,2,40,0.0,0,75,55.1,21,92.0,69,112.2,28,40.6,3,280,109,5.2,13.3,4.06
J.D. McKissic,11047,HB,WAS,17,109,0,32,0,-2.3,1,75.0,,0,0,0.0,0,-0.04,1,0,91.6,81.1,0,11,27.7,13,47,43.5,9,72.3,34,81.9,12,35.3,0,50,72,8.0,5.6,1.47,2.2,0,71.4,25.0,1,4,11.8,2,-0.16,3,1,90.1,70.4,1,12,0.0,0,69,39.4,15,95.7,66,58.4,21,31.8,0,84,61,4.1,5.6,1.27
Russell Gage,44771,WR,ATL,16,108,0,2,0,-1.0,4,88.9,0.0,0,1,0.0,0,0.19,2,0,91.4,68.3,0,19,0.0,0,30,46.2,8,86.7,26,88.9,9,34.6,0,48,56,7.0,6.0,1.85,8.7,6,67.6,46.7,7,15,11.1,6,0.15,38,0,46.5,74.6,1,35,0.5,2,372,50.1,48,93.8,349,93.8,71,20.3,2,543,201,4.2,11.3,1.56
Tyler Boyd,10689,WR,CIN,15,108,0,7,0,-2.3,1,100.0,,0,0,0.0,0,0.13,3,0,91.8,76.2,0,72,2.4,1,41,40.0,10,92.7,38,145.0,10,26.3,1,108,131,13.1,10.8,2.84,8.5,6,74.2,41.7,5,12,1.4,1,-0.04,37,1,91.8,84.8,4,72,0.0,0,452,43.9,69,95.8,433,93.4,93,21.5,4,739,332,4.8,10.7,1.71
Adam Thielen,8288,WR,MIN,15,106,0,18,0,-2.3,0,66.7,,0,0,33.3,1,0.18,1,0,25.7,43.4,0,14,0.0,0,36,41.2,2,94.4,34,88.2,3,8.8,0,22,25,12.5,11.0,0.65,11.4,1,76.5,66.7,6,9,7.1,2,0.24,16,0,65.7,81.7,1,51,0.0,0,145,55.6,26,93.1,135,133.1,34,25.2,5,326,89,3.4,12.5,2.41
Tee Higgins,61211,WR,CIN,16,105,0,7,0,-1.0,0,100.0,,0,0,0.0,0,0.26,0,0,27.0,34.6,0,11,2.1,1,48,48.9,3,91.7,44,79.2,3,6.8,0,9,12,4.0,3.0,0.2,12.2,2,60.0,41.7,5,12,6.3,1,0.01,10,1,70.9,74.9,0,54,0.7,1,145,48.2,15,93.8,136,103.4,25,18.4,1,228,76,5.1,15.2,1.68
Mark Andrews,47436,TE,BLT,16,105,0,3,0,-2.0,0,50.0,0.0,0,1,0.0,0,-0.1,0,0,78.7,41.8,0,3,4.3,1,23,36.4,1,91.3,21,56.3,2,9.5,0,3,3,3.0,3.0,0.14,11.1,3,63.5,58.8,10,17,14.9,7,0.03,26,2,35.3,77.8,1,30,0.0,0,274,47.7,40,97.1,266,96.3,63,23.7,3,485,107,2.7,12.1,1.82
Evan Engram,11778,TE,NYG,16,102,0,21,0,-1.6,1,100.0,,0,0,0.0,0,-0.3,1,0,91.1,70.1,0,10,19.4,7,36,28.6,7,80.6,29,92.3,7,24.1,0,43,54,7.7,6.1,1.48,7.8,4,56.8,22.2,2,9,13.8,4,-0.25,10,0,29.8,60.3,2,24,0.8,2,263,36.8,25,95.4,251,60.4,44,17.5,1,236,97,3.9,9.4,0.94
A.J. Green,6156,WR,CIN,16,101,0,7,0,,0,,,0,0,,0,0.21,0,0,,38.5,0,0,0.0,0,35,47.1,0,97.1,34,0.0,0,0.0,0,0,0,,,0.0,14.0,0,40.0,50.0,3,6,0.0,0,0.0,4,0,83.8,64.6,0,16,0.0,0,113,45.5,6,99.1,112,51.8,15,13.4,0,59,10,1.7,9.8,0.53
DeVante Parker,9447,WR,MIA,14,100,0,17,0,-2.0,0,0.0,,0,0,,0,0.11,0,0,,39.5,0,0,2.6,1,38,50.0,0,97.4,37,39.6,1,2.7,0,0,0,,,0.0,9.8,1,76.2,66.7,4,6,11.1,2,0.15,8,1,49.1,76.7,0,20,0.9,1,111,52.4,16,91.9,102,97.9,21,20.6,0,163,31,1.9,10.2,1.6
Michael Gallup,26075,WR,DAL,16,98,0,9,0,-1.9,1,87.5,,0,0,12.5,1,-0.13,1,0,39.4,51.1,0,55,0.0,0,64,36.7,7,93.8,60,103.6,8,13.3,0,71,88,12.6,10.1,1.18,25.3,0,0.0,0.0,0,1,100.0,1,-0.1,0,0,34.4,63.4,0,0,0.0,0,41,32.5,0,97.6,40,39.6,3,7.5,0,0,0,,,0.0
T.Y. Hilton,7092,WR,IND,16,97,0,14,0,-1.5,0,66.7,,0,0,33.3,2,0.02,0,0,24.5,30.4,0,7,0.0,0,50,46.9,4,98.0,49,70.1,6,12.2,0,12,18,4.5,3.0,0.24,16.3,0,52.4,33.3,2,6,15.4,2,-0.08,7,0,59.3,71.6,2,41,0.0,0,92,43.4,11,90.2,83,54.8,21,25.3,1,165,40,3.6,15.0,1.99
Eric Ebron,8645,TE,PIT,16,96,0,25,0,0.0,0,100.0,,0,0,0.0,0,-0.06,1,0,78.7,38.4,0,5,5.9,3,51,39.2,1,94.1,48,127.1,1,2.1,1,5,5,5.0,5.0,0.1,7.7,1,70.4,50.0,2,4,9.5,2,0.2,11,0,36.5,60.2,0,27,0.0,0,195,53.0,19,92.8,181,130.3,27,14.9,3,211,73,3.8,11.1,1.17
T.J. Hockenson,40912,TE,DET,16,96,0,11,0,-1.9,2,100.0,,0,0,0.0,0,-0.04,3,0,92.0,92.1,0,17,7.1,3,42,41.0,10,85.7,36,97.5,10,27.8,0,74,93,9.3,7.4,2.06,7.8,0,74.3,50.0,2,4,10.3,3,0.22,14,0,69.9,74.7,1,24,3.3,7,214,49.3,26,90.7,194,101.5,35,18.0,2,255,78,3.0,9.8,1.31
Darius Slayton,25578,WR,NYG,16,94,0,21,0,0.0,0,100.0,,0,0,0.0,0,-0.2,0,0,78.7,43.5,0,7,0.0,0,35,29.4,1,97.1,34,95.8,1,2.9,0,7,7,7.0,7.0,0.21,16.2,1,50.0,100.0,2,2,33.3,3,0.27,6,0,29.6,61.3,0,39,0.0,0,114,50.0,6,89.5,102,84.4,12,11.8,0,117,28,4.7,19.5,1.15
Darnell Mooney,48236,WR,CHI,16,94,0,6,0,-3.1,3,88.9,,0,0,11.1,1,-0.45,3,0,45.7,75.1,0,13,0.0,0,35,29.4,8,97.1,34,128.2,9,26.5,1,53,78,9.8,6.6,1.56,8.8,11,72.0,33.3,1,3,5.3,1,-0.15,10,0,86.5,62.1,2,19,0.0,0,111,47.2,18,97.3,108,90.5,25,23.1,3,133,88,4.9,7.4,1.23
Curtis Samuel,11795,WR,CAR,15,93,0,5,0,-4.1,1,81.3,,0,0,18.8,3,-0.18,2,0,26.5,57.7,0,14,2.1,1,47,34.0,13,97.9,46,103.1,16,34.8,1,60,113,8.7,4.6,1.3,6.7,7,81.8,71.4,5,7,6.9,4,0.16,25,1,65.4,76.0,1,44,0.3,1,332,48.3,54,95.2,316,102.1,66,20.9,1,582,263,4.9,10.8,1.84
Brandon Aiyuk,84109,WR,SF,12,93,0,28,0,-3.1,2,100.0,,0,0,0.0,0,0.37,5,0,91.8,93.7,0,20,2.4,1,42,53.7,10,95.2,40,131.3,10,25.0,1,75,106,10.6,7.5,1.88,8.5,1,75.0,33.3,2,6,8.7,2,0.34,16,0,63.3,75.1,1,35,0.0,0,110,55.3,21,93.6,103,128.6,28,27.2,3,290,115,5.5,13.8,2.82
Emmanuel Sanders,5606,WR,NO,16,93,0,20,0,-2.8,0,100.0,,0,0,0.0,0,-0.36,0,0,90.2,43.7,0,7,0.0,0,43,31.0,4,97.7,42,85.4,4,9.5,0,18,29,7.3,4.5,0.43,9.4,2,68.8,75.0,3,4,8.3,2,0.18,13,0,85.7,72.7,1,25,0.0,0,145,52.5,22,97.2,141,93.6,32,22.7,2,203,43,2.0,9.2,1.44
Corey Davis,11760,WR,TEN,15,92,0,31,0,-0.5,0,100.0,,0,0,0.0,0,-0.42,0,1,84.5,28.5,0,5,0.0,0,23,30.4,2,100.0,23,79.2,2,8.7,0,6,7,3.5,3.0,0.26,15.4,1,57.9,60.0,3,5,8.3,1,0.38,7,1,90.2,81.4,0,75,0.0,0,92,59.6,11,96.7,89,131.9,19,21.3,2,212,69,6.3,19.3,2.38
DJ Chark Jr.,47702,WR,JAX,13,92,0,15,0,-1.0,0,100.0,,0,0,0.0,0,-0.04,2,0,88.7,59.0,0,17,0.0,0,39,46.2,3,100.0,39,101.4,3,7.7,0,25,28,9.3,8.3,0.64,16.9,0,52.6,40.0,2,5,16.7,2,-0.09,6,0,55.0,73.4,0,27,0.0,0,120,43.1,10,96.7,116,74.5,19,16.4,0,130,11,1.1,13.0,1.12
Rob Gronkowski,5567,TE,TB,20,89,0,30,0,-3.6,2,85.7,,0,0,0.0,0,0.03,4,0,90.9,69.2,0,29,16.9,13,77,48.0,6,81.8,63,110.7,7,11.1,0,74,98,16.3,12.3,1.17,13.2,0,33.3,50.0,2,4,0.0,0,0.21,4,0,76.2,70.1,0,25,3.8,3,78,50.7,5,92.3,72,85.8,15,20.8,2,59,18,3.6,11.8,0.82
Noah Fant,42388,TE,DEN,15,89,0,10,0,-6.0,1,83.3,,0,0,0.0,0,-0.76,0,0,90.6,71.4,0,9,5.3,1,19,15.8,5,94.7,18,82.6,6,33.3,0,23,53,10.6,4.6,1.28,13.3,0,55.6,50.0,1,2,0.0,0,-0.43,2,0,67.9,69.4,1,20,0.0,0,72,39.4,5,91.7,66,66.7,9,13.6,1,45,9,1.8,9.0,0.68
Sterling Shepard,10674,WR,NYG,12,88,0,21,0,-3.0,0,100.0,,0,0,0.0,0,-0.13,1,0,90.9,74.9,0,15,0.0,0,21,33.3,6,100.0,21,82.6,6,28.6,0,23,41,6.8,3.8,1.1,4.7,0,80.0,0.0,0,1,4.8,1,0.02,11,0,90.0,76.5,0,21,0.0,0,127,47.4,20,91.3,116,104.7,25,21.6,1,148,94,4.7,7.4,1.28
Hunter Henry,10669,TE,LAC,14,87,0,27,0,-4.0,0,100.0,,0,0,0.0,0,0.12,2,0,90.6,63.1,0,29,12.3,8,65,50.8,4,81.5,53,112.5,4,7.5,0,44,60,15.0,11.0,0.83,10.4,6,60.5,50.0,6,12,0.0,0,0.17,18,0,90.5,66.5,1,33,3.2,9,283,45.9,26,92.6,262,86.8,43,16.4,2,294,89,3.4,11.3,1.12
Hayden Hurst,47294,TE,ATL,16,85,0,2,0,-2.6,0,100.0,,0,0,0.0,0,0.25,2,0,91.4,70.6,0,12,3.4,1,29,50.0,8,86.2,25,118.8,8,32.0,1,23,44,5.5,2.9,0.92,9.5,0,53.3,66.7,6,9,0.0,0,0.01,10,0,84.5,54.6,2,24,0.7,2,286,43.7,16,91.3,261,43.3,30,11.5,0,177,27,1.7,11.1,0.68
Dalton Schultz,47304,TE,DAL,16,85,0,9,0,-0.3,0,85.7,0.0,0,1,0.0,0,-0.16,2,1,90.9,29.7,0,13,6.9,4,58,40.7,6,86.2,50,93.5,7,14.0,0,45,48,8.0,7.5,0.9,8.6,6,73.3,50.0,3,6,5.7,2,-0.01,21,0,82.4,62.5,1,28,1.6,5,314,48.0,33,93.9,295,100.6,45,15.3,2,344,110,3.3,10.4,1.17
Keelan Cole Sr.,51593,WR,JAX,16,83,0,15,0,-1.6,1,85.7,,0,0,0.0,0,-0.07,1,0,90.9,50.7,0,13,0.0,0,48,41.7,6,100.0,48,91.7,7,14.6,0,42,52,8.7,7.0,0.88,11.2,3,68.0,66.7,8,12,8.1,3,0.0,19,0,59.2,62.3,1,51,0.0,0,413,47.1,34,96.6,399,95.8,50,12.5,2,384,105,3.1,11.3,0.96
