player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Chris Godwin,11839,WR,TB,16,150,0,30,8.7,1,66.7,50.0,4,8,5.9,1,-0.18,13,0,67.7,69.4,0,20,0.7,1,137,44.0,16,90.5,124,100.5,24,19.4,1,167,41,2.6,10.4,1.35,0,5.2,7,78.0,60.0,12,20,4.5,4,0.06,38,0,80.3,77.3,1,44,0.2,1,408,51.8,85,95.8,391,94.2,109,27.9,0,820,467,5.5,9.6,2.1
Christian Kirk,47546,WR,JAX,19,150,0,15,10.7,1,67.3,40.0,4,10,5.7,2,0.34,26,0,69.6,87.5,1,34,0.0,0,187,54.7,33,90.9,170,122.2,49,28.8,5,452,112,3.4,13.7,2.66,0,9.2,6,65.9,22.2,2,9,6.9,4,0.01,30,0,67.2,68.5,4,49,0.2,1,448,48.8,54,96.7,433,70.6,82,18.9,0,668,286,5.3,12.4,1.54
Diontae Johnson,33441,WR,PIT,17,141,0,25,11.0,2,51.1,25.0,3,12,7.7,2,-0.18,18,1,65.0,71.9,2,32,0.0,0,173,37.8,24,90.2,156,48.2,47,30.1,0,240,81,3.4,10.0,1.54,0,11.0,11,65.5,57.1,4,7,9.8,6,0.0,26,0,49.8,68.2,4,37,0.0,0,410,48.1,55,94.4,387,65.7,84,21.7,0,583,143,2.6,10.6,1.51
Michael Pittman Jr.,29049,WR,IND,16,139,0,14,7.7,1,62.7,53.8,7,13,11.1,4,0.01,19,2,53.0,68.8,2,25,0.0,0,200,46.2,32,93.0,186,67.2,51,27.4,1,277,108,3.4,8.7,1.49,0,7.2,4,76.9,45.5,5,11,0.0,0,-0.23,25,0,90.5,68.8,1,28,0.0,0,382,43.4,50,96.6,369,98.6,65,17.6,1,525,185,3.7,10.5,1.42
Amon-Ra St. Brown,84470,WR,DET,16,139,0,11,6.9,1,72.7,50.0,4,8,3.0,1,0.2,25,0,78.9,90.8,0,49,0.0,0,143,45.8,32,91.6,131,127.7,44,33.6,4,366,153,4.8,11.4,2.79,0,6.3,7,78.2,20.0,1,5,4.7,3,0.17,35,0,77.6,82.7,1,32,0.0,0,302,49.5,61,96.4,291,96.5,78,26.8,0,659,316,5.2,10.8,2.26
Garrett Wilson,97405,WR,NYJ,17,139,0,22,11.0,9,58.9,42.1,8,19,2.9,1,-0.25,23,1,79.4,88.4,0,54,0.0,0,193,38.4,33,95.9,185,96.4,56,30.3,2,448,153,4.6,13.6,2.42,0,11.1,13,65.1,31.3,5,16,0.0,0,-0.06,28,0,90.2,81.4,1,60,0.3,1,323,40.4,41,97.5,315,93.7,63,20.0,1,585,233,5.7,14.3,1.86
Zay Jones,11792,WR,JAX,18,137,0,15,8.3,0,68.4,40.0,2,5,10.3,3,0.4,17,0,45.4,68.8,0,37,0.6,1,178,55.9,26,89.9,160,96.4,38,23.8,1,260,89,3.4,10.0,1.63,0,8.7,9,70.1,36.4,4,11,7.6,5,-0.02,27,0,64.0,65.5,3,59,0.5,2,422,47.1,61,96.2,406,89.8,87,21.4,4,591,229,3.8,9.7,1.46
T.J. Hockenson,40912,TE,MIN,18,133,0,18,11.7,0,59.4,60.0,6,10,5.0,1,0.01,14,0,71.3,72.4,0,32,9.4,19,203,41.0,19,83.7,170,113.5,32,18.8,3,236,70,3.7,12.4,1.39,0,6.5,8,77.9,64.7,11,17,4.8,3,-0.05,25,0,76.3,70.8,4,58,11.0,41,373,47.8,60,86.3,322,77.3,77,23.9,0,596,292,4.9,9.9,1.85
Mike Evans,8642,WR,TB,16,133,0,30,10.8,4,64.1,77.8,7,9,0.0,0,-0.21,18,0,86.1,84.2,2,41,0.0,0,154,43.7,25,92.2,142,86.1,39,27.5,2,326,110,4.4,13.0,2.3,0,16.0,2,62.0,57.9,11,19,7.5,4,0.13,34,0,64.8,72.6,4,63,0.0,0,431,52.8,49,96.3,415,85.3,79,19.0,3,758,107,2.2,15.5,1.83
Austin Ekeler,12164,HB,LAC,18,126,0,27,-0.5,1,76.5,0.0,0,1,7.1,1,-0.06,7,0,63.2,59.0,0,21,17.9,22,123,43.2,13,79.7,98,123.9,17,17.3,2,77,99,7.6,5.9,0.79,0,-1.3,21,85.9,0.0,0,2,5.6,4,0.0,18,1,74.4,76.2,0,21,10.1,31,306,45.8,67,86.3,264,94.7,78,29.5,1,445,543,8.1,6.6,1.69
Amari Cooper,9437,WR,CLV,17,126,0,8,15.0,0,53.1,46.2,6,13,13.3,4,0.09,23,0,46.5,82.3,1,53,0.0,0,181,44.0,26,91.2,165,104.2,49,29.7,4,461,95,3.7,17.7,2.79,0,11.9,6,68.8,64.3,9,14,2.2,1,-0.01,31,0,83.9,78.7,1,55,0.0,0,338,49.5,44,95.0,321,101.6,64,19.9,2,589,150,3.4,13.4,1.83
Tee Higgins,61211,WR,CIN,19,125,0,7,13.2,3,66.7,54.5,6,11,0.0,0,0.08,19,0,85.7,87.3,1,33,0.0,0,156,51.8,22,90.4,141,116.5,33,23.4,3,326,84,3.8,14.8,2.31,0,11.1,1,71.0,61.5,8,13,5.8,3,0.03,26,0,70.9,67.1,1,45,0.0,0,415,50.0,49,96.9,402,97.6,69,17.2,1,622,158,3.2,12.7,1.55
Brandon Aiyuk,84109,WR,SF,20,122,0,28,9.8,6,63.9,16.7,1,6,4.2,1,0.04,17,0,74.2,82.1,1,54,0.0,0,162,44.1,23,89.5,145,123.0,36,24.8,5,343,160,7.0,14.9,2.37,0,11.8,9,71.6,42.9,6,14,7.0,4,0.23,30,1,67.1,76.4,0,32,0.0,0,399,52.8,53,96.7,386,103.9,74,19.2,1,668,217,4.1,12.6,1.73
Jaylen Waddle,84088,WR,MIA,18,121,0,17,10.1,1,77.8,0.0,0,2,6.7,1,0.05,11,1,64.4,74.9,0,42,0.0,0,100,44.1,14,93.0,93,151.4,18,19.4,3,195,61,4.4,13.9,2.1,0,13.1,5,61.0,23.5,4,17,11.3,6,0.11,38,0,49.1,81.5,1,84,0.3,1,383,45.3,47,94.8,363,110.9,77,21.2,3,931,391,8.3,19.8,2.56
Mark Andrews,47436,TE,BLT,16,119,0,3,10.3,3,71.1,90.0,9,10,8.6,3,0.02,20,0,59.5,87.7,0,36,0.0,0,151,44.0,32,93.4,141,119.9,45,31.9,3,392,122,3.8,12.3,2.78,0,10.7,0,63.5,12.5,1,8,0.0,0,-0.08,26,1,90.1,70.1,4,29,0.4,1,285,41.5,40,96.1,274,59.9,63,23.0,0,474,138,3.5,11.9,1.73
Tyler Lockett,9502,WR,SEA,17,117,0,29,16.4,0,60.0,20.0,1,5,7.7,1,0.19,7,1,61.8,58.2,0,35,0.0,0,131,48.7,12,90.8,119,114.8,20,16.8,2,141,14,1.2,11.8,1.18,0,9.9,3,77.3,20.0,1,5,3.3,2,-0.01,35,0,82.8,78.2,6,40,0.0,0,367,53.1,58,95.9,352,89.4,75,21.3,4,691,204,3.5,11.9,1.96
Christian McCaffrey,11763,HB,SF,20,116,0,28,3.2,1,79.2,33.3,1,3,5.0,1,0.01,8,0,69.6,83.1,0,38,12.6,18,143,39.7,19,81.8,117,123.6,24,20.5,2,168,128,6.7,8.8,1.44,0,0.5,16,85.5,75.0,3,4,1.5,1,0.08,27,0,90.2,91.6,1,49,8.5,29,340,47.1,65,87.9,299,95.9,76,25.4,1,554,568,8.7,8.5,1.85
Terry McLaurin,48229,WR,WAS,17,115,0,32,10.0,5,67.9,40.0,2,5,0.0,0,-0.05,13,0,83.2,76.2,1,42,0.0,0,148,42.2,19,91.2,135,118.8,28,20.7,3,264,146,7.7,13.9,1.96,0,13.9,6,66.7,68.4,13,19,5.5,3,-0.03,39,0,72.4,84.7,1,52,0.0,0,376,46.2,52,95.5,359,97.0,78,21.7,0,836,234,4.5,16.1,2.33
Chris Olave,84355,WR,NO,15,114,0,20,14.5,1,60.7,42.9,3,7,5.6,1,0.06,15,0,68.7,80.3,0,41,0.0,0,111,43.8,17,94.6,105,102.5,28,26.7,1,255,62,3.6,15.0,2.43,0,15.3,1,63.8,18.2,2,11,2.2,1,0.03,27,2,84.4,82.1,4,53,0.0,0,260,52.8,44,96.2,250,80.8,69,27.6,2,664,130,3.0,15.1,2.66
Evan Engram,11778,TE,JAX,19,114,0,15,6.8,4,72.0,40.0,2,5,0.0,0,0.38,15,0,69.9,73.9,0,28,6.7,11,165,55.6,18,86.1,142,128.4,25,17.6,2,238,145,8.1,13.2,1.68,0,5.8,7,77.9,44.4,4,9,5.4,3,-0.04,18,0,73.7,61.1,2,28,4.0,16,404,47.4,53,93.1,376,89.6,68,18.1,1,494,319,6.0,9.3,1.31
Drake London,86519,WR,ATL,17,114,0,2,11.1,1,53.3,62.5,5,8,5.9,1,0.01,11,1,67.7,83.7,0,37,0.0,0,87,47.6,16,94.3,82,106.1,30,36.6,3,189,35,2.2,11.8,2.3,0,11.3,7,68.9,53.3,8,15,1.9,1,0.04,34,1,87.2,85.2,2,40,0.0,0,303,48.1,51,96.0,291,88.3,74,25.4,1,632,193,3.8,12.4,2.17
DJ Moore,48267,WR,CAR,17,109,0,5,13.9,0,51.5,57.1,4,7,5.6,1,-0.12,15,0,67.7,77.5,1,47,0.0,0,118,31.5,17,91.5,108,97.3,33,30.6,3,274,56,3.3,16.1,2.54,0,13.4,9,60.3,53.8,7,13,4.7,2,-0.13,24,0,74.8,69.5,4,47,0.0,0,367,39.3,41,95.1,349,62.3,68,19.5,1,483,122,3.0,11.8,1.38
JuJu Smith-Schuster,11817,WR,KC,19,109,0,16,6.7,2,75.0,60.0,6,10,0.0,0,0.25,15,0,85.7,65.8,0,53,0.4,1,236,48.4,24,92.4,218,101.7,32,14.7,0,285,172,7.2,11.9,1.31,0,7.4,6,83.8,25.0,1,4,3.4,2,0.12,37,3,81.6,75.8,3,45,0.3,1,326,56.5,57,96.9,316,100.1,68,21.5,2,686,287,5.0,12.0,2.17
Adam Thielen,8288,WR,MIN,18,107,0,18,11.5,1,55.3,22.2,2,9,0.0,0,-0.09,17,0,84.9,69.6,0,23,1.3,3,225,40.3,21,90.2,203,108.2,38,18.7,5,187,47,2.2,8.9,0.92,0,10.0,0,78.0,0.0,0,6,2.5,1,0.04,25,0,81.8,63.5,2,36,0.2,1,403,52.2,39,95.8,386,86.6,50,13.0,0,439,93,2.4,11.3,1.14
Courtland Sutton,48164,WR,DEN,15,106,0,10,15.7,0,51.9,38.5,5,13,17.6,3,0.07,10,0,36.0,73.0,1,51,0.0,0,112,36.7,14,87.5,98,84.3,27,27.6,1,273,49,3.5,19.5,2.79,0,11.5,3,65.2,47.1,8,17,6.5,3,-0.24,22,0,68.2,65.4,3,35,0.0,0,351,37.5,43,95.7,336,66.0,66,19.6,0,452,76,1.8,10.5,1.35
Gabe Davis,55410,WR,BUF,17,106,0,4,17.7,0,42.3,30.0,3,10,8.3,1,-0.02,10,0,61.8,59.3,2,34,0.0,0,222,45.1,11,91.9,204,68.8,26,12.7,3,156,21,1.9,14.2,0.76,0,17.0,2,57.8,35.7,5,14,11.9,5,0.23,26,1,48.9,69.4,2,62,0.0,0,378,55.1,37,95.5,361,99.8,64,17.7,4,641,57,1.5,17.3,1.78
Deebo Samuel,48274,WR,SF,16,106,0,28,4.0,8,61.1,0.0,0,3,0.0,0,0.01,7,0,78.7,73.7,1,57,2.5,3,122,44.1,11,89.3,109,86.8,18,16.5,1,166,128,11.6,15.1,1.52,0,5.0,26,68.4,27.3,3,11,7.1,4,0.17,22,0,66.0,83.6,1,74,0.7,2,302,51.7,52,96.7,292,92.0,76,26.0,1,620,496,9.5,11.9,2.12
Dalton Schultz,47304,TE,DAL,17,104,0,9,8.3,2,68.4,33.3,1,3,0.0,0,0.13,8,0,80.0,64.7,1,26,10.9,15,137,46.8,13,80.3,110,84.3,19,17.3,1,135,41,3.2,10.4,1.23,0,7.7,2,67.2,66.7,6,9,10.9,5,0.01,18,1,51.5,59.5,3,22,8.1,27,332,48.1,41,88.3,293,76.2,61,20.8,2,405,144,3.5,9.9,1.38
Tyler Higbee,10744,TE,LA,17,104,0,26,2.3,1,52.9,,0,0,10.0,1,-0.22,6,0,56.7,60.5,0,19,14.5,18,124,38.7,9,81.5,101,83.5,17,16.8,1,72,66,7.3,8.0,0.71,0,3.6,3,72.2,22.2,2,9,8.8,5,-0.09,19,0,58.7,65.0,3,26,19.5,66,339,46.1,52,79.4,269,71.5,72,26.8,0,459,290,5.6,8.8,1.71
Joshua Palmer,62979,WR,LAC,17,103,0,27,10.3,2,60.0,42.9,3,7,5.3,1,0.17,14,0,68.7,68.2,0,45,0.0,0,181,48.8,18,95.0,172,107.9,30,17.4,2,242,106,5.9,13.4,1.41,0,8.5,4,79.0,50.0,3,6,5.8,3,0.01,23,1,72.0,64.5,2,50,0.2,1,404,46.7,49,96.8,391,92.1,62,15.9,1,498,145,3.0,10.2,1.27
Marquise Brown,61568,WR,ARZ,12,103,0,1,13.0,0,56.0,62.5,5,8,0.0,0,-0.24,10,0,80.6,80.2,2,24,0.0,0,99,37.9,14,87.9,87,70.8,25,28.7,2,172,31,2.2,12.3,1.98,0,11.1,3,68.3,60.0,3,5,6.8,3,-0.16,18,0,66.8,65.5,4,47,0.0,0,342,41.4,41,95.3,326,65.4,60,18.4,1,412,181,4.4,10.0,1.26
Jerry Jeudy,61103,WR,DEN,15,100,0,10,15.6,3,73.7,50.0,2,4,0.0,0,0.0,11,0,80.6,86.6,1,67,0.0,0,83,33.8,14,89.2,74,128.7,19,25.7,2,306,137,9.8,21.9,4.14,0,10.3,0,67.7,16.7,1,6,8.3,4,-0.26,23,0,62.0,72.8,1,40,0.0,0,298,39.8,44,97.0,289,89.6,65,22.5,1,506,251,5.7,11.5,1.75
Allen Lazard,48135,WR,GB,15,98,0,12,13.3,0,55.6,38.5,5,13,0.0,0,-0.19,18,0,85.7,75.8,4,47,0.5,1,192,41.6,25,92.2,177,57.7,45,25.4,2,341,118,4.7,13.6,1.93,0,12.9,3,63.8,33.3,3,9,11.8,4,0.09,22,0,48.6,69.8,0,42,0.0,0,268,45.0,30,96.3,258,104.9,47,18.2,2,400,132,4.4,13.3,1.55
Pat Freiermuth,84085,TE,PIT,16,96,0,25,9.8,0,31.8,20.0,2,10,22.2,2,-0.27,5,0,31.8,50.3,0,21,4.4,6,136,34.9,7,89.0,121,45.5,22,18.2,0,89,33,4.7,12.7,0.74,0,7.8,8,77.6,50.0,5,10,0.0,0,-0.04,23,0,90.4,83.2,3,57,6.8,20,295,47.3,45,87.8,259,81.3,58,22.4,0,504,209,4.6,11.2,1.95
Donovan Peoples-Jones,61439,WR,CLV,17,95,0,8,14.4,1,57.6,40.0,6,15,0.0,0,0.05,12,0,83.2,72.2,0,42,0.6,1,181,42.2,19,91.2,165,87.6,33,20.0,0,297,56,2.9,15.6,1.8,0,11.2,1,71.7,36.4,4,11,5.0,2,-0.03,19,0,73.7,68.6,2,38,0.0,0,348,48.3,38,94.5,329,92.9,53,16.1,1,515,132,3.5,13.6,1.57
Cooper Kupp,11824,WR,LA,9,95,0,26,7.8,1,68.8,66.7,4,6,0.0,0,-0.27,6,1,78.7,66.5,2,75,0.0,0,76,43.1,11,94.7,72,98.2,16,22.2,2,149,94,8.5,13.5,2.07,0,6.6,10,85.7,60.0,3,5,0.0,0,-0.09,29,0,90.6,87.7,1,69,1.3,3,234,47.0,54,96.6,226,108.1,63,27.9,2,566,287,5.3,10.5,2.5
Keenan Allen,7857,WR,LAC,11,94,0,27,9.0,0,62.1,60.0,3,5,0.0,0,0.15,12,0,82.7,79.7,1,31,0.0,0,110,49.5,18,93.6,103,90.6,29,28.2,2,196,83,4.6,10.9,1.9,0,8.2,1,88.2,33.3,1,3,0.0,0,-0.01,26,1,90.3,79.3,1,46,1.2,3,242,47.7,45,96.7,234,106.5,51,21.8,1,507,188,4.2,11.3,2.17
DeAndre Hopkins,7808,WR,ARZ,9,93,0,1,9.8,0,41.7,33.3,2,6,16.7,1,-0.33,3,0,45.8,60.5,0,17,0.0,0,51,40.5,5,82.4,42,81.9,12,28.6,1,50,10,2.0,10.0,1.19,0,10.2,4,72.6,58.3,7,12,0.0,0,-0.16,25,2,90.3,74.5,1,33,0.0,0,237,39.2,45,95.8,227,100.5,62,27.3,2,504,140,3.1,11.2,2.22
Jakobi Meyers,47468,WR,NE,14,93,0,19,10.4,0,67.6,63.6,7,11,0.0,0,0.05,15,0,85.7,81.0,0,27,0.0,0,132,43.0,23,86.4,114,108.1,34,29.8,2,245,71,3.1,10.7,2.15,0,10.7,2,73.5,50.0,5,10,2.7,1,-0.1,18,1,80.8,71.6,0,48,0.0,0,246,40.4,36,97.6,240,124.1,49,20.4,3,475,154,4.3,13.2,1.98
George Kittle,11901,TE,SF,18,90,0,28,9.1,1,81.3,75.0,3,4,0.0,0,0.08,9,0,80.6,75.4,1,25,4.6,7,152,44.1,13,86.2,131,115.1,16,12.2,2,134,50,3.8,10.3,1.02,0,7.8,8,76.8,33.3,2,6,4.4,2,0.21,24,1,76.5,81.0,1,54,7.4,26,351,52.3,43,90.0,316,135.4,56,17.7,5,632,320,7.4,14.7,2.0
Mike Williams,11762,WR,LAC,13,90,0,27,15.5,0,64.7,62.5,10,16,0.0,0,0.26,14,0,84.5,89.4,0,55,0.0,0,112,53.3,22,95.5,107,114.3,34,31.8,1,396,110,5.0,18.0,3.7,0,11.4,4,75.6,62.5,5,8,0.0,0,0.03,20,0,89.0,70.6,1,38,0.0,0,283,45.1,34,96.5,273,109.6,45,16.5,2,421,183,5.4,12.4,1.54
Gerald Everett,11799,TE,LAC,17,89,0,27,8.2,3,73.1,71.4,5,7,5.0,1,0.14,16,0,70.5,87.1,1,25,10.1,14,139,50.4,19,85.6,119,127.7,26,21.8,3,264,135,7.1,13.9,2.22,0,4.1,13,75.0,40.0,2,5,5.7,2,0.06,14,0,69.6,67.1,1,26,6.0,17,283,47.1,33,92.2,261,84.0,44,16.9,0,305,238,7.2,9.2,1.17
Mack Hollins,11873,WR,LV,17,89,0,23,12.5,2,60.0,50.0,4,8,0.0,0,-0.09,12,0,81.1,70.7,0,48,0.7,1,139,43.4,15,92.1,128,97.8,25,19.5,1,194,40,2.7,12.9,1.52,0,14.2,2,61.9,0.0,0,1,3.7,1,-0.07,12,0,74.9,55.8,3,60,0.6,2,350,43.5,26,95.7,335,62.2,42,12.5,1,306,134,5.2,11.8,0.91
Marvin Jones Jr.,7158,WR,JAX,18,88,0,15,16.6,0,52.6,57.1,4,7,16.7,2,0.28,7,0,58.9,57.9,1,33,0.0,0,158,55.2,10,91.8,145,54.1,19,13.1,0,137,18,1.8,13.7,0.94,0,13.8,1,59.3,42.9,3,7,11.1,4,0.01,20,0,51.6,59.5,1,37,0.0,0,329,47.8,32,97.3,320,78.4,54,16.9,1,369,84,2.6,11.5,1.15
K.J. Osborn,23503,WR,MIN,18,88,0,18,10.6,1,52.9,40.0,4,10,0.0,0,-0.04,10,0,82.7,67.1,1,28,1.0,2,193,41.2,18,90.7,175,87.0,34,19.4,3,193,55,3.1,10.7,1.1,0,8.2,5,79.5,50.0,1,2,0.0,0,0.08,19,1,90.0,65.0,1,66,0.6,2,359,51.7,35,95.3,342,103.5,44,12.9,1,409,216,6.2,11.7,1.2
Brandin Cooks,8655,WR,HST,13,88,0,13,12.1,0,50.0,50.0,2,4,11.8,2,-0.21,9,0,51.2,62.5,1,26,0.0,0,125,34.8,15,92.0,115,53.9,30,26.1,0,173,49,3.3,11.5,1.5,0,12.5,1,66.0,50.0,5,10,11.4,4,-0.12,16,0,52.7,70.1,3,44,0.0,0,284,39.9,31,96.1,273,70.1,47,17.2,0,447,131,4.2,14.4,1.64
Rhamondre Stevenson,98689,HB,NE,17,87,0,19,0.9,1,53.8,,0,0,0.0,0,0.07,3,0,76.5,60.3,0,22,32.3,40,124,41.3,7,60.5,75,64.6,13,17.3,0,55,60,8.6,7.9,0.73,0,-1.0,14,82.8,,0,0,7.7,4,-0.1,6,2,63.8,62.2,0,40,15.3,37,242,41.1,48,82.6,200,85.9,58,29.0,0,268,343,7.1,5.6,1.34
Curtis Samuel,11795,WR,WAS,17,87,0,32,8.4,2,56.0,33.3,3,9,6.7,1,-0.13,10,0,68.0,72.2,0,25,0.0,0,138,38.6,14,92.0,127,103.3,25,19.7,2,167,49,3.5,11.9,1.31,0,5.5,5,84.0,66.7,4,6,2.3,1,-0.05,22,0,83.5,67.3,2,32,0.3,1,325,46.0,42,94.8,308,87.7,50,16.2,1,372,215,5.1,8.9,1.21
Tyler Boyd,10689,WR,CIN,19,87,0,7,11.1,1,51.7,62.5,5,8,6.3,1,0.01,12,0,65.6,67.8,1,56,1.7,3,173,46.1,15,85.5,148,100.8,29,19.6,3,247,83,5.5,16.5,1.67,0,9.1,2,86.0,100.0,4,4,0.0,0,0.07,24,0,90.0,67.2,3,60,0.3,1,393,52.2,37,96.4,379,89.3,43,11.3,1,454,147,4.0,12.3,1.2
Marquez Valdes-Scantling,47809,WR,KC,20,87,0,16,17.7,0,51.4,66.7,4,6,5.3,1,0.3,16,0,68.7,67.5,0,42,0.0,0,256,49.8,18,90.2,231,102.9,35,15.2,2,327,45,2.5,18.2,1.42,0,13.2,1,62.2,33.3,2,6,8.0,2,0.13,16,0,62.3,60.8,0,57,0.0,0,336,51.8,23,97.0,326,102.0,37,11.3,1,347,109,4.7,15.1,1.06
