player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
CeeDee Lamb,61570,WR,DAL,1,16,0,9,0,,0,,,0,0,,0,-1.04,0,0,,53.2,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,11.8,0,70.0,100.0,1,1,0.0,0,0.44,6,0,83.6,90.1,0,29,0.0,0,33,59.4,7,97.0,32,112.5,10,31.3,0,133,48,6.9,19.0,4.16
T.J. Hockenson,40912,TE,MIN,1,12,0,18,0,0.0,0,100.0,,0,0,0.0,0,-0.45,0,0,78.7,57.2,0,7,20.0,1,5,20.0,1,80.0,4,95.8,1,25.0,0,7,7,7.0,7.0,1.75,6.5,2,75.0,,0,0,0.0,0,0.2,2,0,79.4,74.8,0,29,0.0,0,21,52.4,3,100.0,21,110.4,4,19.0,0,44,25,8.3,14.7,2.1
Garrett Wilson,97405,WR,NYJ,1,12,0,22,0,,0,,,0,0,,0,-0.07,0,0,,47.3,0,0,0.0,0,5,20.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,13.0,1,100.0,,0,0,0.0,0,-0.04,2,0,78.0,64.1,0,31,0.0,0,19,50.0,4,94.7,18,118.8,4,22.2,0,59,7,1.8,14.8,3.28
Tank Dell,78874,WR,HST,1,11,0,13,0,,0,,,0,0,,0,-0.16,0,0,,48.5,0,0,0.0,0,4,33.3,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,19.7,0,33.3,,0,0,0.0,0,0.41,1,0,58.9,86.1,0,13,0.0,0,19,47.1,1,89.5,17,47.9,3,17.6,0,13,-1,-1.0,13.0,0.76
DeAndre Hopkins,7808,WR,TEN,1,11,0,31,0,,0,,,0,0,,0,0.18,0,0,,50.5,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,8.7,0,33.3,,0,0,50.0,1,-0.67,1,0,28.4,66.6,0,29,0.0,0,9,25.0,1,88.9,8,70.1,3,37.5,0,29,16,16.0,29.0,3.63
Dalton Kincaid,91791,TE,BUF,1,11,0,4,0,,0,,,0,0,,0,0.72,0,0,,47.1,0,0,0.0,0,3,66.7,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,5.7,0,85.7,50.0,1,2,0.0,0,-0.12,3,1,82.7,73.0,0,13,0.0,0,33,50.0,6,97.0,32,93.5,7,21.9,0,45,16,2.7,7.5,1.41
Dalton Schultz,47304,TE,HST,1,11,0,13,0,,0,,,0,0,,0,0.24,0,0,,47.5,0,0,0.0,0,4,50.0,0,50.0,2,0.0,0,0.0,0,0,0,,,0.0,16.0,0,0.0,0.0,0,1,100.0,1,0.28,0,0,38.6,70.2,0,0,0.0,0,13,33.3,0,69.2,9,39.6,1,11.1,0,0,0,,,0.0
Mark Andrews,47436,TE,BLT,1,10,0,3,0,-0.5,0,100.0,,0,0,0.0,0,-0.63,0,0,84.5,58.8,0,5,0.0,0,4,25.0,2,100.0,4,81.3,2,50.0,0,7,8,4.0,3.5,1.75,7.4,1,85.7,0.0,0,1,0.0,0,-0.25,2,0,81.7,77.5,0,16,0.0,0,23,52.2,6,100.0,23,102.4,7,30.4,0,60,23,3.8,10.0,2.61
Jake Ferguson,61081,TE,DAL,1,10,0,9,0,,0,,,0,0,,0,-1.04,0,0,,52.5,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,10.4,0,71.4,0.0,0,2,0.0,0,0.34,4,0,80.6,77.2,0,40,0.0,0,27,48.0,5,92.6,25,109.2,7,28.0,0,80,37,7.4,16.0,3.2
Tyreek Hill,10799,WR,MIA,1,10,0,17,0,-4.0,1,100.0,,0,0,0.0,0,-2.76,1,1,88.7,30.6,0,10,0.0,0,4,25.0,3,100.0,4,79.2,3,75.0,0,3,15,5.0,1.0,0.75,4.3,3,100.0,100.0,1,1,0.0,0,-0.61,3,1,48.0,54.7,0,17,0.0,0,20,31.6,6,95.0,19,89.6,6,31.6,0,33,7,1.2,5.5,1.74
