player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Deebo Samuel,48274,WR,SF,1,11,0,28,0,-1.0,1,100.0,,0,0,0.0,0,0.29,0,0,84.5,95.3,0,12,16.7,1,6,33.3,2,83.3,5,110.4,2,40.0,0,21,23,11.5,10.5,4.2,10.4,1,40.0,0.0,0,2,0.0,0,0.12,0,0,28.0,62.1,0,12,5.9,1,17,35.3,2,94.1,16,52.9,5,31.3,0,21,23,11.5,10.5,1.31
Travis Kelce,7844,TE,KC,1,11,0,16,0,-2.0,1,100.0,,0,0,0.0,0,-0.18,1,0,84.5,81.0,0,7,14.3,1,7,42.9,2,85.7,6,83.3,2,33.3,0,8,12,6.0,4.0,1.33,7.0,0,100.0,,0,0,0.0,0,0.24,3,0,82.2,81.7,0,16,0.0,0,28,57.1,5,100.0,28,115.0,5,17.9,0,58,23,4.6,11.6,2.07
Rashee Rice,97605,WR,KC,1,8,0,16,0,-3.0,0,100.0,,0,0,0.0,0,-0.18,0,0,84.5,52.8,0,3,0.0,0,7,42.9,2,100.0,7,79.2,2,28.6,0,3,9,4.5,1.5,0.43,4.5,0,50.0,,0,0,0.0,0,-0.03,1,0,79.4,64.5,0,11,0.0,0,24,50.0,1,100.0,24,66.7,2,8.3,0,11,4,4.0,11.0,0.46
Christian McCaffrey,11763,HB,SF,1,8,0,28,0,-4.0,0,100.0,,0,0,0.0,0,0.29,1,0,90.2,87.4,0,21,0.0,0,6,33.3,4,100.0,6,139.6,4,66.7,1,32,48,12.0,8.0,5.33,4.0,0,100.0,,0,0,0.0,0,-0.64,0,0,80.0,64.8,0,7,0.0,0,7,0.0,1,100.0,7,95.8,1,14.3,0,7,3,3.0,7.0,1.0
Isiah Pacheco,83747,HB,KC,1,6,0,16,0,-5.0,0,100.0,,0,0,0.0,0,-0.17,0,0,84.5,79.6,0,5,40.0,2,5,40.0,2,60.0,3,83.3,2,66.7,0,8,18,9.0,4.0,2.67,,0,,,0,0,,0,-0.36,0,0,76.5,60.5,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Justin Watson,66915,WR,KC,1,5,0,16,0,,0,,,0,0,,0,-0.14,0,0,,47.4,0,0,0.0,0,3,66.7,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,16.0,0,50.0,,0,0,50.0,1,0.08,1,0,27.6,51.0,0,21,0.0,0,14,57.1,1,100.0,14,87.5,2,14.3,0,21,9,9.0,21.0,1.5
Brandon Aiyuk,84109,WR,SF,1,5,0,28,0,,0,,,0,0,,0,-0.29,0,0,,48.6,0,0,0.0,0,5,20.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,11.7,0,66.7,0.0,0,1,0.0,0,0.6,2,0,73.4,66.7,0,20,0.0,0,14,61.5,2,92.9,13,100.7,3,23.1,0,31,9,4.5,15.5,2.38
Jauan Jennings,48027,WR,SF,1,4,0,28,0,,0,,,0,0,,0,0.46,0,0,,50.0,0,0,0.0,0,5,40.0,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,-1.0,0,100.0,,0,0,0.0,0,0.44,1,0,74.6,80.6,0,17,0.0,0,14,50.0,2,85.7,12,85.4,2,16.7,0,9,11,5.5,4.5,0.75
Marquez Valdes-Scantling,47809,WR,KC,1,4,0,16,0,,0,,,0,0,,0,-0.18,0,0,,44.8,0,0,0.0,0,7,42.9,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,5.0,1,100.0,,0,0,0.0,0,0.03,0,0,73.4,52.6,0,-3,0.0,0,15,60.0,1,100.0,15,79.2,1,6.7,0,-3,-8,-8.0,-3.0,-0.2
Mecole Hardman Jr.,42683,WR,KC,1,3,0,16,0,,0,,,0,0,,0,-0.5,0,0,,53.2,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,49.0,0,100.0,,0,0,0.0,0,0.38,1,0,72.1,72.5,0,52,0.0,0,5,40.0,1,100.0,5,118.8,1,20.0,0,52,3,3.0,52.0,10.4
George Kittle,11901,TE,SF,1,3,0,28,0,,0,,,0,0,,0,0.49,0,0,,46.0,0,0,0.0,0,5,40.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,2.0,0,100.0,,0,0,0.0,0,-0.13,1,0,74.6,74.0,0,4,0.0,0,7,16.7,1,85.7,6,83.3,1,16.7,0,4,2,2.0,4.0,0.67
Kyle Juszczyk,7912,FB,SF,1,2,0,28,0,,0,,,0,0,,0,-0.54,0,0,,52.5,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0.22,0,0,68.3,67.3,0,0,0.0,0,7,42.9,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0
Jerick McKinnon,8731,HB,KC,1,2,0,16,0,-4.0,0,100.0,,0,0,0.0,0,0.47,1,0,78.7,95.8,0,7,0.0,0,1,100.0,1,100.0,1,95.8,1,100.0,0,7,11,11.0,7.0,7.0,,0,,,0,0,,0,0.0,0,0,72.1,67.5,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,
Noah Gray,60878,TE,KC,1,2,0,16,0,,0,,,0,0,,0,-0.68,0,0,,53.3,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,0.1,1,0,70.5,63.2,0,12,0.0,0,8,62.5,1,100.0,8,116.7,1,12.5,0,12,8,8.0,12.0,1.5
Ray-Ray McCloud III,47895,WR,SF,1,1,0,28,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0.0,0,0,64.7,72.4,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,
Richie James,28991,WR,KC,1,1,0,16,0,,0,,,0,0,,0,0.16,0,0,,48.8,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,2.0,0,0.0,,0,0,,0,-0.23,0,0,,53.2,0,0,0.0,0,3,33.3,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0
Chris Conley,9509,WR,SF,1,1,0,28,0,,0,,,0,0,,0,3.22,0,0,,,0,0,100.0,1,1,100.0,0,0.0,0,0.0,0,,0,0,0,,,,16.0,0,100.0,,0,0,0.0,0,3.01,1,0,68.3,90.6,0,18,50.0,1,2,100.0,1,50.0,1,118.8,1,100.0,0,18,2,2.0,18.0,18.0
