player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Sam LaPorta,101690,TE,DET,1,12,0,11,0,,0,,,0,0,,0,0.33,0,0,,46.2,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,8.7,0,100.0,,0,0,0.0,0,0.78,2,0,79.4,68.5,0,13,0.0,0,8,75.0,3,100.0,8,108.3,3,37.5,0,30,4,1.3,10.0,3.75
Travis Kelce,7844,TE,KC,1,11,0,16,0,-1.5,0,100.0,,0,0,0.0,0,-0.16,0,0,84.5,85.7,0,6,0.0,0,6,60.0,2,83.3,5,87.5,2,40.0,0,10,13,6.5,5.0,2.0,7.3,0,100.0,100.0,1,1,0.0,0,0.34,3,0,83.2,87.1,0,21,0.0,0,23,57.1,7,91.3,21,110.7,7,33.3,0,74,23,3.3,10.6,3.52
Amon-Ra St. Brown,84470,WR,DET,1,11,0,11,0,-4.0,0,100.0,,0,0,0.0,0,0.33,1,0,78.7,91.4,0,13,0.0,0,3,33.3,1,100.0,3,118.8,1,33.3,0,13,17,17.0,13.0,4.33,7.6,1,80.0,,0,0,0.0,0,0.47,3,0,79.4,75.4,0,13,0.0,0,21,57.1,4,100.0,21,100.0,5,23.8,0,40,23,5.8,10.0,1.9
Deebo Samuel,48274,WR,SF,1,9,0,28,0,-2.0,4,100.0,,0,0,0.0,0,-0.15,1,0,90.2,95.9,0,17,0.0,0,6,33.3,4,100.0,6,99.0,4,66.7,0,31,39,9.8,7.8,5.17,-3.0,3,100.0,,0,0,0.0,0,0.53,1,0,76.5,82.1,0,17,0.0,0,14,64.3,2,100.0,14,118.8,2,14.3,0,26,32,16.0,13.0,1.86
Rashee Rice,97605,WR,KC,1,9,0,16,0,-2.5,0,100.0,,0,0,0.0,0,-0.24,1,0,88.7,95.5,0,11,0.0,0,7,50.0,2,85.7,6,89.6,2,33.3,0,11,16,8.0,5.5,1.83,0.3,2,100.0,,0,0,0.0,0,0.26,1,0,82.7,76.6,0,10,0.0,0,28,56.5,4,82.1,23,88.5,4,17.4,0,21,20,5.0,5.3,0.91
Brandon Aiyuk,84109,WR,SF,1,8,0,28,0,,0,,,0,0,,0,-0.15,0,0,,48.5,0,0,0.0,0,6,33.3,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,22.0,0,0.0,,0,0,,0,0.46,0,0,73.4,81.2,0,0,0.0,0,6,50.0,0,100.0,6,39.6,1,16.7,0,0,0,,,0.0
Zay Flowers,97268,WR,BLT,1,7,0,3,0,-4.0,0,0.0,,0,0,,0,-0.85,0,0,,46.6,0,0,0.0,0,3,0.0,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0,11.8,1,60.0,,0,0,0.0,0,-0.58,2,0,74.6,67.6,0,54,0.0,0,17,29.4,3,100.0,17,104.2,5,29.4,0,77,33,11.0,25.7,4.53
Jahmyr Gibbs,122474,HB,DET,1,6,0,11,0,-5.5,0,100.0,,0,0,0.0,0,0.33,0,0,84.5,80.9,0,4,0.0,0,3,33.3,2,100.0,3,81.3,2,66.7,0,7,18,9.0,3.5,2.33,,0,,,0,0,,0,-2.1,0,0,73.4,57.2,0,0,0.0,0,2,0.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Justice Hill,45865,HB,BLT,1,6,0,3,0,,0,,,0,0,,0,-0.85,0,0,,44.4,0,0,0.0,0,3,0.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,-1.59,0,0,74.6,77.1,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Odell Beckham Jr.,8647,WR,BLT,1,6,0,3,0,,0,,,0,0,,0,-1.59,0,0,,52.5,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,13.3,0,50.0,0.0,0,1,0.0,0,0.39,1,0,74.6,60.3,0,8,0.0,0,6,50.0,2,100.0,6,58.3,4,66.7,0,14,3,1.5,7.0,2.33
