player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
David Njoku,11784,TE,CLV,1,14,0,8,0,,0,,,0,0,,0,-0.06,0,0,,48.6,0,0,25.0,1,4,25.0,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,5.3,1,75.0,100.0,1,1,0.0,0,-0.33,1,0,80.6,72.0,0,34,0.0,0,8,25.0,3,100.0,8,112.5,4,50.0,0,46,28,9.3,15.3,5.75
Terry McLaurin,48229,WR,WAS,1,12,0,32,0,,0,,,0,0,,0,-0.63,0,0,,49.1,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0.0,0,0,79.4,91.8,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,
Calvin Ridley,48262,WR,JAX,1,12,0,15,0,-4.0,0,100.0,,0,0,0.0,0,-0.44,0,0,78.7,51.3,0,-1,0.0,0,6,16.7,1,100.0,6,79.2,1,16.7,0,-1,3,3.0,-1.0,-0.17,18.0,0,40.0,0.0,0,1,0.0,0,-0.06,1,0,78.0,64.5,0,13,0.0,0,13,53.8,2,100.0,13,52.1,5,38.5,0,20,0,0.0,10.0,1.54
Davante Adams,8688,WR,LV,1,11,0,23,0,,0,,,0,0,,0,-0.8,0,0,,54.0,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,3.0,1,100.0,,0,0,0.0,0,-0.25,0,0,76.5,79.4,0,7,0.0,0,7,42.9,1,100.0,7,95.8,1,14.3,0,7,4,4.0,7.0,1.0
Trey McBride,75916,TE,ARZ,1,11,0,1,0,-4.0,0,100.0,,0,0,0.0,0,-0.55,0,0,78.7,49.5,0,5,0.0,0,4,25.0,1,100.0,4,87.5,1,25.0,0,5,9,9.0,5.0,1.25,6.7,1,83.3,100.0,1,1,0.0,0,-0.54,3,0,80.0,70.5,1,15,0.0,0,21,30.0,5,95.2,20,59.0,6,30.0,0,46,16,3.2,9.2,2.3
Chris Godwin,11839,WR,TB,1,11,0,30,0,-1.5,0,100.0,,0,0,0.0,0,1.47,1,0,84.5,92.9,0,15,0.0,0,2,50.0,2,100.0,2,104.2,2,100.0,0,18,21,10.5,9.0,9.0,12.3,0,100.0,,0,0,0.0,0,0.18,4,0,82.7,94.9,0,25,0.0,0,14,61.5,4,92.9,13,118.8,4,30.8,0,69,20,5.0,17.3,5.31
Noah Brown,11993,WR,HST,1,11,0,13,0,,0,,,0,0,,0,-0.78,0,0,,50.0,0,0,0.0,0,2,0.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,7.8,0,60.0,50.0,1,2,0.0,0,0.67,1,0,80.0,87.2,0,9,0.0,0,9,71.4,3,77.8,7,105.8,5,71.4,1,17,5,1.7,5.7,2.43
CeeDee Lamb,61570,WR,DAL,1,10,0,9,0,,0,,,0,0,,0,-0.35,0,0,,47.5,0,0,0.0,0,4,25.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,9.1,0,66.7,50.0,2,4,0.0,0,-0.09,3,0,80.0,59.7,0,16,0.0,0,26,46.2,6,100.0,26,75.2,9,34.6,0,38,4,0.7,6.3,1.46
Justin Jefferson,61398,WR,MIN,1,10,0,18,0,,0,,,0,0,,0,-0.2,0,0,,47.8,0,0,0.0,0,5,25.0,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,19.0,0,0.0,0.0,0,1,,0,0.25,0,0,76.5,76.3,1,0,0.0,0,12,41.7,0,91.7,11,0.0,3,27.3,0,0,0,,,0.0
Curtis Samuel,11795,WR,WAS,1,9,0,32,0,-4.0,0,100.0,,0,0,0.0,0,-0.63,0,0,78.7,57.2,0,6,0.0,0,2,50.0,1,100.0,2,91.7,1,50.0,0,6,10,10.0,6.0,3.0,6.0,0,50.0,50.0,1,2,25.0,1,0.61,1,0,39.1,61.8,0,9,0.0,0,23,63.6,3,95.7,22,95.8,6,27.3,1,18,10,3.3,6.0,0.82
Jaylen Waddle,84088,WR,MIA,1,9,0,17,0,-3.0,0,100.0,,0,0,0.0,0,0.03,0,0,84.5,58.3,0,8,0.0,0,5,40.0,2,100.0,5,81.3,2,40.0,0,7,13,6.5,3.5,1.4,-3.0,0,100.0,,0,0,0.0,0,-0.22,0,0,80.6,89.8,0,-1,0.0,0,6,16.7,1,100.0,6,79.2,1,16.7,0,-1,2,2.0,-1.0,-0.17
DeAndre Hopkins,7808,WR,TEN,1,9,0,31,0,,0,,,0,0,,0,-0.87,0,0,,50.8,0,0,0.0,0,4,25.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,22.3,0,25.0,0.0,0,2,0.0,0,-0.05,0,0,72.1,51.0,0,4,0.0,0,11,27.3,1,100.0,11,39.6,4,36.4,0,4,0,0.0,4.0,0.36
A.J. Brown,48327,WR,PHI,1,9,0,24,0,,0,,,0,0,,0,-0.61,0,0,,45.3,0,0,0.0,0,7,0.0,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,6.0,1,100.0,,0,0,0.0,0,-0.11,1,0,76.5,72.0,0,11,0.0,0,18,33.3,1,100.0,18,112.5,1,5.6,0,11,5,5.0,11.0,0.61
Amon-Ra St. Brown,84470,WR,DET,1,9,0,11,0,,0,,,0,0,,0,-0.93,0,0,,51.1,0,0,0.0,0,2,0.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,8.5,1,75.0,0.0,0,1,0.0,0,0.49,5,0,78.7,93.1,0,26,0.0,0,25,52.0,6,100.0,25,147.4,8,32.0,1,83,41,6.8,13.8,3.32
Rashee Rice,97605,WR,KC,1,9,0,16,0,-3.3,0,100.0,,0,0,0.0,0,0.35,1,0,90.6,85.4,0,7,0.0,0,12,45.5,4,91.7,11,125.0,4,36.4,1,18,31,7.8,4.5,1.64,1.7,0,100.0,,0,0,0.0,0,0.17,1,0,81.7,82.5,0,11,0.0,0,18,31.3,3,88.9,16,91.7,3,18.8,0,18,13,4.3,6.0,1.13
Hunter Henry,10669,TE,NE,1,9,0,19,0,,0,,,0,0,,0,-0.25,0,0,,48.8,0,0,25.0,1,4,25.0,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,8.3,0,66.7,50.0,1,2,0.0,0,-0.28,2,0,77.3,90.3,0,15,0.0,0,11,27.3,2,100.0,11,91.0,3,27.3,0,24,2,1.0,12.0,2.18
Cedric Tillman,84434,WR,CLV,1,8,0,8,0,,0,,,0,0,,0,0.22,0,0,,50.0,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,9.0,1,50.0,0.0,0,1,0.0,0,-0.73,2,0,73.4,65.7,2,19,0.0,0,18,44.4,2,100.0,18,33.3,4,22.2,0,28,15,7.5,14.0,1.56
Cooper Kupp,11824,WR,LA,1,8,0,26,0,-3.0,0,100.0,,0,0,0.0,0,-0.87,0,0,78.7,47.8,0,-3,0.0,0,8,12.5,1,100.0,8,79.2,1,12.5,0,-3,0,0.0,-3.0,-0.38,14.3,0,100.0,,0,0,0.0,0,0.0,1,0,80.0,72.4,0,62,0.0,0,21,50.0,3,95.2,20,158.3,3,15.0,1,74,31,10.3,24.7,3.7
Amari Cooper,9437,WR,CLV,1,8,0,8,0,,0,,,0,0,,0,-0.14,0,0,,47.2,0,0,0.0,0,5,20.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,16.0,2,100.0,,0,0,0.0,0,0.68,2,0,49.2,64.5,0,51,0.0,0,8,62.5,2,100.0,8,158.3,2,25.0,1,62,30,15.0,31.0,7.75
