player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Keenan Allen,7857,WR,LAC,1,15,0,27,0,,0,,,0,0,,0,-0.3,0,0,,48.5,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,5.7,1,66.7,,0,0,20.0,1,0.12,2,0,28.6,64.2,0,11,0.0,0,24,50.0,4,91.7,22,83.3,6,27.3,0,37,15,3.8,9.3,1.68
David Njoku,11784,TE,CLV,1,15,0,8,0,-1.0,0,100.0,100.0,1,1,0.0,0,-0.62,0,0,78.7,54.1,0,-1,20.0,1,5,20.0,1,80.0,4,79.2,1,25.0,0,-1,0,0.0,-1.0,-0.25,3.1,0,57.1,100.0,1,1,20.0,1,-0.23,2,0,27.4,50.4,0,11,0.0,0,20,45.0,4,100.0,20,65.8,7,35.0,0,27,16,4.0,6.8,1.35
Davante Adams,8688,WR,LV,1,12,0,23,0,-2.0,1,100.0,,0,0,0.0,0,-0.67,0,0,78.7,55.2,0,0,0.0,0,3,0.0,1,100.0,3,79.2,1,33.3,0,0,2,2.0,0.0,0.0,5.0,0,0.0,0.0,0,1,,0,-0.15,0,0,57.0,58.5,0,0,0.0,0,7,57.1,0,100.0,7,39.6,1,14.3,0,0,0,,,0.0
Tyreek Hill,10799,WR,MIA,1,11,0,17,0,-3.0,0,100.0,,0,0,0.0,0,-1.45,0,0,78.7,53.9,0,-4,0.0,0,4,0.0,1,100.0,4,79.2,1,25.0,0,-4,-1,-1.0,-4.0,-1.0,18.0,0,0.0,,0,0,,0,-0.29,0,0,80.6,91.0,0,0,0.0,0,9,37.5,0,88.9,8,39.6,1,12.5,0,0,0,,,0.0
Adam Thielen,8288,WR,CAR,1,11,0,5,0,,0,,,0,0,,0,-0.41,0,0,,50.3,0,0,0.0,0,4,0.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,8.2,0,60.0,0.0,0,1,0.0,0,-0.63,1,0,81.1,76.3,0,16,0.0,0,24,25.0,3,100.0,24,77.1,5,20.8,0,30,12,4.0,10.0,1.25
Justin Watson,66915,WR,KC,1,11,0,16,0,,0,,,0,0,,0,-0.07,0,0,,50.8,0,0,0.0,0,3,66.7,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,13.8,0,50.0,100.0,2,2,33.3,1,-0.72,2,0,26.8,62.6,1,17,0.0,0,8,37.5,2,100.0,8,35.4,4,50.0,0,30,1,0.5,15.0,3.75
Amon-Ra St. Brown,84470,WR,DET,1,11,0,11,0,-3.0,0,100.0,,0,0,0.0,0,1.5,1,0,78.7,93.1,0,6,0.0,0,2,100.0,1,100.0,2,91.7,1,50.0,0,6,9,9.0,6.0,3.0,5.6,1,77.8,100.0,2,2,0.0,0,0.03,6,0,82.2,90.1,0,16,0.0,0,28,59.3,7,96.4,27,135.6,9,33.3,1,69,31,4.4,9.9,2.56
Mike Evans,8642,WR,TB,1,11,0,30,0,,0,,,0,0,,0,0.3,0,0,,46.1,0,0,0.0,0,4,75.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,21.5,0,0.0,0.0,0,1,,0,-0.57,0,0,77.3,72.8,0,0,0.0,0,7,33.3,0,85.7,6,39.6,2,33.3,0,0,0,,,0.0
Nico Collins,61441,WR,HST,1,11,0,13,0,-5.0,0,100.0,,0,0,0.0,0,0.1,0,0,78.7,54.6,0,4,0.0,0,4,25.0,1,100.0,4,83.3,1,25.0,0,4,9,9.0,4.0,1.0,0.5,0,100.0,,0,0,0.0,0,-0.91,1,0,80.0,72.1,0,8,0.0,0,8,37.5,2,100.0,8,91.7,2,25.0,0,12,11,5.5,6.0,1.5
Tank Dell,78874,WR,HST,1,10,0,13,0,,0,,,0,0,,0,-0.32,0,0,,52.5,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,-0.19,0,0,78.0,90.1,0,0,0.0,0,12,58.3,0,91.7,11,0.0,0,0.0,0,0,0,,,0.0
