player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
CeeDee Lamb,61570,WR,DAL,1,14,0,9,0,-2.5,0,100.0,,0,0,0.0,0,-0.6,0,0,84.5,60.4,0,5,0.0,0,3,33.3,2,100.0,3,79.2,2,66.7,0,5,10,5.0,2.5,1.67,5.5,1,87.5,0.0,0,1,0.0,0,0.63,2,0,84.5,93.1,0,22,0.0,0,22,60.0,7,90.9,20,137.5,8,40.0,1,60,26,3.7,8.6,3.0
D.K. Metcalf,47864,WR,SEA,1,14,0,29,0,,0,,,0,0,,0,1.24,0,0,,48.3,0,0,0.0,0,4,75.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,5.0,0,100.0,,0,0,0.0,0,1.3,1,0,72.1,71.2,0,7,0.0,0,1,100.0,1,100.0,1,95.8,1,100.0,0,7,2,2.0,7.0,7.0
Diontae Johnson,33441,WR,PIT,1,14,0,25,0,,0,,,0,0,,0,0.38,0,0,,50.3,0,0,0.0,0,2,100.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,19.4,0,0.0,0.0,0,1,100.0,2,-0.21,0,0,58.5,69.0,0,0,0.0,0,9,37.5,0,88.9,8,39.6,5,62.5,0,0,0,,,0.0
Trey McBride,75916,TE,ARZ,1,14,0,1,0,-5.0,0,100.0,,0,0,0.0,0,-0.24,0,0,78.7,59.5,0,-3,0.0,0,2,50.0,1,100.0,2,79.2,1,50.0,0,-3,2,2.0,-3.0,-1.5,8.8,1,77.8,50.0,1,2,12.5,1,0.0,4,0,55.6,80.6,0,22,0.0,0,25,56.5,7,92.0,23,141.2,9,39.1,1,81,16,2.3,11.6,3.52
Garrett Wilson,97405,WR,NYJ,1,13,0,22,0,,0,,,0,0,,0,0.08,0,0,,51.2,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,8.7,0,66.7,,0,0,0.0,0,-0.81,0,0,78.0,69.4,0,8,0.0,0,13,41.7,2,92.3,12,78.5,3,25.0,0,15,1,0.5,7.5,1.25
Tyreek Hill,10799,WR,MIA,1,13,0,17,0,-1.5,0,75.0,,0,0,25.0,1,0.69,2,0,27.0,75.4,0,10,0.0,0,7,71.4,3,100.0,7,84.4,4,57.1,0,19,21,7.0,6.3,2.71,8.0,0,57.1,100.0,1,1,20.0,1,0.5,3,0,51.2,79.0,1,22,0.0,0,17,52.9,4,100.0,17,38.7,7,41.2,0,48,20,5.0,12.0,2.82
Jaylen Waddle,84088,WR,MIA,1,12,0,17,0,-4.0,0,100.0,,0,0,0.0,0,0.69,0,0,78.7,76.3,0,13,0.0,0,7,71.4,1,100.0,7,118.8,1,14.3,0,13,17,17.0,13.0,1.86,1.7,0,33.3,,0,0,50.0,1,-0.08,0,0,28.7,73.1,0,13,0.0,0,12,41.7,1,100.0,12,47.9,3,25.0,0,13,17,17.0,13.0,1.08
Stefon Diggs,9579,WR,BUF,1,12,0,4,0,-2.0,0,100.0,,0,0,0.0,0,0.12,0,0,78.7,53.0,0,1,0.0,0,5,75.0,1,80.0,4,79.2,1,25.0,0,1,3,3.0,1.0,0.25,1.4,1,100.0,100.0,1,1,0.0,0,0.16,2,0,82.2,70.3,0,15,0.0,0,25,52.0,5,100.0,25,92.5,5,20.0,0,31,24,4.8,6.2,1.24
Gabe Davis,55410,WR,BUF,1,12,0,4,0,-1.0,0,100.0,,0,0,0.0,0,0.12,1,0,84.5,83.5,0,11,0.0,0,5,75.0,1,80.0,4,112.5,1,25.0,0,11,12,12.0,11.0,2.75,5.3,2,75.0,,0,0,0.0,0,0.27,1,0,83.6,78.0,0,14,0.0,0,10,66.7,3,90.0,9,89.6,4,44.4,0,24,18,6.0,8.0,2.67
Ja'Marr Chase,84270,WR,CIN,1,12,0,7,0,-1.3,3,100.0,,0,0,0.0,0,-0.6,2,0,90.2,90.7,0,8,0.0,0,8,25.0,4,100.0,8,90.6,4,50.0,0,23,28,7.0,5.8,2.88,3.8,2,100.0,,0,0,0.0,0,1.18,2,0,81.7,83.7,0,17,0.0,0,12,75.0,4,100.0,12,140.6,4,33.3,1,33,22,5.5,8.3,2.75
Michael Pittman Jr.,29049,WR,IND,1,11,0,14,0,-1.0,0,50.0,0.0,0,1,0.0,0,-0.03,0,0,78.7,57.6,0,7,0.0,0,2,50.0,1,100.0,2,58.3,2,100.0,0,7,8,8.0,7.0,3.5,1.0,0,100.0,,0,0,0.0,0,0.24,0,0,78.7,55.2,0,2,0.0,0,14,53.8,1,92.9,13,79.2,1,7.7,0,2,1,1.0,2.0,0.15
Terry McLaurin,48229,WR,WAS,1,11,0,32,0,,0,,,0,0,,0,-0.54,0,0,,44.6,0,0,0.0,0,7,28.6,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,22.5,0,0.0,,0,0,100.0,1,-0.9,0,0,29.8,54.6,0,0,0.0,0,8,25.0,0,100.0,8,39.6,2,25.0,0,0,0,,,0.0
Amari Cooper,9437,WR,CLV,1,11,0,8,0,,0,,,0,0,,0,1.01,0,0,,48.1,0,0,0.0,0,5,80.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,10.0,0,50.0,0.0,0,1,0.0,0,-0.71,1,0,57.0,81.4,0,24,0.0,0,8,50.0,1,100.0,8,93.8,2,25.0,0,24,8,8.0,24.0,3.0
Adam Thielen,8288,WR,CAR,1,11,0,5,0,-4.0,1,100.0,,0,0,0.0,0,-0.05,0,0,84.5,91.7,0,10,0.0,0,3,66.7,2,100.0,3,91.7,2,66.7,0,12,20,10.0,6.0,4.0,2.4,1,75.0,0.0,0,1,0.0,0,-0.09,1,0,80.6,76.1,0,10,0.0,0,29,50.0,6,96.6,28,81.3,8,28.6,0,32,28,4.7,5.3,1.14
George Kittle,11901,TE,SF,1,11,0,28,0,,0,,,0,0,,0,-0.55,0,0,,47.1,0,0,0.0,0,2,0.0,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,9.7,0,71.4,,0,0,28.6,2,-0.23,3,0,28.3,82.7,0,32,0.0,0,13,54.5,5,84.6,11,108.0,7,63.6,0,78,25,5.0,15.6,7.09
Evan Engram,11778,TE,JAX,1,10,0,15,0,-3.0,0,100.0,,0,0,0.0,0,-1.51,0,1,84.5,24.8,0,0,0.0,0,5,20.0,2,100.0,5,79.2,2,40.0,0,-9,-3,-1.5,-4.5,-1.8,3.4,1,100.0,,0,0,0.0,0,-0.31,3,1,86.9,72.4,0,34,0.0,0,21,61.9,7,100.0,21,108.3,7,33.3,0,70,46,6.6,10.0,3.33
Sam LaPorta,101690,TE,DET,1,10,0,11,0,,0,,,0,0,,0,0.09,0,0,,42.2,0,0,0.0,0,5,80.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,-0.22,2,0,61.8,84.7,0,8,9.1,1,11,80.0,2,81.8,9,95.8,2,22.2,0,14,6,3.0,7.0,1.56
Calvin Ridley,48262,WR,JAX,1,10,0,15,0,,0,,,0,0,,0,-2.4,0,0,,51.4,0,0,0.0,0,3,0.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,15.0,0,100.0,,0,0,0.0,0,0.95,1,0,80.6,67.2,0,27,0.0,0,8,62.5,2,100.0,8,118.8,2,25.0,0,31,1,0.5,15.5,3.88
Cole Kmet,60995,TE,CHI,1,10,0,6,0,0.0,0,100.0,,0,0,0.0,0,0.39,1,0,78.7,90.5,0,8,0.0,0,4,66.7,1,75.0,3,100.0,1,33.3,0,8,8,8.0,8.0,2.67,5.7,1,100.0,,0,0,0.0,0,-0.12,4,0,82.7,77.5,0,17,3.8,1,26,52.0,7,92.3,24,104.2,7,29.2,0,63,23,3.3,9.0,2.63
K.J. Osborn,23503,WR,MIN,1,10,0,18,0,-1.5,0,50.0,,0,0,50.0,1,-0.3,0,0,24.2,28.5,0,3,0.0,0,4,25.0,1,100.0,4,56.3,2,50.0,0,3,4,4.0,3.0,0.75,0.0,0,100.0,,0,0,0.0,0,0.72,1,0,64.7,72.4,0,11,0.0,0,7,57.1,1,100.0,7,112.5,1,14.3,0,11,11,11.0,11.0,1.57
Chris Olave,84355,WR,NO,1,9,0,20,0,,0,,,0,0,,0,-0.04,0,0,,51.7,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,25.5,0,25.0,,0,0,0.0,0,0.55,0,0,29.7,55.2,0,9,0.0,0,10,50.0,1,100.0,10,39.6,4,40.0,0,9,7,7.0,9.0,0.9
Romeo Doubs,84329,WR,GB,1,9,0,12,0,-2.0,0,100.0,,0,0,0.0,0,0.25,0,0,84.5,56.1,0,5,0.0,0,6,80.0,2,83.3,5,81.3,2,40.0,0,7,11,5.5,3.5,1.4,,0,,,0,0,,0,0.04,0,0,39.1,61.2,0,0,0.0,0,3,50.0,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0
Cooper Kupp,11824,WR,LA,1,9,0,26,0,0.0,0,100.0,,0,0,0.0,0,0.48,0,0,78.7,49.8,0,2,0.0,0,7,57.1,1,100.0,7,79.2,1,14.3,0,2,2,2.0,2.0,0.29,7.0,0,40.0,0.0,0,1,0.0,0,0.19,0,0,76.5,54.0,0,9,0.0,0,25,52.2,2,92.0,23,47.9,5,21.7,0,14,3,1.5,7.0,0.61
T.J. Hockenson,40912,TE,MIN,1,9,0,18,0,,0,,,0,0,,0,-0.3,0,0,,42.2,0,0,25.0,1,4,25.0,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,8.0,2,80.0,,0,0,0.0,0,0.23,3,0,54.5,75.8,0,23,0.0,0,13,41.7,4,92.3,12,147.9,5,41.7,1,50,21,5.3,12.5,4.17
Tyler Lockett,9502,WR,SEA,1,9,0,29,0,,0,,,0,0,,0,0.61,0,0,,48.3,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,11.9,0,85.7,0.0,0,1,0.0,0,0.85,5,0,79.4,91.0,0,17,0.0,0,8,62.5,6,100.0,8,146.7,7,87.5,1,68,18,3.0,11.3,8.5
