player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Davante Adams,8688,WR,LV,1,22,0,23,0,,0,,,0,0,,0,0.09,0,0,,48.0,0,0,0.0,0,3,66.7,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,18.3,0,33.3,50.0,1,2,0.0,0,-0.03,1,0,67.7,91.7,0,24,0.0,0,7,28.6,1,100.0,7,63.2,3,42.9,0,24,0,0.0,24.0,3.43
CeeDee Lamb,61570,WR,DAL,1,17,0,9,0,,0,,,0,0,,0,1.2,0,0,,53.3,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,6.3,4,50.0,50.0,1,2,20.0,1,-0.12,3,0,45.6,86.4,1,31,0.0,0,18,41.2,4,94.4,17,35.4,8,47.1,0,60,39,9.8,15.0,3.53
DJ Moore,48267,WR,CHI,1,13,0,6,0,-4.0,0,100.0,,0,0,0.0,0,-0.3,0,0,78.7,54.3,0,2,0.0,0,4,25.0,1,100.0,4,79.2,1,25.0,0,2,6,6.0,2.0,0.5,16.9,0,87.5,50.0,1,2,0.0,0,0.89,5,0,80.6,91.7,0,32,0.0,0,14,57.1,7,100.0,14,158.3,8,57.1,1,115,18,2.6,16.4,8.21
Tyreek Hill,10799,WR,MIA,1,12,0,17,0,-3.5,0,50.0,,0,0,0.0,0,0.23,0,0,78.7,53.2,0,6,0.0,0,5,60.0,1,100.0,5,56.3,2,40.0,0,6,9,9.0,6.0,1.2,7.0,0,25.0,0.0,0,1,0.0,0,0.4,0,0,79.4,71.6,0,6,0.0,0,14,41.7,1,85.7,12,39.6,4,33.3,0,6,9,9.0,6.0,0.5
Sam LaPorta,101690,TE,DET,1,11,0,11,0,,0,,,0,0,,0,-1.81,0,0,,49.1,0,0,33.3,1,3,33.3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,8.7,0,71.4,,0,0,0.0,0,0.17,4,0,61.8,86.6,1,25,0.0,0,16,57.1,5,87.5,14,58.9,7,50.0,0,62,20,4.0,12.4,4.43
Juwan Johnson,28305,TE,NO,1,11,0,20,0,1.0,0,100.0,,0,0,0.0,0,-0.19,1,0,78.7,91.2,0,11,0.0,0,4,50.0,1,100.0,4,112.5,1,25.0,0,11,10,10.0,11.0,2.75,10.0,0,66.7,100.0,1,1,20.0,1,0.47,3,0,41.1,78.0,0,32,0.0,0,13,61.5,4,100.0,13,129.9,6,46.2,1,47,8,2.0,11.8,3.62
Garrett Wilson,97405,WR,NYJ,1,10,0,22,0,0.0,0,100.0,,0,0,0.0,0,-0.46,0,0,78.7,49.5,0,3,0.0,0,8,12.5,1,100.0,8,79.2,1,12.5,0,3,3,3.0,3.0,0.38,4.3,0,66.7,0.0,0,1,0.0,0,-0.37,0,0,78.0,68.1,0,6,0.0,0,8,37.5,2,100.0,8,70.1,3,37.5,0,9,3,1.5,4.5,1.13
Jakobi Meyers,47468,WR,LV,1,10,0,23,0,-3.0,0,100.0,,0,0,0.0,0,0.09,0,0,78.7,55.6,0,2,0.0,0,3,66.7,1,100.0,3,79.2,1,33.3,0,2,5,5.0,2.0,0.67,6.8,1,50.0,0.0,0,1,0.0,0,0.37,2,0,78.0,69.1,0,14,0.0,0,22,57.1,2,95.5,21,71.9,4,19.0,0,27,9,4.5,13.5,1.29
Demarcus Robinson,10760,WR,LA,1,10,0,26,0,,0,,,0,0,,0,0.84,0,0,,46.6,0,0,0.0,0,4,75.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0.83,0,0,77.3,50.1,0,0,0.0,0,6,50.0,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0
Drake London,86519,WR,ATL,1,10,0,2,0,0.0,0,0.0,0.0,0,1,,0,1.67,0,0,,49.9,0,0,0.0,0,3,33.3,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0,16.3,0,33.3,0.0,0,1,0.0,0,0.09,1,0,74.6,55.8,0,22,0.0,0,14,35.7,1,100.0,14,60.4,3,21.4,0,22,4,4.0,22.0,1.57
Gerald Everett,11799,TE,LAC,1,9,0,27,0,-1.0,1,100.0,100.0,1,1,0.0,0,2.07,1,0,78.7,99.9,0,22,0.0,0,1,100.0,1,100.0,1,118.8,1,100.0,0,22,23,23.0,22.0,22.0,8.0,0,20.0,0.0,0,3,50.0,1,-0.12,0,0,46.3,52.2,0,4,0.0,0,16,40.0,1,93.8,15,39.6,5,33.3,0,4,4,4.0,4.0,0.27
Breece Hall,97636,HB,NYJ,1,9,0,22,0,-6.0,0,100.0,,0,0,0.0,0,-0.4,0,0,84.5,74.3,0,1,28.6,2,7,14.3,2,71.4,5,79.2,2,40.0,0,-3,9,4.5,-1.5,-0.6,,0,,,0,0,,0,-0.92,0,0,82.2,94.2,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
George Pickens,99229,WR,PIT,1,9,0,25,0,-4.0,0,100.0,,0,0,0.0,0,0.75,1,0,78.7,92.4,0,10,0.0,0,3,66.7,1,100.0,3,108.3,1,33.3,0,10,14,14.0,10.0,3.33,8.8,0,75.0,0.0,0,1,0.0,0,1.14,3,1,78.7,90.0,0,37,0.0,0,5,80.0,3,100.0,5,116.7,4,80.0,0,57,24,8.0,19.0,11.4
Alex Erickson,11107,WR,LAC,1,9,0,27,0,,0,,,0,0,,0,0.89,0,0,,51.2,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,10.3,0,100.0,,0,0,0.0,0,-0.03,3,0,78.7,78.3,0,27,0.0,0,10,33.3,3,90.0,9,118.8,3,33.3,0,58,27,9.0,19.3,6.44
Justin Jefferson,61398,WR,MIN,1,9,0,18,0,,0,,,0,0,,0,1.46,0,0,,53.6,0,0,0.0,0,2,100.0,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,6.0,0,100.0,,0,0,0.0,0,-1.15,0,0,75.6,69.7,0,6,0.0,0,11,36.4,1,100.0,11,91.7,1,9.1,0,6,0,0.0,6.0,0.55
David Njoku,11784,TE,CLV,1,8,0,8,0,-5.0,0,0.0,,0,0,,0,-3.37,0,0,,44.3,1,0,0.0,0,3,0.0,0,100.0,3,0.0,1,33.3,0,0,0,,,0.0,3.0,1,100.0,,0,0,0.0,0,0.65,1,0,76.5,93.7,0,43,12.5,1,8,37.5,2,87.5,7,118.8,2,28.6,0,49,43,21.5,24.5,7.0
Puka Nacua,100632,WR,LA,1,8,0,26,0,-4.0,0,100.0,,0,0,0.0,0,0.84,1,0,78.7,86.8,0,13,0.0,0,4,75.0,1,100.0,4,118.8,1,25.0,0,13,17,17.0,13.0,3.25,12.0,0,0.0,,0,0,,0,-0.45,0,0,26.8,52.3,1,0,0.0,0,10,33.3,0,90.0,9,0.0,1,11.1,0,0,0,,,0.0
Nico Collins,61441,WR,HST,1,8,0,13,0,-2.0,1,100.0,,0,0,0.0,0,0.37,2,1,88.7,94.8,0,15,0.0,0,4,50.0,3,100.0,4,98.6,3,75.0,0,23,29,9.7,7.7,5.75,6.0,0,50.0,,0,0,0.0,0,-0.57,0,0,72.1,72.4,0,-2,0.0,0,4,25.0,1,100.0,4,56.3,2,50.0,0,-2,1,1.0,-2.0,-0.5
Bo Melton,61610,WR,GB,1,8,0,12,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,19.7,0,66.7,,0,0,0.0,0,0.79,2,0,74.6,90.0,0,37,0.0,0,9,55.6,2,100.0,9,109.7,3,33.3,0,65,8,4.0,32.5,7.22
Jayden Reed,78171,WR,GB,1,8,0,12,0,-3.0,0,100.0,,0,0,0.0,0,0.47,0,0,78.7,97.1,0,10,0.0,0,1,100.0,1,100.0,1,108.3,1,100.0,0,10,13,13.0,10.0,10.0,13.0,1,85.7,,0,0,0.0,0,0.89,3,0,77.3,93.1,0,33,0.0,0,12,66.7,6,100.0,12,158.3,7,58.3,2,89,43,7.2,14.8,7.42
Brandin Cooks,8655,WR,DAL,1,8,0,9,0,,0,,,0,0,,0,1.2,0,0,,54.0,0,0,0.0,0,1,100.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,23.0,0,75.0,100.0,1,1,0.0,0,1.43,3,0,76.5,84.7,0,21,0.0,0,11,63.6,3,100.0,11,156.3,4,36.4,1,50,2,0.7,16.7,4.55
Wan'Dale Robinson,101735,WR,NYG,1,8,0,21,0,,0,,,0,0,,0,-0.24,0,0,,53.2,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,5.0,0,50.0,,0,0,50.0,1,0.03,1,0,61.8,65.5,0,7,0.0,0,28,36.0,1,89.3,25,58.3,2,8.0,0,7,4,4.0,7.0,0.28
Brandon Aiyuk,84109,WR,SF,1,8,0,28,0,,0,,,0,0,,0,0.22,0,0,,46.0,0,0,0.0,0,4,75.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,14.8,0,100.0,100.0,1,1,0.0,0,0.55,4,0,80.6,91.6,0,38,0.0,0,11,72.7,5,100.0,11,118.8,5,45.5,0,91,17,3.4,18.2,8.27
Keelan Doss,48143,WR,LAC,1,8,0,27,0,0.0,0,100.0,,0,0,0.0,0,0.89,0,0,78.7,60.0,0,3,0.0,0,2,50.0,1,100.0,2,79.2,1,50.0,0,3,3,3.0,3.0,1.5,8.9,0,57.1,0.0,0,1,20.0,1,0.11,1,0,41.8,51.7,0,9,0.0,0,29,44.4,4,93.1,27,62.2,7,25.9,0,19,11,2.8,4.8,0.7
Amon-Ra St. Brown,84470,WR,DET,1,7,0,11,0,-3.0,0,100.0,,0,0,0.0,0,-1.81,1,0,78.7,92.5,0,13,0.0,0,3,33.3,1,100.0,3,118.8,1,33.3,0,13,16,16.0,13.0,4.33,11.3,1,66.7,0.0,0,1,0.0,0,-0.49,1,0,75.6,82.9,0,23,0.0,0,14,28.6,2,100.0,14,102.1,3,21.4,0,32,10,5.0,16.0,2.29
Isiah Pacheco,83747,HB,KC,1,7,0,16,0,-4.5,0,100.0,,0,0,0.0,0,0.04,1,0,84.5,91.9,0,21,0.0,0,3,33.3,2,100.0,3,110.4,2,66.7,0,21,30,15.0,10.5,7.0,2.5,0,100.0,,0,0,0.0,0,-0.13,1,0,78.7,80.9,0,8,0.0,0,4,25.0,2,100.0,4,118.8,2,50.0,1,6,3,1.5,3.0,1.5
Johnny Mundt,12206,TE,MIN,1,7,0,18,0,,0,,,0,0,,0,0.0,0,0,78.7,99.9,0,0,0.0,0,1,,0,0.0,0,0.0,0,,0,0,0,,,,3.3,0,33.3,0.0,0,1,0.0,0,-1.19,1,0,74.6,69.4,1,10,0.0,0,10,20.0,1,100.0,10,4.2,3,30.0,0,10,5,5.0,10.0,1.0
Tyler Higbee,10744,TE,LA,1,7,0,26,0,-3.0,1,100.0,,0,0,0.0,0,0.84,1,0,78.7,94.6,0,18,25.0,1,4,75.0,1,75.0,3,118.8,1,33.3,0,18,21,21.0,18.0,6.0,3.0,0,100.0,,0,0,0.0,0,-1.25,0,0,58.5,78.6,0,4,0.0,0,10,20.0,1,100.0,10,83.3,1,10.0,0,4,1,1.0,4.0,0.4
Trey McBride,75916,TE,ARZ,1,7,0,1,0,-4.0,0,50.0,,0,0,0.0,0,-0.26,0,0,78.7,50.5,0,5,0.0,0,4,25.0,1,100.0,4,56.3,2,50.0,0,5,8,8.0,5.0,1.25,1.0,0,100.0,,0,0,0.0,0,0.29,0,0,73.4,51.0,0,6,0.0,0,19,76.5,1,89.5,17,91.7,1,5.9,0,6,5,5.0,6.0,0.35
Tanner Hudson,66924,TE,CIN,1,7,0,7,0,,0,,,0,0,,0,-0.32,0,0,,48.2,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,6.3,0,33.3,0.0,0,1,50.0,1,0.54,1,0,28.6,56.9,0,9,0.0,0,13,50.0,1,92.3,12,42.4,3,25.0,0,9,4,4.0,9.0,0.75
Dalton Kincaid,91791,TE,BUF,1,7,0,4,0,-4.0,0,100.0,,0,0,0.0,0,-0.85,0,0,78.7,55.6,0,4,0.0,0,2,0.0,1,100.0,2,83.3,1,50.0,0,4,8,8.0,4.0,2.0,26.0,0,40.0,,0,0,0.0,0,0.03,2,0,72.1,64.0,1,51,0.0,0,20,45.0,2,100.0,20,47.9,5,25.0,0,69,25,12.5,34.5,3.45
DeAndre Hopkins,7808,WR,TEN,1,7,0,31,0,-2.0,0,100.0,,0,0,0.0,0,-0.35,0,0,84.5,87.5,0,4,0.0,0,5,20.0,2,100.0,5,83.3,2,40.0,0,8,12,6.0,4.0,1.6,3.0,1,100.0,,0,0,0.0,0,0.15,1,0,80.0,83.0,0,16,0.0,0,8,37.5,4,100.0,8,95.8,4,50.0,0,28,16,4.0,7.0,3.5
D.K. Metcalf,47864,WR,SEA,1,7,0,29,0,,0,,,0,0,,0,0.06,0,0,,50.3,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,-1.64,0,0,44.2,82.3,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Michael Pittman Jr.,29049,WR,IND,1,7,0,14,0,-2.0,0,100.0,,0,0,0.0,0,0.16,1,0,84.5,86.4,0,11,0.0,0,4,75.0,2,100.0,4,97.9,2,50.0,0,15,19,9.5,7.5,3.75,,0,,,0,0,,0,-0.37,0,0,52.5,63.6,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Stefon Diggs,9579,WR,BUF,1,7,0,4,0,-1.0,1,100.0,,0,0,0.0,0,-0.77,0,0,78.7,84.7,0,4,0.0,0,5,0.0,1,100.0,5,83.3,1,20.0,0,4,5,5.0,4.0,0.8,-1.0,1,100.0,,0,0,0.0,0,-0.78,0,0,75.6,69.2,0,4,0.0,0,5,20.0,1,100.0,5,83.3,1,20.0,0,4,5,5.0,4.0,0.8
Greg Dortch,42237,WR,ARZ,1,7,0,1,0,,0,,,0,0,,0,-0.26,0,0,,48.6,0,0,0.0,0,4,25.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,7.7,2,100.0,,0,0,0.0,0,0.88,2,0,80.0,90.7,0,36,0.0,0,9,88.9,3,100.0,9,118.8,3,33.3,0,55,32,10.7,18.3,6.11
