player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
T.J. Hockenson,40912,TE,MIN,1,14,0,18,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,11.7,0,66.7,0.0,0,1,0.0,0,0.23,3,0,82.2,94.9,0,28,0.0,0,13,38.5,4,100.0,13,143.8,6,46.2,1,67,21,5.3,16.8,5.15
Tank Dell,78874,WR,HST,1,14,0,13,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,14.0,0,0.0,0.0,0,1,,0,-1.06,0,0,49.2,54.4,0,0,0.0,0,5,40.0,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0
Garrett Wilson,97405,WR,NYJ,1,13,0,22,0,,0,,,0,0,,0,-0.12,0,0,,49.7,0,0,0.0,0,5,20.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,7.0,0,75.0,100.0,2,2,25.0,1,-0.27,1,0,56.7,63.4,0,7,0.0,0,18,38.9,3,94.4,17,83.3,4,23.5,0,18,0,0.0,6.0,1.06
CeeDee Lamb,61570,WR,DAL,1,13,0,9,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,17.5,0,83.3,,0,0,0.0,0,0.63,4,0,83.2,94.9,0,30,0.0,0,17,64.7,5,100.0,17,158.3,6,35.3,1,96,23,4.6,19.2,5.65
Keenan Allen,7857,WR,LAC,1,13,0,27,0,-2.0,0,100.0,,0,0,0.0,0,1.08,1,0,78.7,58.5,0,7,0.0,0,2,100.0,1,100.0,2,95.8,1,50.0,0,7,9,9.0,7.0,3.5,8.7,1,100.0,,0,0,0.0,0,0.2,6,0,83.6,92.7,0,28,0.0,0,24,60.9,6,95.8,23,118.8,6,26.1,0,83,31,5.2,13.8,3.61
Tyler Boyd,10689,WR,CIN,1,12,0,7,0,-0.5,0,100.0,,0,0,0.0,0,0.67,1,0,84.5,86.6,0,4,0.0,0,4,75.0,2,100.0,4,79.2,2,50.0,0,5,6,3.0,2.5,1.25,10.3,1,60.0,100.0,1,1,25.0,2,-0.15,3,0,29.5,67.0,1,64,0.0,0,42,28.9,6,90.5,38,55.4,10,26.3,0,103,61,10.2,17.2,2.71
Michael Pittman Jr.,29049,WR,IND,1,11,0,14,0,-2.0,0,100.0,,0,0,0.0,0,1.29,0,0,78.7,96.7,0,10,0.0,0,1,100.0,1,100.0,1,108.3,1,100.0,0,10,12,12.0,10.0,10.0,,0,,,0,0,,0,-0.3,0,0,81.1,85.9,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Courtland Sutton,48164,WR,DEN,1,11,0,10,0,,0,,,0,0,,0,-0.64,0,0,,51.7,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,5.0,0,50.0,,0,0,0.0,0,-0.62,0,0,60.2,55.1,0,4,0.0,0,4,0.0,1,75.0,3,56.3,2,66.7,0,4,0,0.0,4.0,1.33
Davante Adams,8688,WR,LV,1,11,0,23,0,-1.0,0,100.0,,0,0,0.0,0,0.07,0,0,78.7,50.3,0,6,0.0,0,8,42.9,1,87.5,7,91.7,1,14.3,0,6,7,7.0,6.0,0.86,13.0,0,50.0,100.0,1,1,0.0,0,-0.54,0,0,76.5,65.9,0,8,0.0,0,7,16.7,2,85.7,6,58.3,4,66.7,0,14,11,5.5,7.0,2.33
D.K. Metcalf,47864,WR,SEA,1,11,0,29,0,-1.0,0,100.0,,0,0,0.0,0,0.51,1,0,78.7,51.7,0,3,0.0,0,6,66.7,1,100.0,6,79.2,1,16.7,0,3,4,4.0,3.0,0.5,17.0,2,33.3,0.0,0,1,0.0,0,0.01,1,0,79.4,75.7,0,15,0.0,0,12,54.5,1,91.7,11,50.7,3,27.3,0,15,10,10.0,15.0,1.36
