player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Zay Jones,11792,WR,JAX,1,14,0,15,0,,0,,,0,0,,0,0.15,0,0,,48.9,0,0,0.0,0,2,50.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,19.0,0,0.0,0.0,0,1,,0,-0.63,0,0,76.5,57.4,0,0,0.0,0,13,30.8,0,100.0,13,39.6,2,15.4,0,0,0,,,0.0
Garrett Wilson,97405,WR,NYJ,1,14,0,22,0,,0,,,0,0,,0,-0.49,0,0,,48.0,0,0,0.0,0,6,33.3,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,7.4,0,40.0,0.0,0,2,0.0,0,-0.16,0,0,78.7,73.5,0,7,0.0,0,13,38.5,2,100.0,13,47.9,5,38.5,0,13,-2,-1.0,6.5,1.0
Amari Cooper,9437,WR,CLV,1,13,0,8,0,,0,,,0,0,,0,-0.53,0,0,,45.9,0,0,0.0,0,6,16.7,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,11.3,0,0.0,0.0,0,2,,0,-1.06,0,0,73.4,53.8,0,0,0.0,0,9,22.2,0,100.0,9,39.6,3,33.3,0,0,0,,,0.0
Stefon Diggs,9579,WR,BUF,1,12,0,4,0,-4.0,0,66.7,,0,0,33.3,1,-0.14,1,0,25.7,54.5,0,4,0.0,0,6,33.3,2,100.0,6,70.1,3,50.0,0,7,16,8.0,3.5,1.17,-2.0,0,60.0,,0,0,40.0,2,-0.19,1,0,27.8,51.4,0,8,0.0,0,11,27.3,3,100.0,11,64.6,5,45.5,0,15,19,6.3,5.0,1.36
Evan Engram,11778,TE,JAX,1,12,0,15,0,0.0,0,100.0,,0,0,0.0,0,-0.25,1,0,78.7,93.4,0,4,0.0,0,3,33.3,1,100.0,3,83.3,1,33.3,0,4,4,4.0,4.0,1.33,7.3,1,87.5,50.0,1,2,0.0,0,-0.25,4,0,83.6,90.4,0,23,6.5,2,31,40.0,7,90.3,28,106.8,8,28.6,0,77,23,3.3,11.0,2.75
Keenan Allen,7857,WR,LAC,1,12,0,27,0,,0,,,0,0,,0,-0.33,0,0,,54.9,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,13.4,0,71.4,50.0,1,2,0.0,0,-0.17,4,0,78.0,82.2,0,22,0.0,0,33,46.9,5,93.9,31,95.5,7,22.6,0,57,10,2.0,11.4,1.84
A.J. Brown,48327,WR,PHI,1,12,0,24,0,-2.0,0,100.0,,0,0,0.0,0,0.93,1,0,78.7,93.4,0,8,0.0,0,2,100.0,1,100.0,2,100.0,1,50.0,0,8,10,10.0,8.0,4.0,28.0,0,0.0,,0,0,100.0,1,-1.01,0,0,54.3,59.9,0,0,0.0,0,7,16.7,0,85.7,6,39.6,1,16.7,0,0,0,,,0.0
DeAndre Hopkins,7808,WR,TEN,1,12,0,31,0,,0,,,0,0,,0,-1.2,0,0,,51.5,0,0,0.0,0,4,25.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,5.0,0,100.0,,0,0,0.0,0,1.7,1,0,81.7,88.9,0,5,0.0,0,4,100.0,1,100.0,4,87.5,1,25.0,0,5,0,0.0,5.0,1.25
Chris Godwin,11839,WR,TB,1,11,0,30,0,-7.0,1,100.0,,0,0,0.0,0,1.93,0,0,78.7,58.0,0,2,0.0,0,2,50.0,1,100.0,2,79.2,1,50.0,0,2,9,9.0,2.0,1.0,10.2,1,80.0,0.0,0,1,0.0,0,0.26,2,0,41.1,66.3,0,32,0.0,0,12,45.5,4,91.7,11,105.8,5,45.5,0,47,24,6.0,11.8,4.27
Drake London,86519,WR,ATL,1,11,0,2,0,,0,,,0,0,,0,-0.54,0,0,,46.1,0,0,0.0,0,5,20.0,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,3.0,0,100.0,100.0,1,1,0.0,0,-0.26,0,0,84.1,88.6,0,4,0.0,0,9,11.1,2,100.0,9,79.2,2,22.2,0,6,0,0.0,3.0,0.67
