player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
CeeDee Lamb,61570,WR,DAL,1,18,0,9,6.3,0,66.7,0.0,0,1,0.0,0,-0.27,2,0,68.3,74.7,0,10,0.0,0,9,62.5,2,88.9,8,84.0,3,37.5,0,19,7,3.5,9.5,2.38,0,11.5,0,40.0,0.0,0,1,20.0,1,-0.11,3,0,42.1,60.7,1,13,0.0,0,33,48.4,4,93.9,31,10.4,10,32.3,0,35,20,5.0,8.8,1.13
Jake Ferguson,61081,TE,DAL,1,12,0,9,3.0,0,100.0,100.0,1,1,0.0,0,-0.07,1,0,68.3,59.5,0,7,0.0,0,9,75.0,2,88.9,8,122.9,2,25.0,1,8,2,1.0,4.0,1.0,0,9.3,0,75.0,100.0,2,2,0.0,0,-0.11,3,0,70.5,78.2,0,22,9.7,3,31,51.7,3,83.9,26,153.1,4,15.4,1,47,13,4.3,15.7,1.81
DeVonta Smith,61100,WR,PHI,1,12,0,24,11.0,0,33.3,0.0,0,3,0.0,0,-0.91,1,0,68.3,66.0,0,13,0.0,0,11,9.1,2,100.0,11,42.4,6,54.5,0,9,1,0.5,4.5,0.82,0,15.8,1,100.0,100.0,1,1,0.0,0,0.01,5,0,74.6,89.9,0,55,0.0,0,31,44.4,6,87.1,27,118.8,6,22.2,0,139,44,7.3,23.2,5.15
David Njoku,11784,TE,CLV,1,11,0,8,,0,,,0,0,,0,-0.15,0,0,,57.8,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,15.9,0,50.0,50.0,1,2,33.3,2,-0.46,2,0,28.6,54.4,0,45,3.1,1,32,41.9,4,96.9,31,82.8,8,25.8,0,75,10,2.5,18.8,2.42
Cade Otton,61071,TE,TB,1,11,0,30,10.0,0,50.0,0.0,0,1,0.0,0,0.52,1,0,64.7,64.1,0,15,14.3,2,14,42.9,1,85.7,12,75.0,2,16.7,0,15,6,6.0,15.0,1.25,0,4.4,0,77.8,100.0,2,2,12.5,1,0.27,4,0,52.1,88.9,0,24,8.3,2,24,54.2,7,91.7,22,100.9,9,40.9,0,74,47,6.7,10.6,3.36
Rashee Rice,97605,WR,KC,1,10,0,16,6.2,0,80.0,0.0,0,1,0.0,0,0.07,2,0,72.1,67.0,0,39,0.0,0,24,47.8,4,95.8,23,115.0,5,21.7,0,58,37,9.3,14.5,2.52,0,5.7,2,66.7,,0,0,0.0,0,0.49,2,0,68.3,77.7,0,23,0.0,0,14,53.8,2,92.9,13,103.5,3,23.1,0,33,20,10.0,16.5,2.54
Puka Nacua,100632,WR,LA,1,10,0,26,2.5,2,100.0,100.0,1,1,0.0,0,0.39,2,0,72.1,86.0,0,35,0.0,0,14,41.7,4,85.7,12,118.8,4,33.3,0,69,59,14.8,17.3,5.75,0,14.3,3,83.3,66.7,2,3,0.0,0,0.73,4,0,73.4,93.6,0,50,0.0,0,19,55.6,5,94.7,18,158.3,6,33.3,1,112,45,9.0,22.4,6.22
George Pickens,99229,WR,PIT,1,10,0,25,9.3,0,33.3,0.0,0,2,0.0,0,-1.05,1,0,64.7,56.6,0,5,0.0,0,9,14.3,1,77.8,7,42.4,3,42.9,0,5,1,1.0,5.0,0.71,0,12.3,0,50.0,0.0,0,1,0.0,0,-0.08,1,1,70.5,45.9,0,13,0.0,0,25,48.0,3,100.0,25,61.8,6,24.0,0,26,4,1.3,8.7,1.04
Travis Kelce,7844,TE,KC,1,10,0,16,3.0,1,66.7,,0,0,33.3,2,-0.02,1,0,28.6,53.2,0,13,0.0,0,25,45.8,4,96.0,24,78.5,6,25.0,0,30,23,5.8,7.5,1.25,0,8.3,0,75.0,,0,0,0.0,0,0.52,2,0,70.5,80.6,0,22,0.0,0,13,50.0,3,92.3,12,107.3,4,33.3,0,41,21,7.0,13.7,3.42
Tony Pollard,27126,HB,DAL,1,10,0,9,,0,,,0,0,,0,-0.02,0,0,,56.0,0,0,42.9,3,7,66.7,0,42.9,3,0.0,0,0.0,0,0,0,,,0.0,0,5.3,0,50.0,,0,0,0.0,0,-0.02,0,0,68.3,53.6,0,5,10.7,3,28,55.6,2,85.7,24,56.3,4,16.7,0,5,8,4.0,2.5,0.21
