player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Stefon Diggs,9579,WR,BUF,1,15,0,4,0,-2.0,0,100.0,,0,0,0.0,0,0.05,1,0,84.5,63.4,0,5,0.0,0,2,50.0,2,100.0,2,79.2,2,100.0,0,6,10,5.0,3.0,3.0,4.0,0,66.7,100.0,1,1,0.0,0,0.38,2,0,80.6,76.2,0,7,0.0,0,13,54.5,4,84.6,11,70.1,6,54.5,0,13,9,2.3,3.3,1.18
Michael Pittman Jr.,29049,WR,IND,1,14,0,14,0,-1.0,0,100.0,,0,0,0.0,0,0.09,0,0,88.7,77.1,0,8,0.0,0,8,57.1,3,87.5,7,90.3,3,42.9,0,17,20,6.7,5.7,2.43,15.0,0,0.0,,0,0,,0,-0.52,0,0,81.1,62.4,1,0,0.0,0,13,33.3,0,92.3,12,0.0,1,8.3,0,0,0,,,0.0
Amon-Ra St. Brown,84470,WR,DET,1,14,0,11,0,-4.3,1,100.0,,0,0,0.0,0,0.59,1,0,88.7,92.2,0,11,0.0,0,7,71.4,3,100.0,7,101.4,3,42.9,0,25,38,12.7,8.3,3.57,3.7,1,80.0,100.0,1,1,0.0,0,0.39,5,0,83.6,90.1,0,27,3.7,1,27,63.0,8,96.3,26,131.7,10,38.5,1,76,51,6.4,9.5,2.92
Adam Thielen,8288,WR,CAR,1,13,0,5,0,,0,,,0,0,,0,-0.29,0,0,,47.6,0,0,0.0,0,3,0.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,9.7,0,77.8,,0,0,0.0,0,-0.35,5,0,82.2,81.0,0,16,0.0,0,30,27.6,7,96.7,29,133.8,9,31.0,1,65,9,1.3,9.3,2.24
Ja'Marr Chase,84270,WR,CIN,1,12,0,7,0,-4.0,0,100.0,,0,0,0.0,0,-0.4,1,0,78.7,57.2,0,3,0.0,0,2,0.0,1,100.0,2,79.2,1,50.0,0,3,7,7.0,3.0,1.5,4.5,1,66.7,,0,0,0.0,0,-0.05,4,0,78.0,66.8,0,23,0.0,0,13,53.8,4,100.0,13,86.8,6,46.2,0,42,36,9.0,10.5,3.23
Drake London,86519,WR,ATL,1,12,0,2,0,0.0,0,100.0,,0,0,0.0,0,-0.41,0,0,78.7,60.3,0,2,0.0,0,2,0.0,1,100.0,2,79.2,1,50.0,0,2,2,2.0,2.0,1.0,8.0,0,66.7,0.0,0,1,0.0,0,-0.09,2,0,81.7,79.1,0,20,0.0,0,13,58.3,2,92.3,12,97.9,3,25.0,0,29,10,5.0,14.5,2.42
Garrett Wilson,97405,WR,NYJ,1,12,0,22,0,,0,,,0,0,,0,-0.38,0,0,,49.5,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,5.0,0,100.0,,0,0,0.0,0,-0.38,1,0,78.0,73.4,0,7,0.0,0,10,44.4,1,90.0,9,95.8,1,11.1,0,7,2,2.0,7.0,0.78
Terry McLaurin,48229,WR,WAS,1,12,0,32,0,,0,,,0,0,,0,0.52,0,0,,49.4,0,0,0.0,0,4,50.0,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,14.5,0,50.0,100.0,1,1,0.0,0,-0.28,1,0,77.3,81.7,0,18,0.0,0,7,28.6,1,100.0,7,81.3,2,28.6,0,18,1,1.0,18.0,2.57
Marquise Brown,61568,WR,ARZ,1,11,0,1,0,,0,,,0,0,,0,1.77,0,0,,52.9,0,0,0.0,0,3,100.0,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,-1.46,0,0,75.6,53.4,0,3,0.0,0,6,16.7,1,100.0,6,79.2,1,16.7,0,3,-1,-1.0,3.0,0.5
Sam LaPorta,101690,TE,DET,1,11,0,11,0,,0,,,0,0,,0,0.61,0,0,,38.9,0,0,16.7,1,6,66.7,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0,7.4,0,40.0,0.0,0,1,0.0,0,0.11,1,0,29.7,53.9,0,12,7.1,1,14,50.0,2,92.9,13,47.9,5,38.5,0,12,7,3.5,6.0,0.92
