player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_epa,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_positive_epa_percent,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_epa,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_positive_epa_percent,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
A.J. Brown,48327,WR,PHI,1,15,0,24,0,,0,,,0,0,,0,0.0,0,0,,,0,0,,0,0,,0,,0,0.0,0,,0,0,0,,,,4.0,0,0.0,0.0,0,1,,0,-1.41,0,0,80.6,73.7,0,0,0.0,0,4,0.0,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0
Malik Nabers,146759,WR,NYG,1,14,0,21,0,-4.0,2,100.0,,0,0,0.0,0,0.63,2,0,88.7,90.7,0,10,0.0,0,9,75.0,2,88.9,8,100.0,2,25.0,0,16,24,12.0,8.0,2.0,6.5,0,50.0,,0,0,0.0,0,-1.16,1,0,81.1,73.5,0,10,0.0,0,12,50.0,1,100.0,12,64.6,2,16.7,0,10,14,14.0,10.0,0.83
Brock Bowers,146715,TE,LV,1,13,0,23,0,-4.0,0,100.0,,0,0,0.0,0,-0.08,0,0,78.7,57.6,0,-3,0.0,0,2,50.0,1,100.0,2,79.2,1,50.0,0,-3,1,1.0,-3.0,-1.5,3.8,0,88.9,100.0,3,3,0.0,0,0.15,4,0,69.6,79.4,0,32,0.0,0,21,55.0,8,95.2,20,97.7,9,45.0,0,67,38,4.8,8.4,3.35
Davante Adams,8688,WR,NYJ,1,13,0,22,0,-1.5,0,50.0,,0,0,0.0,0,-0.05,0,0,78.7,53.0,0,11,0.0,0,6,40.0,1,83.3,5,66.7,2,40.0,0,11,12,12.0,11.0,2.2,5.1,0,50.0,0.0,0,1,0.0,0,-0.12,2,0,79.4,72.0,0,11,0.0,0,21,40.0,4,95.2,20,61.5,8,40.0,0,34,24,6.0,8.5,1.7
Brian Thomas Jr.,146760,WR,JAX,1,12,0,15,0,-2.0,0,100.0,,0,0,0.0,0,-0.18,1,0,84.5,95.9,0,7,0.0,0,4,33.3,1,75.0,3,95.8,1,33.3,0,7,9,9.0,7.0,2.33,2.2,0,100.0,,0,0,0.0,0,0.16,2,0,67.7,78.8,0,16,0.0,0,13,63.6,5,84.6,11,95.8,5,45.5,0,35,24,4.8,7.0,3.18
Jaxon Smith-Njigba,129758,WR,SEA,1,12,0,29,0,,0,,,0,0,,0,-0.42,0,0,,48.4,0,0,0.0,0,3,33.3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,12.6,1,66.7,40.0,2,5,0.0,0,0.13,5,0,81.1,89.8,0,25,0.0,0,36,52.9,8,94.4,34,118.4,12,35.3,1,95,27,3.4,11.9,2.79
Wan'Dale Robinson,101735,WR,NYG,1,12,0,21,0,-2.3,2,100.0,,0,0,0.0,0,0.65,0,0,88.7,73.5,0,9,0.0,0,10,77.8,3,90.0,9,93.1,3,33.3,0,19,26,8.7,6.3,2.11,2.9,3,62.5,33.3,1,3,0.0,0,-0.42,1,0,80.0,69.4,0,11,0.0,0,32,48.4,5,96.9,31,74.0,8,25.8,0,38,34,6.8,7.6,1.23
Justin Jefferson,61398,WR,MIN,1,12,0,18,0,3.0,0,100.0,,0,0,0.0,0,-0.36,0,0,78.7,56.5,0,7,0.0,0,4,50.0,1,100.0,4,95.8,1,25.0,0,7,4,4.0,7.0,1.75,25.0,0,100.0,,0,0,0.0,0,-0.29,1,0,80.0,87.2,0,27,0.0,0,10,37.5,1,80.0,8,118.8,1,12.5,0,27,2,2.0,27.0,3.38
Keenan Allen,7857,WR,CHI,1,12,0,6,0,-2.0,0,100.0,,0,0,0.0,0,-0.45,1,0,78.7,72.5,0,7,0.0,0,9,33.3,1,100.0,9,95.8,1,11.1,0,7,9,9.0,7.0,0.78,8.9,0,57.1,100.0,1,1,0.0,0,-0.29,2,0,83.2,92.0,0,10,0.0,0,25,32.0,4,100.0,25,66.4,7,28.0,0,28,15,3.8,7.0,1.12
Tee Higgins,61211,WR,CIN,1,11,0,7,0,,0,,,0,0,,0,-0.08,0,0,,54.9,0,0,0.0,0,1,0.0,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,1.02,0,0,79.4,75.5,0,0,0.0,0,2,100.0,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
