player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_epa,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_positive_epa_percent,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_epa,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_positive_epa_percent,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Amari Cooper,9437,WR,CLV,16,127,0,8,14.1,0,66.7,87.5,7,8,0.0,0,0.01,14,0,82.7,80.4,0,26,0.0,0,113,44.7,18,91.2,103,113.5,27,26.2,2,202,27,1.5,11.2,1.96,0,15.0,4,61.2,40.0,6,15,7.1,4,-0.2,37,2,52.3,79.1,5,75,0.2,1,416,40.6,52,95.2,396,91.5,85,21.5,3,1044,237,4.6,20.1,2.64
Nico Collins,61441,WR,HST,17,126,0,13,10.3,4,80.6,75.0,3,4,3.8,1,0.03,19,0,74.9,92.1,1,52,0.0,0,99,48.9,25,90.9,90,137.6,31,34.4,3,399,167,6.7,16.0,4.43,0,11.3,15,70.5,33.3,3,9,3.5,2,0.14,38,1,82.0,88.6,0,52,0.0,0,311,48.3,55,95.2,296,121.9,78,26.4,4,823,390,7.1,15.0,2.78
DeVonta Smith,61100,WR,PHI,17,124,0,24,11.3,2,63.6,20.0,2,10,8.7,2,0.01,11,0,60.3,69.3,1,36,0.0,0,185,42.6,21,91.4,169,110.4,33,19.5,4,224,79,3.8,10.7,1.33,0,12.7,5,78.2,58.3,7,12,3.2,2,0.07,36,1,83.3,77.2,1,63,0.0,0,407,47.1,61,97.1,395,116.2,78,19.7,2,867,245,4.0,14.2,2.19
T.J. Hockenson,40912,TE,MIN,15,124,0,18,10.1,2,77.8,45.5,5,11,0.0,0,0.19,15,0,84.1,86.9,0,29,6.2,8,130,46.7,21,88.5,115,118.7,27,23.5,1,257,80,3.8,12.2,2.23,0,6.6,1,75.6,18.2,2,11,7.5,5,-0.06,27,1,66.3,75.6,1,28,4.4,15,340,45.7,62,90.9,309,100.3,82,26.5,3,552,211,3.4,8.9,1.79
Brandon Aiyuk,84109,WR,SF,19,120,0,28,13.3,2,65.7,57.1,4,7,0.0,0,0.46,21,0,73.5,90.4,1,76,1.3,2,154,54.0,23,89.6,138,125.6,35,25.4,3,447,153,6.7,19.4,3.24,0,15.4,6,69.0,45.5,5,11,3.9,2,0.18,39,1,79.1,90.2,2,51,0.0,0,358,53.5,49,96.6,346,112.8,71,20.5,3,867,194,4.0,17.7,2.51
Tyler Lockett,9502,WR,SEA,17,117,0,29,11.3,0,57.1,50.0,4,8,15.8,3,-0.09,9,0,43.5,67.7,2,23,0.0,0,147,39.6,16,91.2,134,64.7,28,20.9,2,141,21,1.3,8.8,1.05,0,11.7,2,71.1,11.1,1,9,1.8,1,0.08,32,0,81.4,76.8,2,37,0.0,0,367,52.0,54,94.3,346,84.3,76,22.0,0,620,182,3.4,11.5,1.79
Zay Flowers,97268,WR,BLT,18,116,0,3,9.1,9,64.1,50.0,2,4,7.4,2,-0.09,16,1,65.0,71.3,1,33,0.0,0,194,44.0,25,90.2,175,70.1,39,22.3,0,237,150,6.0,9.5,1.35,0,10.1,10,77.8,60.0,3,5,9.3,5,0.09,26,0,56.6,75.6,0,75,0.0,0,359,52.5,49,96.1,345,130.2,63,18.3,3,721,252,5.1,14.7,2.09
George Pickens,99229,WR,PIT,18,114,0,25,13.6,4,50.0,12.5,1,8,0.0,0,-0.2,11,0,81.7,86.6,0,66,0.0,0,120,33.6,14,89.2,107,130.8,28,26.2,3,345,148,10.6,24.6,3.22,0,12.7,2,68.1,54.5,6,11,4.1,2,-0.03,29,4,85.0,70.5,2,86,0.0,0,384,46.7,47,94.8,364,101.6,69,19.0,2,748,250,5.3,15.9,2.05
D.K. Metcalf,47864,WR,SEA,16,112,0,29,13.5,2,50.0,33.3,6,18,16.0,4,-0.09,17,0,37.3,80.9,0,43,0.0,0,142,40.0,21,91.5,130,98.3,42,32.3,3,310,69,3.3,14.8,2.38,0,14.5,9,65.5,22.2,2,9,2.7,1,0.01,26,0,80.8,76.3,4,73,0.0,0,358,49.0,36,94.1,337,88.1,55,16.3,2,655,258,7.2,18.2,1.94
Jaylen Waddle,84088,WR,MIA,15,109,0,17,12.5,1,47.6,33.3,2,6,23.1,3,0.23,9,0,29.9,71.5,1,35,0.0,0,101,49.0,10,95.0,96,94.1,21,21.9,2,204,78,7.8,20.4,2.13,0,9.6,7,74.6,80.0,4,5,5.4,3,0.26,33,0,73.4,91.4,2,50,0.0,0,243,55.3,53,97.5,237,93.4,71,30.0,0,696,300,5.7,13.1,2.94
Deebo Samuel,48274,WR,SF,18,109,0,28,11.5,3,35.0,22.2,2,9,0.0,0,0.52,5,0,75.6,63.5,0,46,0.8,1,128,55.2,7,89.8,115,91.9,20,17.4,2,131,80,11.4,18.7,1.14,0,6.3,23,75.7,57.1,4,7,7.0,4,0.28,29,1,67.9,87.7,1,54,1.0,3,291,54.8,53,95.2,277,120.1,70,25.3,3,783,479,9.0,14.8,2.83
Jake Ferguson,61081,TE,DAL,18,108,0,9,5.4,5,74.2,50.0,4,8,14.8,4,0.42,14,0,40.2,66.0,0,40,7.9,15,190,54.0,23,85.3,162,119.7,31,19.1,2,255,163,7.1,11.1,1.57,0,6.4,11,80.4,36.4,4,11,2.4,1,0.14,21,0,83.0,73.2,0,35,4.1,14,338,51.7,41,90.5,306,109.4,51,16.7,1,443,229,5.6,10.8,1.45
Jakobi Meyers,47468,WR,LV,16,106,0,23,10.9,0,62.5,20.0,1,5,11.8,2,-0.13,10,0,51.8,61.4,1,24,0.0,0,147,41.2,15,91.2,134,103.8,24,17.9,3,158,57,3.8,10.5,1.18,0,9.4,7,64.1,50.0,6,12,2.4,1,-0.07,29,0,82.6,73.8,3,33,0.3,1,312,47.5,41,96.8,302,72.5,64,21.2,1,481,148,3.6,11.7,1.59
Drake London,86519,WR,ATL,16,106,0,2,12.1,1,51.7,27.3,3,11,6.3,1,-0.2,11,0,66.7,72.7,1,29,0.0,0,104,43.5,15,88.5,92,80.1,29,31.5,2,183,57,3.8,12.2,1.99,0,12.1,3,69.2,61.9,13,21,4.3,2,-0.01,32,0,68.8,78.9,2,45,0.0,0,351,47.4,45,97.2,341,87.8,65,19.1,0,637,116,2.6,14.2,1.87
Trey McBride,75916,TE,ARZ,17,105,0,1,6.3,2,70.6,60.0,3,5,14.3,2,-0.05,7,0,46.0,63.7,0,28,4.0,4,100,40.2,12,84.0,84,110.9,17,20.2,1,124,54,4.5,10.3,1.48,0,6.4,4,77.0,75.0,6,8,3.4,2,-0.16,27,1,81.8,79.4,4,38,4.0,12,299,43.5,57,91.3,273,79.7,74,27.1,1,559,287,5.0,9.8,2.05
Romeo Doubs,84329,WR,GB,19,105,0,12,11.4,0,43.8,37.5,3,8,12.5,1,0.06,5,0,54.5,56.3,0,22,0.0,0,150,43.2,7,92.7,139,94.8,16,11.5,2,64,17,2.4,9.1,0.46,0,13.2,3,72.6,73.3,11,15,3.6,2,0.15,38,1,80.3,79.4,3,46,0.0,0,360,48.5,53,95.6,344,103.2,73,21.2,3,772,186,3.5,14.6,2.24
Jordan Addison,123000,WR,MIN,17,104,0,18,12.0,2,58.3,33.3,2,6,12.5,2,0.11,10,0,49.6,66.3,3,60,0.0,0,143,45.9,14,93.0,133,92.5,24,18.0,4,241,110,7.9,17.2,1.81,0,12.5,1,71.9,41.7,5,12,2.4,1,-0.06,22,0,82.6,69.2,3,39,0.0,0,388,44.7,41,95.1,369,87.0,57,15.4,2,482,106,2.6,11.8,1.31
Christian McCaffrey,11763,HB,SF,19,104,0,28,1.0,5,85.2,,0,0,0.0,0,0.49,14,0,84.9,83.8,0,35,13.4,21,157,54.3,23,77.7,122,143.6,27,22.1,5,242,240,10.4,10.5,1.98,0,1.6,6,86.9,100.0,2,2,0.0,0,0.18,16,1,90.5,81.2,2,41,7.4,27,366,53.5,53,89.9,329,84.6,61,18.5,1,382,297,5.6,7.2,1.16
Elijah Moore,84302,WR,CLV,18,101,0,8,12.5,3,59.1,50.0,1,2,7.1,1,-0.1,8,1,64.4,60.7,0,33,0.0,0,120,41.8,13,91.7,110,94.7,22,20.0,1,149,50,3.8,11.5,1.35,0,10.7,5,59.7,40.0,2,5,7.5,3,-0.24,15,0,65.0,60.4,3,42,0.2,1,430,40.0,37,95.1,409,55.9,62,15.2,0,361,127,3.4,9.8,0.88
Dalton Kincaid,91791,TE,BUF,18,101,0,4,9.1,1,63.3,55.6,5,9,5.0,1,0.23,10,0,70.5,66.1,0,51,3.2,6,185,50.3,19,91.4,169,82.9,30,17.8,0,202,66,3.5,10.6,1.2,0,5.4,7,90.2,,0,0,5.2,3,0.06,23,1,74.0,72.7,2,29,0.0,0,295,53.0,55,95.3,281,98.6,61,21.7,2,508,255,4.6,9.2,1.81
George Kittle,11901,TE,SF,19,101,0,28,11.3,6,77.8,0.0,0,1,8.7,2,0.44,17,0,49.5,90.4,0,66,7.4,13,175,53.5,21,84.0,147,155.8,27,18.4,3,421,200,9.5,20.0,2.86,0,9.6,8,69.4,38.5,5,13,8.5,4,0.2,24,0,59.7,75.7,2,44,7.1,27,382,54.1,43,90.1,344,108.7,62,18.0,4,607,288,6.7,14.1,1.76
Cooper Kupp,11824,WR,LA,13,100,0,26,7.5,4,47.9,20.0,1,5,14.8,4,-0.08,13,0,40.2,62.2,1,32,0.6,1,163,36.7,23,91.4,149,71.3,48,32.2,3,197,110,4.8,8.6,1.32,0,8.5,6,84.6,60.0,3,5,2.9,1,0.17,17,0,71.1,72.5,0,62,0.4,1,232,50.2,33,94.8,220,132.5,39,17.7,2,456,191,5.8,13.8,2.07
Justin Jefferson,61398,WR,MIN,10,98,0,18,13.6,3,68.2,40.0,2,5,6.3,1,0.04,13,1,65.6,90.2,0,42,0.0,0,77,42.5,15,93.5,72,138.8,22,30.6,2,262,62,4.1,17.5,3.64,0,12.7,6,78.2,62.5,5,8,2.3,1,-0.03,30,0,84.0,90.6,2,52,0.0,0,225,47.2,43,95.1,214,118.3,55,25.7,3,641,152,3.5,14.9,3.0
Jayden Reed,78171,WR,GB,18,97,0,12,10.4,1,44.8,25.0,2,8,13.3,2,0.15,11,0,49.6,72.2,0,35,0.9,1,114,40.2,13,93.0,106,105.9,29,27.4,4,187,60,4.6,14.4,1.76,0,10.1,4,83.1,33.3,1,3,2.0,1,0.17,20,0,87.0,74.2,1,59,0.0,0,271,48.3,49,95.6,259,118.3,59,22.8,3,591,263,5.4,12.1,2.28
Marquise Brown,61568,WR,ARZ,14,94,0,1,13.0,2,48.1,50.0,4,8,7.1,1,-0.1,13,0,64.4,82.8,1,36,0.0,0,110,37.5,13,87.3,96,92.8,27,28.1,3,188,63,4.8,14.5,1.96,0,12.2,3,56.1,10.0,1,10,5.9,2,-0.3,15,0,69.6,60.4,2,41,0.0,0,315,39.6,32,93.0,293,57.6,57,19.5,0,320,89,2.8,10.0,1.09
Josh Downs,122832,WR,IND,17,94,0,14,8.7,2,63.0,25.0,1,4,0.0,0,-0.06,11,0,82.7,71.2,1,34,0.0,0,146,40.9,17,93.8,137,81.4,27,19.7,1,194,97,5.7,11.4,1.42,0,6.6,4,76.8,60.0,3,5,4.4,2,-0.04,16,0,77.4,67.7,0,59,0.0,0,315,40.7,43,93.7,295,108.7,56,19.0,1,493,261,6.1,11.5,1.67
Dalton Schultz,47304,TE,HST,17,93,0,13,10.4,1,47.4,25.0,1,4,10.0,1,-0.09,7,0,56.7,62.4,0,21,9.3,11,118,40.6,9,82.2,97,68.1,19,19.6,0,121,24,2.7,13.4,1.25,0,7.8,10,79.3,50.0,2,4,8.0,4,0.12,26,1,62.4,75.2,1,31,9.1,31,341,48.0,46,85.6,292,107.5,58,19.9,2,509,213,4.6,11.1,1.74
Diontae Johnson,33441,WR,PIT,14,92,0,25,18.4,2,47.4,33.3,2,6,0.0,0,-0.2,8,0,56.7,77.5,1,39,0.0,0,79,36.2,9,87.3,69,80.6,19,27.5,1,198,88,9.8,22.0,2.87,0,10.9,4,66.0,22.2,2,9,5.4,2,-0.06,24,1,80.8,74.0,0,42,0.0,0,271,47.8,35,93.4,253,88.4,53,20.9,0,398,109,3.1,11.4,1.57
Tyler Boyd,10689,WR,CIN,17,91,0,7,7.8,1,60.9,20.0,1,5,6.7,1,0.0,9,0,64.4,62.3,1,32,0.7,1,137,46.1,14,92.7,127,74.7,23,18.1,1,141,59,4.2,10.1,1.11,0,6.8,9,82.4,71.4,5,7,2.3,1,-0.05,15,0,75.8,66.5,2,64,0.0,0,355,47.0,42,94.9,337,85.9,51,15.1,0,435,204,4.9,10.4,1.29
Jaxon Smith-Njigba,129758,WR,SEA,17,90,0,29,9.2,2,60.7,25.0,1,4,15.0,3,-0.06,11,0,41.6,69.1,0,35,0.7,1,136,38.7,17,90.4,123,111.6,28,22.8,2,236,98,5.8,13.9,1.92,0,5.2,3,70.6,25.0,2,8,12.2,5,-0.02,13,0,46.4,57.0,2,20,0.0,0,301,47.4,36,95.3,287,67.4,51,17.8,0,279,188,5.2,7.8,0.97
Breece Hall,97636,HB,NYJ,17,90,0,22,-1.0,1,64.7,,0,0,15.4,2,-0.21,4,0,45.7,65.9,0,21,18.9,21,111,36.3,11,75.7,84,89.8,17,20.2,1,58,62,5.6,5.3,0.69,0,-0.5,18,92.3,33.3,1,3,2.0,1,-0.22,19,0,86.2,91.0,1,50,12.1,25,207,41.0,48,83.6,173,101.4,52,30.1,1,453,482,10.0,9.4,2.62
Brandin Cooks,8655,WR,DAL,17,89,0,9,13.7,1,69.2,57.1,4,7,0.0,0,0.46,15,0,69.6,77.9,2,34,0.0,0,180,54.8,18,92.2,166,109.1,26,15.7,5,261,59,3.3,14.5,1.57,0,14.5,2,63.5,25.0,2,8,2.9,1,0.1,21,1,79.4,64.5,3,37,0.0,0,345,50.6,33,94.5,326,66.8,52,16.0,1,368,57,1.7,11.2,1.13
Cole Kmet,60995,TE,CHI,17,88,0,6,5.9,1,66.7,33.3,1,3,7.7,1,-0.06,7,0,61.8,62.0,1,24,13.1,16,122,39.5,12,81.1,99,92.6,18,18.2,3,80,44,3.7,6.7,0.81,0,6.9,6,87.9,75.0,3,4,0.0,0,-0.04,24,1,90.5,80.2,1,53,12.3,39,317,49.0,51,85.2,270,111.1,58,21.5,2,559,221,4.3,11.0,2.07
Courtland Sutton,48164,WR,DEN,16,87,0,10,11.3,0,72.0,50.0,4,8,14.3,3,-0.12,13,1,45.1,75.8,0,33,1.6,2,123,43.2,18,88.6,109,117.8,25,22.9,1,254,74,4.1,14.1,2.33,0,13.2,3,60.0,44.4,4,9,11.8,4,-0.06,16,1,50.6,65.6,2,45,0.3,1,295,42.9,30,92.9,274,86.9,50,18.2,3,378,74,2.5,12.6,1.38
Dallas Goedert,47272,TE,PHI,15,87,0,24,7.6,0,65.0,42.9,3,7,0.0,0,-0.06,10,0,80.0,66.5,0,28,2.0,3,152,40.0,13,90.1,137,107.3,20,14.6,1,165,73,5.6,12.7,1.2,0,4.8,5,74.0,33.3,2,6,7.5,3,0.08,15,0,65.7,61.4,3,23,5.0,15,302,46.9,37,92.1,278,65.3,50,18.0,0,318,176,4.8,8.6,1.14
Kyle Pitts,83964,TE,ATL,17,86,0,2,14.6,0,55.6,33.3,2,6,9.1,1,-0.1,10,0,60.6,72.3,0,34,3.8,4,106,42.3,10,88.7,94,83.6,18,19.1,0,152,27,2.7,15.2,1.62,0,11.4,2,60.7,42.9,6,14,2.6,1,0.01,22,0,81.0,70.8,3,39,1.5,5,329,48.0,37,96.4,317,73.1,61,19.2,2,439,88,2.4,11.9,1.38
